year,age_range,male,female,total
2019,0-4,158,123,281
2019,5-9,145,147,292
2019,10-14,172,172,344
2019,15-19,268,252,520
2019,20-24,304,291,595
2019,25-29,307,273,580
2019,30-34,297,245,542
2019,35-39,336,282,618
2019,40-44,391,308,699
2019,45-49,448,288,736
2019,50-54,566,319,885
2019,55-59,542,361,903
2019,60-64,452,354,806
2019,65-69,384,325,709
2019,70-74,231,246,477
2019,75-79,242,247,489
2019,80-84,174,219,393
2019,85-89,103,130,233
2019,90-94,21,48,69
2019,95-99,6,15,21
2019,100+,1,1,2
2020,0-4,153,124,277
2020,5-9,148,135,283
2020,10-14,157,165,322
2020,15-19,253,232,485
2020,20-24,306,301,607
2020,25-29,312,273,585
2020,30-34,293,247,540
2020,35-39,318,288,606
2020,40-44,385,291,676
2020,45-49,416,291,707
2020,50-54,563,324,887
2020,55-59,550,337,887
2020,60-64,452,348,800
2020,65-69,402,342,744
2020,70-74,262,273,535
2020,75-79,221,230,451
2020,80-84,177,215,392
2020,85-89,105,140,245
2020,90-94,27,53,80
2020,95-99,7,15,22
2020,100+,0,0,0
2021,0-4,150,117,267
2021,5-9,144,138,282
2021,10-14,156,156,312
2021,15-19,232,221,453
2021,20-24,286,290,576
2021,25-29,321,284,605
2021,30-34,291,245,536
2021,35-39,312,280,592
2021,40-44,374,285,659
2021,45-49,413,296,709
2021,50-54,536,311,847
2021,55-59,556,350,906
2021,60-64,462,339,801
2021,65-69,410,347,757
2021,70-74,287,281,568
2021,75-79,204,222,426
2021,80-84,184,219,403
2021,85-89,104,139,243
2021,90-94,35,61,96
2021,95-99,7,17,24
2021,100+,0,0,0
2022,0-4,140,117,257
2022,5-9,160,135,295
2022,10-14,149,154,303
2022,15-19,201,202,403
2022,20-24,285,276,561
2022,25-29,322,299,621
2022,30-34,285,240,525
2022,35-39,310,283,593
2022,40-44,373,279,652
2022,45-49,397,290,687
2022,50-54,500,293,793
2022,55-59,554,355,909
2022,60-64,471,340,811
2022,65-69,429,349,778
2022,70-74,302,305,607
2022,75-79,198,205,403
2022,80-84,179,217,396
2022,85-89,112,151,263
2022,90-94,39,59,98
2022,95-99,8,18,26
2022,100+,0,0,0
2023,0-4,144,119,263
2023,5-9,145,130,275
2023,10-14,153,150,303
2023,15-19,188,193,381
2023,20-24,278,264,542
2023,25-29,319,289,608
2023,30-34,287,254,541
2023,35-39,300,261,561
2023,40-44,343,292,635
2023,45-49,404,282,686
2023,50-54,475,305,780
2023,55-59,556,333,889
2023,60-64,486,349,835
2023,65-69,429,349,778
2023,70-74,319,305,624
2023,75-79,200,206,406
2023,80-84,168,223,391
2023,85-89,114,149,263
2023,90-94,49,66,115
2023,95-99,8,18,26
2023,100+,0,0,0
