year,age_range,male,female,total
2019,0-4,740,689,1429
2019,5-9,666,601,1267
2019,10-14,758,712,1470
2019,15-19,1197,1073,2270
2019,20-24,1489,1320,2809
2019,25-29,1668,1442,3110
2019,30-34,1446,1279,2725
2019,35-39,1629,1443,3072
2019,40-44,1676,1492,3168
2019,45-49,1705,1610,3315
2019,50-54,1883,1623,3506
2019,55-59,1848,1784,3632
2019,60-64,1552,1585,3137
2019,65-69,1192,1389,2581
2019,70-74,708,842,1550
2019,75-79,591,702,1293
2019,80-84,430,574,1004
2019,85-89,246,306,552
2019,90-94,113,106,219
2019,95-99,14,31,45
2019,100+,5,1,6
2020,0-4,729,687,1416
2020,5-9,725,651,1376
2020,10-14,678,649,1327
2020,15-19,1104,934,2038
2020,20-24,1456,1328,2784
2020,25-29,1643,1469,3112
2020,30-34,1503,1256,2759
2020,35-39,1560,1406,2966
2020,40-44,1690,1528,3218
2020,45-49,1651,1540,3191
2020,50-54,1847,1614,3461
2020,55-59,1879,1809,3688
2020,60-64,1605,1577,3182
2020,65-69,1259,1438,2697
2020,70-74,770,980,1750
2020,75-79,590,675,1265
2020,80-84,411,577,988
2020,85-89,250,330,580
2020,90-94,122,124,246
2020,95-99,19,31,50
2020,100+,0,0,0
2021,0-4,725,686,1411
2021,5-9,759,688,1447
2021,10-14,649,592,1241
2021,15-19,1015,861,1876
2021,20-24,1392,1304,2696
2021,25-29,1618,1453,3071
2021,30-34,1578,1306,2884
2021,35-39,1477,1312,2789
2021,40-44,1691,1541,3232
2021,45-49,1651,1520,3171
2021,50-54,1787,1616,3403
2021,55-59,1878,1768,3646
2021,60-64,1651,1623,3274
2021,65-69,1313,1462,2775
2021,70-74,862,1111,1973
2021,75-79,552,635,1187
2021,80-84,429,599,1028
2021,85-89,248,343,591
2021,90-94,125,142,267
2021,95-99,26,33,59
2021,100+,0,0,0
2022,0-4,735,690,1425
2022,5-9,726,703,1429
2022,10-14,681,579,1260
2022,15-19,903,800,1703
2022,20-24,1330,1224,2554
2022,25-29,1595,1443,3038
2022,30-34,1632,1349,2981
2022,35-39,1431,1265,2696
2022,40-44,1677,1565,3242
2022,45-49,1645,1471,3116
2022,50-54,1755,1624,3379
2022,55-59,1875,1698,3573
2022,60-64,1701,1682,3383
2022,65-69,1318,1476,2794
2022,70-74,976,1207,2183
2022,75-79,509,643,1152
2022,80-84,458,593,1051
2022,85-89,258,378,636
2022,90-94,120,150,270
2022,95-99,29,36,65
2022,100+,0,0,0
2023,0-4,753,704,1457
2023,5-9,745,692,1437
2023,10-14,656,581,1237
2023,15-19,839,764,1603
2023,20-24,1267,1143,2410
2023,25-29,1522,1375,2897
2023,30-34,1659,1412,3071
2023,35-39,1409,1276,2685
2023,40-44,1658,1489,3147
2023,45-49,1647,1498,3145
2023,50-54,1709,1600,3309
2023,55-59,1851,1661,3512
2023,60-64,1764,1738,3502
2023,65-69,1362,1466,2828
2023,70-74,1031,1277,2308
2023,75-79,522,692,1214
2023,80-84,460,585,1045
2023,85-89,268,402,670
2023,90-94,121,158,279
2023,95-99,36,42,78
2023,100+,0,0,0
2024,0-4,771,719,1490
2024,5-9,740,689,1429
2024,10-14,666,601,1267
2024,15-19,758,712,1470
2024,20-24,1197,1073,2270
2024,25-29,1489,1320,2809
2024,30-34,1668,1442,3110
2024,35-39,1443,1279,2722
2024,40-44,1606,1443,3049
2024,45-49,1647,1490,3137
2024,50-54,1656,1588,3244
2024,55-59,1813,1598,3411
2024,60-64,1755,1749,3504
2024,65-69,1446,1532,2978
2024,70-74,1069,1313,2382
2024,75-79,594,763,1357
2024,80-84,442,585,1027
2024,85-89,273,417,690
2024,90-94,123,174,297
2024,95-99,39,40,79
2024,100+,0,0,0
2025,0-4,774,721,1495
2025,5-9,729,687,1416
2025,10-14,725,651,1376
2025,15-19,678,649,1327
