year,age_range,male,female,total
2019,0-4,5288,4841,10129
2019,5-9,5811,5367,11178
2019,10-14,6077,5604,11681
2019,15-19,7175,6315,13490
2019,20-24,8180,7316,15496
2019,25-29,8349,7775,16124
2019,30-34,8411,7925,16336
2019,35-39,9314,9558,18872
2019,40-44,9031,9752,18783
2019,45-49,7819,8579,16398
2019,50-54,7636,8404,16040
2019,55-59,7798,8860,16658
2019,60-64,7594,8169,15763
2019,65-69,6392,7047,13439
2019,70-74,3554,4136,7690
2019,75-79,2769,3315,6084
2019,80-84,1720,2591,4311
2019,85-89,1020,1526,2546
2019,90-94,368,550,918
2019,95-99,78,110,188
2019,100+,4,12,16
2020,0-4,5125,4731,9856
2020,5-9,5922,5387,11309
2020,10-14,5944,5447,11391
2020,15-19,6611,6000,12611
2020,20-24,8182,7232,15414
2020,25-29,8271,7689,15960
2020,30-34,8422,7724,16146
2020,35-39,9184,9408,18592
2020,40-44,9206,9953,19159
2020,45-49,7849,8604,16453
2020,50-54,7659,8375,16034
2020,55-59,7727,8788,16515
2020,60-64,7553,8283,15836
2020,65-69,6624,7345,13969
2020,70-74,4111,4727,8838
2020,75-79,2606,3212,5818
2020,80-84,1827,2625,4452
2020,85-89,1037,1651,2688
2020,90-94,398,590,988
2020,95-99,93,130,223
2020,100+,0,0,0
2021,0-4,5041,4634,9675
2021,5-9,5827,5300,11127
2021,10-14,5803,5388,11191
2021,15-19,6449,5838,12287
2021,20-24,7873,7067,14940
2021,25-29,8412,7637,16049
2021,30-34,8445,7733,16178
2021,35-39,8807,8968,17775
2021,40-44,9355,9936,19291
2021,45-49,8035,8857,16892
2021,50-54,7641,8409,16050
2021,55-59,7605,8670,16275
2021,60-64,7521,8337,15858
2021,65-69,6788,7512,14300
2021,70-74,4734,5436,10170
2021,75-79,2482,3118,5600
2021,80-84,1914,2691,4605
2021,85-89,1036,1718,2754
2021,90-94,444,649,1093
2021,95-99,103,162,265
2021,100+,0,0,0
2022,0-4,4997,4597,9594
2022,5-9,5577,5056,10633
2022,10-14,5837,5546,11383
2022,15-19,6315,5641,11956
2022,20-24,7585,6743,14328
2022,25-29,8443,7721,16164
2022,30-34,8545,7741,16286
2022,35-39,8468,8551,17019
2022,40-44,9381,9906,19287
2022,45-49,8267,9062,17329
2022,50-54,7663,8409,16072
2022,55-59,7482,8543,16025
2022,60-64,7583,8544,16127
2022,65-69,6814,7550,14364
2022,70-74,5118,5949,11067
2022,75-79,2604,3262,5866
2022,80-84,1979,2716,4695
2022,85-89,1049,1771,2820
2022,90-94,475,732,1207
2022,95-99,105,177,282
