year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,92,96,95,99,83,107,89,108,107,95,92,95,112,85,118,104,100,103,87,110,89,87,81,89,69,78,64,69,53,49,52,43,26,39,42,38,44,38,42,24,25,25,24,23,14,18,13,13,11,13,8,10,5,4,3,3,1,1,0,0,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,98,90,95,83,78,86,71,95,79,80,92,59,55,78,81,62,61,50,53,49,45,37,42,45,40,56,36,35,30,27,25,26,24,21,19,15,12,8,4,5,3,1,2,3,0,0,2
2020,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,92,96,95,99,83,107,89,107,106,94,91,94,111,84,117,103,99,102,86,109,88,86,80,88,68,77,63,68,52,48,51,42,25,38,40,36,42,36,40,23,23,23,22,21,13,16,12,11,10,11,7,8,4,3,2,2,1,1,0,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,98,90,95,83,78,86,71,95,79,80,91,59,55,77,80,61,60,49,52,48,44,36,41,44,39,54,35,33,29,26,23,24,22,19,17,13,11,7,3,4,2,1,2,2,0,0
2021,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,92,96,95,99,83,106,89,106,105,93,90,93,110,83,116,102,98,101,85,108,87,85,79,87,67,76,62,67,51,47,50,41,24,37,38,34,40,34,38,21,21,21,20,19,12,14,11,10,9,9,6,7,3,2,2,1,1,0,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,98,90,95,83,78,86,71,95,79,79,90,59,55,76,79,60,59,48,51,47,43,35,40,43,38,52,33,31,27,24,21,22,20,17,15,11,10,6,3,3,2,1,1,1,0
2022,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,92,96,95,99,83,105,89,105,104,92,89,92,109,82,115,101,97,100,84,107,86,84,78,86,66,74,61,65,50,46,48,40,23,35,36,32,38,32,35,19,19,19,18,17,11,12,10,9,8,8,5,6,2,2,1,1,0,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,98,90,95,83,78,86,71,94,78,78,89,58,54,75,78,59,58,47,50,46,42,34,39,41,37,50,31,29,25,22,19,20,18,15,13,10,9,5,2,2,2,1,1,0
2023,34,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,92,96,95,99,83,104,88,104,103,91,88,91,108,81,114,100,96,99,83,106,85,83,77,84,65,72,60,63,49,45,46,38,22,33,34,30,36,30,32,18,17,17,16,15,10,10,9,8,7,7,4,5,2,1,1,0,31,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,98,90,95,83,78,86,71,93,77,77,88,57,53,74,77,58,57,46,49,45,41,33,38,39,35,48,29,27,23,20,17,18,16,13,11,9,8,4,2,2,1,1,0
2024,32,34,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,92,96,95,98,83,103,87,103,102,90,87,90,107,80,113,99,95,98,82,105,84,82,76,82,64,70,58,61,47,43,44,36,21,31,32,28,34,28,29,16,15,15,14,13,9,9,8,7,6,6,3,4,1,1,0,30,31,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,98,90,95,83,78,86,71,92,76,76,87,56,52,73,76,57,56,45,48,44,40,32,37,37,33,45,27,25,21,18,15,16,14,11,9,8,7,3,2,1,1,0
2025,32,32,34,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,92,96,95,97,83,102,86,102,101,89,86,89,106,79,112,98,94,97,81,104,83,81,75,80,63,68,56,59,45,41,42,34,20,29,30,26,32,26,27,15,14,13,12,11,8,8,7,6,5,5,2,3,1,0,30,30,31,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,98,90,95,83,78,86,71,91,75,75,86,55,51,72,75,56,55,44,47,43,39,31,35,35,31,42,25,23,19,16,13,14,12,9,8,7,6,2,2,1,0
2026,31,32,32,34,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,92,96,94,96,83,101,85,101,100,88,85,88,105,78,111,97,93,96,80,102,82,80,73,78,61,66,54,57,43,39,40,32,19,27,28,24,30,24,25,14,13,11,10,9,7,7,6,5,4,4,2,2,0,28,30,30,31,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,98,90,95,83,78,85,70,90,74,74,85,54,50,71,74,55,54,43,46,42,38,30,33,33,29,39,23,21,17,14,12,12,10,8,7,6,5,2,1,0
2027,30,31,32,32,34,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,92,95,93,95,82,100,84,100,99,87,84,87,104,77,110,96,92,95,79,100,80,78,71,76,59,64,52,55,41,37,38,30,18,25,26,22,28,22,23,13,11,10,9,8,6,6,5,4,3,3,1,0,28,28,30,30,31,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,98,90,95,83,78,84,69,89,73,73,84,53,49,70,73,54,53,42,45,40,36,29,31,31,27,36,21,19,15,12,10,10,8,7,6,5,4,1,0
2028,30,30,31,32,32,34,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,92,94,92,94,81,99,83,99,98,86,83,86,103,76,109,95,91,94,78,98,78,76,69,74,57,62,50,53,39,35,36,28,17,23,24,20,25,20,21,11,10,9,8,7,5,5,4,3,2,2,0,28,28,28,30,30,31,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,98,90,94,82,77,83,68,88,72,72,83,52,48,69,71,53,51,41,43,38,34,28,29,29,25,33,19,17,13,10,9,8,7,6,5,4,3,0
2029,29,30,30,31,32,32,34,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,91,93,91,93,80,98,82,98,97,85,82,85,102,75,108,94,90,92,77,96,76,74,67,72,55,60,48,51,37,33,34,26,16,21,22,18,23,18,19,10,9,8,7,6,4,4,3,2,1,0,27,28,28,28,30,30,31,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,97,89,93,81,76,82,67,87,71,71,82,51,47,67,69,51,49,40,41,36,32,26,27,27,23,30,17,15,11,9,8,7,6,5,4,3,0
2030,27,29,30,30,31,32,32,34,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,90,92,90,92,79,97,81,97,96,84,81,84,101,74,106,93,88,90,75,94,74,72,65,70,53,58,46,49,35,31,32,24,15,19,20,16,21,16,17,9,8,7,6,5,3,3,2,1,0,26,27,28,28,28,30,30,31,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,96,88,92,80,75,81,66,86,70,70,81,50,46,65,67,49,47,38,39,34,30,24,25,25,21,27,15,13,9,8,7,6,5,4,3,0
2031,27,27,29,30,30,31,32,32,34,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,96,82,88,75,89,91,89,91,78,96,80,96,95,83,80,83,100,73,104,91,86,88,73,92,72,70,63,67,51,55,44,46,33,29,30,22,14,17,18,14,19,14,15,8,7,6,5,4,2,2,1,0,25,26,27,28,28,28,30,30,31,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,95,87,91,79,74,80,65,85,69,69,79,49,45,63,65,47,45,36,37,32,28,22,23,23,19,24,13,11,8,7,6,5,4,3,0
2032,25,27,27,29,30,30,31,32,32,34,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,95,82,87,75,88,90,88,90,77,95,79,95,94,82,79,82,99,72,102,89,84,86,71,90,70,68,61,64,49,52,42,43,31,27,28,20,13,15,16,12,17,12,13,7,6,5,4,3,2,1,0,23,25,26,27,28,28,28,30,30,31,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,80,71,94,86,90,78,73,79,64,84,68,68,77,48,44,61,63,45,43,34,35,30,26,20,21,21,17,21,11,9,7,6,5,4,3,0
2033,23,25,27,27,29,30,30,31,32,32,34,34,33,34,24,37,33,37,31,32,40,40,30,37,42,36,45,71,66,60,75,59,65,53,61,69,79,65,76,81,103,81,72,57,67,85,54,74,95,81,83,94,82,86,74,87,89,87,89,76,94,78,94,93,81,78,81,97,71,100,87,82,84,69,87,68,66,59,61,47,49,40,40,29,25,26,18,12,13,14,10,15,10,11,6,5,4,3,2,1,0,22,23,25,26,27,28,28,28,30,30,31,31,30,32,22,37,26,28,30,27,31,24,32,29,31,36,30,34,44,48,55,55,56,57,68,67,81,66,67,60,66,67,58,66,51,64,59,66,59,63,75,73,79,90,85,67,59,86,70,81,59,76,84,80,65,64,79,70,93,85,89,77,72,78,63,82,67,66,75,47,43,59,60,43,41,32,33,28,24,18,19,19,15,18,9,7,6,5,4,3,0
