year,age_range,male,female,total
2019,0-4,557,537,1094
2019,5-9,660,612,1272
2019,10-14,742,619,1361
2019,15-19,919,868,1787
2019,20-24,1229,1109,2338
2019,25-29,1338,1165,2503
2019,30-34,1207,1002,2209
2019,35-39,1298,1114,2412
2019,40-44,1139,1011,2150
2019,45-49,1152,1089,2241
2019,50-54,1335,1203,2538
2019,55-59,1430,1319,2749
2019,60-64,1340,1124,2464
2019,65-69,924,868,1792
2019,70-74,560,549,1109
2019,75-79,498,538,1036
2019,80-84,441,483,924
2019,85-89,250,291,541
2019,90-94,87,138,225
2019,95-99,13,33,46
2019,100+,3,4,7
2020,0-4,547,524,1071
2020,5-9,687,633,1320
2020,10-14,670,594,1264
2020,15-19,874,785,1659
2020,20-24,1154,1082,2236
2020,25-29,1361,1199,2560
2020,30-34,1252,997,2249
2020,35-39,1282,1095,2377
2020,40-44,1170,1030,2200
2020,45-49,1074,1066,2140
2020,50-54,1334,1196,2530
2020,55-59,1404,1279,2683
2020,60-64,1363,1162,2525
2020,65-69,991,946,1937
2020,70-74,594,589,1183
2020,75-79,478,487,965
2020,80-84,444,513,957
2020,85-89,260,299,559
2020,90-94,98,142,240
2020,95-99,16,36,52
2020,100+,0,0,0
2021,0-4,546,524,1070
2021,5-9,658,634,1292
2021,10-14,671,567,1238
2021,15-19,823,715,1538
2021,20-24,1085,1032,2117
2021,25-29,1362,1219,2581
2021,30-34,1296,1049,2345
2021,35-39,1245,1054,2299
2021,40-44,1208,1072,2280
2021,45-49,1030,1010,2040
2021,50-54,1311,1191,2502
2021,55-59,1365,1238,2603
2021,60-64,1368,1227,2595
2021,65-69,1069,981,2050
2021,70-74,671,651,1322
2021,75-79,439,454,893
2021,80-84,434,529,963
2021,85-89,269,294,563
2021,90-94,108,155,263
2021,95-99,20,39,59
2021,100+,0,0,0
2022,0-4,532,514,1046
2022,5-9,642,602,1244
2022,10-14,684,593,1277
2022,15-19,778,680,1458
2022,20-24,1027,935,1962
2022,25-29,1324,1233,2557
2022,30-34,1336,1106,2442
2022,35-39,1228,1003,2231
2022,40-44,1226,1120,2346
2022,45-49,1051,994,2045
2022,50-54,1229,1153,2382
2022,55-59,1339,1213,2552
2022,60-64,1387,1277,2664
2022,65-69,1124,987,2111
2022,70-74,731,721,1452
2022,75-79,436,456,892
2022,80-84,415,518,933
2022,85-89,274,306,580
2022,90-94,115,159,274
2022,95-99,24,42,66
2022,100+,0,0,0
2023,0-4,554,515,1069
2023,5-9,599,588,1187
2023,10-14,677,601,1278
2023,15-19,751,644,1395
2023,20-24,980,901,1881
2023,25-29,1287,1183,2470
2023,30-34,1330,1123,2453
2023,35-39,1223,1009,2232
2023,40-44,1264,1125,2389
2023,45-49,1038,965,2003
2023,50-54,1181,1136,2317
2023,55-59,1336,1181,2517
