year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,26,28,31,23,26,27,22,10,14,16,18,21,11,15,20,25,24,25,28,26,29,32,49,34,30,44,37,33,30,35,20,26,31,42,37,46,39,52,38,41,50,44,45,51,45,27,42,30,46,37,47,38,46,44,55,38,41,41,45,45,24,48,35,32,39,35,29,38,25,20,12,15,16,7,8,10,9,10,7,13,6,2,5,9,1,1,1,2,2,1,3,3,0,0,0,0,0,0,0,0,0,30,19,30,27,17,23,19,19,18,18,16,15,15,17,14,28,19,18,33,30,21,27,26,34,33,33,39,23,30,30,28,35,24,20,29,25,44,33,29,31,24,29,38,37,23,29,30,33,28,24,31,24,33,46,52,42,40,42,32,36,26,25,42,43,34,31,14,23,19,17,18,19,7,4,9,9,5,5,12,15,11,8,8,3,0,2,4,5,1,0,3,0,1,0,0,1,0,0,0,0,0
2020,17,26,28,31,23,26,27,22,10,14,16,18,21,11,15,20,25,24,25,28,26,29,32,49,34,30,44,37,33,30,35,20,26,31,42,37,46,39,52,38,41,50,44,45,51,45,27,42,30,46,37,47,38,46,44,55,38,41,41,45,45,24,47,35,32,38,34,29,37,25,20,12,15,16,7,8,10,9,10,7,12,6,2,5,8,1,1,1,2,2,1,3,3,0,0,0,0,0,0,0,0,15,30,19,30,27,17,23,19,19,18,18,16,15,15,17,14,28,19,18,33,30,21,27,26,34,33,33,39,23,30,30,28,35,24,20,29,25,44,33,29,31,24,29,38,37,23,29,30,33,28,24,31,24,33,46,52,42,40,42,32,36,26,25,42,43,34,31,14,23,19,17,18,19,7,4,9,9,5,5,12,14,11,8,8,3,0,2,4,5,1,0,3,0,1,0,0,1,0,0,0,0
2021,18,17,26,28,31,23,26,27,22,10,14,16,18,21,11,15,20,25,24,25,28,26,29,32,49,34,30,44,37,33,30,35,20,26,31,42,37,46,39,52,38,41,50,44,45,51,45,27,42,30,46,37,47,38,46,44,55,38,41,41,45,45,24,46,35,32,37,33,28,36,24,20,12,15,15,7,8,10,9,9,7,11,6,2,5,7,1,1,1,2,2,1,3,3,0,0,0,0,0,0,0,16,15,30,19,30,27,17,23,19,19,18,18,16,15,15,17,14,28,19,18,33,30,21,27,26,34,33,33,39,23,30,30,28,35,24,20,29,25,44,33,29,31,24,29,38,37,23,29,30,33,28,24,31,24,33,46,52,42,40,42,32,36,26,25,42,43,34,31,14,23,19,17,18,19,7,4,9,9,5,5,12,13,11,8,8,3,0,2,4,5,1,0,3,0,1,0,0,1,0,0,0
2022,18,18,17,26,28,31,23,26,27,22,10,14,16,18,21,11,15,20,25,24,25,28,26,29,32,49,34,30,44,37,33,30,35,20,26,31,42,37,46,39,52,38,41,50,44,45,51,45,27,42,30,46,37,47,38,46,44,55,38,41,41,45,44,24,45,35,32,36,32,27,35,23,19,12,15,14,7,8,10,9,8,7,10,6,2,5,6,1,1,1,2,2,1,3,2,0,0,0,0,0,0,16,16,15,30,19,30,27,17,23,19,19,18,18,16,15,15,17,14,28,19,18,33,30,21,27,26,34,33,33,39,23,30,30,28,35,24,20,29,25,44,33,29,31,24,29,38,37,23,29,30,33,28,24,31,24,33,46,52,42,40,42,32,36,26,25,42,43,34,31,14,23,19,17,18,19,7,4,9,9,5,5,12,12,10,8,8,3,0,2,4,4,1,0,3,0,1,0,0,1,0,0
2023,17,18,18,17,26,28,31,23,26,27,22,10,14,16,18,21,11,15,20,25,24,25,28,26,29,32,49,34,30,44,37,33,30,35,20,26,31,42,37,46,39,52,38,41,50,44,45,51,45,27,42,30,46,37,47,38,46,44,55,38,41,41,44,43,24,44,34,31,35,31,26,34,22,18,12,14,13,7,8,9,8,8,7,9,6,2,5,5,1,1,1,2,2,1,2,2,0,0,0,0,0,16,16,16,15,30,19,30,27,17,23,19,19,18,18,16,15,15,17,14,28,19,18,33,30,21,27,26,34,33,33,39,23,30,30,28,35,24,20,29,25,44,33,29,31,24,29,38,37,23,29,30,33,28,24,31,24,33,46,52,42,40,42,32,36,26,25,42,43,34,31,14,23,19,17,18,19,7,4,9,9,5,5,11,11,9,8,7,3,0,2,4,4,1,0,3,0,1,0,0,1,0
2024,18,17,18,18,17,26,28,31,23,26,27,22,10,14,16,18,21,11,15,20,25,24,25,28,26,29,32,49,34,30,44,37,33,30,35,20,26,31,42,37,46,39,52,38,41,50,44,45,51,45,27,42,30,46,37,47,38,46,44,54,38,41,41,43,42,24,43,33,30,34,30,25,33,21,17,12,13,12,7,8,8,8,7,6,8,5,2,4,4,1,1,1,2,2,1,2,2,0,0,0,0,16,16,16,16,15,30,19,30,27,17,23,19,19,18,18,16,15,15,17,14,28,19,18,33,30,21,27,26,34,33,33,39,23,30,30,28,35,24,20,29,25,44,33,29,31,24,29,38,37,23,29,30,33,28,24,31,24,33,46,52,42,40,42,32,36,26,25,42,43,34,31,14,23,19,17,18,19,7,4,9,9,5,5,10,10,8,7,6,3,0,2,4,3,1,0,2,0,1,0,0,0
2025,18,18,17,18,18,17,26,28,31,23,26,27,22,10,14,16,18,21,11,15,20,25,24,25,28,26,29,32,49,34,30,44,37,33,30,35,20,26,31,42,37,46,39,52,38,41,50,44,45,51,45,27,42,30,46,37,47,38,46,44,53,38,41,41,42,41,24,42,32,29,33,29,24,32,20,16,12,12,11,7,8,8,7,7,6,7,5,2,4,4,1,1,1,2,2,1,2,2,0,0,0,16,16,16,16,16,15,30,19,30,27,17,23,19,19,18,18,16,15,15,17,14,28,19,18,33,30,21,27,26,34,33,33,39,23,30,30,28,35,24,20,29,25,44,33,29,31,24,29,38,37,23,29,30,33,28,24,31,24,33,46,52,42,40,42,32,36,26,25,42,43,34,31,14,23,19,17,18,19,7,4,9,9,5,5,9,9,7,6,6,3,0,2,3,3,1,0,2,0,1,0,0
2026,18,18,18,17,18,18,17,26,28,31,23,26,27,22,10,14,16,18,21,11,15,20,25,24,25,28,26,29,32,49,34,30,44,37,33,30,35,20,26,31,42,37,46,39,52,38,41,50,44,45,51,45,27,42,30,46,37,47,38,46,44,52,38,41,41,41,40,24,41,31,28,32,28,23,31,19,15,12,11,10,7,8,7,7,6,6,6,5,2,4,3,1,1,1,2,2,1,2,2,0,0,16,16,16,16,16,16,15,30,19,30,27,17,23,19,19,18,18,16,15,15,17,14,28,19,18,33,30,21,27,26,34,33,33,39,23,30,30,28,35,24,20,29,25,44,33,29,31,24,29,38,37,23,29,30,33,28,24,31,24,33,46,52,42,40,42,32,36,26,25,42,43,34,31,14,23,19,17,18,19,7,4,9,9,5,5,8,8,6,6,5,3,0,2,3,3,1,0,2,0,1,0
2027,18,18,18,18,17,18,18,17,26,28,31,23,26,27,22,10,14,16,18,21,11,15,20,25,24,25,28,26,29,32,49,34,30,44,37,33,30,35,20,26,31,42,37,46,39,52,38,41,50,44,45,51,45,27,42,30,46,37,47,38,46,44,51,38,41,40,40,39,24,40,30,27,31,27,22,30,18,14,11,10,9,7,7,7,6,6,5,5,4,2,3,3,1,1,1,2,2,1,2,1,0,17,16,16,16,16,16,16,15,30,19,30,27,17,23,19,19,18,18,16,15,15,17,14,28,19,18,33,30,21,27,26,34,33,33,39,23,30,30,28,35,24,20,29,25,44,33,29,31,24,29,38,37,23,29,30,33,28,24,31,24,33,46,52,42,40,42,32,36,26,25,42,43,34,31,14,23,19,17,18,18,7,4,9,9,5,5,7,7,6,5,4,3,0,2,3,2,1,0,2,0,0
2028,18,18,18,18,18,17,18,18,17,26,28,31,23,26,27,22,10,14,16,18,21,11,15,20,25,24,25,28,26,29,32,49,34,30,44,37,33,30,35,20,26,31,42,37,46,39,52,38,41,50,44,45,51,45,27,42,30,46,37,47,38,46,44,50,38,40,39,39,38,24,39,29,26,30,26,21,29,17,13,10,9,8,7,7,6,6,5,5,4,4,2,3,3,1,1,1,2,2,1,1,0,16,17,16,16,16,16,16,16,15,30,19,30,27,17,23,19,19,18,18,16,15,15,17,14,28,19,18,33,30,21,27,26,34,33,33,39,23,30,30,28,35,24,20,29,25,44,33,29,31,24,29,38,37,23,29,30,33,28,24,31,24,33,46,52,42,40,42,32,36,26,25,42,42,34,31,14,23,19,17,17,17,7,4,9,9,5,5,6,6,5,4,4,3,0,2,2,2,1,0,1,0
