year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,13,8,5,5,9,16,8,9,8,12,10,12,18,10,14,8,11,16,17,24,20,18,16,27,24,32,27,24,21,22,28,23,22,13,37,26,24,33,30,36,35,34,29,31,30,33,32,27,40,42,45,55,52,48,63,69,75,74,71,68,62,48,62,49,64,43,41,48,50,31,42,31,23,7,18,30,23,16,32,23,34,22,23,17,27,15,19,11,9,12,9,7,7,4,1,0,0,1,1,0,0,6,4,8,9,11,7,5,5,5,11,16,3,13,9,15,17,9,10,11,22,20,22,22,20,20,28,22,22,15,14,21,20,12,19,18,22,24,27,11,26,19,17,24,22,26,22,27,24,37,29,32,39,32,35,38,36,33,36,51,34,38,30,44,42,35,28,22,40,41,29,25,26,19,17,14,24,25,31,28,32,21,15,24,21,25,30,21,18,11,18,8,6,9,5,5,1,0,1,3,0,0
2020,9,13,8,5,5,9,16,8,9,8,12,10,12,18,10,14,8,11,16,17,24,20,18,16,27,24,32,27,24,21,22,28,23,22,13,37,26,24,33,30,36,35,34,29,31,30,33,32,27,40,42,45,55,52,48,63,68,74,73,70,67,61,47,61,48,63,42,40,47,49,30,41,30,22,7,17,29,22,15,30,22,32,21,21,16,25,14,17,10,8,10,8,6,6,3,1,0,0,1,1,0,9,6,4,8,9,11,7,5,5,5,11,16,3,13,9,15,17,9,10,11,22,20,22,22,20,20,28,22,22,15,14,21,20,12,19,18,22,24,27,11,26,19,17,24,22,26,22,27,24,37,29,32,39,32,35,38,36,33,36,51,34,38,30,44,42,35,28,22,40,41,29,25,26,19,17,14,23,24,30,27,31,20,14,23,20,23,28,19,16,10,16,7,5,8,4,4,1,0,1,2,0
2021,9,9,13,8,5,5,9,16,8,9,8,12,10,12,18,10,14,8,11,16,17,24,20,18,16,27,24,32,27,24,21,22,28,23,22,13,37,26,24,33,30,36,35,34,29,31,30,33,32,27,40,42,45,55,52,48,63,67,73,72,69,66,60,46,60,47,62,41,39,46,48,29,40,29,21,7,16,28,21,14,28,21,30,19,19,15,23,13,15,9,7,9,7,5,5,2,1,0,0,1,0,9,9,6,4,8,9,11,7,5,5,5,11,16,3,13,9,15,17,9,10,11,22,20,22,22,20,20,28,22,22,15,14,21,20,12,19,18,22,24,27,11,26,19,17,24,22,26,22,27,24,37,29,32,39,32,35,38,36,33,36,51,34,38,30,44,42,35,28,22,40,41,29,25,26,19,17,14,22,23,29,26,30,19,13,22,19,21,26,17,14,9,14,6,4,7,3,3,1,0,1,0
2022,10,9,9,13,8,5,5,9,16,8,9,8,12,10,12,18,10,14,8,11,16,17,24,20,18,16,27,24,32,27,24,21,22,28,23,22,13,37,26,24,33,30,36,35,34,29,31,30,33,32,27,40,42,45,55,52,48,62,66,72,71,68,65,59,45,59,46,61,40,38,45,47,28,39,28,20,7,15,27,20,13,26,20,28,18,17,14,21,12,13,8,6,8,6,4,4,2,1,0,0,0,9,9,9,6,4,8,9,11,7,5,5,5,11,16,3,13,9,15,17,9,10,11,22,20,22,22,20,20,28,22,22,15,14,21,20,12,19,18,22,24,27,11,26,19,17,24,22,26,22,27,24,37,29,32,39,32,35,38,36,33,36,51,34,38,30,44,42,35,28,22,40,40,29,25,26,19,17,14,21,22,28,25,29,18,12,21,18,19,24,15,12,8,12,5,3,6,2,2,1,0,0
2023,10,10,9,9,13,8,5,5,9,16,8,9,8,12,10,12,18,10,14,8,11,16,17,24,20,18,16,27,24,32,27,24,21,22,28,23,22,13,37,26,24,33,30,36,35,34,29,31,30,33,32,27,40,42,45,55,52,48,61,65,71,70,67,64,58,44,58,45,60,39,37,44,46,27,38,27,19,7,14,26,19,12,24,19,26,16,15,13,19,11,11,7,5,7,5,3,3,2,1,0,0,9,9,9,9,6,4,8,9,11,7,5,5,5,11,16,3,13,9,15,17,9,10,11,22,20,22,22,20,20,28,22,22,15,14,21,20,12,19,18,22,24,27,11,26,19,17,24,22,26,22,27,24,37,29,32,39,32,35,38,36,33,36,51,34,38,30,44,42,35,28,22,40,39,29,25,25,19,17,14,20,21,27,24,28,17,11,20,17,17,22,13,11,7,10,4,2,5,2,1,1,0
2024,9,10,10,9,9,13,8,5,5,9,16,8,9,8,12,10,12,18,10,14,8,11,16,17,24,20,18,16,27,24,32,27,24,21,22,28,23,22,13,37,26,24,33,30,36,35,34,29,31,30,33,32,27,40,42,45,55,52,48,60,64,70,69,66,63,57,43,57,44,59,38,36,43,45,26,37,26,18,7,13,25,18,11,22,18,24,14,13,12,17,10,9,6,4,6,4,2,2,1,1,0,9,9,9,9,9,6,4,8,9,11,7,5,5,5,11,16,3,13,9,15,17,9,10,11,22,20,22,22,20,20,28,22,22,15,14,21,20,12,19,18,22,24,27,11,26,19,17,24,22,26,22,27,24,37,29,32,39,32,35,38,36,33,36,51,34,38,30,44,42,35,28,22,39,38,28,25,24,19,17,14,19,20,26,23,26,16,10,18,16,15,20,11,10,6,8,3,2,4,1,1,0
2025,10,9,10,10,9,9,13,8,5,5,9,16,8,9,8,12,10,12,18,10,14,8,11,16,17,24,20,18,16,27,24,32,27,24,21,22,28,23,22,13,37,26,24,33,30,36,35,34,29,31,30,33,32,27,40,42,45,55,52,48,59,63,69,68,65,62,56,42,56,43,58,37,35,42,44,25,36,25,17,7,12,24,17,10,20,17,22,13,12,11,15,9,8,5,3,5,3,2,2,1,0,9,9,9,9,9,9,6,4,8,9,11,7,5,5,5,11,16,3,13,9,15,17,9,10,11,22,20,22,22,20,20,28,22,22,15,14,21,20,12,19,18,22,24,27,11,26,19,17,24,22,26,22,27,24,37,29,32,39,32,35,38,36,33,36,51,34,38,30,44,42,35,28,22,38,37,27,24,23,19,17,14,18,19,25,22,24,15,9,17,15,13,18,10,9,5,7,2,2,3,1,0
2026,10,10,9,10,10,9,9,13,8,5,5,9,16,8,9,8,12,10,12,18,10,14,8,11,16,17,24,20,18,16,27,24,32,27,24,21,22,28,23,22,13,37,26,24,33,30,36,35,34,29,31,30,33,32,27,40,42,45,55,52,48,58,62,68,67,64,61,55,41,55,42,57,36,34,41,43,24,35,24,16,7,11,22,16,9,18,15,20,12,11,10,13,8,7,4,2,4,2,2,1,0,10,9,9,9,9,9,9,6,4,8,9,11,7,5,5,5,11,16,3,13,9,15,17,9,10,11,22,20,22,22,20,20,28,22,22,15,14,21,20,12,19,18,22,24,27,11,26,19,17,24,22,26,22,27,24,37,29,32,39,32,35,38,36,33,36,51,34,38,30,44,42,35,28,22,37,36,26,23,22,18,16,13,17,18,24,21,22,14,8,15,13,12,16,9,8,4,6,2,2,2,0
2027,10,10,10,9,10,10,9,9,13,8,5,5,9,16,8,9,8,12,10,12,18,10,14,8,11,16,17,24,20,18,16,27,24,32,27,24,21,22,28,23,22,13,37,26,24,33,30,36,35,34,29,31,30,33,32,27,40,42,45,55,52,48,57,61,67,66,63,60,54,40,54,41,56,35,33,40,41,23,33,23,15,7,10,20,15,8,16,14,18,11,10,9,11,7,6,3,2,3,2,1,0,10,10,9,9,9,9,9,9,6,4,8,9,11,7,5,5,5,11,16,3,13,9,15,17,9,10,11,22,20,22,22,20,20,28,22,22,15,14,21,20,12,19,18,22,24,27,11,26,19,17,24,22,26,22,27,24,37,29,32,39,32,35,38,36,33,36,51,34,38,30,44,42,35,28,22,36,35,25,22,21,17,15,12,16,17,23,20,20,13,7,13,12,10,14,8,7,3,5,2,1,0
2028,10,10,10,10,9,10,10,9,9,13,8,5,5,9,16,8,9,8,12,10,12,18,10,14,8,11,16,17,24,20,18,16,27,24,32,27,24,21,22,28,23,22,13,37,26,24,33,30,36,35,34,29,31,30,33,32,27,40,42,45,54,51,47,56,60,66,65,62,59,53,39,53,40,54,34,32,39,39,22,31,22,14,7,9,19,14,7,14,13,16,10,9,8,9,6,5,2,2,2,1,0,10,10,10,9,9,9,9,9,9,6,4,8,9,11,7,5,5,5,11,16,3,13,9,15,17,9,10,11,22,20,22,22,20,20,28,22,22,15,14,21,20,12,19,18,22,24,27,11,26,19,17,24,22,26,22,27,24,37,29,32,39,32,35,38,36,33,36,51,34,38,30,44,41,35,28,22,35,34,24,21,20,16,14,11,15,16,22,19,18,12,6,12,10,9,12,7,6,2,4,1,0
