year,age_range,male,female,total
2019,0-4,248,231,479
2019,5-9,243,221,464
2019,10-14,311,258,569
2019,15-19,423,394,817
2019,20-24,522,497,1019
2019,25-29,513,496,1009
2019,30-34,552,440,992
2019,35-39,589,582,1171
2019,40-44,573,503,1076
2019,45-49,547,455,1002
2019,50-54,552,516,1068
2019,55-59,642,582,1224
2019,60-64,635,564,1199
2019,65-69,500,476,976
2019,70-74,292,264,556
2019,75-79,222,247,469
2019,80-84,164,210,374
2019,85-89,103,133,236
2019,90-94,27,51,78
2019,95-99,6,15,21
2019,100+,1,2,3
2020,0-4,257,236,493
2020,5-9,244,238,482
2020,10-14,280,229,509
2020,15-19,400,362,762
2020,20-24,534,491,1025
2020,25-29,498,504,1002
2020,30-34,535,408,943
2020,35-39,590,584,1174
2020,40-44,599,542,1141
2020,45-49,519,431,950
2020,50-54,534,516,1050
2020,55-59,634,563,1197
2020,60-64,634,577,1211
2020,65-69,534,498,1032
2020,70-74,312,291,603
2020,75-79,225,235,460
2020,80-84,176,214,390
2020,85-89,99,137,236
2020,90-94,34,61,95
2020,95-99,6,12,18
2020,100+,0,0,0
2021,0-4,256,246,502
2021,5-9,260,247,507
2021,10-14,259,201,460
2021,15-19,363,341,704
2021,20-24,529,477,1006
2021,25-29,507,495,1002
2021,30-34,525,447,972
2021,35-39,564,538,1102
2021,40-44,606,555,1161
2021,45-49,528,443,971
2021,50-54,537,494,1031
2021,55-59,623,565,1188
2021,60-64,634,574,1208
2021,65-69,533,507,1040
2021,70-74,360,345,705
2021,75-79,220,216,436
2021,80-84,181,208,389
2021,85-89,92,155,247
2021,90-94,39,56,95
2021,95-99,7,17,24
2021,100+,0,0,0
2022,0-4,268,251,519
2022,5-9,255,237,492
2022,10-14,254,215,469
2022,15-19,337,313,650
2022,20-24,500,438,938
2022,25-29,526,519,1045
2022,30-34,503,462,965
2022,35-39,561,483,1044
2022,40-44,615,584,1199
2022,45-49,536,449,985
2022,50-54,546,487,1033
2022,55-59,580,550,1130
2022,60-64,626,579,1205
2022,65-69,545,506,1051
2022,70-74,402,396,798
2022,75-79,222,222,444
2022,80-84,171,202,373
2022,85-89,95,151,246
2022,90-94,53,68,121
2022,95-99,7,15,22
2022,100+,0,0,0
2023,0-4,292,257,549
2023,5-9,237,251,488
2023,10-14,246,207,453
2023,15-19,329,283,612
2023,20-24,481,420,901
2023,25-29,493,505,998
2023,30-34,530,484,1014
2023,35-39,560,455,1015
2023,40-44,591,584,1175
2023,45-49,564,475,1039
2023,50-54,509,465,974
2023,55-59,551,548,1099
2023,60-64,643,585,1228
2023,65-69,575,514,1089
2023,70-74,430,429,859
2023,75-79,218,213,431
2023,80-84,170,210,380
2023,85-89,101,151,252
2023,90-94,49,73,122
2023,95-99,12,17,29
2023,100+,0,0,0
2024,0-4,301,279,580
2024,5-9,248,231,479
2024,10-14,243,221,464
2024,15-19,311,258,569
2024,20-24,423,394,817
2024,25-29,522,497,1019
2024,30-34,513,496,1009
2024,35-39,552,440,992
2024,40-44,589,582,1171
2024,45-49,568,503,1071
2024,50-54,527,455,982
2024,55-59,527,516,1043
2024,60-64,614,573,1187
2024,65-69,589,539,1128
2024,70-74,448,451,899
2024,75-79,245,239,484
2024,80-84,166,207,373
2024,85-89,104,152,256
2024,90-94,51,77,128
2024,95-99,12,20,32
2024,100+,0,0,0
2025,0-4,310,286,596
2025,5-9,257,236,493
2025,10-14,244,238,482
2025,15-19,280,229,509
2025,20-24,400,362,762
2025,25-29,534,491,1025
2025,30-34,498,504,1002
2025,35-39,535,408,943
2025,40-44,590,584,1174
2025,45-49,591,542,1133
2025,50-54,501,431,932
2025,55-59,509,516,1025
2025,60-64,607,557,1164
2025,65-69,587,552,1139
2025,70-74,480,473,953
2025,75-79,261,266,527
2025,80-84,172,198,370
2025,85-89,112,159,271
2025,90-94,48,80,128
2025,95-99,14,26,40
2025,100+,0,0,0
2026,0-4,315,292,607
2026,5-9,256,246,502
2026,10-14,260,247,507
2026,15-19,259,201,460
2026,20-24,363,341,704
2026,25-29,529,477,1006
2026,30-34,507,495,1002
2026,35-39,525,447,972
2026,40-44,564,538,1102
2026,45-49,598,555,1153
2026,50-54,508,443,951
2026,55-59,512,494,1006
2026,60-64,595,559,1154
2026,65-69,590,550,1140
2026,70-74,478,481,959
2026,75-79,302,318,620
2026,80-84,166,182,348
2026,85-89,116,157,273
2026,90-94,46,90,136
2026,95-99,16,25,41
2026,100+,0,0,0
2027,0-4,318,295,613
2027,5-9,268,251,519
2027,10-14,255,237,492
2027,15-19,254,215,469
2027,20-24,337,313,650
2027,25-29,500,438,938
2027,30-34,526,519,1045
2027,35-39,503,462,965
2027,40-44,561,483,1044
2027,45-49,606,584,1190
2027,50-54,515,449,964
2027,55-59,521,487,1008
2027,60-64,551,546,1097
2027,65-69,584,554,1138
2027,70-74,491,481,972
2027,75-79,336,364,700
2027,80-84,168,189,357
2027,85-89,112,150,262
2027,90-94,52,89,141
2027,95-99,21,30,51
2027,100+,0,0,0
2028,0-4,319,297,616
2028,5-9,292,257,549
2028,10-14,237,251,488
2028,15-19,246,207,453
2028,20-24,329,283,612
2028,25-29,481,420,901
2028,30-34,493,505,998
2028,35-39,530,484,1014
2028,40-44,560,455,1015
2028,45-49,583,584,1167
2028,50-54,541,475,1016
2028,55-59,484,465,949
2028,60-64,526,545,1071
2028,65-69,599,562,1161
2028,70-74,518,488,1006
2028,75-79,360,393,753
2028,80-84,163,182,345
2028,85-89,113,155,268
2028,90-94,56,91,147
2028,95-99,19,32,51
2028,100+,0,0,0
2029,0-4,319,296,615
2029,5-9,301,279,580
2029,10-14,248,231,479
2029,15-19,243,221,464
2029,20-24,311,258,569
2029,25-29,423,394,817
2029,30-34,522,497,1019
2029,35-39,513,496,1009
2029,40-44,552,440,992
2029,45-49,581,582,1163
2029,50-54,545,503,1048
2029,55-59,502,455,957
2029,60-64,502,514,1016
2029,65-69,573,550,1123
2029,70-74,532,513,1045
2029,75-79,378,412,790
2029,80-84,184,204,388
2029,85-89,111,151,262
2029,90-94,58,89,147
2029,95-99,19,34,53
2029,100+,0,0,0
2030,0-4,316,293,609
2030,5-9,310,286,596
2030,10-14,257,236,493
2030,15-19,244,238,482
2030,20-24,280,229,509
2030,25-29,400,362,762
2030,30-34,534,491,1025
2030,35-39,498,504,1002
2030,40-44,535,408,943
2030,45-49,583,584,1167
2030,50-54,567,542,1109
2030,55-59,476,431,907
2030,60-64,484,514,998
2030,65-69,568,535,1103
2030,70-74,530,526,1056
2030,75-79,405,431,836
2030,80-84,199,227,426
2030,85-89,114,144,258
