year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,36,27,29,27,31,28,33,34,37,25,30,29,26,26,40,38,40,62,60,44,53,55,79,85,67,92,77,81,75,70,70,75,67,59,76,83,72,75,88,80,99,83,92,68,82,66,64,94,80,83,74,102,91,87,94,88,94,98,89,90,91,93,81,92,84,93,73,76,70,59,63,43,48,29,38,42,36,46,58,39,35,38,31,35,20,22,21,9,16,6,7,10,5,4,0,0,0,1,0,0,0,33,27,28,32,22,25,18,29,19,17,30,26,24,30,36,43,35,63,54,54,57,61,74,74,78,79,73,68,56,51,49,46,44,53,62,70,73,79,58,74,73,92,84,78,61,65,56,76,64,74,84,77,70,71,74,92,91,91,95,80,65,90,70,98,94,84,80,68,77,70,55,62,60,40,43,47,52,47,51,45,53,49,36,44,24,25,29,16,17,16,13,7,6,7,6,6,3,4,1,2,1
2020,33,36,27,29,27,31,28,33,34,37,25,30,29,26,26,40,38,40,62,60,44,53,55,79,85,67,92,77,81,75,70,70,75,67,59,76,83,72,75,88,80,99,83,92,68,82,66,64,94,80,83,74,101,90,86,93,87,93,97,88,89,90,92,80,91,83,92,72,75,69,58,61,42,47,28,37,40,34,44,55,37,33,35,29,32,18,20,19,8,14,5,6,8,4,3,0,0,0,1,0,0,31,33,27,28,32,22,25,18,29,19,17,30,26,24,30,36,43,35,63,54,54,57,61,74,74,78,79,73,68,56,51,49,46,44,53,62,70,73,79,58,74,73,92,84,78,61,65,56,76,64,74,84,77,70,71,74,92,91,91,95,80,65,90,70,97,93,83,79,67,76,69,54,61,59,39,42,46,51,46,49,43,51,47,34,42,23,23,27,15,15,14,11,6,5,6,5,5,2,3,1,0
2021,33,33,36,27,29,27,31,28,33,34,37,25,30,29,26,26,40,38,40,62,60,44,53,55,79,85,67,92,77,81,75,70,70,75,67,59,76,83,72,75,88,80,99,83,92,68,82,66,64,94,80,83,74,100,89,85,92,86,92,96,87,88,89,91,79,90,82,90,71,74,67,57,59,41,46,27,36,38,32,42,52,35,31,32,27,29,16,18,17,7,12,4,5,7,3,2,0,0,0,1,0,31,31,33,27,28,32,22,25,18,29,19,17,30,26,24,30,36,43,35,63,54,54,57,61,74,74,78,79,73,68,56,51,49,46,44,53,62,70,73,79,58,74,73,92,84,78,61,65,56,76,64,74,84,77,70,71,74,92,91,91,95,80,65,90,70,96,92,82,78,66,75,68,53,60,58,38,41,45,50,45,47,41,49,45,32,39,21,21,25,14,13,12,10,5,4,5,4,4,1,2,0
2022,33,33,33,36,27,29,27,31,28,33,34,37,25,30,29,26,26,40,38,40,62,60,44,53,55,79,85,67,92,77,81,75,70,70,75,67,59,76,83,72,75,88,80,99,83,92,68,82,66,64,93,80,82,74,99,88,84,91,85,91,95,86,87,88,90,78,89,81,88,70,72,65,56,57,40,44,26,34,36,30,40,49,33,29,29,25,26,14,16,15,6,10,3,4,6,2,2,0,0,0,0,30,31,31,33,27,28,32,22,25,18,29,19,17,30,26,24,30,36,43,35,63,54,54,57,61,74,74,78,79,73,68,56,51,49,46,44,53,62,70,73,79,58,74,73,92,84,78,61,65,56,76,64,74,84,77,70,71,74,92,91,91,95,80,65,89,70,95,91,81,77,65,74,67,52,59,57,37,40,44,48,43,45,39,47,43,30,36,19,19,23,12,11,10,9,4,3,4,3,3,1,0
2023,33,33,33,33,36,27,29,27,31,28,33,34,37,25,30,29,26,26,40,38,40,62,60,44,53,55,79,85,67,92,77,81,75,70,70,75,67,59,76,83,72,75,88,80,99,83,92,68,82,66,64,92,80,81,73,98,87,83,90,84,90,94,85,86,87,89,77,88,80,86,68,70,63,54,55,39,42,25,32,34,28,38,46,31,27,26,23,23,12,14,13,5,8,3,3,5,2,2,0,0,0,30,30,31,31,33,27,28,32,22,25,18,29,19,17,30,26,24,30,36,43,35,63,54,54,57,61,74,74,78,79,73,68,56,51,49,46,44,53,62,70,73,79,58,74,73,92,84,78,61,65,56,76,64,74,84,77,70,71,74,92,91,91,95,80,65,88,70,94,90,80,76,64,73,66,51,58,56,36,39,43,46,41,43,37,44,40,28,33,17,17,21,11,10,9,8,3,2,3,2,2,0
2024,33,33,33,33,33,36,27,29,27,31,28,33,34,37,25,30,29,26,26,40,38,40,62,60,44,53,55,79,85,67,92,77,81,75,70,70,75,67,59,76,83,72,75,88,80,99,83,92,68,82,66,64,91,79,80,72,97,86,82,89,83,89,93,84,85,86,88,76,86,78,84,66,68,61,52,53,37,40,24,30,32,26,35,43,29,25,24,21,20,11,12,11,4,7,2,2,4,2,1,0,0,30,30,30,31,31,33,27,28,32,22,25,18,29,19,17,30,26,24,30,36,43,35,63,54,54,57,61,74,74,78,79,73,68,56,51,49,46,44,53,62,70,73,79,58,74,73,92,84,78,61,65,56,76,64,74,84,77,70,71,74,92,91,91,95,80,65,87,69,93,89,79,75,63,72,65,50,57,55,35,38,41,44,39,41,35,41,37,26,30,15,15,18,10,9,8,7,2,2,2,1,0
2025,32,33,33,33,33,33,36,27,29,27,31,28,33,34,37,25,30,29,26,26,40,38,40,62,60,44,53,55,79,85,67,92,77,81,75,70,70,75,67,59,76,83,72,75,88,80,99,83,92,68,82,66,64,90,78,79,71,96,85,81,88,82,88,92,83,84,85,87,75,84,76,82,64,66,59,50,51,36,38,23,28,30,24,33,40,27,23,22,19,18,10,10,9,3,6,2,2,3,2,1,0,29,30,30,30,31,31,33,27,28,32,22,25,18,29,19,17,30,26,24,30,36,43,35,63,54,54,57,61,74,74,78,79,73,68,56,51,49,46,44,53,62,70,73,79,58,74,73,92,84,78,61,65,56,76,64,74,84,77,70,71,74,92,91,91,95,80,65,86,68,92,88,78,74,62,71,64,49,56,54,34,37,40,42,37,39,33,38,34,24,27,13,13,16,9,8,7,6,2,2,1,0
2026,31,32,33,33,33,33,33,36,27,29,27,31,28,33,34,37,25,30,29,26,26,40,38,40,62,60,44,53,55,79,85,67,92,77,81,75,70,70,75,67,59,76,83,72,75,88,80,99,83,92,68,82,66,64,89,77,78,70,95,84,80,87,81,87,91,82,83,84,86,74,82,74,80,62,64,57,48,49,34,36,22,26,28,22,31,37,25,21,20,17,16,9,9,8,2,5,2,2,2,1,0,29,29,30,30,30,31,31,33,27,28,32,22,25,18,29,19,17,30,26,24,30,36,43,35,63,54,54,57,61,74,74,78,79,73,68,56,51,49,46,44,53,62,70,73,79,58,74,73,92,84,78,61,65,56,76,64,74,84,77,70,71,74,92,91,91,94,79,65,85,67,91,87,77,73,61,70,63,48,55,52,33,36,38,40,35,37,31,35,31,22,24,12,11,14,8,7,6,5,2,1,0
2027,31,31,32,33,33,33,33,33,36,27,29,27,31,28,33,34,37,25,30,29,26,26,40,38,40,62,60,44,53,55,79,85,67,92,77,81,75,70,70,75,67,59,76,83,72,75,88,80,99,83,92,68,82,66,64,88,76,77,69,94,83,79,86,80,86,90,81,82,83,84,73,80,72,78,60,62,55,46,47,32,34,21,24,26,20,28,34,23,19,18,15,14,8,8,7,2,4,2,2,1,0,28,29,29,30,30,30,31,31,33,27,28,32,22,25,18,29,19,17,30,26,24,30,36,43,35,63,54,54,57,61,74,74,78,79,73,68,56,51,49,46,44,53,62,70,73,79,58,74,73,92,84,78,61,65,56,76,64,74,84,77,70,71,74,92,91,90,93,78,64,84,66,90,86,76,72,60,69,62,47,53,50,32,35,36,38,33,35,29,32,28,20,21,10,9,12,7,6,5,4,1,0
2028,30,31,31,32,33,33,33,33,33,36,27,29,27,31,28,33,34,37,25,30,29,26,26,40,38,40,62,60,44,53,55,79,85,67,92,77,81,75,70,70,75,67,59,76,83,72,75,88,80,99,83,91,68,81,66,64,87,75,76,68,93,82,78,85,79,85,89,80,81,81,82,71,78,70,76,58,60,53,44,45,30,32,20,22,24,18,25,31,21,17,16,13,12,7,7,6,2,3,2,1,0,27,28,29,29,30,30,30,31,31,33,27,28,32,22,25,18,29,19,17,30,26,24,30,36,43,35,63,54,54,57,61,74,74,78,79,73,68,56,51,49,46,44,53,62,70,73,79,58,74,73,92,84,78,61,65,56,76,64,74,84,77,70,71,74,92,90,89,92,77,63,83,65,89,85,75,71,59,67,60,46,51,48,31,33,34,36,31,32,27,29,25,18,18,9,8,10,6,5,4,3,0
