year,age_range,male,female,total
2019,0-4,4206,3756,7962
2019,5-9,4444,4106,8550
2019,10-14,4479,3944,8423
2019,15-19,5430,4988,10418
2019,20-24,6481,5997,12478
2019,25-29,7144,6528,13672
2019,30-34,6786,6494,13280
2019,35-39,8225,8389,16614
2019,40-44,8077,8147,16224
2019,45-49,6708,7064,13772
2019,50-54,6442,7233,13675
2019,55-59,6793,7392,14185
2019,60-64,6024,6880,12904
2019,65-69,4781,4997,9778
2019,70-74,2362,2501,4863
2019,75-79,1630,1825,3455
2019,80-84,939,1136,2075
2019,85-89,477,612,1089
2019,90-94,213,246,459
2019,95-99,40,57,97
2019,100+,4,5,9
2020,0-4,4040,3610,7650
2020,5-9,4631,4252,8883
2020,10-14,4303,3789,8092
2020,15-19,5054,4681,9735
2020,20-24,6434,5853,12287
2020,25-29,6981,6465,13446
2020,30-34,6828,6486,13314
2020,35-39,7900,8043,15943
2020,40-44,8404,8409,16813
2020,45-49,6688,7051,13739
2020,50-54,6421,7142,13563
2020,55-59,6766,7437,14203
2020,60-64,6096,6973,13069
2020,65-69,5120,5537,10657
2020,70-74,2701,2842,5543
2020,75-79,1595,1792,3387
2020,80-84,1034,1235,2269
2020,85-89,493,635,1128
2020,90-94,215,275,490
2020,95-99,44,60,104
2020,100+,0,0,0
2021,0-4,3840,3458,7298
2021,5-9,4676,4272,8948
2021,10-14,4270,3769,8039
2021,15-19,4807,4412,9219
2021,20-24,6226,5701,11927
2021,25-29,6926,6424,13350
2021,30-34,6971,6456,13427
2021,35-39,7463,7574,15037
2021,40-44,8445,8497,16942
2021,45-49,6973,7329,14302
2021,50-54,6455,7017,13472
2021,55-59,6583,7401,13984
2021,60-64,6196,7058,13254
2021,65-69,5274,5898,11172
2021,70-74,3223,3364,6587
2021,75-79,1594,1790,3384
2021,80-84,1073,1332,2405
2021,85-89,492,690,1182
2021,90-94,223,288,511
2021,95-99,57,70,127
2021,100+,0,0,0
2022,0-4,3647,3345,6992
2022,5-9,4535,4069,8604
2022,10-14,4378,3933,8311
2022,15-19,4690,4231,8921
2022,20-24,5828,5444,11272
2022,25-29,6912,6312,13224
2022,30-34,7053,6507,13560
2022,35-39,7153,7096,14249
2022,40-44,8440,8644,17084
2022,45-49,7243,7506,14749
2022,50-54,6494,6999,13493
2022,55-59,6395,7303,13698
2022,60-64,6372,7173,13545
2022,65-69,5366,6174,11540
2022,70-74,3615,3889,7504
2022,75-79,1659,1843,3502
2022,80-84,1123,1416,2539
2022,85-89,527,709,1236
