year,age_range,male,female,total
2019,0-4,285,266,551
2019,5-9,281,258,539
2019,10-14,428,353,781
2019,15-19,542,465,1007
2019,20-24,641,553,1194
2019,25-29,682,573,1255
2019,30-34,651,543,1194
2019,35-39,717,679,1396
2019,40-44,728,619,1347
2019,45-49,654,575,1229
2019,50-54,749,617,1366
2019,55-59,809,624,1433
2019,60-64,599,606,1205
2019,65-69,554,496,1050
2019,70-74,349,371,720
2019,75-79,280,353,633
2019,80-84,228,290,518
2019,85-89,108,170,278
2019,90-94,40,72,112
2019,95-99,2,12,14
2019,100+,0,2,2
2020,0-4,293,274,567
2020,5-9,291,261,552
2020,10-14,397,322,719
2020,15-19,487,443,930
2020,20-24,638,540,1178
2020,25-29,664,569,1233
2020,30-34,662,554,1216
2020,35-39,707,635,1342
2020,40-44,734,644,1378
2020,45-49,646,569,1215
2020,50-54,737,599,1336
2020,55-59,789,643,1432
2020,60-64,638,606,1244
2020,65-69,587,526,1113
2020,70-74,359,395,754
2020,75-79,271,333,604
2020,80-84,228,301,529
2020,85-89,120,186,306
2020,90-94,45,66,111
2020,95-99,4,17,21
2020,100+,0,0,0
2021,0-4,294,273,567
2021,5-9,289,268,557
2021,10-14,354,296,650
2021,15-19,482,427,909
2021,20-24,625,509,1134
2021,25-29,646,587,1233
2021,30-34,666,558,1224
2021,35-39,687,589,1276
2021,40-44,738,660,1398
2021,45-49,660,594,1254
2021,50-54,708,578,1286
2021,55-59,775,645,1420
2021,60-64,681,598,1279
2021,65-69,569,546,1115
2021,70-74,415,439,854
2021,75-79,273,318,591
2021,80-84,220,288,508
2021,85-89,121,198,319
2021,90-94,51,74,125
2021,95-99,6,20,26
2021,100+,0,0,0
2022,0-4,296,273,569
2022,5-9,273,261,534
2022,10-14,291,264,555
2022,15-19,511,423,934
2022,20-24,591,500,1091
2022,25-29,654,590,1244
2022,30-34,677,545,1222
2022,35-39,674,574,1248
2022,40-44,727,678,1405
2022,45-49,679,600,1279
2022,50-54,669,567,1236
2022,55-59,764,631,1395
2022,60-64,726,611,1337
2022,65-69,574,542,1116
2022,70-74,437,483,920
2022,75-79,267,310,577
2022,80-84,218,283,501
2022,85-89,127,204,331
2022,90-94,53,84,137
2022,95-99,10,24,34
2022,100+,0,0,0
2023,0-4,296,260,556
2023,5-9,284,282,566
2023,10-14,277,258,535
2023,15-19,465,382,847
2023,20-24,579,470,1049
2023,25-29,643,589,1232
2023,30-34,666,557,1223
2023,35-39,662,571,1233
2023,40-44,728,656,1384
2023,45-49,699,630,1329
2023,50-54,656,562,1218
2023,55-59,739,627,1366
2023,60-64,759,617,1376
2023,65-69,573,544,1117
2023,70-74,462,481,943
2023,75-79,262,328,590
2023,80-84,218,294,512
2023,85-89,137,204,341
2023,90-94,58,89,147
2023,95-99,13,26,39
2023,100+,0,0,0
2024,0-4,293,270,563
2024,5-9,285,266,551
2024,10-14,281,258,539
2024,15-19,428,353,781
2024,20-24,542,465,1007
2024,25-29,641,553,1194
2024,30-34,682,573,1255
2024,35-39,651,543,1194
2024,40-44,715,679,1394
2024,45-49,710,619,1329
2024,50-54,629,575,1204
2024,55-59,724,615,1339
2024,60-64,767,609,1376
2024,65-69,557,581,1138
2024,70-74,497,469,966
2024,75-79,294,338,632
2024,80-84,212,295,507
2024,85-89,147,209,356
2024,90-94,56,99,155
2024,95-99,16,27,43
2024,100+,0,0,0
2025,0-4,288,266,554
2025,5-9,293,274,567
2025,10-14,291,261,552
2025,15-19,397,322,719
2025,20-24,487,443,930
2025,25-29,638,540,1178
2025,30-34,664,569,1233
2025,35-39,662,554,1216
2025,40-44,705,635,1340
2025,45-49,716,644,1360
2025,50-54,621,569,1190
2025,55-59,712,599,1311
2025,60-64,750,627,1377
2025,65-69,592,581,1173
2025,70-74,528,497,1025
2025,75-79,304,362,666
2025,80-84,206,277,483
2025,85-89,148,217,365
2025,90-94,62,107,169
2025,95-99,18,26,44
2025,100+,0,0,0
2026,0-4,283,262,545
2026,5-9,294,273,567
2026,10-14,289,268,557
2026,15-19,354,296,650
2026,20-24,482,427,909
2026,25-29,625,509,1134
2026,30-34,646,587,1233
2026,35-39,666,558,1224
2026,40-44,687,589,1276
2026,45-49,719,660,1379
2026,50-54,635,594,1229
2026,55-59,683,578,1261
2026,60-64,739,631,1370
2026,65-69,633,573,1206
2026,70-74,513,518,1031
2026,75-79,352,400,752
2026,80-84,206,265,471
2026,85-89,144,209,353
2026,90-94,62,114,176
2026,95-99,19,29,48
2026,100+,0,0,0
2027,0-4,279,260,539
2027,5-9,296,273,569
2027,10-14,273,261,534
2027,15-19,291,264,555
2027,20-24,511,423,934
2027,25-29,591,500,1091
2027,30-34,654,590,1244
2027,35-39,677,545,1222
2027,40-44,673,574,1247
2027,45-49,709,678,1387
2027,50-54,654,600,1254
2027,55-59,644,567,1211
2027,60-64,730,618,1348
2027,65-69,676,586,1262
2027,70-74,515,516,1031
2027,75-79,369,438,807
2027,80-84,203,259,462
2027,85-89,143,206,349
2027,90-94,66,117,183
2027,95-99,19,35,54
2027,100+,0,0,0
2028,0-4,273,254,527
2028,5-9,296,260,556
2028,10-14,284,282,566
2028,15-19,277,258,535
2028,20-24,465,382,847
2028,25-29,579,470,1049
2028,30-34,643,589,1232
2028,35-39,666,557,1223
2028,40-44,662,571,1233
2028,45-49,709,656,1365
2028,50-54,674,630,1304
2028,55-59,631,562,1193
2028,60-64,707,615,1322
2028,65-69,708,593,1301
2028,70-74,514,517,1031
2028,75-79,389,436,825
2028,80-84,199,277,476
2028,85-89,145,213,358
2028,90-94,72,117,189
2028,95-99,21,36,57
