year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,15,25,17,17,26,22,15,20,14,15,18,26,19,19,15,18,20,24,25,31,37,34,27,26,26,33,27,17,22,22,34,22,28,21,26,34,30,32,31,48,36,41,39,39,48,31,29,42,41,33,32,35,28,33,39,27,27,25,30,28,22,17,22,16,23,15,22,14,13,15,8,10,6,4,4,5,0,2,3,3,4,1,3,2,0,1,0,0,1,3,0,4,1,0,1,0,0,0,2,0,0,17,20,15,26,26,11,11,20,17,19,14,13,11,16,17,16,33,29,19,26,22,28,21,31,34,25,24,24,30,23,18,14,23,19,28,27,34,25,21,20,32,24,35,29,35,26,29,22,24,24,18,27,23,29,27,24,22,20,28,19,18,15,20,20,16,14,14,11,11,13,14,13,3,5,0,5,4,3,7,7,2,6,6,7,5,6,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0
2020,13,15,25,17,17,26,22,15,20,14,15,18,26,19,19,15,18,20,24,25,31,37,34,27,26,26,33,27,17,22,22,34,22,28,21,26,34,30,32,31,48,36,41,39,39,48,31,29,42,41,33,32,35,28,33,39,27,27,25,30,28,22,17,22,16,23,15,22,14,13,15,8,10,6,4,4,5,0,2,3,3,4,1,3,2,0,1,0,0,1,3,0,3,1,0,1,0,0,0,1,0,13,17,20,15,26,26,11,11,20,17,19,14,13,11,16,17,16,33,29,19,26,22,28,21,31,34,25,24,24,30,23,18,14,23,19,28,27,34,25,21,20,32,24,35,29,35,26,29,22,24,24,18,27,23,29,27,24,22,20,28,19,18,15,20,20,16,14,14,11,11,13,14,13,3,5,0,5,4,3,7,7,2,6,6,7,5,6,4,2,3,2,1,1,0,0,0,0,0,0,0,0
2021,15,13,15,25,17,17,26,22,15,20,14,15,18,26,19,19,15,18,20,24,25,31,37,34,27,26,26,33,27,17,22,22,34,22,28,21,26,34,30,32,31,48,36,41,39,39,48,31,29,42,41,33,32,35,28,33,39,27,27,25,30,28,22,17,22,16,23,15,22,14,13,15,8,10,6,4,4,5,0,2,3,3,4,1,3,2,0,1,0,0,1,3,0,3,1,0,1,0,0,0,0,13,13,17,20,15,26,26,11,11,20,17,19,14,13,11,16,17,16,33,29,19,26,22,28,21,31,34,25,24,24,30,23,18,14,23,19,28,27,34,25,21,20,32,24,35,29,35,26,29,22,24,24,18,27,23,29,27,24,22,20,28,19,18,15,20,20,16,14,14,11,11,13,14,13,3,5,0,5,4,3,7,7,2,6,6,7,5,6,4,2,3,2,1,1,0,0,0,0,0,0,0
2022,15,15,13,15,25,17,17,26,22,15,20,14,15,18,26,19,19,15,18,20,24,25,31,37,34,27,26,26,33,27,17,22,22,34,22,28,21,26,34,30,32,31,48,36,41,39,39,48,31,29,42,41,33,32,35,28,33,39,27,27,25,30,28,22,17,22,16,23,15,22,14,13,15,8,10,6,4,4,5,0,2,3,3,4,1,3,2,0,1,0,0,1,3,0,2,1,0,1,0,0,0,14,13,13,17,20,15,26,26,11,11,20,17,19,14,13,11,16,17,16,33,29,19,26,22,28,21,31,34,25,24,24,30,23,18,14,23,19,28,27,34,25,21,20,32,24,35,29,35,26,29,22,24,24,18,27,23,29,27,24,22,20,28,19,18,15,20,20,16,14,14,11,11,13,14,13,3,5,0,5,4,3,7,7,2,6,6,7,5,5,4,2,3,2,1,1,0,0,0,0,0,0
2023,15,15,15,13,15,25,17,17,26,22,15,20,14,15,18,26,19,19,15,18,20,24,25,31,37,34,27,26,26,33,27,17,22,22,34,22,28,21,26,34,30,32,31,48,36,41,39,39,48,31,29,42,41,33,32,35,28,33,39,27,27,25,30,28,22,17,22,16,23,15,22,14,13,15,8,10,6,4,4,5,0,2,3,3,4,1,3,2,0,1,0,0,1,3,0,2,1,0,1,0,0,14,14,13,13,17,20,15,26,26,11,11,20,17,19,14,13,11,16,17,16,33,29,19,26,22,28,21,31,34,25,24,24,30,23,18,14,23,19,28,27,34,25,21,20,32,24,35,29,35,26,29,22,24,24,18,27,23,29,27,24,22,20,28,19,18,15,20,20,16,14,14,11,11,13,14,13,3,5,0,5,4,3,7,7,2,6,6,6,5,5,4,2,3,2,1,1,0,0,0,0,0
2024,15,15,15,15,13,15,25,17,17,26,22,15,20,14,15,18,26,19,19,15,18,20,24,25,31,37,34,27,26,26,33,27,17,22,22,34,22,28,21,26,34,30,32,31,48,36,41,39,39,48,31,29,42,41,33,32,35,28,33,39,27,27,25,30,28,22,17,22,16,23,15,21,14,13,15,8,10,6,4,4,5,0,2,3,3,4,1,3,2,0,1,0,0,1,2,0,2,1,0,1,0,13,14,14,13,13,17,20,15,26,26,11,11,20,17,19,14,13,11,16,17,16,33,29,19,26,22,28,21,31,34,25,24,24,30,23,18,14,23,19,28,27,34,25,21,20,32,24,35,29,35,26,29,22,24,24,18,27,23,29,27,24,22,20,28,19,18,15,20,20,16,14,14,11,11,13,14,13,3,5,0,5,4,3,7,7,2,6,6,5,5,4,4,2,3,2,1,1,0,0,0,0
2025,15,15,15,15,15,13,15,25,17,17,26,22,15,20,14,15,18,26,19,19,15,18,20,24,25,31,37,34,27,26,26,33,27,17,22,22,34,22,28,21,26,34,30,32,31,48,36,41,39,39,48,31,29,42,41,33,32,35,28,33,39,27,27,25,30,28,22,17,22,16,23,15,20,14,13,15,8,10,6,4,4,5,0,2,3,3,4,1,3,2,0,1,0,0,1,2,0,2,1,0,0,14,13,14,14,13,13,17,20,15,26,26,11,11,20,17,19,14,13,11,16,17,16,33,29,19,26,22,28,21,31,34,25,24,24,30,23,18,14,23,19,28,27,34,25,21,20,32,24,35,29,35,26,29,22,24,24,18,27,23,29,27,24,22,20,28,19,18,15,20,20,16,14,14,11,11,13,14,13,3,5,0,5,4,3,7,7,2,6,6,5,4,4,3,2,3,2,1,1,0,0,0
2026,15,15,15,15,15,15,13,15,25,17,17,26,22,15,20,14,15,18,26,19,19,15,18,20,24,25,31,37,34,27,26,26,33,27,17,22,22,34,22,28,21,26,34,30,32,31,48,36,41,39,39,48,31,29,42,41,33,32,35,28,33,39,27,27,25,30,28,22,17,22,16,22,15,19,14,13,14,8,10,6,4,4,5,0,2,3,3,4,1,3,2,0,1,0,0,1,2,0,2,1,0,14,14,13,14,14,13,13,17,20,15,26,26,11,11,20,17,19,14,13,11,16,17,16,33,29,19,26,22,28,21,31,34,25,24,24,30,23,18,14,23,19,28,27,34,25,21,20,32,24,35,29,35,26,29,22,24,24,18,27,23,29,27,24,22,20,28,19,18,15,20,20,16,14,14,11,11,13,14,13,3,5,0,5,4,3,7,7,2,6,5,4,4,3,3,2,2,2,1,1,0,0
2027,14,15,15,15,15,15,15,13,15,25,17,17,26,22,15,20,14,15,18,26,19,19,15,18,20,24,25,31,37,34,27,26,26,33,27,17,22,22,34,22,28,21,26,34,30,32,31,48,36,41,39,39,48,31,29,42,41,33,32,35,28,33,39,27,27,25,30,28,22,17,22,16,21,15,18,14,13,13,8,10,6,4,4,5,0,2,3,3,4,1,3,2,0,1,0,0,1,2,0,1,0,14,14,14,13,14,14,13,13,17,20,15,26,26,11,11,20,17,19,14,13,11,16,17,16,33,29,19,26,22,28,21,31,34,25,24,24,30,23,18,14,23,19,28,27,34,25,21,20,32,24,35,29,35,26,29,22,24,24,18,27,23,29,27,24,22,20,28,19,18,15,20,20,16,14,14,11,11,13,14,13,3,5,0,5,4,3,7,6,2,5,4,4,3,3,3,2,2,2,1,1,0
2028,15,14,15,15,15,15,15,15,13,15,25,17,17,26,22,15,20,14,15,18,26,19,19,15,18,20,24,25,31,37,34,27,26,26,33,27,17,22,22,34,22,28,21,26,34,30,32,31,48,36,41,39,39,48,31,29,42,41,33,32,35,28,33,39,27,27,25,30,28,22,17,22,16,20,15,17,13,12,12,8,9,6,4,4,5,0,2,3,3,4,1,3,2,0,1,0,0,1,2,0,0,14,14,14,14,13,14,14,13,13,17,20,15,26,26,11,11,20,17,19,14,13,11,16,17,16,33,29,19,26,22,28,21,31,34,25,24,24,30,23,18,14,23,19,28,27,34,25,21,20,32,24,35,29,35,26,29,22,24,24,18,27,23,29,27,24,22,20,28,19,18,15,20,20,16,14,14,11,11,13,14,13,3,5,0,5,4,3,6,6,2,4,4,3,3,3,2,2,2,2,1,0
