year,age_range,male,female,total
2019,0-4,918,940,1858
2019,5-9,873,798,1671
2019,10-14,948,786,1734
2019,15-19,1257,1075,2332
2019,20-24,1324,1269,2593
2019,25-29,1471,1324,2795
2019,30-34,1519,1498,3017
2019,35-39,1734,1728,3462
2019,40-44,1529,1476,3005
2019,45-49,1318,1113,2431
2019,50-54,1348,1303,2651
2019,55-59,1381,1309,2690
2019,60-64,1204,1188,2392
2019,65-69,848,821,1669
2019,70-74,445,495,940
2019,75-79,418,465,883
2019,80-84,271,409,680
2019,85-89,148,250,398
2019,90-94,55,95,150
2019,95-99,7,17,24
2019,100+,1,0,1
2020,0-4,887,913,1800
2020,5-9,923,843,1766
2020,10-14,903,750,1653
2020,15-19,1133,993,2126
2020,20-24,1364,1264,2628
2020,25-29,1469,1328,2797
2020,30-34,1472,1436,2908
2020,35-39,1708,1688,3396
2020,40-44,1613,1583,3196
2020,45-49,1282,1143,2425
2020,50-54,1365,1268,2633
2020,55-59,1392,1298,2690
2020,60-64,1201,1242,2443
2020,65-69,921,887,1808
2020,70-74,505,521,1026
2020,75-79,382,454,836
2020,80-84,286,412,698
2020,85-89,157,265,422
2020,90-94,57,107,164
2020,95-99,11,18,29
2020,100+,0,0,0
2021,0-4,889,864,1753
2021,5-9,917,891,1808
2021,10-14,852,741,1593
2021,15-19,1092,935,2027
2021,20-24,1361,1214,2575
2021,25-29,1459,1310,2769
2021,30-34,1450,1420,2870
2021,35-39,1643,1643,3286
2021,40-44,1668,1649,3317
2021,45-49,1313,1200,2513
2021,50-54,1349,1242,2591
2021,55-59,1375,1292,2667
2021,60-64,1241,1234,2475
2021,65-69,953,962,1915
2021,70-74,578,610,1188
2021,75-79,362,438,800
2021,80-84,307,385,692
2021,85-89,161,288,449
2021,90-94,63,116,179
2021,95-99,13,22,35
2021,100+,0,0,0
2022,0-4,843,843,1686
2022,5-9,919,877,1796
2022,10-14,881,772,1653
2022,15-19,1034,865,1899
2022,20-24,1340,1154,2494
2022,25-29,1396,1301,2697
2022,30-34,1451,1419,2870
2022,35-39,1617,1571,3188
2022,40-44,1701,1715,3416
2022,45-49,1355,1281,2636
2022,50-54,1320,1205,2525
2022,55-59,1344,1273,2617
2022,60-64,1300,1302,2602
2022,65-69,1007,977,1984
2022,70-74,634,665,1299
2022,75-79,352,450,802
2022,80-84,304,371,675
2022,85-89,169,304,473
2022,90-94,68,120,188
2022,95-99,15,23,38
2022,100+,0,0,0
2023,0-4,834,799,1633
2023,5-9,913,924,1837
2023,10-14,872,762,1634
2023,15-19,989,830,1819
2023,20-24,1284,1109,2393
2023,25-29,1357,1302,2659
2023,30-34,1476,1357,2833
2023,35-39,1583,1515,3098
2023,40-44,1670,1737,3407
2023,45-49,1464,1403,2867
2023,50-54,1300,1151,2451
2023,55-59,1317,1243,2560
2023,60-64,1296,1314,2610
2023,65-69,1086,1067,2153
2023,70-74,686,724,1410
2023,75-79,353,436,789
2023,80-84,311,386,697
2023,85-89,170,304,474
2023,90-94,72,127,199
2023,95-99,19,29,48
2023,100+,0,0,0
2024,0-4,801,746,1547
2024,5-9,918,940,1858
2024,10-14,873,798,1671
2024,15-19,948,786,1734
2024,20-24,1257,1075,2332
2024,25-29,1324,1269,2593
2024,30-34,1471,1324,2795
2024,35-39,1512,1498,3010
2024,40-44,1709,1728,3437
2024,45-49,1504,1476,2980
2024,50-54,1284,1107,2391
2024,55-59,1298,1278,2576
2024,60-64,1312,1284,2596
2024,65-69,1121,1150,2271
2024,70-74,761,776,1537
2024,75-79,373,447,820
2024,80-84,311,388,699
2024,85-89,171,297,468
2024,90-94,76,144,220
2024,95-99,19,37,56
2024,100+,0,0,0
2025,0-4,792,737,1529
2025,5-9,887,913,1800
2025,10-14,923,843,1766
2025,15-19,903,750,1653
2025,20-24,1133,993,2126
2025,25-29,1364,1264,2628
2025,30-34,1469,1328,2797
2025,35-39,1467,1436,2903
2025,40-44,1683,1688,3371
2025,45-49,1587,1583,3170
2025,50-54,1250,1138,2388
2025,55-59,1315,1244,2559
2025,60-64,1324,1273,2597
2025,65-69,1119,1204,2323
2025,70-74,827,838,1665
2025,75-79,426,472,898
2025,80-84,285,380,665
2025,85-89,182,300,482
2025,90-94,80,153,233
2025,95-99,20,41,61
2025,100+,0,0,0
2026,0-4,781,727,1508
2026,5-9,889,864,1753
2026,10-14,917,891,1808
2026,15-19,852,741,1593
2026,20-24,1092,935,2027
2026,25-29,1361,1214,2575
2026,30-34,1459,1310,2769
2026,35-39,1446,1420,2866
2026,40-44,1619,1643,3262
2026,45-49,1641,1647,3288
2026,50-54,1282,1194,2476
2026,55-59,1299,1218,2517
2026,60-64,1310,1267,2577
2026,65-69,1157,1197,2354
2026,70-74,857,911,1768
2026,75-79,487,555,1042
2026,80-84,272,366,638
2026,85-89,197,283,480
2026,90-94,81,167,248
2026,95-99,23,44,67
2026,100+,0,0,0
2027,0-4,772,718,1490
2027,5-9,843,843,1686
2027,10-14,919,877,1796
2027,15-19,881,772,1653
2027,20-24,1034,865,1899
2027,25-29,1340,1154,2494
2027,30-34,1396,1301,2697
2027,35-39,1448,1419,2867
2027,40-44,1593,1571,3164
2027,45-49,1673,1711,3384
2027,50-54,1323,1272,2595
2027,55-59,1271,1181,2452
2027,60-64,1283,1248,2531
2027,65-69,1214,1264,2478
2027,70-74,907,927,1834
2027,75-79,534,605,1139
2027,80-84,265,378,643
2027,85-89,195,274,469
2027,90-94,87,175,262
2027,95-99,25,46,71
2027,100+,0,0,0
2028,0-4,762,709,1471
2028,5-9,834,799,1633
2028,10-14,913,924,1837
2028,15-19,872,762,1634
2028,20-24,989,830,1819
2028,25-29,1284,1109,2393
2028,30-34,1357,1302,2659
2028,35-39,1473,1357,2830
2028,40-44,1560,1515,3075
2028,45-49,1642,1732,3374
2028,50-54,1425,1388,2813
2028,55-59,1253,1129,2382
2028,60-64,1258,1218,2476
2028,65-69,1211,1277,2488
2028,70-74,979,1013,1992
2028,75-79,576,659,1235
2028,80-84,267,369,636
2028,85-89,203,285,488
2028,90-94,87,175,262
2028,95-99,26,49,75
2028,100+,0,0,0
2029,0-4,751,698,1449
2029,5-9,801,746,1547
2029,10-14,918,940,1858
2029,15-19,873,798,1671
2029,20-24,948,786,1734
2029,25-29,1257,1075,2332
2029,30-34,1324,1269,2593
2029,35-39,1468,1324,2792
2029,40-44,1490,1498,2988
2029,45-49,1680,1722,3402
2029,50-54,1463,1457,2920
2029,55-59,1236,1085,2321
2029,60-64,1241,1253,2494
2029,65-69,1228,1248,2476
2029,70-74,1011,1093,2104
2029,75-79,642,708,1350
2029,80-84,285,379,664
2029,85-89,202,288,490
2029,90-94,88,173,261
2029,95-99,27,58,85
2029,100+,0,0,0
2030,0-4,737,686,1423
2030,5-9,792,737,1529
2030,10-14,887,913,1800
2030,15-19,923,843,1766
2030,20-24,903,750,1653
2030,25-29,1133,993,2126
2030,30-34,1364,1264,2628
2030,35-39,1465,1328,2793
2030,40-44,1445,1436,2881
2030,45-49,1654,1682,3336
2030,50-54,1542,1560,3102
2030,55-59,1203,1114,2317
2030,60-64,1258,1219,2477
2030,65-69,1239,1237,2476
2030,70-74,1010,1143,2153
2030,75-79,699,765,1464
2030,80-84,325,400,725
2030,85-89,184,281,465
2030,90-94,95,174,269
2030,95-99,29,62,91
2030,100+,0,0,0
2031,0-4,722,672,1394
2031,5-9,781,727,1508
2031,10-14,889,864,1753
2031,15-19,917,891,1808
2031,20-24,852,741,1593
2031,25-29,1092,935,2027
2031,30-34,1361,1214,2575
2031,35-39,1454,1310,2764
2031,40-44,1425,1420,2845
2031,45-49,1591,1638,3229
2031,50-54,1594,1623,3217
2031,55-59,1233,1169,2402
2031,60-64,1241,1193,2434
2031,65-69,1225,1231,2456
2031,70-74,1042,1137,2179
2031,75-79,726,831,1557
2031,80-84,374,470,844
2031,85-89,176,269,445
2031,90-94,103,164,267
2031,95-99,29,67,96
2031,100+,0,0,0
2032,0-4,703,655,1358
2032,5-9,772,718,1490
2032,10-14,843,843,1686
2032,15-19,919,877,1796
2032,20-24,881,772,1653
2032,25-29,1034,865,1899
2032,30-34,1340,1154,2494
2032,35-39,1392,1301,2693
2032,40-44,1426,1419,2845
2032,45-49,1565,1568,3133
2032,50-54,1625,1687,3312
2032,55-59,1273,1247,2520
2032,60-64,1214,1156,2370
2032,65-69,1200,1212,2412
2032,70-74,1094,1199,2293
2032,75-79,766,844,1610
2032,80-84,408,513,921
2032,85-89,171,279,450
2032,90-94,102,161,263
2032,95-99,31,70,101
2032,100+,0,0,0
2033,0-4,684,638,1322
2033,5-9,762,709,1471
2033,10-14,834,799,1633
2033,15-19,913,924,1837
2033,20-24,872,762,1634
2033,25-29,989,830,1819
2033,30-34,1284,1109,2393
2033,35-39,1355,1302,2657
2033,40-44,1450,1357,2807
2033,45-49,1532,1513,3045
2033,50-54,1596,1708,3304
2033,55-59,1375,1363,2738
2033,60-64,1196,1104,2300
2033,65-69,1177,1183,2360
2033,70-74,1091,1212,2303
2033,75-79,827,925,1752
2033,80-84,438,560,998
2033,85-89,173,272,445
2033,90-94,105,169,274
2033,95-99,32,69,101
2033,100+,0,0,0
2034,0-4,664,620,1284
2034,5-9,751,698,1449
2034,10-14,801,746,1547
2034,15-19,918,940,1858
2034,20-24,873,798,1671
2034,25-29,948,786,1734
2034,30-34,1257,1075,2332
2034,35-39,1323,1269,2592
2034,40-44,1445,1324,2769
2034,45-49,1464,1496,2960
2034,50-54,1633,1700,3333
2034,55-59,1413,1432,2845
2034,60-64,1181,1060,2241
2034,65-69,1161,1217,2378
2034,70-74,1107,1185,2292
2034,75-79,854,997,1851
2034,80-84,489,600,1089
2034,85-89,184,282,466
2034,90-94,103,171,274
2034,95-99,33,67,100
2034,100+,0,0,0
2035,0-4,643,601,1244
2035,5-9,737,686,1423
2035,10-14,792,737,1529
2035,15-19,887,913,1800
2035,20-24,923,843,1766
2035,25-29,903,750,1653
2035,30-34,1133,993,2126
2035,35-39,1364,1264,2628
2035,40-44,1444,1328,2772
2035,45-49,1420,1436,2856
2035,50-54,1608,1661,3269
2035,55-59,1492,1535,3027
2035,60-64,1152,1089,2241
2035,65-69,1178,1185,2363
2035,70-74,1118,1176,2294
2035,75-79,855,1045,1900
2035,80-84,536,650,1186
2035,85-89,212,301,513
2035,90-94,93,169,262
2035,95-99,34,68,102
2035,100+,0,0,0
2036,0-4,625,585,1210
2036,5-9,722,672,1394
2036,10-14,781,727,1508
2036,15-19,889,864,1753
2036,20-24,917,891,1808
2036,25-29,852,741,1593
2036,30-34,1092,935,2027
2036,35-39,1361,1214,2575
2036,40-44,1435,1310,2745
2036,45-49,1400,1420,2820
2036,50-54,1548,1619,3167
2036,55-59,1544,1598,3142
2036,60-64,1183,1144,2327
2036,65-69,1166,1160,2326
