year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,44,50,51,63,45,34,18,26,17,17,30,27,27,24,30,31,47,43,57,61,68,59,82,60,70,77,96,66,75,83,55,74,65,66,63,73,69,78,73,82,75,73,66,83,84,77,85,94,92,83,77,85,89,95,82,100,105,93,94,78,80,80,86,83,80,50,54,56,58,42,32,33,28,34,36,29,31,28,32,25,25,27,29,34,22,22,15,21,21,19,2,8,5,4,4,0,3,1,3,1,0,61,56,31,48,37,34,19,23,21,14,14,19,17,31,38,34,32,29,50,54,60,68,55,57,74,59,65,68,54,59,78,73,68,83,65,59,60,72,78,80,61,65,81,86,76,85,58,75,70,78,81,79,55,69,78,71,77,71,82,64,67,63,48,62,63,50,49,62,47,35,46,42,34,37,21,32,34,39,31,31,35,38,29,30,47,34,23,33,11,14,10,11,9,5,4,5,1,1,4,1,2
2020,37,44,50,51,63,45,34,18,26,17,17,30,27,27,24,30,31,47,43,57,61,68,59,82,60,70,77,96,66,75,83,55,74,65,66,63,73,69,78,73,82,75,73,66,83,84,77,85,94,92,83,77,84,88,94,81,99,104,92,93,77,79,79,85,82,79,49,53,55,57,41,31,32,27,33,35,28,30,27,30,24,23,25,27,31,20,20,13,19,18,17,2,7,4,3,3,0,2,1,2,0,35,61,56,31,48,37,34,19,23,21,14,14,19,17,31,38,34,32,29,50,54,60,68,55,57,74,59,65,68,54,59,78,73,68,83,65,59,60,72,78,80,61,65,81,86,76,85,58,75,70,78,81,79,55,69,78,71,77,71,82,64,67,63,48,62,63,50,49,61,47,35,45,41,33,36,21,31,33,38,30,30,34,36,28,28,44,32,21,30,10,12,9,10,8,4,3,4,1,1,3,0
2021,36,37,44,50,51,63,45,34,18,26,17,17,30,27,27,24,30,31,47,43,57,61,68,59,82,60,70,77,96,66,75,83,55,74,65,66,63,73,69,78,73,82,75,73,66,83,84,77,85,94,91,83,77,83,87,93,80,98,103,91,92,76,78,78,84,81,78,48,52,54,56,40,30,31,26,32,34,27,29,26,28,23,21,23,25,28,18,18,12,17,16,15,2,6,3,2,2,0,1,1,0,33,35,61,56,31,48,37,34,19,23,21,14,14,19,17,31,38,34,32,29,50,54,60,68,55,57,74,59,65,68,54,59,78,73,68,83,65,59,60,72,78,80,61,65,81,86,76,85,58,75,70,78,81,79,55,69,78,71,77,71,82,64,67,63,48,62,63,50,49,60,46,35,44,40,32,35,21,30,32,37,29,29,33,34,26,26,41,30,19,27,9,11,8,9,7,3,2,3,1,1,0
2022,35,36,37,44,50,51,63,45,34,18,26,17,17,30,27,27,24,30,31,47,43,57,61,68,59,82,60,70,77,96,66,75,83,55,74,65,66,63,73,69,78,73,82,75,73,66,83,84,77,85,93,90,82,76,82,86,92,79,97,102,90,91,75,77,77,83,80,77,47,51,53,55,39,29,30,25,31,33,26,28,25,26,21,19,21,23,25,16,16,11,15,14,13,2,5,2,2,2,0,1,0,32,33,35,61,56,31,48,37,34,19,23,21,14,14,19,17,31,38,34,32,29,50,54,60,68,55,57,74,59,65,68,54,59,78,73,68,83,65,59,60,72,78,80,61,65,81,86,76,85,58,75,70,78,81,79,55,69,78,71,77,71,82,64,67,63,48,62,63,50,49,59,45,35,43,39,31,34,20,29,31,36,28,28,31,32,24,24,38,27,17,24,8,10,7,8,6,2,2,2,1,0
2023,34,35,36,37,44,50,51,63,45,34,18,26,17,17,30,27,27,24,30,31,47,43,57,61,68,59,82,60,70,77,96,66,75,83,55,74,65,66,63,73,69,78,73,82,75,73,66,83,84,77,85,92,89,81,75,81,85,91,78,96,101,89,90,74,76,76,82,79,76,46,50,52,54,38,28,29,24,30,31,25,26,23,24,19,18,19,21,22,14,14,10,13,12,11,2,4,2,2,1,0,0,31,32,33,35,61,56,31,48,37,34,19,23,21,14,14,19,17,31,38,34,32,29,50,54,60,68,55,57,74,59,65,68,54,59,78,73,68,83,65,59,60,72,78,80,61,65,81,86,76,85,58,75,70,78,81,79,55,69,78,71,77,71,82,64,67,63,48,62,62,50,48,58,44,34,42,38,30,33,19,28,30,35,27,27,29,30,22,22,35,24,15,21,7,9,6,7,5,2,1,1,0
2024,32,34,35,36,37,44,50,51,63,45,34,18,26,17,17,30,27,27,24,30,31,47,43,57,61,68,59,82,60,70,77,96,66,75,83,55,74,65,66,63,73,69,78,73,82,75,73,66,83,84,77,85,91,88,80,74,80,84,90,77,95,100,88,89,73,75,75,81,78,74,45,49,51,52,37,27,28,23,29,29,24,24,21,22,18,16,17,19,20,12,12,9,11,10,9,2,3,2,1,1,0,30,31,32,33,35,61,56,31,48,37,34,19,23,21,14,14,19,17,31,38,34,32,29,50,54,60,68,55,57,74,59,65,68,54,59,78,73,68,83,65,59,60,72,78,80,61,65,81,86,76,85,58,75,70,78,81,79,55,69,78,71,77,71,82,64,67,63,48,61,61,49,47,57,43,33,41,37,29,32,18,27,29,33,26,26,27,28,20,20,32,21,13,18,6,8,5,6,4,1,1,0
2025,31,32,34,35,36,37,44,50,51,63,45,34,18,26,17,17,30,27,27,24,30,31,47,43,57,61,68,59,82,60,70,77,96,66,75,83,55,74,65,66,63,73,69,78,73,82,75,73,66,83,84,77,84,90,87,79,73,79,83,89,76,94,99,87,88,72,74,74,80,77,73,44,48,50,50,36,26,27,22,28,27,23,22,20,20,17,15,15,17,18,10,10,8,9,8,7,2,2,2,1,0,29,30,31,32,33,35,61,56,31,48,37,34,19,23,21,14,14,19,17,31,38,34,32,29,50,54,60,68,55,57,74,59,65,68,54,59,78,73,68,83,65,59,60,72,78,80,61,65,81,86,76,85,58,75,70,78,81,79,55,69,78,71,77,71,82,64,67,63,48,60,60,48,46,56,42,32,40,36,28,31,17,26,28,31,25,24,25,26,18,18,29,19,11,15,5,7,4,5,3,1,0
2026,30,31,32,34,35,36,37,44,50,51,63,45,34,18,26,17,17,30,27,27,24,30,31,47,43,57,61,68,59,82,60,70,77,96,66,75,83,55,74,65,66,63,73,69,78,73,82,75,73,66,83,84,77,83,89,86,78,72,78,82,88,75,93,98,86,87,71,73,73,79,75,71,43,47,49,48,35,25,26,21,27,25,22,20,19,18,15,14,13,15,16,9,9,7,7,6,6,2,2,1,0,27,29,30,31,32,33,35,61,56,31,48,37,34,19,23,21,14,14,19,17,31,38,34,32,29,50,54,60,68,55,57,74,59,65,68,54,59,78,73,68,83,65,59,60,72,78,80,61,65,81,86,76,85,58,75,70,78,81,79,55,69,78,71,77,71,82,64,67,63,48,59,59,47,45,55,41,31,39,35,27,30,16,25,27,29,24,22,23,24,16,16,26,17,9,13,4,6,3,4,2,0
2027,28,30,31,32,34,35,36,37,44,50,51,63,45,34,18,26,17,17,30,27,27,24,30,31,47,43,57,61,68,59,82,60,70,77,96,66,75,83,55,74,65,66,63,73,69,78,73,82,75,73,66,83,84,77,82,88,85,77,71,77,81,87,74,92,97,85,86,70,72,72,77,73,69,42,46,47,46,34,24,25,20,25,23,20,19,17,16,14,13,11,13,14,8,8,6,6,5,5,2,1,0,26,27,29,30,31,32,33,35,61,56,31,48,37,34,19,23,21,14,14,19,17,31,38,34,32,29,50,54,60,68,55,57,74,59,65,68,54,59,78,73,68,83,65,59,60,72,78,80,61,65,81,86,76,85,58,75,70,78,81,79,55,69,78,71,77,71,81,64,66,62,48,58,58,46,44,54,40,30,38,34,26,29,15,24,26,27,22,20,21,22,14,14,23,15,8,11,3,5,2,3,0
2028,27,28,30,31,32,34,35,36,37,44,50,51,63,45,34,18,26,17,17,30,27,27,24,30,31,47,43,57,61,68,59,82,60,70,77,96,66,75,83,55,74,65,66,63,73,69,78,73,82,75,73,66,83,83,76,81,87,84,76,70,76,80,86,73,91,96,84,85,69,71,71,75,71,67,41,44,45,44,32,23,24,19,23,21,19,17,15,14,13,11,10,11,12,7,7,5,5,4,4,1,0,25,26,27,29,30,31,32,33,35,61,56,31,48,37,34,19,23,21,14,14,19,17,31,38,34,32,29,50,54,60,68,55,57,74,59,65,68,54,59,78,73,68,83,65,59,60,72,78,80,61,65,81,86,76,85,58,75,70,78,81,79,55,69,78,71,77,71,80,63,65,61,47,57,57,45,43,53,39,29,37,33,25,28,14,23,24,25,20,18,19,20,12,12,20,13,7,9,2,4,1,0
