year,age_range,male,female,total
2019,0-4,656,641,1297
2019,5-9,928,904,1832
2019,10-14,1055,933,1988
2019,15-19,1391,1293,2684
2019,20-24,1488,1364,2852
2019,25-29,1366,1250,2616
2019,30-34,1254,1189,2443
2019,35-39,1483,1504,2987
2019,40-44,1534,1676,3210
2019,45-49,1562,1522,3084
2019,50-54,1671,1463,3134
2019,55-59,1783,1454,3237
2019,60-64,1468,1267,2735
2019,65-69,1218,1190,2408
2019,70-74,726,814,1540
2019,75-79,640,827,1467
2019,80-84,495,671,1166
2019,85-89,278,527,805
2019,90-94,126,178,304
2019,95-99,16,51,67
2019,100+,4,4,8
2020,0-4,629,637,1266
2020,5-9,940,878,1818
2020,10-14,991,891,1882
2020,15-19,1309,1214,2523
2020,20-24,1509,1376,2885
2020,25-29,1389,1267,2656
2020,30-34,1266,1192,2458
2020,35-39,1430,1484,2914
2020,40-44,1549,1627,3176
2020,45-49,1468,1533,3001
2020,50-54,1688,1514,3202
2020,55-59,1759,1422,3181
2020,60-64,1495,1297,2792
2020,65-69,1325,1238,2563
2020,70-74,761,859,1620
2020,75-79,608,756,1364
2020,80-84,501,708,1209
2020,85-89,286,518,804
2020,90-94,145,214,359
2020,95-99,17,46,63
2020,100+,0,0,0
2021,0-4,649,642,1291
2021,5-9,898,813,1711
2021,10-14,938,886,1824
2021,15-19,1257,1124,2381
2021,20-24,1479,1395,2874
2021,25-29,1434,1302,2736
2021,30-34,1283,1199,2482
2021,35-39,1363,1380,2743
2021,40-44,1536,1623,3159
2021,45-49,1476,1555,3031
2021,50-54,1663,1522,3185
2021,55-59,1722,1421,3143
2021,60-64,1554,1341,2895
2021,65-69,1307,1229,2536
2021,70-74,892,953,1845
2021,75-79,579,723,1302
2021,80-84,496,726,1222
2021,85-89,289,500,789
2021,90-94,145,231,376
2021,95-99,23,53,76
2021,100+,0,0,0
2022,0-4,681,635,1316
2022,5-9,802,762,1564
2022,10-14,947,882,1829
2022,15-19,1174,1067,2241
2022,20-24,1455,1377,2832
2022,25-29,1492,1315,2807
2022,30-34,1267,1228,2495
2022,35-39,1318,1335,2653
2022,40-44,1564,1579,3143
2022,45-49,1457,1587,3044
2022,50-54,1628,1506,3134
2022,55-59,1660,1432,3092
2022,60-64,1640,1379,3019
2022,65-69,1298,1249,2547
2022,70-74,989,1000,1989
2022,75-79,554,701,1255
2022,80-84,503,725,1228
2022,85-89,289,497,786
2022,90-94,146,253,399
2022,95-99,34,53,87
2022,100+,0,0,0
2023,0-4,722,659,1381
2023,5-9,692,689,1381
2023,10-14,977,911,1888
2023,15-19,1067,985,2052
2023,20-24,1456,1335,2791
2023,25-29,1489,1357,2846
2023,30-34,1309,1236,2545
2023,35-39,1290,1262,2552
2023,40-44,1528,1538,3066
2023,45-49,1470,1635,3105
2023,50-54,1566,1505,3071
2023,55-59,1639,1427,3066
2023,60-64,1674,1398,3072
2023,65-69,1308,1246,2554
2023,70-74,1086,1073,2159
2023,75-79,554,726,1280
2023,80-84,501,702,1203
2023,85-89,300,486,786
2023,90-94,146,276,422
2023,95-99,38,57,95
2023,100+,0,0,0
2024,0-4,743,691,1434
2024,5-9,656,641,1297
2024,10-14,928,904,1832
2024,15-19,1055,933,1988
2024,20-24,1391,1293,2684
2024,25-29,1488,1364,2852
2024,30-34,1366,1250,2616
2024,35-39,1253,1189,2442
2024,40-44,1461,1504,2965
2024,45-49,1508,1670,3178
2024,50-54,1518,1501,3019
2024,55-59,1611,1438,3049
2024,60-64,1694,1427,3121
2024,65-69,1368,1226,2594
2024,70-74,1090,1125,2215
2024,75-79,610,736,1346
2024,80-84,479,688,1167
2024,85-89,315,489,804
2024,90-94,139,301,440
2024,95-99,45,66,111
2024,100+,0,0,0
2025,0-4,745,694,1439
2025,5-9,629,637,1266
2025,10-14,940,878,1818
2025,15-19,991,891,1882
2025,20-24,1309,1214,2523
2025,25-29,1509,1376,2885
2025,30-34,1389,1267,2656
2025,35-39,1266,1192,2458
2025,40-44,1409,1484,2893
2025,45-49,1522,1621,3143
2025,50-54,1427,1510,2937
2025,55-59,1628,1489,3117
2025,60-64,1672,1395,3067
2025,65-69,1395,1255,2650
2025,70-74,1188,1171,2359
2025,75-79,641,779,1420
2025,80-84,458,631,1089
2025,85-89,321,519,840
2025,90-94,144,297,441
2025,95-99,52,82,134
2025,100+,0,0,0
2026,0-4,750,699,1449
2026,5-9,649,642,1291
2026,10-14,898,813,1711
2026,15-19,938,886,1824
2026,20-24,1257,1124,2381
2026,25-29,1479,1395,2874
2026,30-34,1434,1302,2736
2026,35-39,1282,1199,2481
2026,40-44,1344,1380,2724
2026,45-49,1511,1617,3128
2026,50-54,1434,1531,2965
2026,55-59,1602,1497,3099
2026,60-64,1639,1396,3035
2026,65-69,1452,1297,2749
2026,70-74,1173,1164,2337
2026,75-79,751,867,1618
2026,80-84,435,605,1040
2026,85-89,320,532,852
2026,90-94,147,286,433
2026,95-99,51,91,142
2026,100+,0,0,0
2027,0-4,754,703,1457
2027,5-9,681,635,1316
2027,10-14,802,762,1564
2027,15-19,947,882,1829
2027,20-24,1174,1067,2241
2027,25-29,1455,1377,2832
2027,30-34,1492,1315,2807
2027,35-39,1266,1228,2494
2027,40-44,1300,1335,2635
2027,45-49,1537,1574,3111
2027,50-54,1417,1563,2980
2027,55-59,1567,1481,3048
2027,60-64,1580,1407,2987
2027,65-69,1535,1336,2871
2027,70-74,1167,1183,2350
2027,75-79,835,908,1743
2027,80-84,416,590,1006
2027,85-89,326,533,859
2027,90-94,149,285,434
2027,95-99,51,99,150
2027,100+,0,0,0
2028,0-4,762,710,1472
2028,5-9,722,659,1381
2028,10-14,692,689,1381
2028,15-19,977,911,1888
2028,20-24,1067,985,2052
2028,25-29,1456,1335,2791
2028,30-34,1489,1357,2846
2028,35-39,1309,1236,2545
2028,40-44,1272,1262,2534
2028,45-49,1501,1535,3036
2028,50-54,1429,1611,3040
2028,55-59,1508,1480,2988
2028,60-64,1561,1402,2963
2028,65-69,1567,1355,2922
2028,70-74,1178,1182,2360
2028,75-79,917,976,1893
2028,80-84,420,612,1032
2028,85-89,326,514,840
2028,90-94,154,282,436
2028,95-99,51,108,159
2028,100+,0,0,0
2029,0-4,768,716,1484
2029,5-9,743,691,1434
2029,10-14,656,641,1297
2029,15-19,928,904,1832
2029,20-24,1055,933,1988
2029,25-29,1391,1293,2684
2029,30-34,1488,1364,2852
2029,35-39,1365,1250,2615
2029,40-44,1236,1189,2425
2029,45-49,1436,1503,2939
2029,50-54,1466,1646,3112
2029,55-59,1463,1476,2939
2029,60-64,1535,1413,2948
2029,65-69,1586,1386,2972
2029,70-74,1233,1164,2397
2029,75-79,920,1025,1945
2029,80-84,466,625,1091
2029,85-89,311,507,818
2029,90-94,163,289,452
2029,95-99,50,119,169
2029,100+,0,0,0
2030,0-4,770,717,1487
2030,5-9,745,694,1439
2030,10-14,629,637,1266
2030,15-19,940,878,1818
2030,20-24,991,891,1882
2030,25-29,1309,1214,2523
2030,30-34,1509,1376,2885
2030,35-39,1388,1267,2655
2030,40-44,1248,1192,2440
2030,45-49,1383,1482,2865
2030,50-54,1480,1600,3080
2030,55-59,1376,1485,2861
2030,60-64,1552,1463,3015
2030,65-69,1565,1355,2920
2030,70-74,1258,1192,2450
2030,75-79,1002,1066,2068
2030,80-84,488,661,1149
2030,85-89,298,465,763
2030,90-94,167,308,475
2030,95-99,53,116,169
2030,100+,0,0,0
2031,0-4,767,715,1482
2031,5-9,750,699,1449
2031,10-14,649,642,1291
2031,15-19,898,813,1711
2031,20-24,938,886,1824
2031,25-29,1257,1124,2381
2031,30-34,1479,1395,2874
2031,35-39,1432,1302,2734
2031,40-44,1264,1199,2463
2031,45-49,1318,1380,2698
2031,50-54,1468,1597,3065
2031,55-59,1384,1506,2890
2031,60-64,1529,1472,3001
2031,65-69,1533,1356,2889
2031,70-74,1308,1233,2541
2031,75-79,990,1061,2051
2031,80-84,574,735,1309
2031,85-89,280,446,726
2031,90-94,165,314,479
2031,95-99,53,110,163
2031,100+,0,0,0
2032,0-4,764,713,1477
2032,5-9,754,703,1457
2032,10-14,681,635,1316
2032,15-19,802,762,1564
2032,20-24,947,882,1829
2032,25-29,1174,1067,2241
2032,30-34,1455,1377,2832
2032,35-39,1489,1315,2804
2032,40-44,1248,1228,2476
