統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2015-10,6501000,新北市淡水區,113,316,130,186,-3,12,19,-8,-32,17,23,18,12,7,-13,-4,26,-13,-21,10,4,3,9,8,-11,-7,7,8,-24,-17,18,9,-19,-20,22,6,-15,7,10,-32,-13,3,1,3,29,-3,-24,6,-16,-12,3,11,10,-10,1,11,-2,5,29,7,-4,6,-11,-9,12,-24,-35,5,3,-19,5,19,-17,-8,-9,32,7,-33,20,17,-10,-16,23,8,0,17,-10,4,3,-20,4,11,-16,9,-4,-18,24,16,0,5,6,4,-9,-11,1,4,10,3,0,-6,-10,36,-7,-35,26,17,0,29,3,-33,-11,35,-1,-6,21,15,-12,0,9,10,7,-9,7,24,15,11,7,-11,-2,28,4,-9,22,37,-11,-14,-11,-18,24,26,-2,-9,-3,1,1,4,2,7,-3,3,10,1,1,5,4,-7,9,7,-11,1,2,2,5,6,-11,-6,14,-5,-4,8,5,-10,6,20,-4,-8,2,11,3,-2,-1,1,3,0,-2,-1,-2,3,2,-3,1,2,0,1,0,0
2015-10,6501100,新北市汐止區,41,145,99,46,15,-5,-3,-2,-27,-5,30,-17,10,24,-12,-14,7,-10,-28,1,32,8,-6,11,-5,-8,-13,-10,3,8,7,-29,-36,-20,38,21,6,12,-22,-36,-22,34,10,-37,23,6,-23,33,14,-12,12,5,-20,9,12,-14,-14,-23,25,37,18,-6,-29,-9,6,-8,2,-2,-27,-19,2,2,-16,-19,-24,-5,28,-1,15,20,-65,-68,56,51,12,5,3,-28,13,-2,-37,4,-30,0,32,12,12,-19,-29,6,13,-23,-15,-12,22,-7,4,64,-8,-24,-23,8,16,16,20,-1,7,-2,11,28,-8,-3,17,15,11,-3,1,24,14,-19,-2,22,11,1,8,40,3,-28,29,29,-6,8,17,28,2,-20,-29,-8,29,-2,-6,13,-3,3,-2,-14,-4,12,12,-3,0,-12,10,27,-4,1,-1,-3,-1,-2,-1,1,2,-1,1,3,3,10,-6,-3,4,3,-7,-5,4,0,-1,4,0,-4,1,3,-2,3,1,-1,1,0,-2,-3,1,0,-1,2,1,0
2015-10,6501200,新北市瑞芳區,4,0,-13,13,-3,8,6,2,-8,-7,8,5,-1,-8,-5,5,1,2,1,-2,2,0,1,3,2,-1,-18,-8,7,4,6,2,-7,-7,2,2,7,2,-2,-4,-1,4,-6,-13,1,3,-10,0,1,5,4,6,3,-11,9,-5,-12,6,7,4,-3,3,2,-9,-13,2,4,9,1,-15,0,6,-4,-4,7,2,1,-5,-9,7,-7,3,7,-7,3,12,3,-3,-19,-9,9,-1,1,-2,-13,-1,9,7,-8,1,0,-1,0,-3,-4,8,0,-17,7,12,-12,6,15,-9,9,-1,-1,4,-8,9,0,-4,6,3,3,-9,-14,11,14,-7,-8,-1,9,12,9,-10,6,4,-10,10,6,0,4,0,-13,-2,9,-2,-3,0,-9,3,-2,-3,4,5,5,-4,-3,-3,-3,-9,0,15,-2,-7,6,4,-3,3,0,0,3,-4,-5,-1,4,6,-2,-2,5,2,-2,0,-1,1,1,2,-1,-1,0,-2,2,2,0,-1,-2,0,1,1,1,0,0,0,0,0
2015-10,6501300,新北市土城區,22,36,5,31,14,-1,-17,2,-12,-13,25,1,12,40,4,-7,-21,10,3,-28,7,3,12,0,-19,4,0,7,-28,-1,-10,-21,-17,-23,17,4,6,28,-40,-25,-8,-3,2,-16,20,-11,-40,6,7,-9,-16,-46,-18,28,23,23,-36,-22,51,6,19,0,-27,-20,-39,-8,18,-66,-4,51,12,-22,-31,-20,2,26,3,8,19,-8,-35,-12,49,55,4,6,9,-12,-30,-7,38,41,-37,-26,10,4,11,-34,-21,26,-27,-45,19,-23,-11,59,8,-20,21,-8,-21,-1,3,-11,8,25,6,-20,23,44,-22,1,-2,-13,-3,-7,5,24,-6,14,40,10,-22,-10,50,36,-12,5,23,15,6,0,23,22,-26,6,2,-18,-5,12,14,-22,-4,15,18,3,-10,-5,13,9,1,-1,-4,17,-4,-4,10,2,-12,0,0,-5,5,4,2,-4,-4,1,-5,1,8,1,3,6,1,-5,2,1,-4,2,3,-2,1,1,1,0,0,2,0,0,0,0,-1,-1,0,0
2015-10,6501400,新北市蘆洲區,3,-4,7,-11,-6,-11,20,6,-23,-32,-3,37,20,7,-18,1,-10,-7,-12,-33,-5,19,9,8,-6,-17,-18,6,16,-8,-2,-7,-14,-62,22,43,-24,19,-9,-46,21,-14,-42,-16,16,26,3,-4,-2,9,1,7,-16,-11,34,16,-25,-55,19,56,34,7,-49,-40,-12,-7,17,11,-14,-16,-11,-12,-15,-21,0,-3,11,-6,23,22,-41,-20,21,28,24,16,-3,-37,-30,11,22,5,9,-35,-19,-1,15,4,-27,29,14,-24,-8,25,-8,-41,1,31,36,-5,-32,-20,10,16,-14,19,14,-3,-9,5,28,24,4,9,-15,-23,23,22,-29,-8,8,8,36,11,5,24,6,-26,4,42,5,-5,17,24,-13,-15,8,-9,-8,7,2,4,-6,-4,6,15,3,5,4,-10,-1,-3,4,11,-1,-4,9,15,-5,-5,6,-1,-9,-2,4,3,9,4,-4,-3,1,-3,-2,3,4,2,0,-5,-1,5,-1,-2,0,4,1,-2,0,1,0,1,-1,0,1,0,0,0
2015-10,6501500,新北市五股區,47,35,6,29,-11,2,11,-7,-4,-9,15,12,1,-9,-10,3,4,-5,2,10,-4,-9,4,5,-10,7,-2,-14,2,-6,-2,-10,-13,3,-8,14,5,-11,5,-4,-11,-22,1,22,-11,7,17,-4,-6,-5,10,8,-6,8,16,-4,-13,6,-8,2,17,4,-19,-7,5,15,2,-19,-16,-20,-5,7,13,-4,-16,-14,-8,4,12,8,3,-3,10,25,9,2,4,0,8,-8,-19,10,9,-20,-13,-2,-13,9,7,-25,11,11,-8,5,5,-7,-6,24,-10,-2,21,-20,4,3,-1,8,7,16,-1,-3,6,7,-2,-2,-19,-17,11,25,0,-8,-5,-2,15,24,0,0,8,-6,-3,11,2,-12,9,13,-1,-3,-1,-6,-13,0,2,2,9,5,-6,4,9,-6,-3,7,5,-7,-1,12,-8,-4,6,1,0,-2,-1,4,-3,1,-6,-5,5,4,2,1,-2,3,4,-4,1,0,0,-1,-1,4,0,0,0,-1,0,-1,1,0,-1,1,1,0,0,0,0,0
2015-10,6501600,新北市泰山區,24,65,30,35,0,-11,-3,8,-6,-2,4,8,1,11,-3,-28,-18,16,16,-12,-11,12,15,0,-20,-2,15,-7,-7,5,9,0,-21,-9,13,5,-8,-1,0,-13,7,-3,-6,8,-8,-3,13,14,-6,-4,8,0,5,-7,-3,3,-2,-9,12,14,4,-11,-18,-7,5,-2,-8,-7,-13,4,13,-17,-12,-5,-5,22,10,-4,-4,-3,-17,-9,14,28,5,-6,15,3,7,-9,-17,12,-7,-5,7,1,23,3,-4,15,-12,-13,3,-11,17,14,-2,5,-13,-3,-2,-6,8,1,-1,2,7,1,-1,6,8,-9,3,-4,-13,14,4,8,-3,-11,3,2,7,12,-1,0,-2,-6,10,7,0,16,3,3,11,-6,-10,0,6,0,2,-1,-2,-3,-2,1,7,12,1,2,2,-3,-4,-3,-1,6,-1,-2,2,6,-2,-2,1,4,0,-1,-1,-4,3,4,-1,0,2,-1,1,0,0,1,-1,-2,-1,2,1,0,-1,0,1,0,0,1,0,0,0,0,0,0
2015-10,6501700,新北市林口區,67,171,69,102,-4,-5,10,15,-15,-19,10,28,12,4,-16,-5,-14,-2,-2,-1,30,1,9,-8,-17,13,16,-8,-33,12,21,-19,-15,-5,8,6,19,3,-28,-5,14,-9,5,-6,6,6,-9,12,7,-13,-5,8,-4,0,9,5,-16,-19,13,40,3,-4,3,-24,-11,5,9,-20,-10,-7,-5,12,-4,-3,7,-9,-30,-24,25,24,-24,-41,21,42,17,12,-17,-16,12,7,-12,16,18,1,0,-2,-10,-16,5,28,-9,-18,10,16,0,1,9,-3,-12,12,-4,6,8,-8,-1,8,24,0,-14,2,-1,10,15,13,8,-7,-3,-16,-3,15,9,-7,-6,10,18,21,-3,9,-1,-13,7,8,-5,11,-2,0,4,-1,5,-10,3,20,-5,-6,-2,-2,6,4,-5,4,12,6,0,-6,-3,9,0,-4,-5,3,3,-7,-4,12,2,-1,-1,0,2,1,-1,-5,-1,4,3,2,0,0,1,-4,1,4,1,-1,1,0,0,0,0,1,-1,0,1,-1,0,0
2015-10,6501800,新北市深坑區,18,2,-2,4,1,3,1,-1,-10,-1,1,2,9,1,3,-1,-3,-5,-4,0,-1,2,0,1,1,-2,-3,-2,-4,-1,1,-3,1,-3,0,8,0,-8,-3,-7,4,7,1,-1,-6,-11,2,7,-1,4,2,0,2,-1,2,3,-10,-3,11,7,0,-8,0,-3,-3,6,-8,3,0,-4,6,-8,-9,-2,3,1,5,6,-3,-2,1,-5,-1,5,2,0,4,5,-5,6,-2,-3,-7,-3,9,-8,-4,2,1,3,2,4,-5,-7,-3,8,2,-6,2,-3,-7,9,10,-1,-5,-11,-6,11,7,-8,4,3,-6,3,4,0,7,7,-4,-7,0,6,-4,-3,7,1,1,3,4,4,0,-10,4,12,-3,-3,-2,-2,-3,1,2,-4,1,3,1,-1,-2,2,3,4,-1,-5,-2,3,1,0,1,1,2,3,0,-1,-2,1,-1,-5,-2,3,4,3,-1,-1,1,0,1,0,-1,0,0,0,0,0,0,1,1,0,0,0,-1,0,1,0,0,0,0,0
2015-10,6501900,新北市石碇區,1,3,2,1,-2,0,0,0,-1,-1,4,1,-2,2,2,-1,-3,0,3,0,-1,-1,1,2,1,-1,-1,0,0,1,0,-2,-2,1,1,-6,3,5,-2,2,-2,-2,1,-3,-2,2,1,1,3,-4,0,5,2,-2,1,-1,-2,-1,-2,1,0,-2,1,2,-3,2,3,-1,0,-2,-4,0,5,-2,-3,-1,1,0,0,9,-2,-2,2,1,-1,0,-2,-6,-2,4,3,-4,-7,2,6,-3,-6,1,6,2,5,-1,-6,-2,-3,0,6,2,-8,1,7,-1,-3,3,-7,0,12,-7,-5,3,-1,4,1,1,7,-1,-7,-5,6,3,-2,-1,3,-2,-3,-1,2,5,2,-2,-3,4,2,0,-5,0,5,-1,-3,-2,2,1,1,1,0,-3,0,3,-2,-1,4,2,-1,-3,1,1,0,1,0,0,-1,2,-1,-4,0,3,1,-3,-1,2,1,0,0,1,-1,-2,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10,6502000,新北市坪林區,-1,-2,-1,-1,-1,0,1,-2,-3,4,4,0,-2,0,0,-1,1,2,0,-1,-4,0,3,1,-1,0,1,-1,-1,-2,-1,3,1,-2,-2,1,0,2,-1,-5,4,3,-5,-1,3,0,2,-2,-2,1,2,0,-4,0,0,0,2,-2,-4,3,0,-1,3,-2,0,-4,-2,5,-1,0,4,-4,-5,3,2,-1,1,-2,-1,4,0,-2,2,3,1,-4,2,1,-7,-1,-4,2,8,-2,-1,-2,0,3,-2,0,1,-2,-5,-1,4,1,1,2,-4,-4,8,4,-6,-3,1,4,4,-5,-2,2,3,-1,-6,1,2,-2,3,4,1,1,-5,-3,4,0,-3,5,-1,-3,5,-2,-3,1,-1,3,-1,0,-1,-2,4,-1,2,2,-4,2,-6,-3,6,-1,3,1,0,-1,0,2,0,-4,2,5,-2,-3,1,1,-2,0,2,0,-1,0,0,-1,1,1,1,1,0,0,-2,-1,2,1,0,1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0
2015-10,6502100,新北市三芝區,4,-1,0,-1,-2,-4,-5,-1,2,6,2,0,0,1,0,0,0,-9,1,4,0,2,1,-7,-6,-3,1,5,0,-2,0,4,-4,-1,3,-1,-6,7,11,-9,-4,1,-1,-3,1,1,-3,1,-2,3,1,-3,4,5,1,-5,-8,3,12,0,-6,-2,0,0,0,-6,-1,4,0,-3,0,-2,3,-3,6,10,-16,1,9,-3,-4,0,4,-3,1,1,-4,8,-1,-7,0,-3,1,-1,-6,1,2,1,-1,-1,-4,-3,7,1,-2,5,3,-10,0,8,5,2,-2,-1,5,1,-4,-1,3,-2,-3,-1,-5,5,3,0,11,-5,-6,-5,-4,7,5,0,1,3,4,-4,-12,0,-3,3,17,9,-3,-6,3,1,3,-6,-7,2,2,1,-5,-5,4,8,0,0,-1,2,3,0,-2,-3,0,7,-1,-4,-1,-1,2,5,-4,-4,4,1,-2,2,3,-2,1,4,0,-2,-1,0,0,0,-1,1,0,-2,-1,1,1,1,0,-1,-1,0,0,0,-1,0
