統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2015-02,0902005,金門縣烈嶼鄉,12,40,32,8,-4,-2,-2,0,6,0,0,-1,2,3,-3,-5,-2,1,0,-2,4,-1,0,-1,-3,1,2,2,-1,-4,-1,-2,0,2,1,-1,0,-2,-5,-1,-6,2,7,-1,1,0,-1,2,0,-7,8,9,1,-5,3,3,-4,-3,0,4,-4,2,1,0,7,-6,-4,6,-7,3,4,-3,8,-1,2,-6,-6,-1,-1,-3,6,3,1,1,-4,3,-4,1,5,-3,5,-1,-7,-6,-1,6,3,2,-3,2,3,0,-5,-6,-2,4,1,-2,9,1,-1,3,4,4,5,-4,-1,9,4,-1,-1,-1,3,1,-7,-3,8,7,8,5,-7,-1,2,3,2,0,0,-8,3,7,0,1,-1,-2,0,1,1,0,-2,0,3,-3,-4,3,2,-1,0,-2,0,0,1,4,0,-2,-1,-1,0,1,-2,-1,3,0,0,0,1,-1,0,1,0,2,0,-1,0,1,-1,-1,1,1,-2,0,2,0,-1,-1,0,1,0,-1,0,0,0,1,-1,0,1,0
2015-02,0902006,金門縣烏坵鄉,0,-3,-1,-2,1,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,-1,0,2,-1,-1,0,1,1,-1,1,1,0,0,-2,0,2,0,0,0,0,0,-1,0,1,0,0,-2,1,2,0,-1,0,1,-1,0,1,0,0,0,0,0,-1,0,0,0,1,0,0,-1,-2,1,2,0,0,0,-1,0,1,0,0,-2,-1,1,1,1,-2,-1,0,-2,1,2,-2,1,2,-1,1,1,-2,-1,1,1,-1,-1,0,0,-1,1,0,0,0,-2,0,1,0,1,-1,-1,0,-1,1,-1,0,-1,-2,-1,0,2,1,0,0,1,0,0,0,0,-1,0,1,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,0,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02,10002,宜蘭縣,213,-120,-53,-67,40,6,-23,-21,-11,-28,14,17,19,17,-11,-26,3,24,-4,-9,-3,-14,5,1,-36,-1,18,-24,-13,-47,-33,28,-66,-38,40,36,27,-9,-30,-40,-61,21,56,-23,3,25,-23,-33,-21,25,46,4,-30,-17,40,-11,-52,35,36,-23,23,46,-38,-48,-55,-44,18,-4,-37,-16,7,-32,-7,8,0,-26,-26,23,24,21,19,2,-11,-29,50,-7,-47,-1,34,30,-51,0,37,-52,-65,25,27,0,-53,17,3,-31,-24,-38,13,-9,40,80,6,5,-5,-14,-39,-33,-18,-7,71,59,7,23,-12,-37,-20,-27,37,-4,-35,-25,14,58,19,-12,-13,-17,73,92,31,29,23,27,61,56,-37,-43,-21,-2,17,-39,-24,-14,-12,17,-30,-49,40,40,0,12,5,-5,11,32,0,-16,-5,-8,8,34,-10,-21,-1,8,-14,11,-4,-5,21,13,1,-12,-2,6,0,11,-1,-7,-4,-2,-4,4,4,4,-3,2,-1,6,1,-12,1,3,-1,2,1,1,0,-1
2015-02,1000201,宜蘭縣宜蘭市,42,48,6,42,25,6,-6,6,-13,-16,10,10,11,9,-2,0,8,11,1,3,-7,-5,1,8,3,-3,-5,-22,-6,-6,10,19,-23,-27,13,15,4,8,-5,-15,-9,4,-6,9,11,1,11,-15,-12,9,12,7,-9,-10,6,1,-1,5,2,-8,-2,16,-1,-1,-19,-20,-6,-1,7,-14,2,3,-3,6,-2,-3,-7,-3,6,0,12,13,-5,-25,7,7,-17,13,9,21,-20,-9,11,-19,-2,16,-6,-3,-7,-8,5,2,-3,-15,0,6,-2,20,12,7,-15,-10,1,-14,-11,-1,18,8,-12,3,9,7,-8,-11,7,-14,2,3,-9,17,10,-10,0,6,8,7,16,14,6,14,2,8,-7,-6,-5,-6,-1,-10,2,7,0,0,-16,-11,11,5,1,8,-6,12,8,-5,-4,4,10,-4,-5,10,3,-14,-3,13,-1,-11,-3,4,4,4,4,-3,-1,2,0,2,1,-3,-2,2,0,3,0,0,0,-1,-1,2,0,-3,0,1,-1,1,1,0,0,-1
2015-02,1000202,宜蘭縣羅東鎮,26,-15,-17,2,5,-11,-3,-8,-6,2,20,4,-2,-2,2,5,2,10,-14,-5,10,-6,-3,13,1,2,10,-7,-17,0,-5,-10,-17,-3,12,17,9,0,-4,-16,-22,7,12,3,6,3,-7,0,-10,5,18,-13,-13,4,0,-2,-10,-4,11,13,11,5,-14,-13,-12,-16,-3,5,-8,-8,12,-8,-2,9,1,-16,-18,13,19,0,1,-16,-12,16,19,1,-14,-10,-2,1,0,-7,9,-6,-7,11,0,-7,-2,5,-7,2,-1,-19,6,9,-3,15,5,-2,-4,5,-2,-17,8,14,2,0,-1,3,-10,2,3,-7,8,13,-2,-6,10,7,-12,-1,-1,-7,13,16,11,9,-8,0,13,7,-7,-9,8,4,-6,-1,-1,-4,2,-1,-8,-7,0,2,7,10,0,-10,-2,10,1,-4,1,1,-6,9,2,-5,2,-4,-2,9,2,-2,1,2,-4,-1,5,0,-2,2,0,-4,-3,1,1,-1,1,-1,-2,2,2,1,0,-1,0,1,0,0,0,0,0,0
2015-02,1000203,宜蘭縣蘇澳鎮,16,-47,-12,-35,4,-2,3,-7,-1,-1,-3,2,-7,-1,5,0,-3,-2,3,2,-7,1,10,-11,-1,9,6,-3,-4,3,-5,-3,-3,1,0,-5,3,-1,-8,-1,7,-7,-1,5,7,5,-10,-9,6,3,2,-1,-6,6,9,-11,-14,3,2,-6,6,1,0,-7,-4,6,4,-1,-4,-2,-2,-5,2,-4,-6,5,4,-2,-10,-1,13,5,-3,-9,2,14,6,-12,-3,13,-25,-4,24,-10,-5,-3,4,9,-15,1,5,1,4,-5,-15,-17,13,22,-5,-2,1,-7,-1,-3,-10,-4,13,13,-1,-2,-2,0,11,-14,-10,1,-10,10,12,-2,4,-5,-14,-10,19,25,-6,0,13,7,0,-1,3,-4,-6,1,7,-8,-9,-5,-7,11,2,-14,3,6,-2,7,2,-7,5,-1,-3,4,0,2,3,2,-6,-1,2,-14,-9,12,3,0,1,0,1,-1,-1,0,-2,4,-1,-1,-1,-1,1,2,0,-1,-1,2,0,0,1,-1,0,1,-1,0,0,0,0,0
2015-02,1000204,宜蘭縣頭城鎮,15,-1,2,-3,7,1,4,-1,-2,-10,0,11,1,4,0,-10,3,-4,-3,3,-1,-4,-3,5,-10,-6,11,0,0,1,-1,2,-12,-2,7,5,5,-8,-4,-1,-8,1,8,5,-7,0,6,-7,-4,4,4,1,6,-5,-11,-3,0,14,8,-11,-1,8,-13,-1,18,-4,-4,3,-10,0,11,-5,-6,0,-3,1,3,6,0,1,-6,5,6,-1,6,-10,-7,6,6,-3,-5,-6,-4,0,-2,1,2,-5,-5,9,6,-7,-5,5,7,3,-6,0,7,1,3,3,-11,-4,-7,5,13,0,9,2,-12,-11,-14,4,18,-1,-10,0,0,-6,3,7,7,-7,6,10,-3,1,2,0,5,5,1,-6,-4,4,5,-6,-12,-2,3,4,6,-2,-10,1,4,-2,3,3,0,2,1,-4,0,4,1,2,0,2,-8,-2,5,1,-8,-5,5,3,2,1,-3,-2,1,2,1,-2,1,0,-1,3,1,-3,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
2015-02,1000205,宜蘭縣礁溪鄉,13,-64,-15,-49,3,1,-6,-8,3,0,-4,1,5,-4,-6,-5,-4,3,2,-2,5,-1,-2,0,-5,-1,-4,8,-3,-17,-4,4,-1,0,7,3,-2,-6,-13,0,8,-2,11,-5,-2,4,-6,-5,-8,1,5,1,1,-5,7,2,-7,-6,3,5,6,-1,-6,-8,-7,-3,9,1,-14,3,0,-6,2,-3,0,1,-4,-6,-8,11,6,0,4,-8,-1,-6,4,9,-3,-2,1,0,-3,-7,-4,10,9,3,-22,0,15,-1,-8,-2,1,-4,5,4,11,-2,5,2,-11,6,4,-4,-10,6,9,-2,-6,5,10,-7,-9,6,3,-13,-9,4,5,8,-12,-11,7,3,13,9,6,-4,2,8,-8,-1,-4,-4,5,-7,2,-1,-3,0,-1,5,5,-2,-1,2,8,1,-4,-4,1,1,-2,-7,5,8,-2,-4,-1,3,-1,1,6,-4,-2,3,3,-2,-5,-1,3,2,0,-2,-3,-2,-1,2,1,1,1,0,0,0,-1,-2,1,0,0,-1,0,1,0,0
2015-02,1000206,宜蘭縣壯圍鄉,8,-16,0,-16,2,3,-2,-2,0,1,-3,0,5,2,0,-8,-2,3,-1,-2,4,2,-5,-6,4,0,-4,6,5,-6,-6,0,5,-4,-11,4,0,-5,9,3,-9,4,10,-2,-15,-1,4,1,2,-4,-2,8,2,4,8,3,-3,-5,-6,0,-3,-6,5,1,-3,3,-1,-11,4,5,-6,-8,2,-1,3,0,-1,2,3,-1,-1,-4,-6,2,3,-5,-3,0,7,4,0,4,-7,-4,0,-2,9,6,-2,-1,-2,-6,-1,5,-4,-1,11,3,-10,-7,3,-1,2,4,-7,6,-2,-2,11,1,-3,-12,-3,11,7,-5,-3,-1,-7,3,7,8,-2,-11,5,11,-1,-2,2,-1,7,3,-9,1,6,0,4,-5,-5,-2,-2,4,-7,-3,12,-2,-2,-2,2,4,1,4,3,-4,-5,3,0,-3,2,-2,-3,2,-3,-2,0,3,2,-4,2,-2,0,5,-3,-2,1,2,1,-1,-1,-3,0,3,0,1,0,0,0,0,0,-1,0,1,0,0,0,0
2015-02,1000207,宜蘭縣員山鄉,4,-57,-35,-22,-3,-3,-3,-4,1,-2,1,3,4,0,-2,-3,2,-1,-1,-3,2,0,-1,0,-6,-4,0,2,-5,-4,-3,3,5,-7,-2,7,-3,-3,6,-3,3,5,-4,-11,-9,5,-3,7,-5,-5,10,-1,-6,-13,1,4,-3,11,4,-2,0,4,-8,-5,4,1,6,-5,-10,-3,-4,3,4,-7,0,2,-1,5,-7,4,3,-7,-1,2,2,-3,-1,-8,-1,-1,3,6,0,-1,-11,-5,0,-3,10,7,-16,-8,2,3,5,-4,3,10,1,1,-3,-7,1,11,-4,-6,15,0,-11,-1,11,1,-10,-6,2,3,-4,6,5,-3,1,1,2,-4,4,16,2,-7,2,5,1,-1,-1,1,-2,-7,1,3,-2,-1,-3,0,-5,-5,7,10,3,-1,-5,-1,-3,3,-2,-2,3,-3,-2,4,-1,-3,4,3,0,2,-4,1,4,1,-3,-7,1,4,-1,0,1,-1,-1,2,0,-2,1,3,-2,-2,-1,2,1,-2,0,2,0,0,0,0,0,0
2015-02,1000208,宜蘭縣冬山鄉,29,36,25,11,3,6,-9,9,13,-7,-5,-9,-2,5,-4,-7,-8,4,6,-3,-6,-3,2,0,-6,8,0,-6,12,-5,-6,4,-21,3,16,-11,7,10,-2,-8,-15,7,19,-9,1,2,-12,-1,4,9,-1,-3,-8,0,15,-3,-3,10,-3,-10,9,6,0,-12,-6,-3,1,6,-6,5,4,-6,-2,1,-4,-5,-1,9,19,-4,-8,8,1,-7,10,7,-9,-11,10,2,-15,6,23,-2,-14,-7,4,18,-9,-6,5,-12,-24,-9,19,8,4,5,-5,1,4,-1,-7,-10,4,-13,10,27,-4,11,9,-13,-2,-4,2,-7,-9,0,0,9,1,-7,14,10,1,-1,-2,7,0,5,12,8,-3,-8,-4,10,5,-11,-9,-2,3,4,-2,-3,11,3,-3,-1,-2,-2,0,9,4,-7,-4,1,3,1,-7,8,6,-3,3,0,-4,-3,3,1,-2,3,0,-2,4,0,-4,2,2,-1,-2,1,1,1,0,-1,0,1,0,-1,-1,0,1,0,0,0,0,0
2015-02,1000209,宜蘭縣五結鄉,38,31,19,12,1,0,2,2,-2,-1,-1,0,5,1,-6,6,2,0,5,-7,-5,3,4,-3,-7,-3,4,-6,-1,-6,-7,3,0,-3,2,8,-2,-7,-5,5,-9,0,12,-7,1,1,-5,-3,6,2,1,-3,2,1,-2,0,-6,7,6,1,-3,10,8,-5,-16,-5,6,-1,2,3,-1,-3,-4,2,10,-9,2,1,-5,6,1,4,6,0,-2,-2,1,4,7,-7,3,9,-10,-2,-12,8,2,-11,10,2,-11,-1,12,2,-9,-9,-1,4,6,11,5,4,-14,-12,5,4,5,3,5,4,-4,-12,-8,-2,8,0,0,-11,2,19,4,-8,2,10,1,1,0,0,1,3,13,9,-5,-7,-5,-3,-3,6,9,-1,-5,-8,3,-2,-1,9,0,-2,-1,2,3,0,0,0,-5,-4,5,0,1,4,0,4,-4,-5,2,6,2,1,1,-3,0,4,0,-3,0,1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
