統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2015-03,0902005,金門縣烈嶼鄉,5,54,24,30,-1,7,0,-9,-4,6,6,-6,0,1,-2,0,2,1,-1,-2,0,1,0,0,-3,0,2,-3,1,0,-4,-5,1,5,-4,-2,3,0,-2,-3,-1,-4,3,6,-1,-4,-7,2,6,3,-1,-2,2,3,3,0,-11,2,10,0,-5,-9,1,8,0,2,6,-1,-2,2,-3,2,5,-2,3,0,-5,1,-5,-2,1,4,-2,-1,0,8,-4,-11,2,3,6,1,-1,4,4,-5,-5,0,2,0,-4,-3,5,1,-4,0,3,7,0,1,4,-1,-1,4,4,1,5,10,11,3,-6,-3,3,0,4,6,2,-1,-5,-1,3,2,1,1,-2,-3,2,5,-1,1,2,0,-3,1,5,-3,1,-2,-3,4,3,0,0,0,-1,0,-4,-3,1,2,4,0,-1,1,1,-2,-1,2,-1,-1,2,1,-1,-1,1,0,-3,2,2,-1,0,-2,-1,0,2,-1,-1,2,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,-1,0,1
2015-03,0902006,金門縣烏坵鄉,0,3,2,1,1,0,0,1,-1,0,1,0,-1,0,1,0,0,0,0,0,-1,0,0,0,1,0,-1,-1,1,0,-1,1,1,0,0,0,0,0,-1,-1,0,0,0,-1,1,2,0,-2,-1,2,1,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-3,-1,3,-1,-2,2,1,0,-1,0,0,-2,2,2,0,0,0,-1,0,0,0,1,-1,-1,0,1,1,0,-1,0,1,0,0,0,-1,0,1,0,-1,0,1,0,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,1,2,0,0,0,-2,0,2,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03,10002,宜蘭縣,196,-97,-103,6,-19,1,-6,7,-15,-9,28,-11,19,29,-30,-23,14,27,4,-12,-23,-3,1,14,1,-29,-18,12,-9,-29,-10,-7,-15,-40,-24,17,6,-10,-18,-29,-68,24,46,-22,25,-7,3,9,-14,-20,-13,15,-11,-9,31,36,-38,-40,-8,5,21,18,10,-5,6,-19,-24,-28,-22,-28,2,-39,6,94,-28,-33,31,-7,-10,16,-3,-3,32,-54,-14,48,-48,5,41,23,-14,-2,-35,6,9,-19,11,-6,-11,-2,-22,7,-13,6,25,-62,-13,38,2,-20,-22,28,-8,-38,11,-25,21,43,47,49,-74,-30,36,19,66,46,-43,-27,-8,-47,0,45,-15,-13,-85,-101,199,225,-5,-25,27,50,-15,-48,3,49,27,-20,-60,-45,7,18,16,19,-11,-30,21,14,5,5,7,19,-19,7,-24,-26,19,12,14,11,-13,-24,-7,15,7,9,-18,-14,6,4,4,0,-13,0,12,1,0,8,1,-5,0,-3,0,3,-2,-3,4,0,1,2,0,-3,1,3,-1,-1
2015-03,1000201,宜蘭縣宜蘭市,39,16,-18,34,-14,1,-9,-5,4,10,14,-11,-1,13,-3,-2,19,17,8,0,-24,-1,19,-3,-21,3,13,0,-3,-10,-2,5,1,-14,-18,5,17,-1,-14,-3,-11,-11,10,7,-1,9,14,9,-20,-17,9,4,-3,-11,11,11,-4,2,-2,-6,-3,12,6,-12,-4,8,-8,-1,-10,-7,23,-21,-8,28,-12,-16,-7,5,17,3,-13,-3,9,-2,3,7,-5,-6,-6,9,4,8,0,-4,-3,-5,4,5,-1,-3,-6,-3,6,5,-5,-7,2,9,19,-4,-14,8,-3,-16,4,-2,0,5,-5,13,-20,-15,23,7,-6,11,4,-15,-8,-10,-1,23,-2,-10,-12,-21,38,45,-9,-9,4,15,-9,-9,15,10,5,-1,-14,-4,3,1,0,4,-2,-15,7,7,1,0,5,11,-10,-1,-5,3,4,-6,11,6,-11,-7,-9,7,10,-8,-12,6,7,0,-1,-2,0,-1,1,2,2,1,-1,0,2,-1,-1,-2,-1,-3,1,-2,-1,3,1,-1,0,1,0,0
2015-03,1000202,宜蘭縣羅東鎮,37,39,-5,44,-1,6,-8,-2,2,3,1,-10,13,6,-8,-9,-1,9,2,3,-10,2,4,3,16,-9,-20,-2,0,-3,12,-2,-5,-4,4,2,6,-3,-16,-5,6,18,-1,-11,7,13,-1,-2,2,-10,-3,13,-6,-5,5,16,-2,-13,4,0,6,12,-5,1,9,-7,-8,-7,-12,3,-4,-9,12,12,-23,-2,20,-2,-6,-4,-6,7,10,-26,2,16,-19,3,20,-1,-29,3,11,12,-6,0,3,-13,-1,24,10,-10,-4,0,0,-15,4,-3,-6,8,6,3,-11,-9,7,-8,-7,7,2,7,-8,2,-2,5,10,5,-7,-13,3,-1,3,13,2,-12,-11,-10,19,32,10,1,3,1,2,-1,-8,-1,8,3,-4,-9,-2,8,5,0,-1,-1,-5,1,4,6,0,-5,-6,6,-1,-3,1,3,-2,0,3,-5,2,3,-4,5,0,-1,3,2,1,-1,0,3,0,0,-2,3,2,-6,0,5,-1,0,0,-2,1,2,0,0,0,0,0,0,0,0
2015-03,1000203,宜蘭縣蘇澳鎮,-1,-42,-24,-18,0,0,-3,1,1,-9,5,0,0,7,2,4,-6,6,5,-4,2,0,-11,4,8,-6,-9,0,1,-1,2,-1,5,4,-9,0,4,-4,-7,-5,1,12,-2,-4,1,-1,-4,-1,-3,0,5,1,9,1,-1,-8,-8,-8,8,6,4,-3,-3,-1,-14,-1,1,-2,3,-1,-9,-3,3,7,5,5,3,-8,-5,-5,7,4,4,-10,-5,16,-11,-9,3,6,5,-2,2,-1,-14,-3,2,2,3,-6,-10,1,12,0,-7,-4,5,10,-12,-6,-5,-4,2,0,-10,-3,12,5,3,0,3,2,-1,1,3,-7,-11,-4,8,-7,-6,14,-7,3,-9,-12,24,17,-4,6,6,4,-2,-4,5,4,4,-9,-3,-2,-7,-3,8,6,-3,0,0,0,-4,0,3,2,2,1,-9,-2,4,-1,2,1,-1,0,-1,-3,-2,6,2,-7,2,1,1,-1,-4,1,1,-2,2,2,0,-1,-1,-2,1,0,-1,0,1,0,0,0,0,0,0,0,0,0
2015-03,1000204,宜蘭縣頭城鎮,4,-19,-14,-5,-1,9,3,-1,-1,5,-2,1,2,-1,-9,-1,0,-7,-3,1,3,2,-4,4,2,-3,-4,1,5,-7,-5,6,-1,-1,1,-8,-5,6,4,0,1,-6,-1,3,1,-1,-4,-10,-5,5,7,4,-5,4,-2,-5,2,0,-4,-3,2,-1,4,11,-11,-10,9,8,-2,-14,7,7,-5,-2,-2,10,-3,-5,4,3,-10,-3,6,-8,2,12,-7,-12,-1,7,5,-4,-1,1,0,-7,-5,0,3,0,-7,-7,-5,9,12,-11,-7,20,7,-16,-2,9,0,1,7,-8,-3,1,6,7,-7,-11,1,11,7,2,-2,-2,2,-7,-3,0,-7,5,-7,-26,27,25,-4,-3,1,8,0,-8,1,4,-1,6,-6,-5,2,1,-3,3,2,-3,2,-2,4,4,-3,-1,-3,-2,4,-4,-1,3,-1,2,3,0,2,-3,-6,4,2,-4,2,0,-4,-1,3,0,1,0,-2,3,3,1,-1,-1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0
2015-03,1000205,宜蘭縣礁溪鄉,8,8,-9,17,6,-7,-2,7,0,-8,1,-1,3,8,0,-4,1,4,2,0,-6,-2,-3,-3,4,2,0,5,0,-4,-7,-4,-8,-5,5,2,3,-1,0,-1,-8,5,5,-5,0,-7,-1,4,4,-2,-7,4,-9,-2,8,0,-16,2,5,-3,6,-1,3,0,7,4,-9,1,-2,-5,-3,-4,7,11,-3,-7,4,-2,1,18,-6,-5,13,-4,-13,9,-1,0,4,-3,7,2,-12,-8,11,15,-11,-11,0,3,-1,0,-1,-7,6,3,-6,-5,-9,-2,-5,-4,8,18,4,-1,8,-7,-2,11,-9,-10,8,11,6,6,0,-3,-6,-4,-1,-7,2,6,-12,-9,21,23,-5,-6,6,4,-3,-1,2,6,2,0,-8,-9,3,2,-4,2,-2,-9,4,10,2,-2,4,3,-2,-2,1,1,-5,-1,4,2,1,-2,-3,1,2,-1,-2,-2,-3,1,4,-1,-1,4,-2,1,1,-1,1,2,0,-2,0,1,-1,0,1,-1,0,1,0,-1,0,1,0,0
2015-03,1000206,宜蘭縣壯圍鄉,-1,-40,-22,-18,-2,-4,3,-3,-5,3,-2,-3,-4,0,-4,-1,5,1,0,-5,0,2,0,-1,-1,-1,-4,3,1,2,0,-1,-4,-3,1,-6,-3,6,-4,4,-6,-1,8,-3,9,-5,-10,2,8,2,-12,-4,8,-3,-4,3,-1,-9,1,-9,-1,14,7,0,0,-3,-7,-8,1,0,-8,-5,4,15,-1,-7,1,-3,4,3,-1,-1,1,4,1,-1,-10,4,-6,-7,4,8,8,-4,1,-4,-4,7,-8,1,6,-2,-8,4,9,-6,4,2,-6,-3,-3,9,5,-4,-8,2,9,-6,4,6,-4,-1,4,-1,9,5,-9,-1,-5,3,1,-10,2,-2,0,2,5,13,3,-5,-1,3,-2,2,2,1,-1,-8,-5,-1,7,-1,-3,5,-1,-4,2,3,0,-1,1,-1,3,1,-4,-5,3,6,-3,-3,0,2,2,0,2,4,-6,-2,0,0,0,-1,-1,1,2,0,-1,-3,-2,-1,1,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0
2015-03,1000207,宜蘭縣員山鄉,13,-32,-19,-13,2,-2,-2,2,-5,-8,2,1,4,-4,-7,0,1,1,-4,-3,0,-4,-2,1,2,-5,-2,6,-1,-1,2,-7,-11,-6,10,5,-4,3,-3,-20,-15,15,13,-7,1,6,1,-8,0,5,-2,2,7,2,-9,0,1,4,1,-4,0,1,-7,-1,4,5,2,-10,2,2,-9,7,7,-5,-4,1,-1,4,-13,-6,18,6,-4,-7,4,-9,-5,7,3,7,2,-4,-12,2,-5,-5,15,3,-6,-11,2,12,2,-7,-10,7,0,-13,-1,13,1,-6,0,-4,-9,1,5,8,23,-5,-13,9,1,0,8,2,-1,-1,-3,-3,-6,0,7,0,-1,0,8,13,3,3,0,0,0,-7,-9,8,0,-3,10,-9,-6,-1,0,10,-9,0,12,-8,-4,5,2,4,-3,-5,3,5,-2,-4,2,3,-2,-4,-1,6,2,0,-1,-4,0,-2,0,6,-2,-2,2,0,1,-3,0,1,-2,-1,0,2,1,1,-1,0,1,-1,0,1,0,0,0,-1
2015-03,1000208,宜蘭縣冬山鄉,48,-9,9,-18,-8,-2,5,6,-2,-3,9,4,8,-3,2,8,-4,-6,-3,1,3,-4,-1,9,-8,-9,8,-4,-12,0,-2,1,3,-7,-6,6,-8,-4,14,-5,-22,-1,1,6,-1,-20,8,13,-5,-8,4,-5,-12,5,18,7,-2,-4,-13,10,4,-5,1,-12,9,-6,-3,2,6,-7,-14,-13,-8,16,12,-4,7,-3,-4,6,-2,-9,4,4,-10,-12,6,12,14,6,-8,-11,-4,11,4,-1,3,-8,-3,0,3,9,-4,-2,8,-13,0,4,-6,-2,0,14,-9,-28,10,11,-4,14,8,4,5,-4,-8,-6,9,3,-13,5,6,-1,7,5,-2,-8,-34,-10,43,31,1,-7,8,8,-9,-9,1,7,4,1,-12,-9,4,8,4,0,0,-3,1,3,4,-2,-2,3,-2,2,-6,-15,6,8,1,1,-5,-1,-2,2,7,0,-1,0,-4,0,5,1,-3,0,2,-1,-1,1,2,2,-2,-1,2,1,-2,0,1,0,1,0,-1,0,1,-1,-1,0
2015-03,1000209,宜蘭縣五結鄉,30,17,15,2,-7,-1,6,7,-8,-2,1,2,-1,4,5,-6,1,3,-1,-2,4,3,-1,-2,-2,4,-1,-1,2,-2,-6,2,-6,-4,2,0,-6,-6,4,8,-12,-9,2,-4,11,5,6,-1,-2,1,-9,-1,3,3,2,6,0,-11,-2,11,0,-6,5,1,0,-2,0,-4,-6,-6,11,1,-8,7,6,-2,3,2,-9,4,12,-5,0,-3,-3,5,-2,5,10,2,-3,-1,-15,-8,17,4,8,-5,-5,4,-4,4,-1,4,1,-8,-8,5,8,-7,-2,-5,-4,6,15,-10,2,11,-2,-6,-5,5,8,-10,7,15,-6,-1,-3,-15,0,9,-4,-1,-1,-4,6,17,5,-2,0,6,5,-8,-2,6,2,-9,-9,6,8,-3,0,-4,3,6,-4,1,-1,-4,1,1,-1,4,-3,1,4,1,0,-2,-2,-5,2,0,-2,-2,0,2,-2,0,-1,0,-4,-5,4,0,-1,5,0,-2,0,0,0,1,0,0,0,0,0,0,0,-3,0,2,0,0
