統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2015-09,6501000,新北市淡水區,80,284,149,135,-7,-6,-13,30,-7,-22,32,14,1,-2,-12,-9,-6,19,1,-14,-6,5,10,0,-12,-9,21,24,-15,-7,-7,-1,-5,-27,20,27,10,2,-49,-29,39,3,-10,-3,-18,-9,12,13,10,-9,6,16,-6,-18,9,31,-1,-12,15,-23,11,20,-22,-5,-16,-4,9,-11,-7,1,-22,-19,35,1,-5,-13,-16,7,28,-7,-52,-13,48,35,-6,-22,6,33,34,-25,-14,-9,-25,29,8,-4,25,-8,-9,-11,0,9,-5,-4,-8,13,24,-21,-11,0,20,17,-4,-2,-9,22,26,8,-16,-6,34,56,-27,-39,13,-9,18,11,-14,12,30,17,11,5,-16,4,20,4,-12,7,29,37,23,15,-18,-39,3,12,-5,7,2,2,-5,1,16,-2,-4,17,3,1,1,-1,-6,1,3,3,6,6,0,-7,-6,-3,4,3,-2,3,-1,-5,2,9,-3,-3,10,11,-4,-1,8,0,-2,-1,1,2,0,3,-4,0,0,-2,2,2,-2,0,2,1,0,0
2015-09,6501100,新北市汐止區,2,100,5,95,-14,-15,11,26,-7,-29,7,27,6,23,-18,-15,6,-6,-13,-24,9,-8,-6,20,-13,-4,7,-1,7,5,-20,-11,-2,-17,7,23,8,14,-47,-58,31,17,2,-2,-26,20,10,-19,-6,4,17,22,-30,-22,25,29,-23,-24,49,-10,1,23,-30,8,-25,-36,9,-15,-42,-22,8,14,2,-27,-25,-14,47,20,-14,35,-34,-51,16,32,3,-3,9,24,6,3,6,-25,-30,-11,-21,12,3,-15,21,-5,-22,-23,6,28,10,25,-14,-13,16,-6,15,4,-24,-7,37,46,-10,-11,3,14,32,37,-16,-47,13,14,1,12,12,-1,-5,7,34,-2,-8,25,-17,-7,20,40,0,3,24,26,-20,-26,12,-6,-9,19,-3,-11,18,16,-1,-3,1,1,0,5,8,-6,1,19,-1,-11,3,22,3,-8,-3,-1,-5,-2,-1,5,-5,-6,4,9,3,-4,1,1,2,1,-3,1,7,1,-2,0,0,1,2,1,-1,0,0,2,0,-5,0,4,0,0
2015-09,6501200,新北市瑞芳區,17,55,14,41,4,0,10,1,-12,-1,8,5,1,2,-4,1,-6,2,10,-1,-11,-6,7,1,-4,-5,-1,8,-2,-3,-2,5,-2,-6,2,3,6,3,-12,-6,-4,-1,5,1,1,-5,3,-7,-5,9,-1,5,-3,-3,1,18,3,-15,6,0,4,-5,4,6,-10,1,1,-2,1,-4,-12,7,5,2,-3,-14,8,10,7,14,-10,-10,2,11,-1,-14,11,8,-17,-12,10,-6,3,7,-10,11,20,-11,-7,6,-21,-6,15,-1,-8,15,-10,1,14,6,-5,-3,9,-10,3,1,-15,2,2,5,21,5,-11,0,9,1,3,-2,-8,-1,4,8,-2,-1,12,1,6,-10,-7,7,0,-7,4,18,-5,-5,1,1,1,-7,-7,-3,4,-3,2,1,1,0,-7,2,5,8,4,0,-3,-6,-3,6,7,-2,-2,5,2,-2,-1,1,-5,0,-1,-1,3,3,-2,2,1,-2,-4,-2,4,5,-2,1,1,-1,0,-2,1,2,0,1,0,0,-1,0,1,0
2015-09,6501300,新北市土城區,23,89,35,54,7,-24,30,11,-38,-7,22,11,18,6,-27,-19,-12,18,7,-29,1,2,-13,6,6,-13,-2,1,-2,-12,-12,-7,-54,-38,35,40,14,-24,-49,-19,7,4,-13,-11,17,-6,-20,-1,-1,-17,0,0,2,16,0,-12,-11,0,8,22,27,33,-39,-38,-9,-58,8,20,-1,-6,-9,-8,-9,31,-19,-37,30,37,15,-13,-41,-55,43,103,24,-34,-2,6,-11,15,-26,-5,19,-28,-6,26,-3,-13,22,19,-21,-13,-25,-61,27,35,-52,-35,41,22,-3,5,-8,-5,31,20,-19,-15,-6,21,32,45,2,-9,11,20,-18,-22,20,34,-5,-7,31,36,6,15,13,14,5,2,-12,12,45,11,-23,-14,13,-4,7,9,-2,8,-3,1,9,3,-10,5,0,5,0,-4,15,4,-7,-3,6,4,-8,5,-5,2,13,-2,-8,6,4,2,-3,3,10,5,-2,-3,-1,4,-2,0,-1,-3,2,4,4,0,-1,0,-1,0,-1,-2,0,0,2,1,0,0
2015-09,6501400,新北市蘆洲區,36,83,43,40,-6,-4,37,22,-57,-30,44,26,18,-6,-33,-3,-1,-5,9,-11,-24,1,24,5,-1,4,-13,-4,10,-11,-39,-12,-29,-21,38,19,-5,7,-30,-41,20,13,-5,-32,-1,9,-31,3,8,15,24,-13,-40,5,48,14,-39,-25,17,15,30,11,-7,-19,-8,-41,2,28,-28,-48,12,6,-5,16,-15,-43,10,43,4,-1,-48,-18,73,27,10,-11,-29,15,11,21,-10,-12,19,13,-42,-21,11,-21,19,8,14,-21,-17,-2,16,19,-30,-8,3,9,43,13,-22,20,-6,16,7,-29,11,16,13,28,-13,-29,9,-4,-8,51,3,-14,18,-20,8,30,-4,3,13,35,7,-8,9,10,12,19,-31,-30,20,16,4,5,-1,-6,1,7,4,-8,-9,13,13,0,-2,-5,0,23,6,-7,-3,4,-2,-7,-2,8,3,-3,-2,4,1,-6,0,4,4,2,-4,-4,4,3,-1,0,-2,0,3,-2,-1,2,2,-1,-1,1,1,-1,0,1,0,0,0,0
2015-09,6501500,新北市五股區,20,21,14,7,16,9,6,-5,-26,-6,17,4,15,4,-11,-7,-7,-6,-2,0,11,-13,-11,9,7,-3,-17,-8,7,7,-2,-11,-15,-4,0,-2,13,4,-11,-5,-23,-15,9,0,13,13,8,-10,-11,5,-5,6,-5,-3,15,-10,-4,-8,11,47,-5,-18,4,-9,-21,-4,5,6,-18,-12,43,-4,-23,-5,-10,-13,22,16,-7,5,-12,-9,0,22,16,-16,-12,3,22,6,-22,2,2,-12,11,2,-25,5,12,6,10,-9,-16,-2,9,4,-12,-4,4,9,-3,-8,1,0,-7,5,30,-3,-18,21,20,8,-14,-19,14,5,-7,27,7,-2,-2,-21,6,2,4,9,1,7,-1,-3,6,0,9,19,-9,-17,4,2,1,13,7,-1,-7,-4,0,11,0,-7,1,2,-3,-3,5,3,1,1,1,-4,-4,-2,-5,3,-2,2,-1,-4,-3,3,-2,-3,7,3,1,2,2,0,-2,-1,0,1,2,0,-2,0,1,-1,-1,0,1,0,-1,0,1,0,0,0
2015-09,6501600,新北市泰山區,13,67,7,60,-10,10,0,10,-14,-20,9,13,7,-4,-8,-5,1,3,-6,0,4,-8,-6,16,-4,-12,1,5,17,1,-26,-7,14,-7,21,18,-20,0,-12,-21,11,8,-11,-3,9,1,-21,-1,20,19,2,-8,-6,-14,13,28,-3,-8,2,-6,-10,22,8,-31,-20,1,10,-2,-10,-34,5,8,-1,-5,-17,-19,-15,18,24,6,-12,-12,20,8,3,23,-6,-1,9,12,-2,-4,-6,-7,9,17,18,-23,-6,25,8,-2,-23,7,15,3,-14,-12,15,17,-7,-3,-3,-2,11,-9,-7,1,10,2,-6,24,-6,-17,-10,-4,21,24,-21,-26,2,18,16,7,2,-6,-9,9,12,8,3,4,9,-3,-10,-1,-1,8,4,-1,-6,-6,2,2,7,0,3,0,-1,3,2,0,3,-3,-3,-1,3,7,2,-2,-5,3,-3,0,0,-5,4,2,0,1,2,-2,0,4,1,-2,-4,0,3,1,0,1,0,1,0,-1,0,1,1,0,0,0,0,0,0,0
2015-09,6501700,新北市林口區,62,220,94,126,-29,-18,13,10,-15,-4,5,3,1,17,17,-28,-6,1,4,18,-5,-1,13,10,5,-13,-1,9,-6,1,-8,9,-27,-10,35,-2,-5,5,-17,5,2,-11,20,15,2,5,-2,-7,-11,-9,2,18,-3,-16,8,13,8,-5,9,0,-2,19,-1,-16,-5,-23,-16,11,6,-3,-4,9,1,-1,-21,-39,13,5,18,31,-33,-14,21,21,-1,-17,24,10,6,10,-2,-8,-11,7,9,0,-9,8,17,7,1,4,6,3,-6,-19,13,3,-6,13,-6,13,5,-3,9,-5,-9,-6,19,8,2,31,0,-35,-8,19,9,-2,4,4,-2,-5,-3,18,25,1,-11,22,11,-10,7,8,14,16,-13,-12,2,4,6,-4,-11,12,11,0,-1,0,-7,6,12,2,-3,2,-4,2,11,-3,-4,2,0,1,0,-3,1,4,3,5,-6,-4,4,-3,1,4,-3,-2,1,2,2,-1,1,0,-2,-5,0,4,0,3,-2,0,2,0,0,0,0,0,0,0
2015-09,6501800,新北市深坑區,-1,-16,-13,-3,-5,-2,4,0,-1,-8,3,6,1,-4,-7,3,0,-1,-2,2,-1,-4,1,-2,-2,-4,-2,5,-4,-1,5,-3,-7,-6,1,6,9,2,-6,-3,-6,-1,-1,-4,5,3,-2,-4,4,0,-2,-5,-1,-3,-1,13,-2,-5,8,3,-7,-1,-2,0,5,2,2,-12,-2,-3,4,12,-11,0,7,-14,-1,5,4,5,-15,-4,12,12,-2,-2,-1,-2,-2,-4,-4,12,7,-6,-9,-2,4,0,-4,-9,1,8,2,-7,0,6,-8,-9,11,5,1,7,-11,-5,0,2,4,-4,5,3,-1,3,4,2,1,-6,-2,8,-1,-1,0,1,3,-1,-2,3,7,2,-4,0,0,6,4,-1,-1,1,2,-1,-2,0,1,-1,-2,-3,0,3,0,-1,5,2,-7,0,4,1,3,-1,-1,0,-3,0,1,0,0,1,0,1,0,-1,1,-1,-1,-1,-2,3,1,-1,-1,-1,0,2,1,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
2015-09,6501900,新北市石碇區,1,15,7,8,-1,-5,-2,5,0,0,1,1,2,-1,0,-2,1,3,1,-1,-1,-1,-3,2,0,-5,-1,4,3,3,-2,-3,2,4,1,-2,2,1,-3,1,-5,-3,6,1,0,0,-2,-1,-1,1,2,2,1,-1,-3,3,3,2,-2,-5,4,1,-2,-2,-1,-1,2,2,-2,3,-2,-4,-1,4,4,-2,-5,4,4,-3,-4,-1,0,5,4,-3,-1,2,2,1,1,-4,-3,1,1,-1,-2,4,1,-2,-1,1,3,-1,-4,1,1,-2,-2,1,2,-2,0,-2,-4,7,5,-7,2,1,3,-1,-7,1,6,-3,2,5,1,0,-5,-4,2,4,0,2,-1,-2,5,2,0,-1,1,0,-5,-3,4,3,-3,0,0,-2,1,3,-4,0,3,-1,-1,-2,4,0,-1,-1,0,4,0,0,1,-3,-2,1,0,3,0,-4,2,0,0,2,-2,-2,2,3,0,0,-1,-1,0,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-09,6502000,新北市坪林區,-2,-9,-2,-7,-3,1,1,0,-1,-2,3,-3,0,4,-4,-2,1,0,2,0,-3,0,3,-1,-2,0,0,0,1,0,-2,1,0,1,1,2,-2,-1,-2,-1,2,-3,3,1,-2,-3,2,6,-3,1,1,-5,2,1,-2,2,-1,-5,2,5,2,0,-2,-1,3,-1,0,-1,-3,2,2,-2,-5,0,4,-1,2,1,-2,-1,-1,-4,-1,6,2,0,-3,-1,2,-4,-1,1,-1,1,-4,-2,8,-2,-5,2,2,0,0,2,1,0,0,-1,-3,-1,-1,1,2,0,-4,-2,4,1,2,-2,2,3,0,-5,-4,5,-2,1,6,-1,-2,2,2,-2,1,-1,-3,-1,2,4,-5,-1,6,1,-2,0,1,-1,0,0,-1,0,2,1,-2,-1,1,0,-3,0,-1,1,3,0,1,0,1,-2,-2,-1,-2,-1,1,4,-4,-1,3,-2,0,2,0,-2,2,2,-1,-1,1,-1,0,0,0,0,0,1,-2,0,2,0,0,-1,0,0,0,1,0,0
2015-09,6502100,新北市三芝區,6,32,20,12,11,9,-8,-2,7,-7,-3,2,-1,6,1,-3,-2,3,-1,-5,-4,1,13,5,-5,-10,-3,5,-3,-1,-2,-5,-2,-6,5,9,-1,-5,1,4,-7,0,5,-3,4,1,-4,0,-5,6,8,0,-8,-1,7,8,9,-8,-7,-2,-4,1,-2,0,-10,-12,11,7,-3,-2,0,8,4,-5,-5,-4,5,7,6,2,-5,0,5,10,-6,-10,2,-7,1,5,-8,-4,2,-5,3,-3,-2,3,-2,8,-4,0,4,-4,4,6,3,-13,-4,10,3,-5,3,0,-4,8,7,-3,-2,7,9,3,-14,-3,6,-5,0,-2,-3,1,-5,1,7,1,2,3,2,-4,7,6,-2,-1,7,6,-4,-3,2,-5,-8,8,5,-7,2,4,-1,-1,-2,7,2,-9,-2,6,1,-6,1,3,0,0,4,0,-1,3,0,-2,-5,-2,4,3,0,1,1,-4,0,4,-1,-1,-2,0,1,-2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
