統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2015-05,6501000,新北市淡水區,157,273,113,160,9,14,-5,4,7,-2,-11,14,16,-7,-5,-6,20,5,-8,-2,-9,15,-7,-14,7,8,-7,-13,-6,-14,-4,17,0,-12,2,2,13,12,-6,-10,1,-1,-9,-7,-31,2,39,13,-14,20,17,-2,2,-9,9,6,14,-23,-2,14,2,2,-8,5,-6,-22,-12,-8,12,1,-14,-16,1,10,15,-18,21,13,-16,26,-22,-10,34,25,-5,-11,-18,-2,10,-8,-12,-6,-10,4,17,29,-7,-15,5,14,12,18,-23,-27,28,28,2,-27,-4,20,7,6,6,-1,2,-3,7,3,-19,10,20,1,9,11,-5,7,19,23,-20,-22,14,-20,15,53,9,4,-2,6,2,-2,8,19,7,3,-16,-5,5,2,8,10,-4,-8,-3,9,13,6,5,-1,-16,-1,16,3,-6,-11,-5,12,-5,-4,4,4,1,1,-3,-2,5,4,-1,-7,-2,2,-2,-3,7,1,-1,1,0,0,-1,0,2,-1,-1,-2,0,3,-1,-1,1,0,0,-1,0,2,0,0
2015-05,6501100,新北市汐止區,90,79,-6,85,-5,-18,3,8,-4,3,8,-2,9,5,-22,-1,20,16,-21,-5,9,2,-18,0,-14,-13,18,-15,-10,2,-8,6,2,-19,-13,-5,32,18,-33,-10,6,20,13,-21,-15,-2,1,9,-2,-9,5,13,-31,5,36,11,8,-20,-2,21,8,15,-32,-17,15,-29,-9,20,1,-34,-6,-3,-9,7,-13,-42,-3,33,16,-3,-29,-6,30,1,1,41,-10,-19,4,-28,-18,-4,-8,-11,4,1,13,-7,-5,1,-1,8,7,-11,11,-4,-20,27,14,-18,16,32,-5,6,9,-10,-2,22,-8,-5,-2,15,11,-1,10,19,12,13,-15,-21,-13,31,57,36,-29,-3,18,-4,10,11,6,1,-6,9,-8,2,8,-9,-7,-4,2,-14,-1,12,10,1,1,23,5,-13,-4,8,2,3,7,8,-11,-8,0,3,-2,2,2,-3,-10,3,1,6,2,-8,-9,4,4,-2,3,4,-2,-1,0,-2,0,1,2,-1,-1,1,0,0,-2,1,-1,-1,0,1,1,0
2015-05,6501200,新北市瑞芳區,4,-52,-33,-19,2,3,2,0,-1,-6,-7,0,-4,2,3,6,4,-2,-1,1,-1,-6,-5,-2,7,5,0,-11,-13,1,2,9,-3,0,0,-3,-1,-3,4,1,0,-2,-11,2,4,-4,-7,0,-2,0,5,0,5,5,0,9,-7,-12,4,-14,-1,17,-12,-5,8,-7,2,-3,-10,-8,4,13,-9,-9,0,1,15,3,-5,17,0,-16,6,8,-8,0,-8,-3,10,0,-1,1,1,1,5,-7,0,9,5,2,-5,-15,-8,7,6,8,-3,-5,-6,-10,5,2,6,8,-11,-5,4,0,-5,1,6,-2,-3,-2,3,3,5,-9,-12,7,-2,-4,7,13,10,0,-10,-1,6,-1,-1,0,0,4,5,-5,-7,-4,-3,2,-4,2,3,-7,4,-2,0,5,-2,-2,-2,-1,-1,5,2,-2,-7,2,0,-3,5,2,-2,-2,1,-3,1,-3,1,4,0,-2,0,3,1,0,1,-3,0,2,-1,1,-1,-2,1,1,0,1,-3,0,2,-1,0,1,0,0
2015-05,6501300,新北市土城區,16,-110,-75,-35,39,3,-11,14,-33,-32,18,22,36,16,-30,-24,-7,3,-6,-1,-14,-23,26,9,-26,15,0,-9,-12,-3,-9,-21,-40,0,3,0,14,30,-20,-59,-14,18,10,-30,0,5,-25,-7,47,-2,-17,2,-39,-33,34,46,-26,-30,9,19,45,-21,-60,-16,0,-15,-9,-23,-31,16,5,-19,-15,16,7,3,-10,8,35,26,-21,-43,-1,19,29,23,-28,-15,12,2,0,-20,14,7,-17,-6,-13,-12,41,18,-38,-33,-11,20,38,-13,-27,-4,-10,-28,15,35,8,3,-17,15,-10,-16,16,10,13,12,7,13,-19,2,19,13,22,4,-6,13,13,17,-13,6,21,9,13,2,-11,-10,9,15,-8,-9,16,9,-4,-1,-6,-14,6,17,-2,-1,-3,-7,2,6,6,-4,0,1,-3,7,0,-4,-1,6,-2,-8,-1,5,5,1,-10,6,1,1,1,-8,5,5,2,-8,0,4,-1,2,-3,-4,1,1,2,1,-2,0,2,0,0,-1,0,1,0,0
2015-05,6501400,新北市蘆洲區,76,58,51,7,-8,-27,15,19,-25,12,17,-13,11,19,-2,-4,-10,-7,-21,1,27,-6,-5,-3,11,-10,-40,-3,12,6,-30,-17,11,-8,0,0,1,0,-19,-15,1,14,-21,2,16,-20,-16,0,11,1,-7,3,-16,-7,36,-3,-46,3,41,-10,36,20,-43,-13,14,31,-9,-38,-14,14,-11,-2,13,-5,21,-18,-25,1,10,-8,13,28,-1,-5,16,1,-15,-3,13,-5,1,10,-2,-7,-2,-12,-18,-2,-3,-12,15,14,20,-2,9,26,-16,9,-9,-43,13,13,-1,23,11,-12,-31,2,41,4,-5,-13,20,18,6,-12,-5,15,6,16,8,-15,12,39,15,-6,-7,3,-2,13,18,5,-10,-14,2,3,-1,5,-1,-4,-1,-1,-12,1,17,7,-5,-5,5,5,0,6,-1,-2,2,0,-1,4,-4,-4,6,3,-3,-4,0,7,0,-4,2,1,-3,0,1,4,2,2,-2,-2,2,-2,-1,3,0,0,1,0,0,-1,0,0,0,-1,0,0,0,1
2015-05,6501500,新北市五股區,63,11,15,-4,-7,-1,5,-3,-6,-6,9,6,-12,5,-4,-10,4,7,-2,-6,11,8,-12,-12,-11,-1,7,4,-10,-4,-4,-18,-9,10,11,-13,4,-3,-11,-2,1,0,-5,-1,-6,-4,3,-19,-18,31,21,-7,2,-14,-10,16,11,2,1,3,1,19,-3,-12,-12,-20,1,-3,5,-12,13,-4,-2,12,16,9,-30,-1,15,-3,-10,-12,32,3,-5,7,-8,3,-2,6,-10,-2,27,-5,-14,7,4,-4,-7,11,-6,-1,13,-4,2,-13,-14,2,14,3,-9,7,20,-15,-4,14,-6,-3,10,4,-6,9,-2,-10,22,14,-3,1,2,-7,-1,4,2,19,9,-4,-1,-2,6,2,-19,-6,16,3,-5,1,7,2,-2,4,-2,-4,-5,1,-2,2,6,0,-1,3,1,-2,-1,5,2,-3,1,0,-7,2,0,-4,-3,4,5,-5,-2,5,4,-5,-4,2,0,2,3,-1,0,1,-2,1,2,1,1,0,0,0,-1,0,1,0,0,0,0,0,0,0
2015-05,6501600,新北市泰山區,18,-54,-28,-26,-9,-15,9,2,-23,-9,11,5,19,10,-16,-3,-7,-7,1,1,-8,5,10,-15,6,12,0,-11,-9,17,9,-16,-16,8,8,-3,-8,-1,5,-14,-4,6,-3,7,17,-3,-6,2,-4,-3,-3,0,1,6,-5,-14,-5,9,6,-2,20,-4,-24,-2,12,-6,-37,-18,8,12,-20,-26,11,24,2,-24,-19,-5,6,10,-6,-14,11,7,-1,30,-5,-3,8,11,14,0,-6,7,9,-7,3,-6,-5,10,-5,-5,7,2,0,-7,-6,-17,-2,18,-2,-12,20,4,-18,-1,14,-12,-12,0,-1,13,7,-7,-10,2,14,7,6,12,-13,-12,15,2,-13,-1,1,9,11,2,4,4,-2,-5,5,-6,-11,8,9,6,1,-1,-5,2,2,2,-1,0,3,-5,-2,1,1,0,0,1,-5,-1,1,-3,1,4,-1,0,4,-3,-1,1,-7,-1,5,1,1,-1,-2,3,1,0,2,-3,0,3,-1,-2,0,0,0,2,0,0,0,0,0,0,0,0
2015-05,6501700,新北市林口區,93,171,106,65,9,-9,-2,3,10,-15,-22,0,27,25,4,-11,6,-5,-7,-4,-4,-6,8,19,-7,3,6,-4,-4,-14,-5,11,-21,-4,21,2,-1,17,-29,-16,20,4,4,2,-10,-3,10,4,0,7,-10,0,17,-4,2,9,-2,-14,6,11,7,17,-3,-22,-17,-6,14,0,-8,0,-20,-32,15,4,1,4,10,-2,-4,1,-10,-9,9,36,5,-10,10,-14,4,20,8,12,-2,-9,-3,-7,17,7,7,-5,-9,1,9,13,-11,0,2,-5,4,14,-1,-13,8,4,13,3,-7,-5,-5,20,16,-10,3,7,4,-6,-6,9,1,9,6,-11,6,15,2,10,-6,0,5,-3,8,5,1,3,-1,0,-3,2,-2,-9,6,6,-3,-1,-1,10,5,2,2,-6,-6,2,3,6,0,-6,-3,5,-3,-8,1,3,2,5,-1,1,-2,-1,0,-4,1,4,1,0,-2,2,1,-4,1,3,0,-1,1,0,0,-1,0,2,0,0,0,0,0,0,0,0
2015-05,6501800,新北市深坑區,10,-8,-12,4,7,2,-1,-1,-10,-1,5,-4,0,3,6,-3,-7,5,-2,-3,2,4,0,-1,1,-3,-3,4,-3,-4,-10,3,3,-1,6,2,-9,-4,2,1,5,-10,-8,8,5,3,2,-7,0,3,0,4,-1,0,7,0,-9,-3,0,9,12,-1,-12,-12,-2,3,2,-6,0,-3,-1,-2,-1,0,-3,6,0,-1,9,-7,-11,-3,8,10,2,2,-3,4,-5,-2,-3,-6,11,1,0,-3,-4,-1,-6,2,6,-1,-3,1,-7,-2,3,8,-3,-16,9,9,-9,0,3,4,1,-3,3,7,-2,2,-7,-1,7,1,-5,2,12,3,-3,-8,0,10,1,-7,2,7,-2,0,-1,0,2,-1,3,0,-3,4,-5,-3,6,-2,-3,1,0,2,2,0,1,-5,0,6,1,2,1,-3,0,0,-5,-1,3,0,-2,3,2,-2,1,1,-2,0,2,1,-1,0,-1,-1,1,1,0,-2,-1,1,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0
2015-05,6501900,新北市石碇區,-2,6,5,1,0,0,1,1,0,0,-4,-1,5,1,-1,2,-4,-3,5,3,0,-2,-2,0,1,-4,0,2,-2,-3,5,-5,0,8,-3,0,4,-2,-3,-2,3,-2,1,2,2,5,1,0,-3,-2,-5,1,4,-3,3,-4,-2,8,1,-3,1,1,-5,-1,2,4,-1,-3,1,-2,5,-3,-3,2,-5,3,5,3,3,0,-4,-2,-3,4,-1,1,0,-1,1,-7,0,4,1,0,-3,3,5,-2,-4,0,1,1,-3,0,6,2,-7,-5,6,3,-6,-2,-5,2,9,-2,-1,-1,0,4,5,0,-3,-4,0,4,1,0,-4,-1,4,-3,0,4,1,-3,1,1,-1,3,-5,-5,6,2,-2,1,-2,1,3,0,-2,-2,1,3,-1,-2,0,-3,2,3,-2,0,1,-1,0,-2,-1,4,0,-2,0,0,0,0,1,-1,-1,0,1,-1,0,3,0,-1,-1,1,1,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,6502000,新北市坪林區,4,4,12,-8,2,-1,-3,-4,2,0,-1,3,2,0,-1,-1,2,1,-1,-1,1,1,0,-1,0,1,-1,0,0,-2,-4,-1,3,0,1,-2,-1,1,1,1,0,-1,0,1,-3,-1,3,-3,1,4,0,1,-5,-5,3,4,1,-2,-1,2,-1,-4,3,1,-7,2,3,-4,1,-1,-1,1,0,1,-3,2,4,1,0,0,2,-4,-1,2,0,-4,0,3,-4,0,2,2,1,-4,0,-2,-4,3,5,-1,1,3,1,-5,-3,2,2,0,-4,-1,4,2,2,-3,-5,1,1,2,-1,-1,4,0,5,2,2,0,1,2,-2,-1,0,-1,-2,2,2,0,2,-4,-2,4,1,-2,0,3,-4,0,5,-1,-2,-2,3,1,-3,-3,2,1,0,3,-1,-2,1,2,1,-2,-1,1,0,-1,1,0,-1,-1,0,1,1,1,-2,1,2,-1,0,-1,-1,-1,1,3,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2015-05,6502100,新北市三芝區,3,-10,-4,-6,0,-1,1,4,-1,-2,-5,4,2,-4,1,-3,-3,0,-1,-3,-1,0,7,-8,-4,3,-1,-1,-2,-4,-3,1,5,6,-8,2,4,-1,1,-9,-3,7,-12,-2,13,4,2,-6,-2,1,-11,0,11,-3,-1,7,-7,2,17,-4,-9,-2,6,5,-7,-6,8,-2,-4,-2,1,4,-6,0,7,-1,-5,2,-2,1,0,-1,1,-1,6,-4,-1,0,-2,6,-5,-7,-9,0,12,6,0,-16,-4,14,2,-9,-7,4,5,-2,-5,2,4,0,1,5,3,0,3,-2,-10,-8,3,11,4,-11,0,9,0,1,2,-2,-9,2,2,-2,8,9,0,-3,-1,-2,2,4,2,3,-2,-2,3,-5,0,4,-4,1,0,-4,1,4,-2,-5,5,3,-4,1,4,0,-1,-3,0,5,0,-7,-1,2,-3,-4,0,7,1,-3,1,7,1,0,1,-2,1,1,0,-2,-1,1,0,2,0,-4,1,1,-1,1,1,0,0,0,0,0,0,0,0,0
