統計年月,代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女
2015-01,0902005,金門縣烈嶼鄉,5,31,11,20,-4,-3,6,-3,-5,7,0,-4,3,2,-1,1,1,-2,-1,-2,1,5,-2,-2,2,1,-2,1,1,-2,0,0,-1,0,6,-2,-2,2,-2,1,6,0,2,-1,0,-5,-4,4,1,7,-5,-2,5,-6,-2,2,2,1,2,5,-8,-6,10,2,-8,5,-3,-3,5,0,0,2,2,-3,1,-2,-8,2,6,0,0,-4,2,2,-2,-1,4,-2,-3,3,-6,-1,7,-3,-3,8,-1,-6,-2,3,-3,0,-2,1,-4,1,11,-1,-6,3,-4,6,9,-14,3,12,-4,3,0,1,3,-6,2,4,1,5,1,-2,3,4,-4,-2,3,0,-1,2,2,-6,-4,6,6,-4,-3,5,0,0,0,-4,-1,2,3,3,0,-1,-2,-3,2,-3,-2,5,0,0,2,0,-3,-2,1,2,0,-1,2,3,1,-1,-2,-1,0,-2,0,3,1,-2,0,2,0,-2,0,3,0,0,-1,0,1,0,0,0,0,0,0,0,0,-1,0,1,0,0
2015-01,0902006,金門縣烏坵鄉,0,-5,-2,-3,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,1,1,0,0,0,-1,-2,1,2,0,0,0,-1,-1,0,1,1,-2,0,2,0,0,0,0,0,-1,-1,1,1,0,0,0,-1,-1,1,1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,-2,-1,1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,0,-1,0,2,0,0,-1,0,-1,0,1,0,0,0,-1,-1,2,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,1,0,-1,0,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01,10002,宜蘭縣,48,-201,-74,-127,-21,-32,-12,8,-40,-14,29,30,44,-26,-51,4,29,-9,-8,2,8,11,-29,-13,-39,-26,9,3,19,7,-42,-17,-39,-46,37,39,-6,-8,-56,-28,40,-13,-20,-19,3,21,-6,-56,-19,65,5,-19,19,-19,26,40,-14,-6,40,-25,-38,6,-18,-42,-13,-51,-30,-1,-8,-12,-21,28,62,-48,-6,-12,2,26,-5,17,18,13,-22,7,0,-23,-27,8,9,21,-23,-53,31,13,-48,24,-63,-70,118,88,-34,-70,-33,3,85,35,-166,-119,43,41,58,41,-109,-76,86,77,76,25,-91,-3,56,39,-69,-49,65,-15,39,67,-19,-57,12,37,66,80,-38,-91,35,80,-5,7,67,61,-48,-40,11,-8,-31,-21,1,-6,-18,-8,-1,-11,8,13,9,21,10,-9,-4,-11,-3,-9,35,22,-16,-6,-8,12,4,10,12,-22,-11,15,14,10,0,-3,-9,2,21,17,-2,-8,9,5,-10,-2,6,3,-3,-3,4,2,0,-1,-3,0,2,0,-3,2,2,1
2015-01,1000201,宜蘭縣宜蘭市,-25,-49,-45,-4,-11,-5,8,0,-12,2,-3,11,18,-1,-12,6,6,-11,0,5,5,-8,-17,10,-5,-13,2,-3,1,3,-12,0,-16,-13,25,6,-10,5,-17,-10,11,-21,-5,6,8,9,-1,-13,-14,38,12,-27,6,1,-10,11,9,-16,4,5,-19,0,-11,5,-4,-17,10,4,4,-15,-14,11,25,7,-17,-6,14,1,-3,5,-1,17,-7,-10,6,-2,-9,13,-6,-5,2,-10,10,-1,-13,18,-32,-27,37,19,1,-17,-18,-1,6,10,-14,-27,-6,8,10,11,-15,-10,21,18,8,-1,-8,-6,14,18,-32,-8,26,-11,2,7,-6,-16,5,6,26,27,-12,-29,3,17,5,15,9,5,-10,-2,-3,-6,0,-7,0,13,7,-18,-8,7,-6,-11,0,20,7,-7,-1,0,2,2,5,5,-11,-7,-3,10,5,0,6,-8,-11,-3,7,3,-4,0,4,5,0,-4,-1,3,5,-1,0,2,-2,-3,-1,0,2,0,0,3,0,0,-1,0,-1,0,1,0
2015-01,1000202,宜蘭縣羅東鎮,12,-15,-10,-5,-5,-16,-5,9,3,-7,-2,2,6,2,-18,0,15,8,-4,1,10,9,-13,-13,3,-6,-6,12,9,-6,-9,-5,1,4,-1,2,-3,-4,-4,9,6,-6,2,-9,-17,10,8,-19,-3,10,8,-11,-7,2,6,8,-2,3,11,0,-12,-4,2,-9,-9,-2,3,-6,-10,1,-12,-3,0,-12,23,-5,-8,-1,8,11,-3,-2,-10,-9,0,16,10,-3,1,13,-4,-5,-6,4,-2,-8,9,1,5,0,-3,-7,1,-5,-1,14,-11,-17,9,16,2,0,-6,-20,-3,4,14,13,-10,5,2,-10,1,-2,1,9,-5,8,3,-10,-4,15,20,5,-21,-5,21,10,-10,-13,13,24,-11,-3,3,-10,-4,3,2,-2,-8,0,6,0,-2,-2,5,4,7,-2,-10,2,4,4,2,-4,3,1,0,0,1,-5,-3,-9,3,10,1,6,-1,3,0,0,3,-2,2,1,0,0,0,-2,0,5,1,-1,0,-1,0,-1,-3,0,2,-1,-1,1,1,0
2015-01,1000203,宜蘭縣蘇澳鎮,5,-13,-14,1,0,8,1,-4,-1,1,2,-6,5,0,-2,5,2,-7,-9,2,3,0,-6,-2,3,0,1,-3,6,6,-19,3,6,-6,4,7,-4,-13,-11,2,13,2,-9,-2,8,5,-6,-11,6,6,-9,-1,4,6,1,6,1,-9,4,-4,-2,3,0,-2,4,-7,-6,6,-10,-7,1,-3,11,5,2,-11,-8,9,3,4,-4,-3,10,5,-4,-11,-8,6,11,4,-2,-9,0,0,-10,8,-4,-10,-7,8,6,-1,3,8,10,-1,-20,-21,-2,11,17,0,-9,3,1,-3,16,-3,-17,5,3,8,2,-15,-9,5,3,9,-6,-1,5,-5,4,4,3,1,1,1,1,8,2,0,-1,1,-3,-1,-5,-7,7,6,-7,-2,-3,-3,7,-1,0,2,-6,3,6,1,-4,-8,11,5,-5,-7,-6,10,3,-2,2,-2,5,5,0,1,-3,-1,0,-1,3,5,-1,-1,-1,-1,0,1,1,0,1,-1,0,0,0,0,-1,0,1,0,0,0,0,0
2015-01,1000204,宜蘭縣頭城鎮,0,-6,-2,-4,6,-3,-1,4,-4,-1,5,3,1,-2,-10,-6,-2,3,9,3,1,2,-3,-8,-6,8,5,1,-2,-8,3,4,-11,1,10,6,-9,0,2,-11,4,4,4,0,-3,-7,-2,1,-5,3,1,3,-2,-9,6,1,-3,8,-1,-5,9,3,-8,0,2,-1,-8,1,-1,3,6,0,-9,-1,2,-12,3,7,1,2,-5,-8,8,10,-6,1,-4,0,7,-7,-8,3,8,-3,-13,15,5,-4,8,-2,1,0,0,-6,-7,1,-4,-4,7,0,-2,6,-8,-1,9,4,6,-1,-4,5,10,-12,-13,-1,9,9,7,-8,-2,1,0,8,-4,1,4,-14,1,10,-2,9,2,1,-3,-3,4,-2,-8,2,7,-13,-13,6,10,-1,-4,5,8,-4,-8,-4,4,-3,1,-4,-1,5,1,0,-4,2,3,0,1,0,-2,-1,0,3,-1,-3,0,-2,4,2,-3,1,2,0,-2,-2,2,2,-2,0,2,0,-1,0,1,0,0,0,0,0,0,0
2015-01,1000205,宜蘭縣礁溪鄉,5,-58,-27,-31,1,-4,-1,-5,-18,-2,14,5,1,-1,0,0,2,-5,-5,2,3,2,4,-7,-9,7,-3,-9,4,0,-5,-2,-8,-8,2,-1,3,7,-10,-2,9,-1,-11,-4,7,2,-1,-1,5,-4,-16,7,7,-6,6,13,-6,-5,13,-10,-10,6,7,-2,-9,-5,4,-4,2,-2,-4,2,3,-3,3,2,-3,-3,0,0,9,1,-18,4,10,-5,-2,-5,-7,9,-2,-7,11,1,-7,5,-14,-8,17,9,2,-7,-14,4,17,1,-30,-11,7,4,6,0,-8,-2,6,0,6,4,-7,6,-3,0,-3,-2,9,1,-8,-5,12,3,-3,0,4,10,-3,-5,-2,9,4,-10,8,10,-5,-10,0,2,-3,0,-2,4,-10,-12,3,7,4,3,2,1,5,-3,-3,-3,-3,2,5,0,-5,6,2,0,1,-1,2,0,-1,-4,-2,0,3,5,0,-3,2,5,0,-3,0,0,0,-3,0,2,-1,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-01,1000206,宜蘭縣壯圍鄉,0,-26,2,-28,4,2,-1,-2,1,3,-4,-3,2,-4,-4,3,5,-1,2,0,-2,-1,-1,-5,-7,2,5,-1,2,-3,2,-4,-3,0,-2,-1,8,5,-3,-8,1,2,1,5,-2,4,2,-5,-9,-11,1,4,5,4,5,-5,-2,6,-4,0,1,2,1,-3,4,-7,-7,-2,-4,7,0,-7,4,-11,-8,6,7,7,-5,0,4,-3,-4,3,1,-2,0,-4,-7,6,-5,-10,13,5,-9,-8,-1,-4,13,13,-14,3,11,-8,2,4,-11,-22,-1,16,5,7,-7,-18,7,9,2,5,-9,-3,7,4,5,-6,-2,-4,-2,9,4,1,1,-2,2,0,4,-1,-4,6,3,-7,-1,8,3,-6,-4,4,3,0,0,-2,-2,1,1,-6,-2,9,-1,-6,1,1,1,-1,-3,-1,5,3,-1,-2,-6,0,2,3,1,-3,2,4,1,-3,-3,1,3,0,-1,1,0,-4,1,4,-1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-01,1000207,宜蘭縣員山鄉,-4,-22,-2,-20,2,-3,-1,6,-4,-1,6,1,1,-4,-2,4,2,-4,2,-3,-2,6,-5,-1,4,2,-7,-10,4,11,-4,1,5,-12,-6,12,10,-2,-8,0,1,0,-5,-5,4,-2,-5,-13,-5,18,15,-2,-4,-9,-7,13,5,-10,6,-6,-4,-2,-8,-2,-2,-1,3,-6,-2,-4,-6,10,18,-9,-6,7,0,-3,-5,-1,-3,3,0,-1,2,0,0,-5,-8,2,9,-3,-13,11,18,1,-24,-5,20,-5,-4,-2,-13,-1,24,9,-29,-9,2,-3,15,8,-5,-11,-2,8,18,7,-16,-4,4,1,2,-1,-4,-1,11,8,0,-13,-1,9,4,8,-6,-17,4,11,-2,6,6,-3,0,-1,1,-3,-3,0,-6,-4,1,4,-1,-4,6,4,-4,3,9,-5,0,5,-5,-10,0,11,1,-3,4,-6,-4,7,3,-2,0,2,-1,1,-1,-5,-2,4,3,0,0,0,1,0,-3,0,2,0,0,-1,-1,0,0,-2,0,1,0,0,-1,-1,0,1
2015-01,1000208,宜蘭縣冬山鄉,22,13,20,-7,-2,2,-2,-8,-3,1,9,5,2,-6,0,-2,-2,11,3,-4,-8,-10,4,8,-6,-9,10,8,-4,-2,-6,-8,-4,-10,0,7,-2,1,-6,3,7,-3,-3,-7,4,9,-2,0,4,3,-6,-1,-3,-2,10,5,-1,0,-6,-1,8,-3,-11,-12,7,-14,-15,8,-3,4,12,15,12,-23,-11,9,3,12,-3,-11,12,3,-13,6,9,-4,-9,-6,7,-1,1,-7,1,-3,-4,9,1,-10,12,16,-7,-14,-12,7,14,2,-16,-3,14,-13,3,12,-28,-16,19,16,9,10,-21,-21,18,17,-13,-11,13,-7,9,18,-12,-9,10,3,1,17,-6,-8,15,8,-6,0,10,4,-6,-9,6,4,-3,-5,-1,7,-3,-3,-4,-3,7,8,2,-4,-4,3,2,-6,1,2,3,-5,-3,4,8,3,-6,1,3,1,-3,1,-1,0,9,-1,-7,-3,2,5,4,0,-1,2,-3,1,1,0,-1,1,0,-1,1,0,0,-1,0,0,0,1,0,0
2015-01,1000209,宜蘭縣五結鄉,15,-27,-10,-17,-7,-6,-4,-1,-3,-4,0,5,6,-7,3,0,-1,-2,-7,-2,1,6,2,-1,-7,-3,4,0,-8,4,1,1,-7,-6,2,3,12,-11,-8,-2,0,2,3,-3,-11,0,1,-3,0,4,1,7,15,-4,-1,-6,-7,7,6,7,-3,-5,11,-8,-10,-1,-12,0,15,5,-8,7,0,-9,11,0,-11,-3,-4,3,6,9,10,-6,-10,-15,0,10,-2,-1,-4,7,1,-7,0,-8,-9,-2,9,17,-7,-18,4,10,8,-9,-16,0,11,1,4,1,-19,-7,15,19,-2,-11,0,11,4,4,-12,-1,11,-13,15,15,-9,-9,1,2,7,5,1,-6,-7,6,5,0,9,3,-9,-3,1,-1,-2,4,-3,-14,8,13,-3,-4,2,1,-1,0,-4,1,-1,-1,1,3,4,1,4,-3,-4,-3,1,6,-3,0,-4,1,8,-2,-2,-2,-8,5,5,2,1,-4,-1,1,-1,0,2,0,0,-1,0,2,0,0,0,0,0,-1,0,1,0,0
