year,age_range,male,female,total
2019,0-4,2935,2677,5612
2019,5-9,3221,2941,6162
2019,10-14,3374,3250,6624
2019,15-19,3699,3366,7065
2019,20-24,4282,3934,8216
2019,25-29,4587,4287,8874
2019,30-34,4564,4455,9019
2019,35-39,5155,5271,10426
2019,40-44,4823,4945,9768
2019,45-49,4225,4390,8615
2019,50-54,4201,4339,8540
2019,55-59,4298,4636,8934
2019,60-64,4139,4388,8527
2019,65-69,3366,3708,7074
2019,70-74,1898,2127,4025
2019,75-79,1468,1789,3257
2019,80-84,1015,1277,2292
2019,85-89,513,762,1275
2019,90-94,163,315,478
2019,95-99,29,62,91
2019,100+,2,5,7
2020,0-4,2880,2642,5522
2020,5-9,3227,2968,6195
2020,10-14,3279,3104,6383
2020,15-19,3541,3245,6786
2020,20-24,4214,3867,8081
2020,25-29,4478,4230,8708
2020,30-34,4579,4416,8995
2020,35-39,5117,5128,10245
2020,40-44,4949,5119,10068
2020,45-49,4182,4354,8536
2020,50-54,4184,4331,8515
2020,55-59,4303,4615,8918
2020,60-64,4084,4427,8511
2020,65-69,3563,3913,7476
2020,70-74,2155,2409,4564
2020,75-79,1407,1749,3156
2020,80-84,1074,1295,2369
2020,85-89,519,802,1321
2020,90-94,187,343,530
2020,95-99,37,74,111
2020,100+,0,0,0
2021,0-4,2834,2540,5374
2021,5-9,3190,2997,6187
2021,10-14,3221,3004,6225
2021,15-19,3454,3218,6672
2021,20-24,4071,3735,7806
2021,25-29,4488,4204,8692
2021,30-34,4524,4396,8920
2021,35-39,4979,4933,9912
2021,40-44,5037,5186,10223
2021,45-49,4298,4448,8746
2021,50-54,4198,4381,8579
2021,55-59,4201,4464,8665
2021,60-64,4097,4518,8615
2021,65-69,3643,3986,7629
2021,70-74,2530,2823,5353
2021,75-79,1287,1684,2971
2021,80-84,1085,1324,2409
2021,85-89,573,844,1417
2021,90-94,206,373,579
2021,95-99,44,84,128
2021,100+,0,0,0
2022,0-4,2840,2558,5398
2022,5-9,3022,2798,5820
2022,10-14,3262,3032,6294
2022,15-19,3403,3260,6663
2022,20-24,3895,3568,7463
2022,25-29,4534,4132,8666
2022,30-34,4575,4408,8983
2022,35-39,4755,4746,9501
2022,40-44,5129,5260,10389
2022,45-49,4388,4554,8942
2022,50-54,4163,4355,8518
2022,55-59,4187,4427,8614
2022,60-64,4092,4533,8625
2022,65-69,3626,4100,7726
2022,70-74,2787,3085,5872
2022,75-79,1322,1666,2988
2022,80-84,1114,1427,2541
2022,85-89,600,846,1446
2022,90-94,218,393,611
2022,95-99,54,105,159
2022,100+,0,0,0
2023,0-4,2809,2600,5409
2023,5-9,2977,2679,5656
2023,10-14,3228,3007,6235
2023,15-19,3421,3229,6650
2023,20-24,3763,3463,7226
2023,25-29,4351,4075,8426
2023,30-34,4612,4291,8903
2023,35-39,4677,4639,9316
2023,40-44,5124,5246,10370
2023,45-49,4527,4698,9225
2023,50-54,4134,4395,8529
2023,55-59,4105,4319,8424
2023,60-64,4083,4580,8663
2023,65-69,3741,4152,7893
2023,70-74,2946,3337,6283
2023,75-79,1439,1758,3197
2023,80-84,1105,1487,2592
2023,85-89,613,870,1483
2023,90-94,235,406,641
2023,95-99,57,114,171
2023,100+,0,0,0
2024,0-4,2740,2546,5286
2024,5-9,2935,2677,5612
2024,10-14,3221,2941,6162
2024,15-19,3374,3250,6624
2024,20-24,3699,3366,7065
2024,25-29,4267,3934,8201
2024,30-34,4562,4287,8849
2024,35-39,4533,4439,8972
2024,40-44,5092,5246,10338
2024,45-49,4731,4917,9648
2024,50-54,4110,4345,8455
2024,55-59,4046,4277,8323
2024,60-64,4085,4540,8625
2024,65-69,3851,4248,8099
2024,70-74,3012,3503,6515
2024,75-79,1594,1930,3524
2024,80-84,1098,1498,2596
2024,85-89,649,927,1576
2024,90-94,257,433,690
2024,95-99,54,115,169
2024,100+,0,0,0
2025,0-4,2768,2573,5341
2025,5-9,2880,2642,5522
2025,10-14,3227,2968,6195
2025,15-19,3279,3104,6383
2025,20-24,3541,3245,6786
2025,25-29,4204,3867,8071
2025,30-34,4453,4230,8683
2025,35-39,4551,4400,8951
2025,40-44,5054,5103,10157
2025,45-49,4854,5089,9943
2025,50-54,4069,4309,8378
2025,55-59,4033,4271,8304
2025,60-64,4093,4522,8615
2025,65-69,3808,4289,8097
2025,70-74,3192,3700,6892
2025,75-79,1813,2190,4003
2025,80-84,1054,1463,2517
2025,85-89,688,946,1634
2025,90-94,262,461,723
2025,95-99,65,129,194
2025,100+,0,0,0
2026,0-4,2777,2583,5360
2026,5-9,2834,2540,5374
2026,10-14,3190,2997,6187
2026,15-19,3221,3004,6225
2026,20-24,3454,3218,6672
2026,25-29,4066,3735,7801
2026,30-34,4463,4204,8667
2026,35-39,4497,4381,8878
2026,40-44,4920,4908,9828
2026,45-49,4940,5156,10096
2026,50-54,4183,4402,8585
2026,55-59,4048,4321,8369
2026,60-64,4000,4375,8375
2026,65-69,3824,4380,8204
2026,70-74,3270,3773,7043
2026,75-79,2129,2572,4701
2026,80-84,966,1409,2375
2026,85-89,700,974,1674
2026,90-94,293,490,783
2026,95-99,72,143,215
2026,100+,0,0,0
2027,0-4,2762,2571,5333
2027,5-9,2840,2558,5398
2027,10-14,3022,2798,5820
2027,15-19,3262,3032,6294
2027,20-24,3403,3260,6663
2027,25-29,3894,3568,7462
2027,30-34,4509,4132,8641
2027,35-39,4546,4395,8941
2027,40-44,4699,4721,9420
2027,45-49,5032,5229,10261
2027,50-54,4271,4507,8778
2027,55-59,4016,4296,8312
2027,60-64,3988,4340,8328
2027,65-69,3822,4397,8219
2027,70-74,3260,3886,7146
2027,75-79,2352,2811,5163
2027,80-84,1000,1403,2403
2027,85-89,720,1056,1776
2027,90-94,307,493,800
2027,95-99,78,154,232
2027,100+,0,0,0
2028,0-4,2748,2560,5308
2028,5-9,2809,2600,5409
2028,10-14,2977,2679,5656
2028,15-19,3228,3007,6235
2028,20-24,3421,3229,6650
2028,25-29,3762,3463,7225
2028,30-34,4329,4075,8404
2028,35-39,4583,4279,8862
2028,40-44,4622,4614,9236
2028,45-49,5027,5215,10242
2028,50-54,4406,4650,9056
2028,55-59,3989,4337,8326
2028,60-64,3914,4234,8148
2028,65-69,3818,4445,8263
2028,70-74,3369,3941,7310
2028,75-79,2487,3040,5527
2028,80-84,1095,1492,2587
2028,85-89,714,1101,1815
2028,90-94,315,508,823
2028,95-99,84,160,244
2028,100+,0,0,0
2029,0-4,2732,2546,5278
2029,5-9,2740,2546,5286
2029,10-14,2935,2677,5612
2029,15-19,3221,2941,6162
2029,20-24,3374,3250,6624
2029,25-29,3698,3366,7064
2029,30-34,4247,3934,8181
2029,35-39,4533,4277,8810
2029,40-44,4482,4414,8896
2029,45-49,4996,5215,10211
2029,50-54,4605,4868,9473
2029,55-59,3967,4287,8254
2029,60-64,3860,4195,8055
2029,65-69,3823,4407,8230
2029,70-74,3471,4037,7508
2029,75-79,2544,3194,5738
2029,80-84,1223,1648,2871
2029,85-89,713,1113,1826
2029,90-94,335,545,880
2029,95-99,92,170,262
2029,100+,0,0,0
2030,0-4,2712,2529,5241
2030,5-9,2768,2573,5341
2030,10-14,2880,2642,5522
2030,15-19,3227,2968,6195
2030,20-24,3279,3104,6383
2030,25-29,3540,3245,6785
2030,30-34,4185,3867,8052
2030,35-39,4424,4221,8645
2030,40-44,4499,4375,8874
2030,45-49,4960,5072,10032
2030,50-54,4725,5040,9765
2030,55-59,3927,4252,8179
2030,60-64,3849,4190,8039
2030,65-69,3831,4389,8220
2030,70-74,3432,4075,7507
2030,75-79,2695,3374,6069
2030,80-84,1394,1866,3260
2030,85-89,682,1080,1762
2030,90-94,353,557,910
2030,95-99,95,180,275
2030,100+,0,0,0
2031,0-4,2689,2509,5198
2031,5-9,2777,2583,5360
2031,10-14,2834,2540,5374
2031,15-19,3190,2997,6187
2031,20-24,3221,3004,6225
2031,25-29,3454,3218,6672
2031,30-34,4047,3735,7782
2031,35-39,4434,4196,8630
2031,40-44,4444,4356,8800
2031,45-49,4828,4877,9705
2031,50-54,4810,5107,9917
2031,55-59,4038,4346,8384
2031,60-64,3864,4239,8103
2031,65-69,3744,4244,7988
2031,70-74,3447,4162,7609
2031,75-79,2760,3443,6203
2031,80-84,1631,2189,3820
2031,85-89,623,1037,1660
2031,90-94,360,576,936
2031,95-99,106,192,298
2031,100+,0,0,0
2032,0-4,2665,2488,5153
2032,5-9,2762,2571,5333
2032,10-14,2840,2558,5398
2032,15-19,3022,2798,5820
2032,20-24,3262,3032,6294
2032,25-29,3403,3260,6663
2032,30-34,3876,3568,7444
2032,35-39,4480,4124,8604
2032,40-44,4492,4370,8862
2032,45-49,4610,4691,9301
2032,50-54,4899,5179,10078
2032,55-59,4122,4449,8571
2032,60-64,3833,4214,8047
2032,65-69,3732,4211,7943
2032,70-74,3443,4175,7618
2032,75-79,2750,3546,6296
2032,80-84,1798,2386,4184
2032,85-89,651,1037,1688
2032,90-94,370,625,995
2032,95-99,111,192,303
2032,100+,0,0,0
2033,0-4,2640,2465,5105
2033,5-9,2748,2560,5308
2033,10-14,2809,2600,5409
2033,15-19,2977,2679,5656
2033,20-24,3228,3007,6235
2033,25-29,3421,3229,6650
2033,30-34,3746,3463,7209
2033,35-39,4301,4067,8368
2033,40-44,4529,4255,8784
2033,45-49,4537,4586,9123
2033,50-54,4893,5165,10058
2033,55-59,4253,4589,8842
2033,60-64,3806,4255,8061
2033,65-69,3662,4107,7769
2033,70-74,3442,4221,7663
2033,75-79,2843,3596,6439
2033,80-84,1895,2579,4474
2033,85-89,717,1110,1827
