統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10310,新竹市東 區,三民里,2287,6341,2996,3345,28,17,32,27,45,30,37,22,38,43,39,38,44,37,48,43,44,37,38,47,54,49,49,59,60,52,50,50,73,77,38,68,45,55,55,53,56,37,45,44,44,53,39,43,45,53,47,31,38,39,35,41,37,45,32,35,26,42,35,36,35,33,55,39,45,51,29,45,41,54,36,49,34,73,42,50,36,55,41,55,37,58,43,52,39,54,41,62,57,69,42,68,44,63,45,36,51,47,55,59,49,36,37,60,40,49,33,38,50,45,37,37,40,43,39,40,44,33,34,47,34,23,41,31,25,38,29,27,23,25,25,29,20,22,10,20,14,16,8,14,19,15,12,18,12,17,11,28,10,20,15,17,13,20,15,20,13,6,8,15,9,9,9,14,15,15,12,12,7,9,5,17,5,6,4,11,8,5,5,9,2,5,4,2,5,0,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2,
10310,新竹市東 區,下竹里,238,642,321,321,4,5,7,4,6,3,5,2,1,3,3,1,1,4,3,5,2,3,2,1,2,1,3,0,2,1,0,0,7,3,4,3,1,3,1,1,2,1,3,5,2,3,5,0,5,4,4,1,5,4,3,1,3,5,3,3,3,2,6,6,7,7,7,8,6,6,5,7,10,4,8,6,9,8,7,6,11,6,1,3,1,3,4,6,3,9,4,3,5,3,1,4,6,4,4,4,5,5,7,1,4,4,3,5,1,2,6,0,1,5,5,5,3,10,6,0,3,8,3,6,3,6,8,3,3,3,6,11,3,6,3,2,4,4,2,4,2,6,0,6,3,4,5,1,6,4,2,0,1,3,4,5,1,5,3,2,2,4,3,3,3,2,2,1,2,3,3,0,0,0,1,1,0,0,0,1,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
10310,新竹市東 區,中正里,303,782,364,418,4,4,4,1,6,4,4,4,2,5,2,2,4,5,10,8,7,10,8,7,7,5,6,9,8,11,6,10,5,7,6,2,4,6,5,7,4,8,8,5,8,0,6,3,4,8,2,6,2,6,4,7,2,2,4,8,5,2,3,12,2,5,4,2,4,9,3,13,4,11,4,4,4,10,7,7,2,4,5,6,7,6,3,6,3,4,3,5,5,8,1,2,6,11,10,10,6,6,7,7,2,5,7,4,4,9,4,3,5,6,8,6,5,5,6,3,6,4,5,5,5,3,2,5,8,2,9,3,3,3,1,0,3,4,2,0,3,2,5,0,2,1,6,2,1,3,1,0,0,2,2,3,2,2,1,1,1,2,5,4,3,1,2,3,2,2,0,1,0,2,1,1,1,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10310,新竹市東 區,仙宮里,628,1524,767,757,11,10,6,11,10,14,11,6,5,11,13,8,10,9,6,6,6,11,3,8,7,6,10,10,12,4,7,9,11,7,15,10,11,10,10,7,14,13,6,10,11,13,11,8,6,12,8,8,15,3,12,9,11,12,5,8,8,6,8,10,12,11,10,11,13,13,17,19,18,15,23,20,23,17,15,15,21,15,17,15,18,11,15,11,13,13,17,9,19,17,16,15,16,14,10,20,13,16,6,13,14,9,16,13,12,8,11,10,7,10,9,12,5,5,8,6,5,8,10,12,2,6,9,8,6,8,7,10,3,8,4,4,5,5,5,5,5,6,2,0,3,7,1,5,2,2,1,3,5,1,0,2,3,3,1,0,0,4,1,2,1,3,0,1,2,5,1,1,2,0,1,1,0,0,2,0,0,0,2,1,0,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10310,新竹市東 區,仙水里,2007,5882,2898,2984,40,49,45,41,53,66,53,38,52,38,58,62,70,47,56,45,40,50,63,39,59,44,51,72,51,41,54,46,50,48,58,49,45,26,37,49,36,32,32,26,35,36,29,31,29,25,34,37,25,33,31,27,34,28,38,25,42,32,26,40,29,28,33,35,44,61,59,61,49,58,44,63,53,66,56,83,62,73,58,75,59,62,57,65,57,74,58,74,49,55,57,55,46,44,40,43,40,39,51,42,36,36,39,45,41,38,37,30,36,30,33,27,34,28,20,40,27,27,23,26,22,9,16,20,28,22,15,23,14,14,10,10,9,13,7,20,8,6,4,16,9,17,4,5,9,16,8,8,10,8,4,4,5,7,7,5,4,4,5,9,2,3,5,5,3,6,6,4,5,5,4,7,3,3,6,1,4,2,0,0,6,3,2,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
10310,新竹市東 區,光復里,945,2899,1434,1465,12,11,17,13,15,9,9,7,11,21,23,11,19,25,14,16,26,28,21,18,29,23,26,30,26,19,33,22,29,30,19,18,20,16,22,16,27,16,23,23,23,16,25,27,20,21,20,15,15,24,21,12,10,20,17,17,23,15,17,12,26,18,25,27,23,18,17,25,24,19,21,19,16,23,20,33,28,24,10,26,16,23,16,32,17,12,26,25,26,20,27,31,22,33,32,32,21,27,26,21,25,28,25,21,23,30,16,12,28,15,25,24,16,13,12,21,15,15,17,14,11,11,13,17,12,11,5,9,9,14,13,15,4,6,7,5,7,8,5,5,6,10,7,9,3,8,5,6,7,6,9,14,8,13,8,8,4,8,9,5,3,9,1,6,4,5,4,5,4,4,4,3,0,1,4,2,1,5,2,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
10310,新竹市東 區,光明里,1582,4058,1986,2072,12,18,22,14,23,17,18,19,21,17,19,30,22,22,32,24,29,19,32,34,36,34,33,40,39,28,32,42,44,50,38,34,39,33,35,30,26,26,32,26,36,28,26,30,25,29,19,36,33,19,26,17,23,22,29,14,19,20,21,29,26,30,20,28,21,17,22,21,11,18,26,29,23,23,12,16,21,45,22,22,26,33,28,38,25,49,33,49,36,40,37,45,36,36,32,36,30,39,41,40,33,34,39,37,36,33,41,33,34,28,35,22,37,22,14,26,31,32,23,29,33,27,21,25,24,29,25,18,13,19,22,15,18,11,9,15,16,7,6,8,11,9,4,12,3,10,5,8,6,11,10,6,3,9,3,8,4,5,9,7,3,7,0,3,6,5,5,6,4,3,2,5,2,7,3,8,6,0,4,6,1,2,6,4,1,0,3,2,1,3,0,0,0,0,0,0,0,1,0,0,2,0,
10310,新竹市東 區,光鎮里,1395,4202,2008,2194,22,30,25,12,26,35,22,19,24,21,23,16,21,36,26,26,30,19,15,20,25,12,20,21,20,22,22,25,21,16,25,33,24,19,25,28,33,31,25,34,24,22,27,27,24,37,28,22,32,39,32,37,24,33,21,22,36,19,30,41,21,35,38,40,29,31,40,46,35,54,41,39,33,33,37,38,48,46,26,31,24,34,35,22,22,21,46,34,38,32,37,42,25,32,35,28,28,32,34,28,24,28,32,36,32,31,38,31,20,22,25,41,19,29,21,27,28,32,25,24,21,32,19,30,22,39,21,20,15,22,22,26,12,19,18,22,11,15,14,21,17,22,17,11,11,22,13,18,11,18,5,7,5,7,6,8,7,5,8,7,1,6,8,8,2,5,5,6,5,5,7,1,5,1,1,3,3,3,3,3,0,1,1,1,0,3,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,
10310,新竹市東 區,公園里,1561,4274,2031,2243,20,19,26,23,22,21,26,20,24,25,36,18,32,30,39,32,42,35,44,36,48,45,64,44,45,63,46,36,65,49,32,43,29,25,20,46,32,31,35,27,24,19,16,28,30,23,19,20,18,21,23,18,17,15,20,14,20,20,16,23,18,20,28,20,29,25,21,34,35,28,35,40,25,54,34,52,37,46,35,45,29,54,25,59,33,51,33,59,26,45,43,47,41,42,36,32,24,37,35,29,34,38,31,26,21,26,28,26,31,22,14,11,14,21,20,19,19,17,25,28,17,22,13,21,16,17,11,13,14,17,15,15,15,14,16,10,5,7,4,9,6,12,4,11,4,9,8,7,5,15,5,12,9,8,9,10,9,8,6,8,3,8,8,11,4,8,6,6,5,10,7,5,3,5,4,2,2,5,2,4,1,7,2,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,
10310,新竹市東 區,前溪里,989,3656,1875,1781,18,11,24,23,24,26,18,18,15,14,28,22,27,23,29,20,24,30,32,21,22,24,28,21,34,33,37,31,32,27,25,27,25,10,28,19,23,33,32,28,26,23,10,24,24,37,26,30,34,33,25,25,24,27,26,26,19,30,27,18,28,36,23,26,29,26,34,36,38,40,31,37,36,28,28,31,24,34,24,28,30,24,30,24,23,21,26,13,27,15,25,20,31,19,30,20,20,21,35,25,26,26,23,24,31,26,30,17,30,22,21,19,22,21,26,24,23,17,19,27,28,22,23,16,16,20,25,19,15,14,14,20,12,16,11,14,10,5,11,7,12,17,8,14,14,6,9,6,6,13,9,10,11,5,4,7,5,12,5,8,4,5,7,7,8,7,3,2,2,6,4,7,4,4,1,2,0,2,0,2,1,3,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,
