year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,10874,12536,14489,15353,15679,14945,14414,15969,13298,11986,13289,13723,13869,14030,14068,14619,15339,16376,17748,19633,18870,18112,21748,21341,20789,20931,20816,20875,20543,21211,20364,20922,19759,19579,21564,22753,23300,24336,25167,24309,24955,23608,22902,23064,19948,19889,19707,19497,20087,20596,20469,20894,19735,20253,20332,20249,20110,20191,19219,19001,18460,17255,16470,16803,16647,15355,14401,13851,13562,11308,10342,8460,7311,5708,5292,5687,5460,5236,4911,4654,4146,3567,3343,2872,2543,2208,2121,1980,1788,1674,1390,1155,904,747,522,372,223,177,127,59,114,10093,11784,13099,14253,14464,14021,13461,14905,12467,10811,12194,12681,13014,12815,12928,13639,14021,15388,16525,18215,17234,17107,19869,19961,19669,19355,19882,19497,19327,20513,19482,20130,19342,19655,22235,23214,24368,25590,26070,25635,25767,25033,24232,24857,21827,21581,21795,21924,22474,22817,22455,22802,21967,22150,22393,22338,22500,21840,20972,20711,20606,18849,18140,18650,18296,17169,15989,15471,15327,12565,11490,9433,8344,6921,6304,7123,6758,6662,6367,6115,5618,4918,4686,4077,3786,3202,2883,2566,2080,1874,1521,1209,1020,721,576,400,259,236,160,77,164
2020,11222,10871,12533,14486,15351,15677,14943,14412,15967,13297,11985,13288,13721,13867,14027,14064,14614,15333,16369,17740,19623,18860,18102,21736,21328,20776,20918,20803,20860,20527,21193,20345,20900,19736,19554,21533,22717,23259,24289,25112,24250,24887,23538,22827,22981,19871,19806,19618,19403,19983,20483,20349,20765,19606,20111,20182,20089,19940,20010,19037,18810,18267,17061,16273,16586,16414,15122,14163,13601,13294,11062,10095,8238,7099,5526,5106,5467,5226,4991,4661,4394,3892,3329,3101,2647,2323,1999,1903,1759,1571,1454,1194,981,755,613,420,292,171,132,92,0,10430,10090,11782,13097,14251,14462,14020,13460,14904,12466,10810,12193,12680,13013,12814,12926,13637,14019,15385,16522,18211,17230,17103,19864,19956,19664,19350,19876,19491,19320,20505,19474,20120,19332,19644,22221,23199,24351,25571,26049,25613,25743,25008,24205,24827,21799,21551,21761,21887,22432,22771,22406,22749,21912,22091,22328,22269,22426,21763,20892,20627,20515,18758,18045,18543,18180,17047,15862,15335,15175,12426,11347,9300,8214,6799,6179,6965,6591,6479,6171,5901,5397,4703,4455,3853,3553,2982,2660,2344,1880,1673,1339,1047,868,601,469,317,199,175,114,0
2021,10880,11218,10868,12531,14484,15349,15675,14941,14411,15966,13296,11984,13286,13719,13864,14023,14059,14608,15326,16361,17731,19613,18850,18092,21723,21315,20763,20905,20788,20844,20509,21173,20324,20875,19710,19526,21499,22677,23214,24236,25051,24184,24813,23461,22745,22892,19788,19716,19523,19302,19873,20363,20223,20629,19469,19962,20023,19920,19762,19821,18845,18613,18061,16857,16062,16354,16165,14872,13908,13332,13005,10797,9830,8000,6873,5332,4908,5233,4982,4737,4400,4125,3632,3088,2858,2418,2103,1794,1691,1546,1365,1249,1014,819,619,493,330,224,127,95,0,10112,10427,10088,11780,13095,14249,14461,14019,13459,14903,12465,10809,12192,12679,13012,12812,12924,13635,14016,15382,16519,18207,17226,17099,19859,19951,19658,19344,19870,19484,19312,20496,19465,20110,19321,19632,22207,23183,24333,25551,26026,25589,25717,24980,24176,24795,21768,21517,21724,21846,22387,22722,22354,22692,21854,22027,22259,22196,22347,21680,20807,20535,20416,18660,17942,18425,18050,16912,15723,15183,15007,12271,11188,9155,8069,6665,6042,6793,6410,6280,5955,5669,5161,4471,4211,3616,3309,2751,2430,2118,1678,1472,1160,891,724,489,372,244,148,125,0
2022,10555,10877,11215,10866,12529,14482,15347,15673,14940,14410,15965,13295,11982,13284,13716,13860,14018,14054,14602,15319,16353,17722,19602,18839,18081,21710,21302,20750,20890,20772,20826,20490,21151,20300,20848,19682,19495,21461,22633,23163,24177,24983,24112,24732,23377,22657,22797,19699,19621,19421,19196,19756,20237,20091,20485,19325,19804,19854,19742,19575,19622,18648,18404,17845,16639,15837,16106,15898,14604,13633,13042,12694,10514,9546,7745,6632,5125,4698,4989,4729,4472,4130,3850,3369,2846,2611,2189,1887,1594,1486,1343,1172,1060,847,672,497,387,253,167,92,0,9819,10109,10425,10087,11779,13094,14248,14460,14018,13458,14902,12464,10808,12191,12678,13010,12810,12922,13633,14013,15379,16515,18203,17222,17095,19854,19945,19652,19338,19863,19476,19304,20486,19455,20099,19309,19619,22192,23166,24314,25529,26002,25563,25688,24950,24145,24760,21734,21480,21684,21802,22339,22669,22298,22632,21791,21959,22186,22118,22262,21592,20715,20436,20309,18553,17828,18294,17907,16764,15567,15014,14820,12099,11014,8994,7909,6518,5892,6606,6213,6060,5721,5421,4907,4226,3951,3368,3053,2513,2196,1890,1477,1275,987,743,590,388,286,181,105,0
2023,10202,10552,10874,11213,10864,12527,14480,15345,15671,14939,14409,15963,13293,11980,13281,13712,13855,14013,14048,14595,15311,16344,17712,19591,18828,18070,21696,21288,20735,20874,20754,20806,20468,21126,20274,20818,19651,19461,21419,22583,23106,24111,24909,24033,24643,23287,22563,22694,19604,19519,19314,19083,19634,20104,19951,20334,19173,19637,19677,19555,19378,19417,18438,18184,17614,16406,15597,15840,15612,14315,13336,12730,12361,10210,9242,7473,6375,4906,4479,4735,4465,4198,3855,3571,3105,2600,2364,1964,1677,1401,1291,1154,995,885,695,540,391,296,188,120,0,9490,9816,10107,10424,10086,11778,13093,14247,14459,14017,13457,14901,12463,10807,12190,12676,13008,12808,12920,13630,14010,15376,16511,18199,17218,17090,19848,19939,19646,19331,19855,19468,19295,20476,19444,20087,19297,19605,22176,23147,24293,25505,25976,25535,25657,24918,24111,24721,21697,21440,21641,21755,22287,22613,22239,22567,21724,21887,22108,22034,22171,21496,20615,20329,20193,18435,17701,18149,17750,16598,15394,14827,14612,11911,10820,8816,7734,6357,5730,6403,5995,5822,5471,5154,4638,3966,3680,3107,2789,2271,1960,1663,1280,1085,823,605,468,298,212,129,0
2024,9883,10199,10550,10872,11211,10863,12526,14478,15343,15670,14938,14408,15961,13291,11977,13277,13707,13850,14007,14041,14588,15303,16335,17702,19579,18817,18059,21682,21273,20719,20856,20734,20784,20444,21099,20245,20785,19616,19423,21372,22528,23043,24039,24828,23947,24548,23190,22461,22585,19502,19412,19201,18965,19505,19963,19804,20174,19011,19461,19491,19358,19175,19199,18217,17949,17367,16157,15340,15555,15303,14004,13017,12396,12003,9885,8918,7184,6102,4677,4251,4470,4191,3918,3576,3291,2836,2354,2121,1745,1473,1217,1109,980,831,726,559,424,300,220,136,0,9193,9487,9814,10106,10423,10085,11777,13092,14246,14458,14016,13456,14900,12462,10806,12188,12674,13006,12806,12917,13627,14007,15372,16507,18194,17213,17085,19842,19933,19639,19323,19846,19459,19285,20465,19432,20074,19284,19590,22158,23127,24270,25479,25947,25504,25624,24883,24073,24679,21657,21397,21594,21705,22232,22553,22175,22498,21652,21810,22024,21944,22073,21392,20507,20213,20065,18304,17561,17990,17574,16414,15202,14619,14385,11701,10606,8621,7543,6182,5554,6178,5759,5567,5201,4871,4352,3694,3395,2839,2520,2027,1725,1441,1089,904,670,480,360,221,151,0
2025,9595,9880,10197,10548,10871,11210,10862,12525,14477,15342,15669,14937,14406,15959,13289,11974,13273,13703,13845,14001,14035,14581,15296,16327,17693,19569,18807,18049,21669,21259,20704,20839,20715,20762,20420,21072,20216,20751,19580,19383,21323,22470,22978,23964,24743,23857,24449,23088,22356,22471,19398,19302,19087,18846,19375,19823,19656,20014,18852,19289,19309,19171,18975,18987,17999,17717,17123,15910,15084,15269,14993,13691,12697,12059,11644,9558,8592,6893,5832,4451,4025,4210,3925,3648,3309,3019,2579,2122,1894,1541,1286,1051,946,824,686,588,443,328,225,160,0,8926,9191,9486,9813,10105,10422,10084,11776,13091,14245,14457,14015,13455,14899,12461,10805,12186,12672,13004,12804,12915,13624,14004,15369,16503,18190,17209,17080,19836,19926,19632,19315,19837,19450,19275,20453,19420,20061,19271,19575,22140,23107,24247,25452,25918,25473,25590,24846,24034,24636,21616,21354,21547,21655,22177,22493,22112,22430,21582,21735,21943,21856,21977,21291,20401,20097,19936,18173,17422,17829,17398,16230,15009,14413,14155,11490,10391,8425,7352,6006,5374,5953,5525,5311,4935,4590,4071,3428,3122,2584,2267,1800,1509,1239,919,746,539,375,272,161,0
2026,9371,9593,9878,10195,10547,10870,11209,10861,12524,14476,15341,15668,14935,14404,15956,13286,11971,13269,13698,13839,13995,14029,14574,15289,16319,17684,19559,18797,18038,21655,21243,20687,20820,20693,20738,20393,21041,20183,20713,19540,19338,21268,22406,22906,23882,24650,23760,24341,22980,22243,22351,19288,19188,18967,18720,19239,19675,19500,19846,18686,19109,19122,18971,18765,18760,17766,17468,16862,15644,14807,14960,14658,13354,12352,11698,11259,9209,8244,6588,5550,4215,3791,3943,3655,3375,3036,2746,2325,1895,1673,1346,1110,897,795,681,556,466,342,247,164,0,8725,8924,9190,9485,9812,10104,10421,10083,11775,13090,14244,14456,14014,13454,14898,12460,10804,12184,12670,13002,12802,12912,13621,14001,15366,16499,18185,17204,17075,19829,19919,19624,19307,19827,19440,19264,20441,19407,20047,19257,19559,22121,23085,24222,25423,25886,25439,25552,24806,23992,24590,21572,21308,21497,21602,22118,22429,22045,22358,21507,21655,21855,21761,21873,21181,20284,19968,19794,18030,17266,17651,17202,16024,14797,14182,13900,11257,10155,8212,7143,5811,5178,5711,5271,5039,4650,4294,3778,3152,2841,2324,2013,1574,1298,1045,758,600,422,284,198,0
2027,9157,9369,9591,9877,10194,10546,10869,11208,10860,12523,14475,15340,15666,14933,14401,15952,13282,11967,13264,13692,13833,13989,14023,14567,15281,16311,17675,19548,18786,18026,21639,21225,20668,20798,20669,20711,20363,21007,20146,20671,19495,19288,21208,22336,22827,23793,24550,23655,24227,22864,22125,22224,19174,19068,18840,18588,19095,19519,19337,19671,18511,18924,18923,18761,18541,18517,17517,17201,16580,15357,14507,14626,14298,12991,11982,11311,10847,8836,7879,6270,5255,3970,3551,3671,3382,3096,2761,2476,2076,1673,1461,1162,947,754,657,551,440,360,257,180,0,8527,8723,8923,9189,9484,9811,10103,10420,10082,11774,13089,14243,14455,14013,13453,14896,12458,10802,12182,12668,13000,12799,12909,13618,13998,15362,16495,18180,17199,17069,19822,19911,19615,19298,19817,19429,19252,20428,19394,20032,19241,19542,22100,23061,24195,25392,25851,25402,25511,24763,23947,24540,21525,21259,21444,21544,22055,22361,21974,22281,21427,21568,21760,21658,21760,21060,20154,19826,19638,17869,17093,17453,16983,15798,14560,13926,13618,11001,9898,7979,6911,5599,4968,5449,5001,4748,4350,3984,3474,2868,2556,2063,1761,1354,1095,862,610,469,319,207,0
2028,8867,9155,9367,9590,9876,10193,10545,10868,11207,10859,12522,14474,15338,15664,14930,14398,15948,13278,11963,13259,13686,13827,13983,14016,14560,15273,16302,17665,19536,18774,18013,21621,21205,20646,20774,20642,20681,20330,20969,20105,20623,19445,19233,21142,22259,22742,23697,24442,23544,24105,22742,22000,22092,19054,18941,18708,18449,18943,19355,19166,19487,18332,18727,18714,18537,18301,18257,17250,16914,16276,15046,14183,14266,13910,12602,11586,10898,10408,8445,7499,5937,4949,3718,3306,3397,3103,2816,2489,2211,1833,1461,1261,991,796,623,532,436,340,271,187,0,8263,8525,8722,8922,9188,9483,9810,10102,10419,10081,11773,13088,14242,14454,14012,13451,14894,12456,10800,12180,12666,12997,12796,12906,13615,13995,15358,16490,18175,17193,17063,19814,19902,19606,19288,19806,19417,19239,20414,19379,20016,19224,19523,22077,23035,24165,25358,25813,25361,25466,24716,23898,24487,21475,21206,21387,21483,21988,22289,21898,22199,21341,21474,21657,21546,21635,20925,20010,19670,19463,17690,16901,17231,16743,15545,14297,13644,13308,10723,9617,7720,6659,5371,4740,5170,4712,4442,4036,3663,3162,2580,2269,1804,1514,1142,904,694,477,355,232,0
