year,age_range,male,female,total
2019,0-4,562,520,1082
2019,5-9,583,521,1104
2019,10-14,698,627,1325
2019,15-19,1169,1027,2196
2019,20-24,1356,1305,2661
2019,25-29,1444,1242,2686
2019,30-34,1330,1058,2388
2019,35-39,1459,1207,2666
2019,40-44,1484,1263,2747
2019,45-49,1476,1294,2770
2019,50-54,1718,1449,3167
2019,55-59,1800,1435,3235
2019,60-64,1491,1243,2734
2019,65-69,1155,1099,2254
2019,70-74,700,768,1468
2019,75-79,701,721,1422
2019,80-84,525,596,1121
2019,85-89,260,406,666
2019,90-94,93,160,253
2019,95-99,14,46,60
2019,100+,3,3,6
2020,0-4,581,523,1104
2020,5-9,563,536,1099
2020,10-14,671,555,1226
2020,15-19,1040,969,2009
2020,20-24,1366,1253,2619
2020,25-29,1457,1290,2747
2020,30-34,1305,1075,2380
2020,35-39,1460,1162,2622
2020,40-44,1463,1290,2753
2020,45-49,1439,1251,2690
2020,50-54,1684,1403,3087
2020,55-59,1784,1449,3233
2020,60-64,1546,1280,2826
2020,65-69,1248,1139,2387
2020,70-74,732,846,1578
2020,75-79,653,670,1323
2020,80-84,535,609,1144
2020,85-89,278,421,699
2020,90-94,103,180,283
2020,95-99,16,45,61
2020,100+,0,0,0
2021,0-4,592,545,1137
2021,5-9,568,509,1077
2021,10-14,621,538,1159
2021,15-19,945,884,1829
2021,20-24,1347,1192,2539
2021,25-29,1428,1359,2787
2021,30-34,1361,1085,2446
2021,35-39,1395,1115,2510
2021,40-44,1459,1295,2754
2021,45-49,1465,1252,2717
2021,50-54,1595,1379,2974
2021,55-59,1768,1454,3222
2021,60-64,1597,1290,2887
2021,65-69,1279,1130,2409
2021,70-74,843,932,1775
2021,75-79,592,642,1234
2021,80-84,533,627,1160
2021,85-89,297,430,727
2021,90-94,118,189,307
2021,95-99,21,50,71
2021,100+,0,0,0
2022,0-4,601,562,1163
2022,5-9,549,492,1041
2022,10-14,628,545,1173
2022,15-19,834,786,1620
2022,20-24,1269,1130,2399
2022,25-29,1451,1376,2827
2022,30-34,1396,1113,2509
2022,35-39,1366,1083,2449
2022,40-44,1452,1278,2730
2022,45-49,1443,1276,2719
2022,50-54,1542,1350,2892
2022,55-59,1718,1430,3148
2022,60-64,1694,1361,3055
2022,65-69,1288,1117,2405
2022,70-74,934,1001,1935
2022,75-79,553,623,1176
2022,80-84,543,630,1173
2022,85-89,303,432,735
2022,90-94,125,209,334
2022,95-99,22,51,73
2022,100+,0,0,0
2023,0-4,600,573,1173
2023,5-9,557,506,1063
2023,10-14,621,519,1140
2023,15-19,770,710,1480
2023,20-24,1205,1094,2299
2023,25-29,1418,1336,2754
2023,30-34,1398,1166,2564
2023,35-39,1342,1067,2409
2023,40-44,1476,1265,2741
2023,45-49,1425,1243,2668
2023,50-54,1502,1331,2833
2023,55-59,1644,1414,3058
2023,60-64,1728,1412,3140
2023,65-69,1372,1154,2526
2023,70-74,970,1032,2002
2023,75-79,560,632,1192
2023,80-84,537,625,1162
2023,85-89,316,423,739
2023,90-94,129,230,359
2023,95-99,26,49,75
2023,100+,0,0,0
2024,0-4,617,574,1191
2024,5-9,562,520,1082
2024,10-14,583,521,1104
2024,15-19,698,627,1325
2024,20-24,1169,1027,2196
2024,25-29,1356,1305,2661
2024,30-34,1444,1242,2686
2024,35-39,1327,1058,2385
