year,age_range,male,female,total
2019,0-4,1542,1479,3021
2019,5-9,1556,1474,3030
2019,10-14,1492,1416,2908
2019,15-19,1840,1802,3642
2019,20-24,2129,1981,4110
2019,25-29,2221,2118,4339
2019,30-34,2241,2241,4482
2019,35-39,2889,2812,5701
2019,40-44,2585,2585,5170
2019,45-49,2085,2014,4099
2019,50-54,1967,1893,3860
2019,55-59,1948,1955,3903
2019,60-64,1793,1932,3725
2019,65-69,1399,1476,2875
2019,70-74,772,805,1577
2019,75-79,513,617,1130
2019,80-84,337,434,771
2019,85-89,157,213,370
2019,90-94,54,105,159
2019,95-99,11,17,28
2019,100+,2,5,7
2020,0-4,1455,1389,2844
2020,5-9,1606,1580,3186
2020,10-14,1439,1340,2779
2020,15-19,1769,1703,3472
2020,20-24,2087,1946,4033
2020,25-29,2226,2108,4334
2020,30-34,2165,2158,4323
2020,35-39,2794,2758,5552
2020,40-44,2712,2690,5402
2020,45-49,2108,2075,4183
2020,50-54,2014,1872,3886
2020,55-59,1977,1997,3974
2020,60-64,1762,1904,3666
2020,65-69,1503,1596,3099
2020,70-74,864,916,1780
2020,75-79,490,609,1099
2020,80-84,353,457,810
2020,85-89,177,243,420
2020,90-94,55,106,161
2020,95-99,11,20,31
2020,100+,0,0,0
2021,0-4,1356,1279,2635
2021,5-9,1664,1609,3273
2021,10-14,1407,1347,2754
2021,15-19,1697,1624,3321
2021,20-24,2011,1894,3905
2021,25-29,2233,2125,4358
2021,30-34,2212,2120,4332
2021,35-39,2606,2573,5179
2021,40-44,2797,2788,5585
2021,45-49,2206,2209,4415
2021,50-54,1995,1892,3887
2021,55-59,1936,1964,3900
2021,60-64,1807,1925,3732
2021,65-69,1539,1653,3192
2021,70-74,987,1063,2050
2021,75-79,518,618,1136
2021,80-84,355,465,820
2021,85-89,186,258,444
2021,90-94,63,110,173
2021,95-99,14,26,40
2021,100+,0,0,0
2022,0-4,1250,1186,2436
2022,5-9,1645,1588,3233
2022,10-14,1459,1375,2834
2022,15-19,1629,1547,3176
2022,20-24,1949,1850,3799
2022,25-29,2174,2097,4271
2022,30-34,2269,2153,4422
2022,35-39,2468,2421,4889
2022,40-44,2840,2831,5671
2022,45-49,2318,2326,4644
2022,50-54,1997,1897,3894
2022,55-59,1895,1928,3823
2022,60-64,1850,1950,3800
2022,65-69,1584,1732,3316
2022,70-74,1071,1154,2225
2022,75-79,551,671,1222
2022,80-84,370,480,850
2022,85-89,192,274,466
2022,90-94,69,115,184
2022,95-99,17,31,48
2022,100+,0,0,0
2023,0-4,1186,1099,2285
2023,5-9,1623,1574,3197
2023,10-14,1492,1419,2911
2023,15-19,1566,1470,3036
2023,20-24,1918,1828,3746
2023,25-29,2108,2046,4154
2023,30-34,2267,2126,4393
2023,35-39,2326,2325,4651
2023,40-44,2848,2837,5685
2023,45-49,2447,2443,4890
2023,50-54,1993,1924,3917
2023,55-59,1912,1897,3809
2023,60-64,1835,1952,3787
2023,65-69,1630,1802,3432
2023,70-74,1191,1283,2474
2023,75-79,562,697,1259
2023,80-84,396,493,889
2023,85-89,199,294,493
2023,90-94,75,115,190
2023,95-99,19,33,52
2023,100+,0,0,0
2024,0-4,1147,1068,2215
2024,5-9,1542,1479,3021
2024,10-14,1556,1474,3030
2024,15-19,1492,1416,2908
2024,20-24,1840,1802,3642
2024,25-29,2129,1981,4110
2024,30-34,2217,2118,4335
2024,35-39,2219,2241,4460
2024,40-44,2854,2801,5655
2024,45-49,2536,2560,5096
2024,50-54,2031,1989,4020
2024,55-59,1895,1867,3762
2024,60-64,1852,1914,3766
2024,65-69,1668,1870,3538
2024,70-74,1253,1394,2647
2024,75-79,648,730,1378
2024,80-84,383,515,898
2024,85-89,213,316,529
2024,90-94,79,120,199
2024,95-99,20,40,60
2024,100+,0,0,0
2025,0-4,1110,1034,2144
2025,5-9,1455,1389,2844
2025,10-14,1606,1580,3186
2025,15-19,1439,1340,2779
2025,20-24,1769,1703,3472
2025,25-29,2087,1946,4033
2025,30-34,2222,2108,4330
2025,35-39,2143,2158,4301
2025,40-44,2760,2749,5509
2025,45-49,2662,2665,5327
2025,50-54,2058,2050,4108
2025,55-59,1940,1847,3787
2025,60-64,1881,1956,3837
2025,65-69,1642,1843,3485
2025,70-74,1348,1508,2856
2025,75-79,726,833,1559
2025,80-84,369,509,878
2025,85-89,227,334,561
2025,90-94,89,141,230
2025,95-99,21,40,61
2025,100+,0,0,0
2026,0-4,1079,1004,2083
2026,5-9,1356,1279,2635
2026,10-14,1664,1609,3273
2026,15-19,1407,1347,2754
2026,20-24,1697,1624,3321
2026,25-29,2011,1894,3905
2026,30-34,2230,2125,4355
2026,35-39,2190,2120,4310
2026,40-44,2573,2567,5140
2026,45-49,2745,2763,5508
2026,50-54,2151,2184,4335
2026,55-59,1924,1867,3791
2026,60-64,1844,1925,3769
