year,age_range,male,female,total
2019,0-4,3633,3435,7068
2019,5-9,4600,4371,8971
2019,10-14,5173,4827,10000
2019,15-19,5537,5181,10718
2019,20-24,6449,6045,12494
2019,25-29,6821,6415,13236
2019,30-34,6553,6488,13041
2019,35-39,7818,8558,16376
2019,40-44,8380,9598,17978
2019,45-49,8086,9215,17301
2019,50-54,8000,9426,17426
2019,55-59,8183,9678,17861
2019,60-64,7698,9680,17378
2019,65-69,7134,9019,16153
2019,70-74,4325,5377,9702
2019,75-79,2627,3737,6364
2019,80-84,1484,2589,4073
2019,85-89,1085,1375,2460
2019,90-94,718,734,1452
2019,95-99,247,204,451
2019,100+,62,37,99
2020,0-4,3591,3360,6951
2020,5-9,4604,4343,8947
2020,10-14,4965,4710,9675
2020,15-19,5309,4925,10234
2020,20-24,6297,5999,12296
2020,25-29,6830,6297,13127
2020,30-34,6557,6401,12958
2020,35-39,7558,8092,15650
2020,40-44,8367,9721,18088
2020,45-49,8017,9096,17113
2020,50-54,7925,9308,17233
2020,55-59,8129,9652,17781
2020,60-64,7696,9664,17360
2020,65-69,7364,9304,16668
2020,70-74,4793,6129,10922
2020,75-79,2688,3705,6393
2020,80-84,1557,2721,4278
2020,85-89,1000,1446,2446
2020,90-94,711,755,1466
2020,95-99,248,213,461
2020,100+,0,0,0
2021,0-4,3565,3346,6911
2021,5-9,4442,4178,8620
2021,10-14,4861,4652,9513
2021,15-19,5185,4778,9963
2021,20-24,6132,5795,11927
2021,25-29,6758,6327,13085
2021,30-34,6680,6375,13055
2021,35-39,7202,7573,14775
2021,40-44,8223,9474,17697
2021,45-49,8082,9307,17389
2021,50-54,7867,9198,17065
2021,55-59,8089,9616,17705
2021,60-64,7672,9545,17217
2021,65-69,7366,9373,16739
2021,70-74,5458,7001,12459
2021,75-79,2706,3748,6454
2021,80-84,1663,2881,4544
2021,85-89,957,1537,2494
2021,90-94,672,751,1423
2021,95-99,245,226,471
2021,100+,0,0,0
2022,0-4,3587,3301,6888
2022,5-9,4168,3910,8078
2022,10-14,4730,4643,9373
2022,15-19,5216,4789,10005
2022,20-24,5821,5547,11368
2022,25-29,6812,6349,13161
2022,30-34,6755,6353,13108
2022,35-39,6893,7094,13987
2022,40-44,8105,9248,17353
2022,45-49,8188,9376,17564
2022,50-54,7817,9198,17015
2022,55-59,7927,9442,17369
2022,60-64,7782,9677,17459
2022,65-69,7222,9222,16444
2022,70-74,5901,7680,13581
2022,75-79,2949,4029,6978
2022,80-84,1733,2969,4702
2022,85-89,931,1648,2579
2022,90-94,645,764,1409
2022,95-99,246,246,492
2022,100+,0,0,0
2023,0-4,3651,3341,6992
2023,5-9,3855,3668,7523
2023,10-14,4675,4490,9165
2023,15-19,5258,4860,10118
2023,20-24,5635,5393,11028
2023,25-29,6631,6183,12814
2023,30-34,6800,6341,13141
2023,35-39,6702,6749,13451
2023,40-44,7920,8957,16877
2023,45-49,8201,9449,17650
2023,50-54,7834,9144,16978
2023,55-59,7782,9374,17156
2023,60-64,7817,9625,17442
2023,65-69,7149,9210,16359
2023,70-74,6235,8207,14442
2023,75-79,3212,4438,7650
2023,80-84,1874,3017,4891
2023,85-89,925,1771,2696
2023,90-94,598,766,1364
2023,95-99,245,260,505
2023,100+,0,0,0
2024,0-4,3733,3470,7203
2024,5-9,3633,3435,7068
2024,10-14,4600,4371,8971
2024,15-19,5173,4827,10000
2024,20-24,5521,5181,10702
2024,25-29,6424,6045,12469
2024,30-34,6793,6401,13194
2024,35-39,6505,6463,12968
2024,40-44,7721,8521,16242
2024,45-49,8219,9537,17756
2024,50-54,7866,9123,16989
