年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2020-09,65000010-001,新北市板橋區,留侯里,686,1677,807,870,234,1153,290,1381,22
2020-09,65000010-002,新北市板橋區,流芳里,639,1533,708,825,228,1008,297,1250,26
2020-09,65000010-003,新北市板橋區,赤松里,441,973,450,523,152,653,168,779,20
2020-09,65000010-004,新北市板橋區,黃石里,517,1272,616,656,224,820,228,993,25
2020-09,65000010-005,新北市板橋區,挹秀里,870,2006,970,1036,301,1307,398,1638,25
2020-09,65000010-006,新北市板橋區,湳興里,2295,5349,2542,2807,615,3842,892,4508,98
2020-09,65000010-007,新北市板橋區,新興里,1533,3248,1556,1692,312,2343,593,2796,64
2020-09,65000010-008,新北市板橋區,社後里,5463,9738,5506,4232,667,7212,1859,8737,147
2020-09,65000010-009,新北市板橋區,香社里,1593,4316,2144,2172,467,3151,698,3665,78
2020-09,65000010-010,新北市板橋區,中正里,2096,5216,2530,2686,716,3787,713,4280,99
2020-09,65000010-011,新北市板橋區,自強里,2077,5316,2598,2718,681,3399,1236,4452,64
2020-09,65000010-012,新北市板橋區,自立里,1107,2874,1387,1487,308,2012,554,2427,61
2020-09,65000010-013,新北市板橋區,光華里,1141,2805,1364,1441,325,1954,526,2376,45
2020-09,65000010-014,新北市板橋區,國光里,1555,3776,1804,1972,305,2660,811,3293,94
2020-09,65000010-015,新北市板橋區,港尾里,1132,3049,1448,1601,438,2187,424,2454,58
2020-09,65000010-016,新北市板橋區,金華里,1493,4120,2017,2103,529,2876,715,3425,63
2020-09,65000010-017,新北市板橋區,港德里,1943,4874,2383,2491,543,3352,979,4103,100
2020-09,65000010-018,新北市板橋區,民權里,1094,2695,1291,1404,286,1795,614,2300,44
2020-09,65000010-019,新北市板橋區,建國里,1440,3621,1740,1881,400,2513,708,3068,74
2020-09,65000010-020,新北市板橋區,漢生里,1705,4385,2125,2260,702,2794,889,3521,68
2020-09,65000010-021,新北市板橋區,公舘里,1492,3987,1972,2015,560,2745,682,3220,99
2020-09,65000010-022,新北市板橋區,新民里,1763,4645,2253,2392,821,3045,779,3604,81
2020-09,65000010-023,新北市板橋區,幸福里,1527,4046,1980,2066,438,2887,721,3435,78
2020-09,65000010-024,新北市板橋區,忠誠里,1783,4428,2127,2301,660,2938,830,3574,81
2020-09,65000010-025,新北市板橋區,百壽里,1229,2980,1380,1600,560,1952,468,2299,49
2020-09,65000010-026,新北市板橋區,介壽里,1293,3278,1559,1719,551,2126,601,2593,52
2020-09,65000010-027,新北市板橋區,新埔里,886,2129,1040,1089,202,1502,425,1848,35
2020-09,65000010-028,新北市板橋區,華江里,3271,7969,3678,4291,1544,5423,1002,6043,162
2020-09,65000010-029,新北市板橋區,江翠里,2049,5249,2572,2677,577,3821,851,4425,108
2020-09,65000010-030,新北市板橋區,純翠里,2094,5518,2654,2864,631,3991,896,4659,112
2020-09,65000010-031,新北市板橋區,溪頭里,2558,6269,3072,3197,755,4532,982,5221,144
2020-09,65000010-032,新北市板橋區,聯翠里,1677,3808,1778,2030,374,2800,634,3232,82
2020-09,65000010-033,新北市板橋區,宏翠里,2523,5539,2604,2935,670,4126,743,4656,88
2020-09,65000010-034,新北市板橋區,仁翠里,1104,2924,1415,1509,290,2047,587,2501,61
2020-09,65000010-035,新北市板橋區,新翠里,3290,8339,3988,4351,969,6204,1166,6950,195
2020-09,65000010-036,新北市板橋區,吉翠里,1388,3842,1870,1972,472,2755,615,3205,67
2020-09,65000010-037,新北市板橋區,德翠里,2757,7507,3671,3836,1009,5685,813,6071,194
2020-09,65000010-038,新北市板橋區,滿翠里,1149,3029,1460,1569,294,2119,616,2591,64
2020-09,65000010-039,新北市板橋區,明翠里,1980,4886,2379,2507,486,3474,926,4162,97
2020-09,65000010-040,新北市板橋區,松翠里,1433,3452,1647,1805,368,2460,624,2923,69
2020-09,65000010-041,新北市板橋區,柏翠里,2128,4746,2282,2464,564,3455,727,3965,95
2020-09,65000010-042,新北市板橋區,龍翠里,2011,5096,2482,2614,520,3760,816,4338,105
2020-09,65000010-043,新北市板橋區,華翠里,1386,3711,1787,1924,542,2586,583,2994,79
2020-09,65000010-044,新北市板橋區,忠翠里,4560,11098,5167,5931,1647,8113,1338,8823,305
2020-09,65000010-045,新北市板橋區,嵐翠里,981,2518,1244,1274,276,1799,443,2135,51
2020-09,65000010-046,新北市板橋區,文翠里,1584,4097,2011,2086,437,2931,729,3484,82
2020-09,65000010-047,新北市板橋區,青翠里,1213,3044,1550,1494,293,2205,546,2617,56
2020-09,65000010-048,新北市板橋區,懷翠里,2257,6251,3085,3166,661,4639,951,5286,132
2020-09,65000010-049,新北市板橋區,福翠里,570,1380,694,686,150,957,273,1186,21
2020-09,65000010-050,新北市板橋區,港嘴里,2431,6121,3000,3121,602,4562,957,5274,98
2020-09,65000010-051,新北市板橋區,振興里,1688,4461,2179,2282,390,3264,807,3854,94
2020-09,65000010-052,新北市板橋區,振義里,1670,4301,2110,2191,416,3152,733,3674,100
2020-09,65000010-053,新北市板橋區,光復里,1379,3446,1759,1687,364,2536,546,2886,80
2020-09,65000010-054,新北市板橋區,埔墘里,2607,6386,3048,3338,594,4783,1009,5509,120
2020-09,65000010-055,新北市板橋區,長壽里,1102,2984,1471,1513,324,2085,575,2540,55
2020-09,65000010-056,新北市板橋區,福壽里,1290,3377,1647,1730,329,2521,527,2880,87
2020-09,65000010-057,新北市板橋區,海山里,2846,8390,3987,4403,1626,5638,1126,6301,186
2020-09,65000010-058,新北市板橋區,九如里,1109,2960,1428,1532,355,2120,485,2460,64
2020-09,65000010-059,新北市板橋區,玉光里,2258,5672,2687,2985,892,3996,784,4482,122
2020-09,65000010-060,新北市板橋區,光仁里,1046,3028,1484,1544,442,2060,526,2428,65
2020-09,65000010-061,新北市板橋區,埤墘里,1839,4796,2276,2520,887,3230,679,3689,95
2020-09,65000010-062,新北市板橋區,永安里,1456,3723,1810,1913,543,2605,575,2989,89
2020-09,65000010-063,新北市板橋區,雙玉里,1605,4425,2119,2306,725,3053,647,3408,109
2020-09,65000010-064,新北市板橋區,廣新里,1303,3769,1852,1917,589,2561,619,2986,73
2020-09,65000010-065,新北市板橋區,深丘里,3751,9402,4522,4880,1929,6253,1220,7012,178
