年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2020-05,65000010-001,新北市板橋區,留侯里,683,1669,799,870,224,1152,293,1375,27
2020-05,65000010-002,新北市板橋區,流芳里,636,1539,713,826,231,1015,293,1247,30
2020-05,65000010-003,新北市板橋區,赤松里,410,942,446,496,149,625,168,753,15
2020-05,65000010-004,新北市板橋區,黃石里,514,1284,614,670,241,820,223,989,27
2020-05,65000010-005,新北市板橋區,挹秀里,854,1966,954,1012,282,1295,389,1619,24
2020-05,65000010-006,新北市板橋區,湳興里,2288,5404,2571,2833,633,3882,889,4529,110
2020-05,65000010-007,新北市板橋區,新興里,1545,3308,1581,1727,325,2389,594,2835,68
2020-05,65000010-008,新北市板橋區,社後里,5357,9593,5418,4175,669,7098,1826,8592,155
2020-05,65000010-009,新北市板橋區,香社里,1602,4360,2170,2190,480,3195,685,3683,82
2020-05,65000010-010,新北市板橋區,中正里,1801,4793,2339,2454,661,3444,688,3904,102
2020-05,65000010-011,新北市板橋區,自強里,2068,5334,2616,2718,676,3437,1221,4467,75
2020-05,65000010-012,新北市板橋區,自立里,1098,2879,1390,1489,308,2023,548,2430,62
2020-05,65000010-013,新北市板橋區,光華里,1139,2822,1373,1449,334,1968,520,2385,39
2020-05,65000010-014,新北市板橋區,國光里,1546,3788,1813,1975,316,2667,805,3294,86
2020-05,65000010-015,新北市板橋區,港尾里,1120,3035,1440,1595,433,2190,412,2438,67
2020-05,65000010-016,新北市板橋區,金華里,1484,4136,2028,2108,529,2893,714,3434,63
2020-05,65000010-017,新北市板橋區,港德里,1935,4894,2384,2510,549,3384,961,4108,96
2020-05,65000010-018,新北市板橋區,民權里,1091,2686,1297,1389,282,1794,610,2289,49
2020-05,65000010-019,新北市板橋區,建國里,1439,3638,1749,1889,396,2544,698,3078,80
2020-05,65000010-020,新北市板橋區,漢生里,1707,4429,2142,2287,708,2844,877,3556,66
2020-05,65000010-021,新北市板橋區,公舘里,1475,3959,1948,2011,537,2747,675,3201,99
