年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2020-11,65000010-001,新北市板橋區,留侯里,689,1689,808,881,240,1152,297,1391,21
2020-11,65000010-002,新北市板橋區,流芳里,638,1528,709,819,229,1002,297,1243,28
2020-11,65000010-003,新北市板橋區,赤松里,454,994,457,537,156,662,176,798,20
2020-11,65000010-004,新北市板橋區,黃石里,520,1271,612,659,224,816,231,993,23
2020-11,65000010-005,新北市板橋區,挹秀里,873,2017,977,1040,313,1308,396,1640,22
2020-11,65000010-006,新北市板橋區,湳興里,2288,5314,2527,2787,607,3817,890,4481,99
2020-11,65000010-007,新北市板橋區,新興里,1538,3246,1557,1689,304,2341,601,2811,57
2020-11,65000010-008,新北市板橋區,社後里,5488,9801,5536,4265,679,7242,1880,8789,155
2020-11,65000010-009,新北市板橋區,香社里,1598,4317,2142,2175,469,3136,712,3664,83
2020-11,65000010-010,新北市板橋區,中正里,2115,5252,2551,2701,723,3802,727,4304,98
2020-11,65000010-011,新北市板橋區,自強里,2078,5313,2596,2717,684,3389,1240,4451,61
2020-11,65000010-012,新北市板橋區,自立里,1110,2884,1389,1495,315,2015,554,2434,58
2020-11,65000010-013,新北市板橋區,光華里,1144,2791,1359,1432,313,1948,530,2370,44
2020-11,65000010-014,新北市板橋區,國光里,1551,3768,1804,1964,299,2653,816,3298,88
2020-11,65000010-015,新北市板橋區,港尾里,1133,3044,1452,1592,429,2178,437,2457,57
2020-11,65000010-016,新北市板橋區,金華里,1487,4100,2007,2093,528,2857,715,3415,62
2020-11,65000010-017,新北市板橋區,港德里,1942,4871,2379,2492,546,3335,990,4099,99
2020-11,65000010-018,新北市板橋區,民權里,1090,2677,1288,1389,276,1786,615,2293,42
2020-11,65000010-019,新北市板橋區,建國里,1439,3606,1739,1867,399,2500,707,3056,73
2020-11,65000010-020,新北市板橋區,漢生里,1704,4388,2128,2260,702,2795,891,3524,73
2020-11,65000010-021,新北市板橋區,公舘里,1508,4023,1996,2027,572,2756,695,3248,101
2020-11,65000010-022,新北市板橋區,新民里,1760,4649,2250,2399,826,3037,786,3606,88
2020-11,65000010-023,新北市板橋區,幸福里,1535,4051,1985,2066,442,2882,727,3439,75
2020-11,65000010-024,新北市板橋區,忠誠里,1779,4452,2138,2314,670,2952,830,3589,81
2020-11,65000010-025,新北市板橋區,百壽里,1237,2998,1385,1613,567,1955,476,2310,50
2020-11,65000010-026,新北市板橋區,介壽里,1291,3287,1554,1733,570,2111,606,2589,47
2020-11,65000010-027,新北市板橋區,新埔里,883,2125,1038,1087,201,1493,431,1844,36
2020-11,65000010-028,新北市板橋區,華江里,3268,7965,3680,4285,1540,5418,1007,6051,152
2020-11,65000010-029,新北市板橋區,江翠里,2058,5261,2583,2678,580,3816,865,4436,116
