年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2020-08,65000010-001,新北市板橋區,留侯里,688,1680,807,873,231,1158,291,1386,23
2020-08,65000010-002,新北市板橋區,流芳里,634,1534,709,825,230,1006,298,1246,27
2020-08,65000010-003,新北市板橋區,赤松里,429,964,454,510,154,640,170,772,18
2020-08,65000010-004,新北市板橋區,黃石里,517,1277,618,659,232,818,227,991,25
2020-08,65000010-005,新北市板橋區,挹秀里,863,1989,958,1031,295,1299,395,1631,24
2020-08,65000010-006,新北市板橋區,湳興里,2294,5367,2548,2819,616,3857,894,4519,101
2020-08,65000010-007,新北市板橋區,新興里,1540,3280,1566,1714,317,2365,598,2816,67
2020-08,65000010-008,新北市板橋區,社後里,5439,9692,5486,4206,656,7185,1851,8701,152
2020-08,65000010-009,新北市板橋區,香社里,1598,4332,2149,2183,467,3168,697,3676,80
2020-08,65000010-010,新北市板橋區,中正里,1979,5065,2464,2601,704,3656,705,4140,101
2020-08,65000010-011,新北市板橋區,自強里,2066,5316,2602,2714,679,3399,1238,4453,66
2020-08,65000010-012,新北市板橋區,自立里,1105,2880,1391,1489,307,2019,554,2429,66
2020-08,65000010-013,新北市板橋區,光華里,1138,2806,1367,1439,331,1952,523,2370,46
2020-08,65000010-014,新北市板橋區,國光里,1551,3775,1804,1971,305,2658,812,3286,92
2020-08,65000010-015,新北市板橋區,港尾里,1137,3059,1454,1605,444,2196,419,2458,59
2020-08,65000010-016,新北市板橋區,金華里,1492,4124,2019,2105,525,2887,712,3432,60
2020-08,65000010-017,新北市板橋區,港德里,1938,4882,2388,2494,543,3365,974,4111,95
2020-08,65000010-018,新北市板橋區,民權里,1097,2704,1300,1404,289,1799,616,2307,43
2020-08,65000010-019,新北市板橋區,建國里,1440,3620,1740,1880,398,2519,703,3065,76
2020-08,65000010-020,新北市板橋區,漢生里,1703,4394,2129,2265,705,2805,884,3522,70
2020-08,65000010-021,新北市板橋區,公舘里,1495,3977,1962,2015,551,2747,679,3213,102
2020-08,65000010-022,新北市板橋區,新民里,1760,4648,2254,2394,815,3058,775,3611,80
2020-08,65000010-023,新北市板橋區,幸福里,1522,4039,1982,2057,436,2888,715,3430,79
2020-08,65000010-024,新北市板橋區,忠誠里,1787,4417,2128,2289,649,2943,825,3572,77
2020-08,65000010-025,新北市板橋區,百壽里,1226,2976,1374,1602,557,1950,469,2296,48
2020-08,65000010-026,新北市板橋區,介壽里,1296,3284,1565,1719,554,2131,599,2599,50
2020-08,65000010-027,新北市板橋區,新埔里,881,2131,1041,1090,206,1500,425,1847,32
2020-08,65000010-028,新北市板橋區,華江里,3262,7961,3666,4295,1525,5433,1003,6049,162
2020-08,65000010-029,新北市板橋區,江翠里,2031,5226,2562,2664,566,3818,842,4409,111
2020-08,65000010-030,新北市板橋區,純翠里,2093,5519,2654,2865,629,3997,893,4658,117
2020-08,65000010-031,新北市板橋區,溪頭里,2503,6200,3043,3157,750,4476,974,5148,151
2020-08,65000010-032,新北市板橋區,聯翠里,1678,3813,1785,2028,373,2807,633,3227,88
2020-08,65000010-033,新北市板橋區,宏翠里,2503,5504,2590,2914,664,4102,738,4623,93
2020-08,65000010-034,新北市板橋區,仁翠里,1099,2918,1415,1503,292,2045,581,2493,64
2020-08,65000010-035,新北市板橋區,新翠里,3275,8323,3985,4338,969,6199,1155,6930,200
2020-08,65000010-036,新北市板橋區,吉翠里,1386,3854,1877,1977,476,2769,609,3210,71
2020-08,65000010-037,新北市板橋區,德翠里,2757,7504,3667,3837,1011,5686,807,6075,193
2020-08,65000010-038,新北市板橋區,滿翠里,1149,3023,1456,1567,290,2121,612,2593,63
2020-08,65000010-039,新北市板橋區,明翠里,1972,4888,2371,2517,486,3477,925,4163,94
2020-08,65000010-040,新北市板橋區,松翠里,1429,3464,1655,1809,374,2473,617,2931,70
2020-08,65000010-041,新北市板橋區,柏翠里,2074,4676,2249,2427,551,3399,726,3902,100
2020-08,65000010-042,新北市板橋區,龍翠里,2010,5102,2480,2622,516,3771,815,4343,106
2020-08,65000010-043,新北市板橋區,華翠里,1389,3730,1794,1936,550,2612,568,3003,81
2020-08,65000010-044,新北市板橋區,忠翠里,4561,11139,5177,5962,1662,8148,1329,8843,300
2020-08,65000010-045,新北市板橋區,嵐翠里,981,2529,1255,1274,281,1807,441,2142,52
2020-08,65000010-046,新北市板橋區,文翠里,1586,4102,2014,2088,439,2936,727,3487,82
2020-08,65000010-047,新北市板橋區,青翠里,1211,3046,1549,1497,291,2209,546,2618,55
