年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2020-12,65000010-001,新北市板橋區,留侯里,694,1696,810,886,241,1156,299,1395,21
2020-12,65000010-002,新北市板橋區,流芳里,635,1518,707,811,228,996,294,1236,26
2020-12,65000010-003,新北市板橋區,赤松里,456,996,459,537,155,665,176,800,21
2020-12,65000010-004,新北市板橋區,黃石里,523,1281,615,666,232,821,228,997,21
2020-12,65000010-005,新北市板橋區,挹秀里,871,2009,979,1030,311,1302,396,1633,21
2020-12,65000010-006,新北市板橋區,湳興里,2281,5311,2527,2784,602,3809,900,4483,96
2020-12,65000010-007,新北市板橋區,新興里,1532,3232,1551,1681,305,2330,597,2796,57
2020-12,65000010-008,新北市板橋區,社後里,5520,9815,5547,4268,669,7249,1897,8817,150
2020-12,65000010-009,新北市板橋區,香社里,1599,4315,2139,2176,463,3135,717,3665,83
2020-12,65000010-010,新北市板橋區,中正里,2120,5255,2553,2702,719,3804,732,4307,99
2020-12,65000010-011,新北市板橋區,自強里,2077,5312,2596,2716,688,3382,1242,4447,63
2020-12,65000010-012,新北市板橋區,自立里,1106,2875,1385,1490,314,2008,553,2428,60
2020-12,65000010-013,新北市板橋區,光華里,1138,2777,1354,1423,308,1941,528,2363,38
2020-12,65000010-014,新北市板橋區,國光里,1556,3774,1806,1968,298,2648,828,3310,86
2020-12,65000010-015,新北市板橋區,港尾里,1130,3041,1447,1594,428,2174,439,2454,59
2020-12,65000010-016,新北市板橋區,金華里,1485,4084,1997,2087,519,2844,721,3407,63
2020-12,65000010-017,新北市板橋區,港德里,1935,4844,2363,2481,538,3317,989,4080,95
2020-12,65000010-018,新北市板橋區,民權里,1091,2673,1283,1390,280,1781,612,2286,41
2020-12,65000010-019,新北市板橋區,建國里,1436,3597,1731,1866,397,2496,704,3044,74
2020-12,65000010-020,新北市板橋區,漢生里,1709,4397,2131,2266,710,2789,898,3527,69
2020-12,65000010-021,新北市板橋區,公舘里,1510,4029,1999,2030,577,2757,695,3254,96
2020-12,65000010-022,新北市板橋區,新民里,1750,4622,2238,2384,811,3025,786,3595,91
2020-12,65000010-023,新北市板橋區,幸福里,1540,4055,1985,2070,440,2886,729,3441,77
2020-12,65000010-024,新北市板橋區,忠誠里,1780,4442,2130,2312,663,2947,832,3584,83
2020-12,65000010-025,新北市板橋區,百壽里,1240,3016,1393,1623,583,1954,479,2313,50
2020-12,65000010-026,新北市板橋區,介壽里,1291,3283,1551,1732,576,2103,604,2580,47
2020-12,65000010-027,新北市板橋區,新埔里,886,2138,1043,1095,204,1499,435,1849,37
2020-12,65000010-028,新北市板橋區,華江里,3271,7955,3676,4279,1538,5407,1010,6046,147
2020-12,65000010-029,新北市板橋區,江翠里,2078,5294,2602,2692,586,3833,875,4465,115
2020-12,65000010-030,新北市板橋區,純翠里,2096,5505,2645,2860,637,3958,910,4652,102
2020-12,65000010-031,新北市板橋區,溪頭里,2583,6299,3079,3220,741,4568,990,5272,135
2020-12,65000010-032,新北市板橋區,聯翠里,1679,3812,1782,2030,374,2797,641,3237,82
2020-12,65000010-033,新北市板橋區,宏翠里,2525,5548,2614,2934,666,4123,759,4676,81
2020-12,65000010-034,新北市板橋區,仁翠里,1109,2930,1421,1509,289,2043,598,2506,57
2020-12,65000010-035,新北市板橋區,新翠里,3298,8366,3988,4378,983,6185,1198,6972,185
2020-12,65000010-036,新北市板橋區,吉翠里,1390,3843,1863,1980,471,2743,629,3210,63
2020-12,65000010-037,新北市板橋區,德翠里,2750,7465,3663,3802,984,5649,832,6068,175
2020-12,65000010-038,新北市板橋區,滿翠里,1147,3038,1458,1580,293,2130,615,2601,71
