年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2020-02,65000010-001,新北市板橋區,留侯里,679,1656,797,859,219,1145,292,1369,24
2020-02,65000010-002,新北市板橋區,流芳里,634,1545,716,829,230,1026,289,1248,34
2020-02,65000010-003,新北市板橋區,赤松里,396,939,449,490,144,627,168,754,15
2020-02,65000010-004,新北市板橋區,黃石里,497,1249,608,641,231,803,215,962,28
2020-02,65000010-005,新北市板橋區,挹秀里,861,1968,954,1014,276,1314,378,1620,26
2020-02,65000010-006,新北市板橋區,湳興里,2291,5438,2591,2847,644,3909,885,4551,117
2020-02,65000010-007,新北市板橋區,新興里,1545,3300,1586,1714,320,2388,592,2833,60
2020-02,65000010-008,新北市板橋區,社後里,5265,9438,5317,4121,652,7013,1773,8442,160
2020-02,65000010-009,新北市板橋區,香社里,1598,4365,2177,2188,483,3204,678,3684,85
2020-02,65000010-010,新北市板橋區,中正里,1726,4653,2279,2374,630,3357,666,3796,99
2020-02,65000010-011,新北市板橋區,自強里,2058,5339,2616,2723,676,3462,1201,4479,73
2020-02,65000010-012,新北市板橋區,自立里,1094,2889,1387,1502,308,2046,535,2446,57
2020-02,65000010-013,新北市板橋區,光華里,1141,2824,1377,1447,324,1987,513,2390,42
2020-02,65000010-014,新北市板橋區,國光里,1544,3804,1818,1986,310,2697,797,3302,98
2020-02,65000010-015,新北市板橋區,港尾里,1113,3027,1440,1587,427,2197,403,2431,74
2020-02,65000010-016,新北市板橋區,金華里,1481,4159,2037,2122,528,2914,717,3454,64
2020-02,65000010-017,新北市板橋區,港德里,1937,4912,2393,2519,559,3395,958,4113,100
2020-02,65000010-018,新北市板橋區,民權里,1092,2714,1316,1398,287,1822,605,2308,48
2020-02,65000010-019,新北市板橋區,建國里,1432,3635,1755,1880,394,2546,695,3070,85
2020-02,65000010-020,新北市板橋區,漢生里,1703,4412,2135,2277,693,2847,872,3556,68
2020-02,65000010-021,新北市板橋區,公舘里,1469,3954,1943,2011,530,2756,668,3197,100
2020-02,65000010-022,新北市板橋區,新民里,1738,4617,2244,2373,790,3084,743,3594,89
2020-02,65000010-023,新北市板橋區,幸福里,1507,4024,1982,2042,463,2870,691,3380,89
2020-02,65000010-024,新北市板橋區,忠誠里,1759,4367,2093,2274,619,2936,812,3532,93
2020-02,65000010-025,新北市板橋區,百壽里,1207,2959,1367,1592,551,1957,451,2280,51
2020-02,65000010-026,新北市板橋區,介壽里,1280,3262,1563,1699,536,2139,587,2590,54
2020-02,65000010-027,新北市板橋區,新埔里,886,2149,1039,1110,204,1521,424,1861,42
2020-02,65000010-028,新北市板橋區,華江里,3274,8031,3707,4324,1548,5501,982,6089,162
2020-02,65000010-029,新北市板橋區,江翠里,1984,5135,2525,2610,548,3771,816,4336,104
2020-02,65000010-030,新北市板橋區,純翠里,2101,5600,2693,2907,667,4075,858,4684,118
2020-02,65000010-031,新北市板橋區,溪頭里,2418,6117,3013,3104,731,4433,953,5062,160
2020-02,65000010-032,新北市板橋區,聯翠里,1682,3832,1805,2027,400,2813,619,3217,92
2020-02,65000010-033,新北市板橋區,宏翠里,2403,5319,2509,2810,634,3985,700,4465,99
2020-02,65000010-034,新北市板橋區,仁翠里,1102,2937,1415,1522,304,2067,566,2495,66
2020-02,65000010-035,新北市板橋區,新翠里,3232,8232,3944,4288,937,6190,1105,6840,222
2020-02,65000010-036,新北市板橋區,吉翠里,1383,3869,1886,1983,484,2798,587,3214,73
2020-02,65000010-037,新北市板橋區,德翠里,2752,7605,3717,3888,1072,5774,759,6092,211
2020-02,65000010-038,新北市板橋區,滿翠里,1142,3037,1472,1565,290,2163,584,2599,54
2020-02,65000010-039,新北市板橋區,明翠里,1959,4878,2363,2515,483,3492,903,4137,105
2020-02,65000010-040,新北市板橋區,松翠里,1411,3470,1659,1811,383,2497,590,2923,77
2020-02,65000010-041,新北市板橋區,柏翠里,2017,4604,2200,2404,558,3349,697,3821,105
2020-02,65000010-042,新北市板橋區,龍翠里,1999,5126,2492,2634,529,3800,797,4349,105
2020-02,65000010-043,新北市板橋區,華翠里,1393,3728,1788,1940,546,2633,549,3001,76
2020-02,65000010-044,新北市板橋區,忠翠里,4534,11142,5187,5955,1703,8148,1291,8793,305
2020-02,65000010-045,新北市板橋區,嵐翠里,978,2557,1276,1281,289,1841,427,2154,54
2020-02,65000010-046,新北市板橋區,文翠里,1605,4167,2038,2129,444,3006,717,3532,83
2020-02,65000010-047,新北市板橋區,青翠里,1214,3064,1569,1495,293,2245,526,2633,57
2020-02,65000010-048,新北市板橋區,懷翠里,2253,6253,3077,3176,675,4661,917,5257,157
2020-02,65000010-049,新北市板橋區,福翠里,559,1358,679,679,143,951,264,1169,24
2020-02,65000010-050,新北市板橋區,港嘴里,2428,6145,3016,3129,610,4613,922,5282,111
2020-02,65000010-051,新北市板橋區,振興里,1703,4527,2214,2313,426,3328,773,3880,96
2020-02,65000010-052,新北市板橋區,振義里,1669,4308,2117,2191,418,3189,701,3662,110
2020-02,65000010-053,新北市板橋區,光復里,1379,3464,1765,1699,376,2550,538,2899,86
2020-02,65000010-054,新北市板橋區,埔墘里,2609,6445,3069,3376,625,4843,977,5523,140
2020-02,65000010-055,新北市板橋區,長壽里,1089,2979,1470,1509,313,2103,563,2536,54
2020-02,65000010-056,新北市板橋區,福壽里,1291,3401,1673,1728,334,2557,510,2888,93
2020-02,65000010-057,新北市板橋區,海山里,2861,8497,4027,4470,1652,5757,1088,6326,209
2020-02,65000010-058,新北市板橋區,九如里,1096,2952,1415,1537,355,2131,466,2441,68
2020-02,65000010-059,新北市板橋區,玉光里,2237,5655,2682,2973,871,4027,757,4481,115
2020-02,65000010-060,新北市板橋區,光仁里,1045,3059,1497,1562,455,2095,509,2450,64
2020-02,65000010-061,新北市板橋區,埤墘里,1838,4835,2291,2544,903,3270,662,3712,97
2020-02,65000010-062,新北市板橋區,永安里,1420,3603,1757,1846,484,2562,557,2931,80
2020-02,65000010-063,新北市板橋區,雙玉里,1599,4416,2116,2300,730,3057,629,3406,100
2020-02,65000010-064,新北市板橋區,廣新里,1302,3777,1851,1926,595,2579,603,2998,65
2020-02,65000010-065,新北市板橋區,深丘里,3730,9392,4513,4879,1907,6294,1191,6992,213
2020-02,65000010-066,新北市板橋區,香丘里,1522,4031,1928,2103,720,2718,593,3127,78
2020-02,65000010-067,新北市板橋區,西安里,1068,2894,1397,1497,410,2001,483,2339,64
2020-02,65000010-068,新北市板橋區,東丘里,1696,4883,2356,2527,733,3352,798,3875,110
2020-02,65000010-069,新北市板橋區,長安里,1751,5010,2403,2607,992,3438,580,3732,111
2020-02,65000010-070,新北市板橋區,福丘里,2290,5255,2420,2835,898,3625,732,4109,109
2020-02,65000010-071,新北市板橋區,福祿里,1620,4118,1935,2183,593,2881,644,3307,98
2020-02,65000010-072,新北市板橋區,民族里,1805,5126,2492,2634,1181,3234,711,3680,100
2020-02,65000010-073,新北市板橋區,國泰里,1463,3826,1822,2004,557,2634,635,3045,101
2020-02,65000010-074,新北市板橋區,福德里,1998,5268,2620,2648,627,3710,931,4337,135
2020-02,65000010-075,新北市板橋區,景星里,1542,3581,1704,1877,414,2572,595,3021,72
2020-02,65000010-076,新北市板橋區,福星里,1361,3695,1762,1933,430,2603,662,3039,103
2020-02,65000010-077,新北市板橋區,鄉雲里,1676,3945,1884,2061,428,2845,672,3319,100
2020-02,65000010-078,新北市板橋區,廣德里,2626,7092,3453,3639,952,5063,1077,5802,149
2020-02,65000010-079,新北市板橋區,大豐里,1807,4827,2346,2481,568,3364,895,4020,115
2020-02,65000010-080,新北市板橋區,重慶里,3275,8909,4332,4577,1152,6591,1166,7304,204
2020-02,65000010-081,新北市板橋區,仁愛里,1178,3227,1601,1626,358,2264,605,2719,78
2020-02,65000010-082,新北市板橋區,和平里,1687,4222,1983,2239,858,2965,399,3139,86
2020-02,65000010-083,新北市板橋區,廣福里,1571,4271,2079,2192,569,3157,545,3449,104
2020-02,65000010-084,新北市板橋區,華興里,1698,4368,2127,2241,456,3210,702,3669,113
2020-02,65000010-085,新北市板橋區,華貴里,1008,2696,1284,1412,336,1858,502,2235,50
2020-02,65000010-086,新北市板橋區,華德里,3027,7425,3536,3889,951,5443,1031,6112,158
2020-02,65000010-087,新北市板橋區,華東里,3448,7917,3823,4094,870,5869,1178,6698,156
2020-02,65000010-088,新北市板橋區,信義里,1751,4465,2192,2273,519,3203,743,3727,101
2020-02,65000010-089,新北市板橋區,浮洲里,1484,4029,2036,1993,474,2921,634,3363,92
2020-02,65000010-090,新北市板橋區,華中里,1953,5506,2768,2738,695,4086,725,4583,100
2020-02,65000010-091,新北市板橋區,僑中里,1536,4349,2166,2183,525,3380,444,3654,78
2020-02,65000010-092,新北市板橋區,中山里,3050,7036,3437,3599,908,5217,911,5769,158
2020-02,65000010-093,新北市板橋區,復興里,290,1032,629,403,95,582,355,903,12
2020-02,65000010-094,新北市板橋區,大安里,1528,4095,2067,2028,467,2948,680,3434,84
2020-02,65000010-095,新北市板橋區,福安里,3305,7312,3481,3831,1030,5458,824,5963,143
2020-02,65000010-096,新北市板橋區,聚安里,2004,5471,2724,2747,646,4002,823,4588,100
2020-02,65000010-097,新北市板橋區,龍安里,1086,2924,1418,1506,356,2082,486,2426,53
2020-02,65000010-098,新北市板橋區,崑崙里,3759,10368,5077,5291,1480,7793,1095,8265,290
2020-02,65000010-099,新北市板橋區,溪洲里,2206,6217,3037,3180,822,4491,904,5056,146
2020-02,65000010-100,新北市板橋區,溪北里,1357,3718,1829,1889,490,2689,539,3027,94
2020-02,65000010-101,新北市板橋區,香雅里,1003,2595,1273,1322,270,1866,459,2224,42
2020-02,65000010-102,新北市板橋區,新生里,1609,4494,2214,2280,580,3172,742,3747,71
2020-02,65000010-103,新北市板橋區,文德里,1178,3169,1564,1605,349,2318,502,2655,79
2020-02,65000010-104,新北市板橋區,文化里,1408,3542,1713,1829,452,2486,604,2944,62
2020-02,65000010-105,新北市板橋區,新海里,1271,3691,1853,1838,495,2710,486,3067,57
2020-02,65000010-106,新北市板橋區,莒光里,1179,2993,1462,1531,411,2046,536,2445,63
2020-02,65000010-107,新北市板橋區,富貴里,871,2334,1128,1206,243,1645,446,1978,52
2020-02,65000010-108,新北市板橋區,正泰里,1123,3125,1484,1641,394,2231,500,2614,51
2020-02,65000010-109,新北市板橋區,民生里,920,2347,1121,1226,350,1651,346,1907,36
2020-02,65000010-110,新北市板橋區,後埔里,1588,3869,1904,1965,464,2694,711,3247,70
2020-02,65000010-111,新北市板橋區,華福里,775,2124,1036,1088,223,1510,391,1814,43
2020-02,65000010-112,新北市板橋區,堂春里,1538,4528,2247,2281,635,3432,461,3642,115
2020-02,65000010-113,新北市板橋區,成和里,2782,7282,3561,3721,1084,5552,646,5751,184
2020-02,65000010-114,新北市板橋區,光榮里,1038,2677,1357,1320,283,1865,529,2296,45
2020-02,65000010-115,新北市板橋區,民安里,866,2206,1040,1166,337,1423,446,1771,37
2020-02,65000010-116,新北市板橋區,陽明里,1046,2775,1353,1422,265,1960,550,2388,56
