year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,18,23,17,15,20,11,18,11,17,11,26,17,24,32,30,30,40,40,42,46,58,43,61,50,44,53,41,55,39,38,36,53,51,29,52,52,43,51,41,45,41,58,49,57,61,52,61,71,92,82,79,83,82,81,87,87,93,78,94,90,89,87,80,84,71,85,59,68,53,59,48,37,28,28,31,26,41,34,32,33,31,21,14,22,12,7,12,14,17,4,5,3,6,3,3,2,0,4,0,0,3,18,19,18,16,18,12,13,20,15,16,13,10,21,21,36,48,35,32,38,49,51,40,53,53,39,39,45,36,39,43,38,29,42,40,39,40,47,50,53,54,53,39,47,61,31,49,39,52,56,43,64,42,37,53,47,55,56,70,51,69,62,60,51,49,59,47,49,40,55,42,45,38,18,22,21,29,42,30,36,32,40,34,28,26,26,16,13,10,21,12,17,8,11,7,6,2,4,1,3,2,1
2020,21,18,23,17,15,20,11,18,11,17,11,26,17,24,32,30,30,40,40,42,46,58,43,61,50,44,53,41,55,39,38,36,53,51,29,52,52,43,51,41,45,41,58,49,57,61,52,61,71,92,82,79,82,81,80,86,86,92,77,93,89,88,86,79,83,70,84,58,67,52,58,47,36,27,27,30,25,39,32,30,31,29,20,13,20,11,6,11,12,15,3,4,3,5,2,2,2,0,3,0,0,20,18,19,18,16,18,12,13,20,15,16,13,10,21,21,36,48,35,32,38,49,51,40,53,53,39,39,45,36,39,43,38,29,42,40,39,40,47,50,53,54,53,39,47,61,31,49,39,52,56,43,64,42,37,53,47,55,56,70,51,69,62,60,51,49,59,47,49,40,54,42,44,37,18,22,21,28,41,29,35,31,38,33,27,25,24,15,12,9,19,11,15,7,9,6,5,2,3,1,2,0
2021,21,21,18,23,17,15,20,11,18,11,17,11,26,17,24,32,30,30,40,40,42,46,58,43,61,50,44,53,41,55,39,38,36,53,51,29,52,52,43,51,41,45,41,58,49,57,61,52,61,71,91,82,79,81,80,79,85,85,91,76,92,88,87,85,78,82,69,83,57,66,51,57,46,35,26,26,29,24,37,30,28,29,27,19,12,18,10,5,10,11,13,3,3,3,4,2,2,2,0,2,0,19,20,18,19,18,16,18,12,13,20,15,16,13,10,21,21,36,48,35,32,38,49,51,40,53,53,39,39,45,36,39,43,38,29,42,40,39,40,47,50,53,54,53,39,47,61,31,49,39,52,56,43,64,42,37,53,47,55,56,70,51,69,62,60,51,49,59,47,49,40,53,41,43,36,18,22,21,27,40,28,34,30,36,31,26,23,22,14,11,8,17,10,13,6,8,5,4,2,2,1,0
2022,21,21,21,18,23,17,15,20,11,18,11,17,11,26,17,24,32,30,30,40,40,42,46,58,43,61,50,44,53,41,55,39,38,36,53,51,29,52,52,43,51,41,45,41,58,49,57,61,52,61,71,90,81,78,80,79,78,84,84,90,75,91,87,86,84,77,81,68,82,56,65,50,56,45,34,25,25,28,23,35,28,26,27,25,18,11,16,9,4,9,10,11,3,3,2,3,2,2,1,0,0,20,19,20,18,19,18,16,18,12,13,20,15,16,13,10,21,21,36,48,35,32,38,49,51,40,53,53,39,39,45,36,39,43,38,29,42,40,39,40,47,50,53,54,53,39,47,61,31,49,39,52,56,43,64,42,37,53,47,55,56,70,51,69,62,60,51,49,59,47,49,40,52,40,42,35,18,22,20,26,39,27,33,29,34,29,24,21,20,13,10,7,15,9,11,5,7,4,3,1,1,0
2023,22,21,21,21,18,23,17,15,20,11,18,11,17,11,26,17,24,32,30,30,40,40,42,46,58,43,61,50,44,53,41,55,39,38,36,53,51,29,52,52,43,51,41,45,41,58,49,57,61,52,61,71,89,80,77,79,78,77,83,83,89,74,90,86,85,83,76,80,67,80,55,63,49,54,44,33,24,24,27,22,33,26,24,25,23,16,10,14,8,4,8,9,9,3,2,2,2,2,1,1,0,20,20,19,20,18,19,18,16,18,12,13,20,15,16,13,10,21,21,36,48,35,32,38,49,51,40,53,53,39,39,45,36,39,43,38,29,42,40,39,40,47,50,53,54,53,39,47,61,31,49,39,52,56,43,64,42,37,53,47,55,56,70,51,69,62,60,51,49,58,47,48,40,51,39,41,34,18,21,19,25,38,26,32,28,32,27,22,19,18,12,9,6,13,8,9,4,6,3,2,1,0
2024,22,22,21,21,21,18,23,17,15,20,11,18,11,17,11,26,17,24,32,30,30,40,40,42,46,58,43,61,50,44,53,41,55,39,38,36,53,51,29,52,52,43,51,41,45,41,58,49,57,61,52,61,71,88,79,76,78,77,76,82,82,88,73,89,85,84,82,75,79,66,78,54,61,48,52,42,32,23,23,26,21,31,24,22,23,21,14,9,12,7,3,7,8,8,2,2,2,2,1,1,0,20,20,20,19,20,18,19,18,16,18,12,13,20,15,16,13,10,21,21,36,48,35,32,38,49,51,40,53,53,39,39,45,36,39,43,38,29,42,40,39,40,47,50,53,54,53,39,47,61,31,49,39,52,56,43,64,42,37,53,47,55,56,70,51,69,62,60,51,49,57,46,47,39,50,38,40,33,18,20,18,24,37,25,30,26,30,25,20,17,16,11,8,5,11,7,7,3,5,2,1,0
2025,22,22,22,21,21,21,18,23,17,15,20,11,18,11,17,11,26,17,24,32,30,30,40,40,42,46,58,43,61,50,44,53,41,55,39,38,36,53,51,29,52,52,43,51,41,45,41,58,49,57,61,52,61,71,87,78,75,77,76,75,81,81,87,72,88,84,83,81,74,78,65,76,53,59,47,50,40,31,22,22,25,20,29,22,20,21,19,13,8,11,6,3,6,7,7,2,2,2,2,1,0,20,20,20,20,19,20,18,19,18,16,18,12,13,20,15,16,13,10,21,21,36,48,35,32,38,49,51,40,53,53,39,39,45,36,39,43,38,29,42,40,39,40,47,50,53,54,53,39,47,61,31,49,39,52,56,43,64,42,37,53,47,55,56,70,51,69,62,60,51,49,56,45,46,38,49,37,39,32,18,19,17,23,35,24,28,24,28,23,18,15,14,10,7,4,9,6,6,2,4,1,0
2026,21,22,22,22,21,21,21,18,23,17,15,20,11,18,11,17,11,26,17,24,32,30,30,40,40,42,46,58,43,61,50,44,53,41,55,39,38,36,53,51,29,52,52,43,51,41,45,41,58,49,57,61,52,61,71,86,77,74,76,75,74,80,80,86,71,87,83,82,80,73,76,64,74,52,57,45,48,38,30,21,21,24,19,27,20,18,19,17,12,7,10,5,3,5,6,6,2,2,2,1,0,20,20,20,20,20,19,20,18,19,18,16,18,12,13,20,15,16,13,10,21,21,36,48,35,32,38,49,51,40,53,53,39,39,45,36,39,43,38,29,42,40,39,40,47,50,53,54,53,39,47,61,31,49,39,52,56,43,64,42,37,53,47,55,56,70,51,69,62,60,51,49,55,44,45,37,48,36,38,31,17,18,16,22,33,23,26,22,26,21,16,13,12,9,6,3,7,5,5,2,3,0
2027,20,21,22,22,22,21,21,21,18,23,17,15,20,11,18,11,17,11,26,17,24,32,30,30,40,40,42,46,58,43,61,50,44,53,41,55,39,38,36,53,51,29,52,52,43,51,41,45,41,58,49,57,61,52,61,71,85,76,73,75,74,73,79,79,85,70,86,82,81,79,72,74,62,72,50,55,43,46,36,29,20,20,22,18,25,18,16,17,15,11,6,9,4,3,4,5,5,2,2,1,0,18,20,20,20,20,20,19,20,18,19,18,16,18,12,13,20,15,16,13,10,21,21,36,48,35,32,38,49,51,40,53,53,39,39,45,36,39,43,38,29,42,40,39,40,47,50,53,54,53,39,47,61,31,49,39,52,56,43,64,42,37,53,47,55,56,70,51,69,62,59,50,48,54,43,44,36,47,35,37,30,16,17,15,21,31,22,24,20,24,19,14,12,10,8,5,2,6,4,4,1,0
2028,20,20,21,22,22,22,21,21,21,18,23,17,15,20,11,18,11,17,11,26,17,24,32,30,30,40,40,42,46,58,43,61,50,44,53,41,55,39,38,36,53,51,29,52,52,43,51,41,45,41,58,49,57,61,52,61,70,84,75,72,74,73,72,78,78,84,69,85,81,80,77,70,72,60,70,48,53,41,44,34,27,19,19,20,17,23,16,14,15,13,10,5,8,3,2,3,4,4,2,1,0,18,18,20,20,20,20,20,19,20,18,19,18,16,18,12,13,20,15,16,13,10,21,21,36,48,35,32,38,49,51,40,53,53,39,39,45,36,39,43,38,29,42,40,39,40,47,50,53,54,53,39,47,61,31,49,39,52,56,43,64,42,37,53,47,55,56,70,51,68,61,58,49,47,53,42,43,35,46,34,36,29,15,16,14,20,29,21,22,18,22,17,12,10,9,7,4,2,5,3,3,0
