year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,28,27,39,35,39,53,18,26,25,24,21,26,27,29,43,26,36,42,43,44,37,47,56,39,37,51,34,59,56,43,58,42,41,46,44,40,61,55,53,53,45,41,44,52,35,49,47,35,36,39,43,38,43,44,49,46,49,52,43,61,45,31,48,56,42,40,46,37,37,28,26,19,16,10,12,19,11,11,13,8,14,10,7,4,11,7,4,6,4,5,2,0,3,1,2,0,1,0,1,0,0,37,35,34,34,40,32,29,26,33,30,34,20,28,20,33,32,25,28,36,38,33,41,37,57,54,50,62,50,33,55,47,51,48,42,56,53,38,54,65,52,62,55,51,52,46,49,58,41,46,32,45,41,40,54,42,46,58,50,46,56,55,41,48,53,54,34,43,43,41,40,23,26,21,10,10,15,22,12,16,13,15,8,9,11,10,9,8,5,2,4,4,7,3,1,0,0,0,0,0,0,1
2020,29,28,27,39,35,39,53,18,26,25,24,21,26,27,29,43,26,36,42,43,44,37,47,56,39,37,51,34,59,56,43,58,42,41,46,44,40,61,55,53,53,45,41,44,52,35,49,47,35,36,39,43,38,43,44,49,46,49,52,43,60,45,31,47,55,41,39,45,36,36,27,25,19,16,10,12,18,11,10,12,8,13,9,6,4,10,6,4,5,4,4,2,0,3,1,2,0,1,0,1,0,26,37,35,34,34,40,32,29,26,33,30,34,20,28,20,33,32,25,28,36,38,33,41,37,57,54,50,62,50,33,55,47,51,48,42,56,53,38,54,65,52,62,55,51,52,46,49,58,41,46,32,45,41,40,54,42,46,58,50,46,56,55,41,48,53,54,34,43,43,41,40,23,26,21,10,10,15,21,12,16,13,14,8,9,10,9,8,7,5,2,4,4,6,3,1,0,0,0,0,0,0
2021,31,29,28,27,39,35,39,53,18,26,25,24,21,26,27,29,43,26,36,42,43,44,37,47,56,39,37,51,34,59,56,43,58,42,41,46,44,40,61,55,53,53,45,41,44,52,35,49,47,35,36,39,43,38,43,44,49,46,49,52,43,59,44,31,46,54,40,38,44,35,35,26,24,18,15,10,12,17,10,9,11,8,12,8,6,4,9,5,4,4,3,3,2,0,2,1,2,0,1,0,0,28,26,37,35,34,34,40,32,29,26,33,30,34,20,28,20,33,32,25,28,36,38,33,41,37,57,54,50,62,50,33,55,47,51,48,42,56,53,38,54,65,52,62,55,51,52,46,49,58,41,46,32,45,41,40,54,42,46,58,50,46,56,55,41,48,53,54,34,43,43,41,40,23,26,21,10,10,15,20,12,15,12,13,8,9,9,8,7,6,5,2,4,3,5,3,1,0,0,0,0,0
2022,31,31,29,28,27,39,35,39,53,18,26,25,24,21,26,27,29,43,26,36,42,43,44,37,47,56,39,37,51,34,59,56,43,58,42,41,46,44,40,61,55,53,53,45,41,44,52,35,49,47,35,36,39,43,38,43,44,49,46,49,51,43,58,43,31,45,53,39,37,43,34,34,25,23,17,14,10,11,16,9,8,10,7,11,7,5,4,8,4,4,3,3,3,2,0,2,1,2,0,1,0,29,28,26,37,35,34,34,40,32,29,26,33,30,34,20,28,20,33,32,25,28,36,38,33,41,37,57,54,50,62,50,33,55,47,51,48,42,56,53,38,54,65,52,62,55,51,52,46,49,58,41,46,32,45,41,40,54,42,46,58,50,46,56,55,41,48,53,54,34,43,43,40,39,23,26,21,10,10,15,19,12,14,11,12,8,8,8,7,6,5,4,2,3,3,4,2,1,0,0,0,0
2023,33,31,31,29,28,27,39,35,39,53,18,26,25,24,21,26,27,29,43,26,36,42,43,44,37,47,56,39,37,51,34,59,56,43,58,42,41,46,44,40,61,55,53,53,45,41,44,52,35,49,47,35,36,39,43,38,43,44,49,46,49,50,43,57,42,31,44,52,38,36,42,33,33,24,22,16,13,10,10,15,8,8,9,6,10,6,5,4,7,4,3,3,3,3,2,0,2,1,1,0,0,30,29,28,26,37,35,34,34,40,32,29,26,33,30,34,20,28,20,33,32,25,28,36,38,33,41,37,57,54,50,62,50,33,55,47,51,48,42,56,53,38,54,65,52,62,55,51,52,46,49,58,41,46,32,45,41,40,54,42,46,58,50,46,56,55,41,48,53,54,34,43,42,39,38,23,25,21,10,10,15,18,12,13,10,11,8,7,7,6,5,4,4,2,3,3,3,2,1,0,0,0
2024,32,33,31,31,29,28,27,39,35,39,53,18,26,25,24,21,26,27,29,43,26,36,42,43,44,37,47,56,39,37,51,34,59,56,43,58,42,41,46,44,40,61,55,53,53,45,41,44,52,35,49,47,35,36,39,43,38,43,44,49,46,48,49,42,56,41,31,43,51,37,35,41,32,32,23,21,15,12,10,9,14,8,7,8,6,9,5,4,4,6,3,3,3,3,2,2,0,2,1,1,0,29,30,29,28,26,37,35,34,34,40,32,29,26,33,30,34,20,28,20,33,32,25,28,36,38,33,41,37,57,54,50,62,50,33,55,47,51,48,42,56,53,38,54,65,52,62,55,51,52,46,49,58,41,46,32,45,41,40,54,42,46,58,50,46,56,55,41,48,53,53,34,42,41,38,37,23,24,20,10,10,14,17,11,12,9,10,7,6,6,5,4,4,3,2,3,2,2,2,1,0,0
2025,32,32,33,31,31,29,28,27,39,35,39,53,18,26,25,24,21,26,27,29,43,26,36,42,43,44,37,47,56,39,37,51,34,59,56,43,58,42,41,46,44,40,61,55,53,53,45,41,44,52,35,49,47,35,36,39,43,38,43,44,49,46,47,48,41,55,40,31,42,50,36,34,40,31,31,22,20,14,11,10,9,13,7,7,7,6,8,5,4,4,5,3,3,3,2,2,2,0,2,1,0,29,29,30,29,28,26,37,35,34,34,40,32,29,26,33,30,34,20,28,20,33,32,25,28,36,38,33,41,37,57,54,50,62,50,33,55,47,51,48,42,56,53,38,54,65,52,62,55,51,52,46,49,58,41,46,32,45,41,40,54,42,46,58,50,46,56,55,41,48,53,52,34,41,40,37,36,23,23,19,10,10,13,16,10,11,8,9,6,6,5,4,4,3,3,2,2,2,2,2,1,0
2026,32,32,32,33,31,31,29,28,27,39,35,39,53,18,26,25,24,21,26,27,29,43,26,36,42,43,44,37,47,56,39,37,51,34,59,56,43,58,42,41,46,44,40,61,55,53,53,45,41,44,52,35,49,47,35,36,39,43,38,43,44,49,46,46,47,40,54,39,30,41,49,35,33,39,30,30,21,19,13,10,9,8,12,7,6,6,5,7,4,4,3,4,3,3,2,2,2,2,0,1,0,30,29,29,30,29,28,26,37,35,34,34,40,32,29,26,33,30,34,20,28,20,33,32,25,28,36,38,33,41,37,57,54,50,62,50,33,55,47,51,48,42,56,53,38,54,65,52,62,55,51,52,46,49,58,41,46,32,45,41,40,54,42,46,58,50,46,56,55,41,48,52,51,34,40,39,36,35,22,22,18,10,10,12,15,9,10,7,8,6,5,4,4,3,3,3,2,2,2,2,1,0
2027,31,32,32,32,33,31,31,29,28,27,39,35,39,53,18,26,25,24,21,26,27,29,43,26,36,42,43,44,37,47,56,39,37,51,34,59,56,43,58,42,41,46,44,40,61,55,53,53,45,41,44,52,35,49,47,35,36,39,43,38,43,44,48,45,45,46,39,53,38,29,40,48,34,32,38,29,29,20,18,12,9,8,7,11,6,6,5,5,6,4,3,3,3,3,2,2,2,2,2,0,0,29,30,29,29,30,29,28,26,37,35,34,34,40,32,29,26,33,30,34,20,28,20,33,32,25,28,36,38,33,41,37,57,54,50,62,50,33,55,47,51,48,42,56,53,38,54,65,52,62,55,51,52,46,49,58,41,46,32,45,41,40,54,42,46,58,50,46,56,55,41,48,51,50,34,39,38,35,34,21,21,17,10,10,11,14,8,9,6,7,5,4,4,3,3,3,2,2,2,2,1,0
2028,31,31,32,32,32,33,31,31,29,28,27,39,35,39,53,18,26,25,24,21,26,27,29,43,26,36,42,43,44,37,47,56,39,37,51,34,59,56,43,58,42,41,46,44,40,61,55,53,53,45,41,44,52,35,49,47,35,36,39,43,38,43,44,47,44,44,45,38,52,37,28,39,47,33,31,37,28,28,19,17,11,8,7,7,10,6,5,5,4,5,3,3,3,3,2,2,2,2,2,1,0,28,29,30,29,29,30,29,28,26,37,35,34,34,40,32,29,26,33,30,34,20,28,20,33,32,25,28,36,38,33,41,37,57,54,50,62,50,33,55,47,51,48,42,56,53,38,54,65,52,62,55,51,52,46,49,58,41,46,32,45,41,40,54,42,46,58,50,46,56,55,41,47,50,49,33,38,37,34,33,20,20,16,10,10,10,13,7,8,6,6,4,4,3,3,3,2,2,2,2,1,0
