year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,24,16,24,15,10,8,8,10,9,5,11,10,5,14,14,17,11,16,19,24,15,33,25,23,25,38,38,30,29,31,22,36,28,26,30,29,31,35,39,30,27,34,32,41,25,32,31,24,43,48,28,37,28,29,43,36,31,32,31,30,32,32,29,24,20,27,18,25,18,15,15,18,14,12,11,15,9,12,11,10,5,11,6,4,13,5,4,11,2,2,0,5,0,0,0,0,0,0,1,1,0,11,29,22,15,17,13,9,6,8,10,9,7,13,13,14,9,7,12,12,18,21,23,24,28,30,22,18,29,24,22,27,42,29,33,34,42,39,30,27,28,33,42,33,27,31,32,20,33,25,21,22,21,36,29,25,35,25,24,23,22,21,19,29,20,16,19,22,27,20,15,13,18,11,13,15,9,7,13,11,13,14,14,10,10,14,7,14,9,13,7,7,3,4,4,1,2,1,1,0,0,1
2020,14,24,16,24,15,10,8,8,10,9,5,11,10,5,14,14,17,11,16,19,24,15,33,25,23,25,38,38,30,29,31,22,36,28,26,30,29,31,35,39,30,27,34,32,41,25,32,31,24,43,48,28,37,28,29,43,36,31,32,31,30,32,32,29,24,20,27,18,25,18,15,15,18,14,12,11,14,9,11,10,9,5,10,6,4,12,5,4,10,2,2,0,4,0,0,0,0,0,0,1,0,13,11,29,22,15,17,13,9,6,8,10,9,7,13,13,14,9,7,12,12,18,21,23,24,28,30,22,18,29,24,22,27,42,29,33,34,42,39,30,27,28,33,42,33,27,31,32,20,33,25,21,22,21,36,29,25,35,25,24,23,22,21,19,29,20,16,19,22,27,20,15,13,18,11,13,15,9,7,13,11,13,13,13,10,9,13,7,13,8,12,6,6,3,3,3,1,2,1,1,0,0
2021,12,14,24,16,24,15,10,8,8,10,9,5,11,10,5,14,14,17,11,16,19,24,15,33,25,23,25,38,38,30,29,31,22,36,28,26,30,29,31,35,39,30,27,34,32,41,25,32,31,24,43,48,28,37,28,29,43,36,31,32,31,30,32,32,29,24,20,27,18,25,18,15,15,17,14,12,11,13,9,10,9,8,5,9,6,4,11,4,4,9,2,2,0,3,0,0,0,0,0,0,0,12,13,11,29,22,15,17,13,9,6,8,10,9,7,13,13,14,9,7,12,12,18,21,23,24,28,30,22,18,29,24,22,27,42,29,33,34,42,39,30,27,28,33,42,33,27,31,32,20,33,25,21,22,21,36,29,25,35,25,24,23,22,21,19,29,20,16,19,22,27,20,15,13,18,11,13,15,9,7,13,11,12,12,12,9,8,12,6,12,7,11,5,5,3,3,2,1,2,1,1,0
2022,12,12,14,24,16,24,15,10,8,8,10,9,5,11,10,5,14,14,17,11,16,19,24,15,33,25,23,25,38,38,30,29,31,22,36,28,26,30,29,31,35,39,30,27,34,32,41,25,32,31,24,43,48,28,37,28,29,43,36,31,32,31,30,32,32,29,24,20,27,18,24,18,15,15,16,14,12,11,12,9,9,8,7,5,8,5,4,10,4,4,8,2,2,0,2,0,0,0,0,0,0,12,12,13,11,29,22,15,17,13,9,6,8,10,9,7,13,13,14,9,7,12,12,18,21,23,24,28,30,22,18,29,24,22,27,42,29,33,34,42,39,30,27,28,33,42,33,27,31,32,20,33,25,21,22,21,36,29,25,35,25,24,23,22,21,19,29,20,16,19,22,27,20,15,13,18,11,13,15,9,7,13,11,11,11,11,8,7,11,5,11,6,10,4,4,3,2,2,1,1,1,0
2023,11,12,12,14,24,16,24,15,10,8,8,10,9,5,11,10,5,14,14,17,11,16,19,24,15,33,25,23,25,38,38,30,29,31,22,36,28,26,30,29,31,35,39,30,27,34,32,41,25,32,31,24,43,48,28,37,28,29,43,36,31,32,31,30,32,32,29,24,20,26,18,23,18,15,15,15,13,11,10,11,8,8,7,6,5,7,5,4,9,4,3,7,2,2,0,2,0,0,0,0,0,10,12,12,13,11,29,22,15,17,13,9,6,8,10,9,7,13,13,14,9,7,12,12,18,21,23,24,28,30,22,18,29,24,22,27,42,29,33,34,42,39,30,27,28,33,42,33,27,31,32,20,33,25,21,22,21,36,29,25,35,25,24,23,22,21,19,29,20,16,19,22,27,20,15,13,18,11,13,15,9,7,12,11,10,10,10,7,6,10,5,10,5,9,3,3,2,2,2,1,1,0
2024,10,11,12,12,14,24,16,24,15,10,8,8,10,9,5,11,10,5,14,14,17,11,16,19,24,15,33,25,23,25,38,38,30,29,31,22,36,28,26,30,29,31,35,39,30,27,34,32,41,25,32,31,24,43,48,28,37,28,29,43,36,31,32,31,30,32,32,29,24,20,25,18,22,17,15,14,14,12,10,9,10,8,7,6,6,5,6,4,4,8,3,3,6,2,2,0,2,0,0,0,0,10,10,12,12,13,11,29,22,15,17,13,9,6,8,10,9,7,13,13,14,9,7,12,12,18,21,23,24,28,30,22,18,29,24,22,27,42,29,33,34,42,39,30,27,28,33,42,33,27,31,32,20,33,25,21,22,21,36,29,25,35,25,24,23,22,21,19,29,20,16,19,22,27,20,15,13,18,11,13,15,9,7,11,10,9,9,9,6,5,9,4,9,4,8,3,2,2,2,1,1,0
2025,10,10,11,12,12,14,24,16,24,15,10,8,8,10,9,5,11,10,5,14,14,17,11,16,19,24,15,33,25,23,25,38,38,30,29,31,22,36,28,26,30,29,31,35,39,30,27,34,32,41,25,32,31,24,43,48,28,37,28,29,43,36,31,32,31,30,32,32,29,24,20,24,18,21,16,15,13,13,11,10,9,9,7,7,6,6,5,5,4,4,7,3,3,5,2,2,0,2,0,0,0,10,10,10,12,12,13,11,29,22,15,17,13,9,6,8,10,9,7,13,13,14,9,7,12,12,18,21,23,24,28,30,22,18,29,24,22,27,42,29,33,34,42,39,30,27,28,33,42,33,27,31,32,20,33,25,21,22,21,36,29,25,35,25,24,23,22,21,19,29,20,16,19,22,27,20,15,13,18,11,13,15,9,7,10,9,8,8,8,6,5,8,4,8,3,7,2,2,2,2,1,0
2026,10,10,10,11,12,12,14,24,16,24,15,10,8,8,10,9,5,11,10,5,14,14,17,11,16,19,24,15,33,25,23,25,38,38,30,29,31,22,36,28,26,30,29,31,35,39,30,27,34,32,41,25,32,31,24,43,48,28,37,28,29,43,36,31,32,31,30,32,31,28,24,20,23,18,20,15,14,12,12,10,9,8,8,7,6,6,5,5,4,4,3,6,3,3,4,2,2,0,2,0,0,10,10,10,10,12,12,13,11,29,22,15,17,13,9,6,8,10,9,7,13,13,14,9,7,12,12,18,21,23,24,28,30,22,18,29,24,22,27,42,29,33,34,42,39,30,27,28,33,42,33,27,31,32,20,33,25,21,22,21,36,29,25,35,25,24,23,22,21,19,29,20,16,19,22,27,20,15,13,18,11,13,14,9,7,9,8,7,7,7,5,4,7,3,7,3,6,2,2,2,1,0
2027,10,10,10,10,11,12,12,14,24,16,24,15,10,8,8,10,9,5,11,10,5,14,14,17,11,16,19,24,15,33,25,23,25,38,38,30,29,31,22,36,28,26,30,29,31,35,39,30,27,34,32,41,25,32,31,24,43,48,28,37,28,29,43,36,31,32,31,30,31,30,27,23,20,22,17,19,14,13,11,11,9,8,7,7,6,6,5,5,4,4,3,3,5,3,2,3,2,2,0,1,0,10,10,10,10,10,12,12,13,11,29,22,15,17,13,9,6,8,10,9,7,13,13,14,9,7,12,12,18,21,23,24,28,30,22,18,29,24,22,27,42,29,33,34,42,39,30,27,28,33,42,33,27,31,32,20,33,25,21,22,21,36,29,25,35,25,24,23,22,21,19,29,20,16,19,22,27,20,15,13,17,11,13,13,9,7,8,7,6,6,6,4,4,6,3,6,2,5,2,2,1,0
2028,10,10,10,10,10,11,12,12,14,24,16,24,15,10,8,8,10,9,5,11,10,5,14,14,17,11,16,19,24,15,33,25,23,25,38,38,30,29,31,22,36,28,26,30,29,31,35,39,30,27,34,32,41,25,32,31,24,43,48,28,37,28,29,43,36,31,32,31,29,30,29,26,22,19,21,16,18,13,12,10,10,8,7,7,6,6,5,5,4,4,3,3,3,4,2,2,2,2,2,0,0,9,10,10,10,10,10,12,12,13,11,29,22,15,17,13,9,6,8,10,9,7,13,13,14,9,7,12,12,18,21,23,24,28,30,22,18,29,24,22,27,42,29,33,34,42,39,30,27,28,33,42,33,27,31,32,20,33,25,21,22,21,36,29,25,35,25,24,23,22,21,19,29,20,16,19,22,26,20,15,13,16,11,12,12,9,7,7,6,6,5,5,4,3,5,3,5,2,4,2,1,0
