統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10310,嘉義市東 區,中央里,1047,2709,1350,1359,6,9,15,12,15,11,10,5,9,8,10,11,22,23,8,11,12,15,16,8,15,12,13,11,11,12,13,14,19,17,16,12,8,10,12,19,22,10,14,13,19,9,12,20,11,12,22,10,21,22,20,16,13,16,22,15,15,9,16,27,18,18,20,23,26,24,14,23,11,20,16,17,17,21,19,23,15,16,15,13,17,20,22,18,21,26,14,17,14,17,13,20,10,19,13,16,29,22,24,23,28,21,19,20,22,21,28,9,24,19,19,17,22,26,14,19,22,25,19,18,25,14,17,19,22,24,24,22,22,16,15,23,20,14,18,22,15,10,11,9,13,12,10,16,16,13,9,8,9,6,10,20,7,6,12,16,6,6,9,10,9,14,5,13,4,4,9,11,1,9,4,4,7,7,5,3,4,5,1,5,3,2,2,1,2,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,
10310,嘉義市東 區,中山里,973,2260,1033,1227,6,3,5,5,12,7,11,11,9,4,6,10,7,14,10,10,9,10,15,11,10,6,12,13,15,20,13,16,8,22,17,13,12,12,10,21,19,15,14,10,15,20,19,13,13,10,17,14,17,7,15,11,8,12,10,11,13,18,14,14,14,16,14,17,14,14,11,14,16,14,16,14,8,25,11,8,15,19,17,20,18,15,10,19,8,29,21,18,12,20,21,23,18,25,21,17,9,19,11,14,21,18,12,20,16,17,23,24,14,16,11,14,18,17,9,23,18,23,20,23,19,13,16,20,7,8,6,18,11,12,9,10,9,10,4,21,5,9,4,11,5,13,13,7,11,15,15,7,5,6,8,9,4,11,9,8,6,16,5,9,7,6,5,7,9,11,5,10,2,7,5,3,1,5,5,5,2,6,3,5,3,7,3,0,0,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
10310,嘉義市東 區,中庄里,1495,4074,1966,2108,9,11,14,10,13,16,14,7,10,11,16,12,24,16,22,16,15,23,34,24,36,32,32,26,41,25,46,30,54,34,26,36,38,28,33,39,32,41,40,25,33,30,26,24,32,38,29,25,21,26,17,26,32,29,21,24,23,26,24,31,20,29,39,28,30,35,34,24,37,35,28,25,26,42,24,26,29,40,19,34,26,42,32,35,42,47,32,52,33,45,36,32,29,38,34,36,35,37,34,36,33,32,23,39,26,35,30,31,17,23,31,31,17,26,19,35,23,26,22,24,21,18,22,36,21,32,20,22,19,15,12,16,10,19,8,6,13,16,13,17,8,15,9,13,6,19,10,14,12,11,13,10,17,10,8,6,7,9,8,9,9,8,2,1,5,5,2,6,2,3,4,3,3,2,4,0,4,2,2,2,1,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10310,嘉義市東 區,仁義里,1306,3737,1775,1962,20,2,15,11,13,14,14,11,13,4,16,12,18,20,19,17,19,22,24,22,36,31,35,22,31,35,54,35,47,36,44,31,22,35,38,35,34,34,35,32,34,34,28,24,21,30,33,26,27,24,30,36,28,23,30,28,21,25,18,30,20,31,20,36,24,23,29,33,27,19,20,27,23,33,32,32,22,30,20,27,13,35,24,34,18,38,24,39,28,39,29,35,28,36,26,34,30,31,28,42,29,39,38,34,19,28,27,32,24,31,22,34,21,30,16,31,22,27,23,29,15,18,22,13,18,17,19,24,10,10,11,16,13,15,9,10,5,2,5,4,10,10,15,9,6,11,5,15,8,10,6,5,4,7,9,3,3,8,6,7,2,7,7,4,1,5,4,1,7,5,3,7,1,0,2,3,0,2,0,1,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
10310,嘉義市東 區,北門里,1094,2873,1414,1459,13,15,17,13,13,10,14,13,10,10,15,9,19,16,15,6,11,17,6,11,12,10,15,17,11,13,14,22,15,27,26,12,14,21,12,12,19,23,20,9,19,18,15,10,15,19,16,19,12,23,17,16,20,15,18,28,21,12,19,20,25,19,16,17,20,20,21,22,27,14,17,24,26,27,15,23,14,23,14,16,14,20,17,29,17,30,22,20,17,16,25,24,27,14,23,17,18,18,16,18,15,26,18,23,29,14,25,21,23,17,13,21,29,18,25,15,15,18,31,16,15,26,24,18,24,21,28,23,16,18,19,21,18,14,13,12,10,10,8,15,7,12,7,15,13,10,15,15,11,16,11,14,8,9,5,9,16,13,10,13,2,8,3,8,8,10,4,11,6,5,7,12,5,7,9,4,4,4,4,4,2,1,2,6,0,2,1,0,0,4,0,1,1,1,0,1,1,0,0,0,0,0,
10310,嘉義市東 區,圳頭里,1876,4962,2362,2600,14,15,13,9,23,16,12,17,15,10,15,12,11,16,25,17,13,23,28,28,20,20,16,31,25,40,30,32,35,37,42,30,28,34,34,34,45,40,37,35,44,33,36,33,46,31,22,37,38,30,42,31,33,31,36,24,26,27,30,32,31,31,37,34,28,33,38,41,31,44,38,37,36,34,35,37,38,39,26,32,28,25,30,36,39,41,44,48,40,39,44,42,42,46,31,50,38,55,46,48,47,41,45,49,47,51,42,30,28,34,24,38,37,31,35,28,30,36,28,33,29,30,24,33,26,52,20,40,15,28,23,30,18,25,12,24,12,28,8,22,9,26,10,30,7,21,13,34,11,34,7,22,13,20,7,18,8,17,12,15,9,14,5,9,20,11,14,5,13,3,15,3,13,8,17,5,15,6,16,3,7,8,6,1,3,2,2,1,3,4,3,0,0,0,0,0,0,0,0,0,0,0,
10310,嘉義市東 區,太平里,2027,5431,2523,2908,18,14,34,22,24,32,28,27,26,33,28,40,34,17,26,27,25,28,34,29,30,29,58,45,49,40,53,42,45,49,51,61,34,42,53,45,43,49,40,37,42,41,39,38,33,41,39,28,29,38,17,31,32,30,26,32,30,29,41,35,44,44,31,34,36,39,23,28,31,49,44,43,34,54,34,56,37,54,26,62,36,40,31,47,33,55,32,53,51,79,40,51,43,50,39,50,48,37,34,46,36,51,41,37,33,42,37,45,36,50,36,36,28,42,30,34,31,36,32,32,29,30,27,31,29,28,21,26,14,23,24,25,17,20,13,20,14,12,11,21,14,25,14,18,11,15,7,17,10,11,10,10,12,16,11,23,13,15,14,14,15,8,3,7,7,11,5,6,7,9,8,5,10,9,4,5,6,4,2,5,1,1,1,3,5,2,3,3,0,0,0,2,2,0,0,0,1,0,0,0,0,1,
10310,嘉義市東 區,安寮里,1202,3153,1566,1587,14,6,9,11,16,13,5,7,8,10,8,11,9,12,6,20,8,13,14,9,11,11,9,22,20,14,15,14,24,22,17,13,15,9,16,14,22,15,22,24,20,17,22,20,22,17,22,19,25,15,26,6,24,16,22,21,19,17,30,23,24,19,21,19,32,29,25,35,26,23,30,25,33,31,22,25,20,16,24,26,24,29,29,25,25,21,23,22,24,32,26,22,26,17,22,27,22,22,20,19,20,22,25,30,24,35,20,20,32,21,24,27,26,22,13,28,28,21,23,34,30,19,20,26,17,18,18,31,22,21,17,24,19,30,15,15,14,7,12,17,10,14,12,18,13,14,9,18,12,12,10,13,9,10,8,10,8,9,11,10,5,10,4,9,9,9,5,6,6,9,5,4,0,5,6,1,2,2,0,0,0,2,0,2,1,3,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,
10310,嘉義市東 區,安業里,848,2325,1132,1193,8,6,8,8,9,6,4,7,7,4,5,6,9,6,5,5,7,5,9,1,9,15,13,15,22,19,18,23,27,12,15,12,16,14,24,19,12,23,14,21,23,14,17,20,21,16,18,18,21,11,22,17,12,23,19,8,13,12,17,23,20,17,14,24,23,11,16,17,20,19,17,25,15,23,15,19,20,16,16,16,5,15,18,17,10,27,16,25,16,15,16,13,16,17,18,16,19,26,21,19,18,21,26,16,17,16,19,33,12,19,19,16,22,20,18,15,11,18,13,23,14,23,10,10,15,12,14,16,15,12,14,11,11,12,9,8,7,8,6,4,3,8,8,6,5,11,6,7,6,8,8,11,4,15,7,5,4,8,7,3,1,7,3,6,6,4,1,3,4,3,2,3,5,3,1,0,0,2,1,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10310,嘉義市東 區,宣信里,625,1632,821,811,6,3,9,8,3,5,3,6,4,4,4,4,6,4,5,5,2,4,7,4,7,4,6,4,2,9,7,4,11,9,7,4,8,10,12,8,8,5,8,9,12,11,7,9,12,5,12,13,11,13,14,17,10,7,11,17,7,11,11,13,10,7,15,13,14,10,8,11,16,10,10,11,11,15,11,11,16,11,7,9,9,3,9,14,10,18,15,7,18,11,11,12,11,12,11,6,19,17,10,6,8,10,10,10,14,9,18,15,13,16,12,14,11,8,18,12,20,19,8,12,9,13,18,8,12,21,7,12,12,11,10,7,8,6,12,13,6,5,8,6,6,11,12,8,7,13,7,9,12,9,6,7,7,8,11,4,5,4,2,5,8,9,5,7,0,7,5,7,4,7,4,5,2,6,3,4,2,2,3,1,2,2,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
