year,age_range,male,female,total
2019,0-4,185,170,355
2019,5-9,160,160,320
2019,10-14,218,175,393
2019,15-19,355,341,696
2019,20-24,459,391,850
2019,25-29,445,409,854
2019,30-34,386,368,754
2019,35-39,473,511,984
2019,40-44,462,500,962
2019,45-49,495,431,926
2019,50-54,508,438,946
2019,55-59,553,419,972
2019,60-64,442,382,824
2019,65-69,372,346,718
2019,70-74,216,194,410
2019,75-79,195,176,371
2019,80-84,128,133,261
2019,85-89,66,95,161
2019,90-94,40,48,88
2019,95-99,13,14,27
2019,100+,0,2,2
2020,0-4,186,173,359
2020,5-9,178,168,346
2020,10-14,202,169,371
2020,15-19,324,295,619
2020,20-24,445,376,821
2020,25-29,447,431,878
2020,30-34,386,372,758
2020,35-39,455,459,914
2020,40-44,489,536,1025
2020,45-49,469,454,923
2020,50-54,494,409,903
2020,55-59,554,438,992
2020,60-64,460,398,858
2020,65-69,375,332,707
2020,70-74,259,229,488
2020,75-79,173,169,342
2020,80-84,129,140,269
2020,85-89,79,89,168
2020,90-94,37,54,91
2020,95-99,11,13,24
2020,100+,0,0,0
2021,0-4,185,190,375
2021,5-9,189,160,349
2021,10-14,192,167,359
2021,15-19,275,265,540
2021,20-24,420,352,772
2021,25-29,487,444,931
2021,30-34,399,378,777
2021,35-39,425,419,844
2021,40-44,492,540,1032
2021,45-49,465,472,937
2021,50-54,480,402,882
2021,55-59,539,440,979
2021,60-64,469,409,878
2021,65-69,393,353,746
2021,70-74,296,254,550
2021,75-79,153,154,307
2021,80-84,146,148,294
2021,85-89,78,89,167
2021,90-94,39,54,93
2021,95-99,11,16,27
2021,100+,0,0,0
2022,0-4,197,191,388
2022,5-9,188,162,350
2022,10-14,174,180,354
2022,15-19,251,218,469
2022,20-24,403,329,732
2022,25-29,488,450,938
2022,30-34,418,396,814
2022,35-39,394,392,786
2022,40-44,509,533,1042
2022,45-49,454,495,949
2022,50-54,476,401,877
2022,55-59,514,432,946
2022,60-64,497,425,922
2022,65-69,395,356,751
2022,70-74,314,283,597
2022,75-79,162,150,312
2022,80-84,146,152,298
2022,85-89,80,92,172
2022,90-94,34,56,90
2022,95-99,13,13,26
2022,100+,0,0,0
2023,0-4,205,198,403
2023,5-9,188,174,362
2023,10-14,169,160,329
2023,15-19,230,192,422
2023,20-24,388,345,733
2023,25-29,475,427,902
2023,30-34,434,398,832
2023,35-39,378,371,749
2023,40-44,496,524,1020
2023,45-49,449,495,944
2023,50-54,478,422,900
2023,55-59,514,425,939
2023,60-64,518,430,948
2023,65-69,383,371,754
2023,70-74,335,301,636
2023,75-79,163,154,317
2023,80-84,150,152,302
2023,85-89,76,93,169
2023,90-94,39,54,93
2023,95-99,14,19,33
2023,100+,0,0,0
2024,0-4,224,206,430
2024,5-9,185,170,355
2024,10-14,160,160,320
2024,15-19,218,175,393
2024,20-24,355,341,696
2024,25-29,459,391,850
2024,30-34,445,409,854
2024,35-39,386,368,754
2024,40-44,473,511,984
2024,45-49,462,500,962
2024,50-54,477,431,908
2024,55-59,483,438,921
2024,60-64,528,419,947
2024,65-69,413,371,784
2024,70-74,331,321,652
2024,75-79,181,170,351
2024,80-84,144,149,293
2024,85-89,83,97,180
2024,90-94,35,53,88
2024,95-99,16,20,36
2024,100+,0,0,0
2025,0-4,223,205,428
2025,5-9,186,173,359
2025,10-14,178,168,346
2025,15-19,202,169,371
2025,20-24,324,295,619
2025,25-29,445,376,821
2025,30-34,447,431,878
2025,35-39,386,372,758
2025,40-44,455,459,914
2025,45-49,489,536,1025
2025,50-54,453,454,907
2025,55-59,469,409,878
2025,60-64,529,438,967
2025,65-69,431,385,816
2025,70-74,335,309,644
2025,75-79,216,204,420
2025,80-84,126,142,268
2025,85-89,85,100,185
2025,90-94,44,52,96
2025,95-99,14,22,36
2025,100+,0,0,0
2026,0-4,225,207,432
2026,5-9,185,190,375
2026,10-14,189,160,349
2026,15-19,192,167,359
2026,20-24,275,265,540
2026,25-29,420,352,772
2026,30-34,487,444,931
2026,35-39,399,378,777
2026,40-44,425,419,844
2026,45-49,492,540,1032
2026,50-54,453,472,925
2026,55-59,455,402,857
2026,60-64,514,440,954
2026,65-69,444,397,841
2026,70-74,350,329,679
2026,75-79,247,229,476
2026,80-84,113,128,241
2026,85-89,95,104,199
2026,90-94,42,52,94
2026,95-99,15,22,37
2026,100+,0,0,0
2027,0-4,227,209,436
2027,5-9,197,191,388
2027,10-14,188,162,350
2027,15-19,174,180,354
2027,20-24,251,218,469
2027,25-29,403,329,732
2027,30-34,488,450,938
2027,35-39,418,396,814
2027,40-44,394,392,786
2027,45-49,508,533,1041
2027,50-54,445,495,940
2027,55-59,451,401,852
2027,60-64,489,432,921
