year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,12,10,12,14,17,18,13,14,13,24,11,10,18,22,12,31,29,38,40,35,41,33,43,57,51,58,47,47,54,36,37,43,47,40,43,53,56,49,54,45,55,53,43,39,53,44,62,57,72,66,74,80,79,71,68,80,90,77,98,85,83,67,76,61,64,61,46,59,37,36,41,21,26,23,22,37,33,31,41,38,36,27,36,33,20,13,25,23,14,16,7,12,7,4,3,3,2,0,0,0,1,12,10,9,15,25,17,12,16,9,12,9,8,13,15,21,22,19,23,37,38,35,26,41,47,48,44,50,28,42,39,35,46,24,35,39,43,32,30,34,36,37,35,43,40,32,41,46,34,55,34,46,47,49,53,41,52,44,60,48,48,47,41,39,44,29,38,35,39,33,37,35,20,24,23,19,22,35,34,24,36,37,39,28,35,35,31,30,30,35,15,21,12,14,8,7,12,6,2,2,0,1
2020,22,12,10,12,14,17,18,13,14,13,24,11,10,18,22,12,31,29,38,40,35,41,33,43,57,51,58,47,47,54,36,37,43,47,40,43,53,56,49,54,45,55,53,43,39,53,44,62,57,72,66,74,80,78,71,67,79,89,76,97,84,82,66,75,60,63,60,45,58,36,35,40,20,25,22,21,36,32,30,39,36,34,25,33,30,18,12,22,20,12,14,6,10,6,3,2,2,2,0,0,0,20,12,10,9,15,25,17,12,16,9,12,9,8,13,15,21,22,19,23,37,38,35,26,41,47,48,44,50,28,42,39,35,46,24,35,39,43,32,30,34,36,37,35,43,40,32,41,46,34,55,34,46,47,49,53,41,52,44,60,48,48,47,41,39,44,29,38,35,39,33,37,35,20,24,23,19,22,34,33,23,35,36,37,27,33,33,29,28,27,32,13,18,10,12,7,6,10,5,1,1,0
2021,23,22,12,10,12,14,17,18,13,14,13,24,11,10,18,22,12,31,29,38,40,35,41,33,43,57,51,58,47,47,54,36,37,43,47,40,43,53,56,49,54,45,55,53,43,39,53,44,62,57,72,66,74,79,77,70,66,78,88,75,96,83,81,65,74,59,62,59,44,57,35,34,39,19,24,21,20,34,31,28,37,34,32,23,30,27,16,11,20,18,10,12,5,8,5,2,2,2,1,0,0,22,20,12,10,9,15,25,17,12,16,9,12,9,8,13,15,21,22,19,23,37,38,35,26,41,47,48,44,50,28,42,39,35,46,24,35,39,43,32,30,34,36,37,35,43,40,32,41,46,34,55,34,46,47,49,53,41,52,44,60,48,48,47,41,39,44,29,38,35,39,33,37,35,20,24,23,19,21,33,32,22,34,34,35,26,31,31,27,26,24,29,11,16,9,10,6,5,8,4,1,0
2022,24,23,22,12,10,12,14,17,18,13,14,13,24,11,10,18,22,12,31,29,38,40,35,41,33,43,57,51,58,47,47,54,36,37,43,47,40,43,53,56,49,54,45,55,53,43,39,53,44,62,57,72,66,74,78,76,69,65,77,87,74,95,82,80,64,73,58,61,58,43,56,34,33,38,18,23,20,19,32,29,26,35,32,30,21,27,24,14,10,18,16,9,10,4,7,4,2,2,1,1,0,23,22,20,12,10,9,15,25,17,12,16,9,12,9,8,13,15,21,22,19,23,37,38,35,26,41,47,48,44,50,28,42,39,35,46,24,35,39,43,32,30,34,36,37,35,43,40,32,41,46,34,55,34,46,47,49,53,41,52,44,60,48,48,47,41,39,44,29,38,35,39,33,36,34,20,24,22,19,20,32,31,21,33,32,33,24,29,29,25,23,21,26,10,14,8,8,5,4,6,3,0
2023,24,24,23,22,12,10,12,14,17,18,13,14,13,24,11,10,18,22,12,31,29,38,40,35,41,33,43,57,51,58,47,47,54,36,37,43,47,40,43,53,56,49,54,45,55,53,43,39,53,44,62,57,72,66,73,77,75,68,64,76,86,73,94,81,79,63,72,57,60,57,42,55,33,32,37,17,22,19,18,30,27,24,33,30,28,19,24,22,12,9,16,14,8,8,3,6,3,2,1,1,0,22,23,22,20,12,10,9,15,25,17,12,16,9,12,9,8,13,15,21,22,19,23,37,38,35,26,41,47,48,44,50,28,42,39,35,46,24,35,39,43,32,30,34,36,37,35,43,40,32,41,46,34,55,34,46,47,49,53,41,52,44,60,48,48,47,41,39,44,29,38,35,39,33,35,33,20,23,21,18,19,31,30,20,31,30,31,22,27,26,23,21,18,23,9,12,7,6,4,3,4,0
2024,24,24,24,23,22,12,10,12,14,17,18,13,14,13,24,11,10,18,22,12,31,29,38,40,35,41,33,43,57,51,58,47,47,54,36,37,43,47,40,43,53,56,49,54,45,55,53,43,39,53,44,62,57,72,66,72,76,74,67,63,75,85,72,93,80,78,62,71,56,59,56,41,54,32,31,36,16,21,18,17,28,25,22,31,28,26,17,22,20,11,8,14,12,7,7,2,5,2,1,1,0,22,22,23,22,20,12,10,9,15,25,17,12,16,9,12,9,8,13,15,21,22,19,23,37,38,35,26,41,47,48,44,50,28,42,39,35,46,24,35,39,43,32,30,34,36,37,35,43,40,32,41,46,34,55,34,46,47,49,53,41,52,44,60,48,48,47,41,39,44,29,38,35,38,32,34,32,20,22,20,17,18,30,29,19,29,28,29,20,25,23,21,18,16,20,8,10,6,5,3,2,0
2025,25,24,24,24,23,22,12,10,12,14,17,18,13,14,13,24,11,10,18,22,12,31,29,38,40,35,41,33,43,57,51,58,47,47,54,36,37,43,47,40,43,53,56,49,54,45,55,53,43,39,53,44,62,57,72,66,71,75,73,66,62,74,84,71,92,79,77,61,70,55,58,55,40,53,31,30,35,15,20,17,16,26,23,20,29,26,24,15,20,18,10,7,12,10,6,6,2,4,2,1,0,23,22,22,23,22,20,12,10,9,15,25,17,12,16,9,12,9,8,13,15,21,22,19,23,37,38,35,26,41,47,48,44,50,28,42,39,35,46,24,35,39,43,32,30,34,36,37,35,43,40,32,41,46,34,55,34,46,47,49,53,41,52,44,60,48,48,47,41,39,44,29,38,35,37,31,33,31,20,21,19,16,17,29,28,18,27,26,27,18,23,21,19,16,14,17,7,8,5,4,2,0
2026,25,25,24,24,24,23,22,12,10,12,14,17,18,13,14,13,24,11,10,18,22,12,31,29,38,40,35,41,33,43,57,51,58,47,47,54,36,37,43,47,40,43,53,56,49,54,45,55,53,43,39,53,44,62,57,71,66,70,74,72,65,61,73,83,70,91,78,76,60,69,54,57,54,39,51,30,29,34,14,19,16,15,24,21,19,27,24,22,13,18,16,9,6,10,8,5,5,2,3,1,0,23,23,22,22,23,22,20,12,10,9,15,25,17,12,16,9,12,9,8,13,15,21,22,19,23,37,38,35,26,41,47,48,44,50,28,42,39,35,46,24,35,39,43,32,30,34,36,37,35,43,40,32,41,46,34,55,34,46,47,49,53,41,52,44,60,48,48,47,41,39,44,29,38,35,36,30,32,30,19,20,18,15,16,28,27,17,25,24,25,16,21,19,17,14,12,14,6,6,4,3,0
2027,25,25,25,24,24,24,23,22,12,10,12,14,17,18,13,14,13,24,11,10,18,22,12,31,29,38,40,35,41,33,43,57,51,58,47,47,54,36,37,43,47,40,43,53,56,49,54,45,55,53,43,39,53,44,62,57,70,65,69,73,71,64,60,72,82,69,90,77,75,59,68,53,56,53,38,49,29,28,32,13,18,15,14,22,19,17,25,22,20,11,16,14,8,5,8,6,4,4,2,2,0,23,23,23,22,22,23,22,20,12,10,9,15,25,17,12,16,9,12,9,8,13,15,21,22,19,23,37,38,35,26,41,47,48,44,50,28,42,39,35,46,24,35,39,43,32,30,34,36,37,35,43,40,32,41,46,34,55,34,46,47,49,53,41,52,44,60,48,48,47,41,39,44,29,37,34,35,29,31,29,18,19,17,14,15,27,25,16,23,22,23,14,19,17,15,12,10,11,5,5,3,0
2028,24,25,25,25,24,24,24,23,22,12,10,12,14,17,18,13,14,13,24,11,10,18,22,12,31,29,38,40,35,41,33,43,57,51,58,47,47,54,36,37,43,47,40,43,53,56,49,54,45,55,53,43,39,53,44,62,57,69,64,68,72,70,63,59,71,81,68,89,76,74,58,66,52,54,51,37,47,28,27,30,12,17,14,13,20,17,15,23,20,18,10,14,12,7,4,6,5,3,3,1,0,22,23,23,23,22,22,23,22,20,12,10,9,15,25,17,12,16,9,12,9,8,13,15,21,22,19,23,37,38,35,26,41,47,48,44,50,28,42,39,35,46,24,35,39,43,32,30,34,36,37,35,43,40,32,41,46,34,55,34,46,47,49,53,41,52,44,60,48,48,47,41,39,43,29,36,33,34,28,30,28,17,18,16,13,14,25,23,15,21,20,21,12,17,15,13,10,8,9,4,4,0
