year,age_range,male,female,total
2019,0-4,6359,5818,12177
2019,5-9,5835,5486,11321
2019,10-14,5624,5203,10827
2019,15-19,7114,6253,13367
2019,20-24,8094,7451,15545
2019,25-29,8842,8107,16949
2019,30-34,8810,8814,17624
2019,35-39,10801,10813,21614
2019,40-44,9837,9816,19653
2019,45-49,8273,8387,16660
2019,50-54,7630,8310,15940
2019,55-59,7431,8418,15849
2019,60-64,6517,7795,14312
2019,65-69,5146,6301,11447
2019,70-74,2653,3344,5997
2019,75-79,1689,2225,3914
2019,80-84,928,1366,2294
2019,85-89,883,698,1581
2019,90-94,559,305,864
2019,95-99,71,76,147
2019,100+,6,10,16
2020,0-4,5969,5545,11514
2020,5-9,6200,5770,11970
2020,10-14,5441,5050,10491
2020,15-19,6583,5782,12365
2020,20-24,8067,7387,15454
2020,25-29,8707,7985,16692
2020,30-34,8818,8551,17369
2020,35-39,10507,10580,21087
2020,40-44,10280,10312,20592
2020,45-49,8203,8333,16536
2020,50-54,7715,8264,15979
2020,55-59,7455,8475,15930
2020,60-64,6584,7883,14467
2020,65-69,5554,6813,12367
2020,70-74,2996,3759,6755
2020,75-79,1709,2257,3966
2020,80-84,989,1489,2478
2020,85-89,725,726,1451
2020,90-94,619,336,955
2020,95-99,92,81,173
2020,100+,0,0,0
2021,0-4,5571,5195,10766
2021,5-9,6353,5878,12231
2021,10-14,5466,5059,10525
2021,15-19,6275,5525,11800
2021,20-24,7784,7183,14967
2021,25-29,8644,7918,16562
2021,30-34,8897,8447,17344
2021,35-39,9830,9982,19812
2021,40-44,10582,10557,21139
2021,45-49,8563,8752,17315
2021,50-54,7785,8230,16015
2021,55-59,7479,8455,15934
2021,60-64,6624,7924,14548
2021,65-69,5761,7035,12796
2021,70-74,3476,4417,7893
2021,75-79,1740,2324,4064
2021,80-84,1075,1615,2690
2021,85-89,637,769,1406
2021,90-94,614,364,978
2021,95-99,110,81,191
2021,100+,0,0,0
2022,0-4,5138,4750,9888
2022,5-9,6390,5895,12285
2022,10-14,5633,5256,10889
2022,15-19,6002,5343,11345
2022,20-24,7552,6816,14368
2022,25-29,8524,7902,16426
2022,30-34,8920,8323,17243
2022,35-39,9335,9472,18807
2022,40-44,10884,10914,21798
2022,45-49,8745,8923,17668
2022,50-54,7911,8310,16221
2022,55-59,7369,8325,15694
2022,60-64,6830,8056,14886
2022,65-69,5843,7249,13092
2022,70-74,3902,4967,8869
2022,75-79,1849,2466,4315
2022,80-84,1141,1703,2844
2022,85-89,590,847,1437
2022,90-94,569,362,931
2022,95-99,143,101,244
2022,100+,0,0,0
2023,0-4,4782,4462,9244
2023,5-9,6398,5861,12259
2023,10-14,5675,5368,11043
2023,15-19,5848,5225,11073
2023,20-24,7350,6530,13880
2023,25-29,8334,7695,16029
2023,30-34,8816,8273,17089
2023,35-39,8955,9078,18033
2023,40-44,10901,10866,21767
2023,45-49,9132,9331,18463
2023,50-54,8010,8309,16319
2023,55-59,7304,8213,15517
2023,60-64,7002,8211,15213
2023,65-69,5980,7363,13343
2023,70-74,4314,5547,9861
2023,75-79,1975,2693,4668
2023,80-84,1184,1761,2945
2023,85-89,581,914,1495
2023,90-94,506,391,897
2023,95-99,174,105,279
2023,100+,0,0,0
2024,0-4,4423,4113,8536
2024,5-9,6359,5818,12177
2024,10-14,5835,5486,11321
2024,15-19,5622,5203,10825
2024,20-24,7090,6253,13343
2024,25-29,8069,7450,15519
2024,30-34,8804,8085,16889
2024,35-39,8745,8788,17533
2024,40-44,10668,10764,21432
2024,45-49,9649,9752,19401
2024,50-54,8047,8304,16351
2024,55-59,7349,8191,15540
2024,60-64,7066,8245,15311
2024,65-69,6066,7540,13606
2024,70-74,4609,5956,10565
2024,75-79,2225,3032,5257
2024,80-84,1270,1861,3131
2024,85-89,595,997,1592
2024,90-94,429,396,825
2024,95-99,195,116,311
2024,100+,0,0,0
2025,0-4,4266,3968,8234
2025,5-9,5969,5545,11514
2025,10-14,6200,5770,11970
2025,15-19,5441,5050,10491
2025,20-24,6561,5782,12343
2025,25-29,8042,7386,15428
2025,30-34,8671,7964,16635
2025,35-39,8756,8526,17282
2025,40-44,10377,10532,20909
2025,45-49,10082,10244,20326
2025,50-54,7982,8251,16233
2025,55-59,7436,8148,15584
2025,60-64,7094,8305,15399
2025,65-69,6136,7634,13770
2025,70-74,4981,6445,11426
2025,75-79,2518,3412,5930
2025,80-84,1285,1894,3179
2025,85-89,637,1092,1729
2025,90-94,355,416,771
2025,95-99,217,128,345
2025,100+,0,0,0
2026,0-4,4121,3834,7955
2026,5-9,5571,5195,10766
2026,10-14,6353,5878,12231
2026,15-19,5466,5059,10525
2026,20-24,6257,5525,11782
2026,25-29,7759,7182,14941
2026,30-34,8610,7898,16508
2026,35-39,8835,8422,17257
2026,40-44,9710,9938,19648
2026,45-49,10381,10488,20869
2026,50-54,8334,8667,17001
2026,55-59,7509,8118,15627
2026,60-64,7121,8287,15408
2026,65-69,6182,7680,13862
2026,70-74,5175,6664,11839
2026,75-79,2928,4019,6947
2026,80-84,1314,1955,3269
2026,85-89,695,1188,1883
2026,90-94,315,446,761
2026,95-99,213,138,351
2026,100+,0,0,0
2027,0-4,3982,3705,7687
2027,5-9,5138,4750,9888
2027,10-14,6390,5895,12285
2027,15-19,5633,5256,10889
2027,20-24,5987,5343,11330
2027,25-29,7527,6816,14343
2027,30-34,8491,7883,16374
2027,35-39,8857,8298,17155
2027,40-44,9223,9433,18656
2027,45-49,10679,10843,21522
2027,50-54,8512,8838,17350
2027,55-59,7631,8198,15829
2027,60-64,7022,8164,15186
2027,65-69,6383,7816,14199
2027,70-74,5255,6872,12127
2027,75-79,3291,4527,7818
2027,80-84,1404,2081,3485
2027,85-89,740,1258,1998
2027,90-94,297,498,795
2027,95-99,195,139,334
2027,100+,0,0,0
2028,0-4,3854,3586,7440
2028,5-9,4782,4462,9244
2028,10-14,6398,5861,12259
2028,15-19,5675,5368,11043
2028,20-24,5836,5225,11061
2028,25-29,7325,6530,13855
2028,30-34,8302,7677,15979
2028,35-39,8755,8248,17003
2028,40-44,8849,9041,17890
2028,45-49,10696,10797,21493
2028,50-54,8891,9244,18135
2028,55-59,7729,8198,15927
2028,60-64,6963,8056,15019
2028,65-69,6549,7970,14519
2028,70-74,5384,6987,12371
2028,75-79,3641,5059,8700
2028,80-84,1504,2281,3785
2028,85-89,769,1304,2073
2028,90-94,296,542,838
2028,95-99,172,151,323
2028,100+,0,0,0
2029,0-4,3732,3474,7206
2029,5-9,4423,4113,8536
2029,10-14,6359,5818,12177
2029,15-19,5835,5486,11321
