年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2014-07,09007010-005,連江縣南竿鄉,仁愛村,113,563,307,256,82,429,52,442,17
2014-07,09007010-001,連江縣南竿鄉,介壽村,483,2372,1320,1052,324,1840,208,1858,65
2014-07,09007010-009,連江縣南竿鄉,四維村,31,177,101,76,11,136,30,155,3
2014-07,09007010-002,連江縣南竿鄉,復興村,229,1401,811,590,198,1076,127,1130,31
2014-07,09007010-006,連江縣南竿鄉,津沙村,70,373,237,136,31,292,50,322,8
2014-07,09007010-004,連江縣南竿鄉,清水村,169,849,490,359,144,661,44,653,25
2014-07,09007010-008,連江縣南竿鄉,珠螺村,29,216,128,88,24,177,15,179,7
2014-07,09007010-003,連江縣南竿鄉,福沃村,174,960,577,383,106,758,96,814,18
2014-07,09007010-007,連江縣南竿鄉,馬祖村,118,593,321,272,78,469,46,483,12
2014-07,09007020-002,連江縣北竿鄉,后沃村,46,187,105,82,22,138,27,158,2
2014-07,09007020-005,連江縣北竿鄉,坂里村,63,320,168,152,41,247,32,263,9
2014-07,09007020-001,連江縣北竿鄉,塘岐村,223,1121,618,503,151,876,94,907,28
2014-07,09007020-003,連江縣北竿鄉,橋仔村,65,362,195,167,40,284,38,302,13
2014-07,09007020-006,連江縣北竿鄉,白沙村,29,137,87,50,23,102,12,109,1
2014-07,09007020-004,連江縣北竿鄉,芹壁村,47,193,108,85,19,148,26,169,1
2014-07,09007030-005,連江縣莒光鄉,大坪村,86,460,247,213,40,355,65,390,10
2014-07,09007030-002,連江縣莒光鄉,田沃村,40,231,148,83,26,182,23,192,5
2014-07,09007030-004,連江縣莒光鄉,福正村,44,222,128,94,14,165,43,203,3
2014-07,09007030-003,連江縣莒光鄉,西坵村,22,72,41,31,9,49,14,59,2
2014-07,09007030-001,連江縣莒光鄉,青帆村,80,433,263,170,44,347,42,383,3
2014-07,09007040-001,連江縣東引鄉,中柳村,139,575,327,248,74,457,44,480,11
2014-07,09007040-002,連江縣東引鄉,樂華村,158,644,402,242,86,521,37,520,16
2014-07,09020010-004,金門縣金城鎮,北門里,1435,4622,2381,2241,602,3530,490,3767,104
2014-07,09020010-003,金門縣金城鎮,南門里,1876,5960,2942,3018,751,4531,678,4848,180
2014-07,09020010-005,金門縣金城鎮,古城里,1136,3755,1873,1882,431,2899,425,3144,93
2014-07,09020010-001,金門縣金城鎮,東門里,1664,5579,2768,2811,751,4262,566,4529,144
2014-07,09020010-007,金門縣金城鎮,珠沙里,891,2852,1481,1371,240,2248,364,2480,73
2014-07,09020010-002,金門縣金城鎮,西門里,3361,10891,5367,5524,1470,8309,1112,8753,307
2014-07,09020010-008,金門縣金城鎮,賢庵里,1358,4529,2323,2206,447,3621,461,3852,106
2014-07,09020010-006,金門縣金城鎮,金水里,643,2053,1064,989,166,1647,240,1760,60
2014-07,09020020-002,金門縣金沙鎮,三山里,604,1931,968,963,163,1460,308,1665,51
2014-07,09020020-005,金門縣金沙鎮,何斗里,634,2068,1007,1061,226,1576,266,1729,54
2014-07,09020020-004,金門縣金沙鎮,光前里,804,2407,1189,1218,249,1903,255,2007,69
2014-07,09020020-003,金門縣金沙鎮,大洋里,398,1210,617,593,125,914,171,1006,42
2014-07,09020020-007,金門縣金沙鎮,官嶼里,656,2164,1060,1104,182,1646,336,1854,70
2014-07,09020020-001,金門縣金沙鎮,汶沙里,1716,5401,2681,2720,638,4128,635,4509,129
2014-07,09020020-008,金門縣金沙鎮,浦山里,735,2443,1184,1259,287,1843,313,2005,68
2014-07,09020020-006,金門縣金沙鎮,西園里,453,1517,798,719,113,1181,223,1315,58
2014-07,09020030-002,金門縣金湖鎮,山外里,1075,3742,1853,1889,495,2891,356,3047,104
2014-07,09020030-004,金門縣金湖鎮,料羅里,504,1892,1015,877,170,1498,224,1627,49
2014-07,09020030-001,金門縣金湖鎮,新市里,1572,4759,2419,2340,598,3595,566,3930,117
2014-07,09020030-006,金門縣金湖鎮,新湖里,2346,7560,3816,3744,979,6048,533,6158,219
2014-07,09020030-003,金門縣金湖鎮,正義里,789,2536,1297,1239,214,2017,305,2141,88
2014-07,09020030-007,金門縣金湖鎮,溪湖里,468,1482,755,727,159,1132,191,1248,40
2014-07,09020030-005,金門縣金湖鎮,瓊林里,981,3231,1599,1632,362,2427,442,2709,83
2014-07,09020030-008,金門縣金湖鎮,蓮庵里,517,1673,826,847,164,1285,224,1415,47
2014-07,09020040-001,金門縣金寧鄉,古寧村,1021,3296,1650,1646,296,2465,535,2843,81
2014-07,09020040-003,金門縣金寧鄉,后盤村,492,1500,747,753,139,1145,216,1290,30
2014-07,09020040-002,金門縣金寧鄉,安美村,1315,4261,2160,2101,469,3298,494,3525,129
2014-07,09020040-005,金門縣金寧鄉,榜林村,1500,5013,2544,2469,516,3976,521,4233,134
2014-07,09020040-004,金門縣金寧鄉,湖埔村,1719,5465,2736,2729,585,4397,483,4572,153
2014-07,09020040-006,金門縣金寧鄉,盤山村,1487,6487,3344,3143,481,5584,422,5106,781
2014-07,09020050-001,金門縣烈嶼鄉,上岐村,683,2784,1337,1447,232,2138,414,2418,68
2014-07,09020050-002,金門縣烈嶼鄉,上林村,408,1450,695,755,145,1107,198,1237,30
2014-07,09020050-004,金門縣烈嶼鄉,林湖村,887,3425,1774,1651,331,2675,419,2906,96
2014-07,09020050-003,金門縣烈嶼鄉,西口村,615,2442,1203,1239,216,1916,310,2091,71
2014-07,09020050-005,金門縣烈嶼鄉,黃埔村,389,1570,754,816,149,1220,201,1330,44
2014-07,09020060-001,金門縣烏坵鄉,大坵村,52,305,165,140,46,223,36,232,14
2014-07,09020060-002,金門縣烏坵鄉,小坵村,82,361,170,191,72,262,27,257,15
2014-07,10002010-016,宜蘭縣宜蘭市,七張里,522,1738,918,820,282,1213,243,1339,55
2014-07,10002010-043,宜蘭縣宜蘭市,七結里,1116,3187,1472,1715,639,2287,261,2294,109
2014-07,10002010-031,宜蘭縣宜蘭市,中山里,483,1090,561,529,82,780,228,959,29
2014-07,10002010-046,宜蘭縣宜蘭市,中興里,1230,3471,1657,1814,473,2601,397,2775,78
2014-07,10002010-012,宜蘭縣宜蘭市,凱旋里,465,1484,759,725,221,1087,176,1139,46
2014-07,10002010-026,宜蘭縣宜蘭市,北津里,914,2596,1284,1312,296,2039,261,2099,89
2014-07,10002010-028,宜蘭縣宜蘭市,北門里,502,1401,730,671,139,1040,222,1181,27
2014-07,10002010-009,宜蘭縣宜蘭市,南橋里,444,1379,715,664,200,988,191,1083,50
2014-07,10002010-011,宜蘭縣宜蘭市,南津里,1000,2399,1164,1235,404,1538,457,1861,62
2014-07,10002010-034,宜蘭縣宜蘭市,南門里,686,1865,907,958,304,1294,267,1436,48
2014-07,10002010-045,宜蘭縣宜蘭市,大新里,388,962,466,496,115,645,202,798,20
