年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-65歲,超過65歲,超過20歲,18-19歲
2014-06,09007010-005,連江縣南竿鄉,仁愛村,114,564,307,257,81,437,46,445,15
2014-06,09007010-001,連江縣南竿鄉,介壽村,483,2386,1324,1062,330,1870,186,1859,73
2014-06,09007010-009,連江縣南竿鄉,四維村,31,171,96,75,11,132,28,149,3
2014-06,09007010-002,連江縣南竿鄉,復興村,227,1386,800,586,198,1070,118,1113,35
2014-06,09007010-006,連江縣南竿鄉,津沙村,68,365,232,133,29,291,45,316,8
2014-06,09007010-004,連江縣南竿鄉,清水村,169,847,489,358,145,662,40,650,24
2014-06,09007010-008,連江縣南竿鄉,珠螺村,29,208,124,84,22,172,14,173,7
2014-06,09007010-003,連江縣南竿鄉,福沃村,173,949,568,381,107,754,88,802,16
2014-06,09007010-007,連江縣南竿鄉,馬祖村,118,599,326,273,79,478,42,487,12
2014-06,09007020-002,連江縣北竿鄉,后沃村,46,191,108,83,22,147,22,162,2
2014-06,09007020-005,連江縣北竿鄉,坂里村,62,318,168,150,39,251,28,262,10
2014-06,09007020-001,連江縣北竿鄉,塘岐村,224,1122,619,503,154,887,81,906,29
2014-06,09007020-003,連江縣北竿鄉,橋仔村,65,361,194,167,40,285,36,302,12
2014-06,09007020-006,連江縣北竿鄉,白沙村,29,134,85,49,21,101,12,108,1
2014-06,09007020-004,連江縣北竿鄉,芹壁村,48,196,108,88,19,154,23,172,1
2014-06,09007030-005,連江縣莒光鄉,大坪村,86,461,247,214,40,361,60,391,10
2014-06,09007030-002,連江縣莒光鄉,田沃村,41,231,148,83,26,183,22,193,4
2014-06,09007030-004,連江縣莒光鄉,福正村,44,215,124,91,13,163,39,196,4
2014-06,09007030-003,連江縣莒光鄉,西坵村,22,69,39,30,7,48,14,58,2
2014-06,09007030-001,連江縣莒光鄉,青帆村,80,438,268,170,43,360,35,389,3
2014-06,09007040-001,連江縣東引鄉,中柳村,139,571,323,248,74,454,43,475,11
2014-06,09007040-002,連江縣東引鄉,樂華村,158,644,406,238,85,527,32,519,16
2014-06,09020010-004,金門縣金城鎮,北門里,1431,4620,2383,2237,598,3582,440,3770,102
2014-06,09020010-003,金門縣金城鎮,南門里,1883,5968,2947,3021,747,4591,630,4860,181
2014-06,09020010-005,金門縣金城鎮,古城里,1132,3727,1861,1866,427,2908,392,3119,88
2014-06,09020010-001,金門縣金城鎮,東門里,1660,5549,2749,2800,749,4281,519,4506,136
2014-06,09020010-007,金門縣金城鎮,珠沙里,886,2835,1473,1362,242,2257,336,2459,74
2014-06,09020010-002,金門縣金城鎮,西門里,3353,10834,5344,5490,1469,8349,1016,8711,295
2014-06,09020010-008,金門縣金城鎮,賢庵里,1349,4492,2310,2182,446,3633,413,3824,105
2014-06,09020010-006,金門縣金城鎮,金水里,642,2051,1061,990,166,1668,217,1761,58
2014-06,09020020-002,金門縣金沙鎮,三山里,601,1915,962,953,161,1463,291,1652,53
2014-06,09020020-005,金門縣金沙鎮,何斗里,634,2055,999,1056,223,1594,238,1719,51
2014-06,09020020-004,金門縣金沙鎮,光前里,801,2383,1176,1207,250,1906,227,1985,70
2014-06,09020020-003,金門縣金沙鎮,大洋里,392,1179,603,576,125,895,159,975,40
2014-06,09020020-007,金門縣金沙鎮,官嶼里,654,2156,1054,1102,182,1667,307,1846,69
2014-06,09020020-001,金門縣金沙鎮,汶沙里,1717,5386,2675,2711,633,4164,589,4499,125
2014-06,09020020-008,金門縣金沙鎮,浦山里,735,2431,1177,1254,283,1858,290,1995,68
2014-06,09020020-006,金門縣金沙鎮,西園里,454,1523,805,718,112,1197,214,1321,58
2014-06,09020030-002,金門縣金湖鎮,山外里,1075,3719,1845,1874,491,2908,320,3031,101
2014-06,09020030-004,金門縣金湖鎮,料羅里,503,1883,1014,869,169,1508,206,1620,50
2014-06,09020030-001,金門縣金湖鎮,新市里,1575,4755,2414,2341,595,3647,513,3924,119
2014-06,09020030-006,金門縣金湖鎮,新湖里,2328,7489,3776,3713,963,6046,480,6103,219
2014-06,09020030-003,金門縣金湖鎮,正義里,788,2531,1297,1234,213,2036,282,2131,94
2014-06,09020030-007,金門縣金湖鎮,溪湖里,465,1456,747,709,154,1121,181,1230,38
2014-06,09020030-005,金門縣金湖鎮,瓊林里,980,3221,1596,1625,362,2451,408,2698,87
2014-06,09020030-008,金門縣金湖鎮,蓮庵里,517,1668,825,843,163,1294,211,1406,53
2014-06,09020040-001,金門縣金寧鄉,古寧村,1013,3259,1639,1620,294,2453,512,2816,76
2014-06,09020040-003,金門縣金寧鄉,后盤村,490,1505,754,751,146,1158,201,1285,34
2014-06,09020040-002,金門縣金寧鄉,安美村,1315,4210,2134,2076,456,3288,466,3493,125
2014-06,09020040-005,金門縣金寧鄉,榜林村,1494,4974,2522,2452,515,3979,480,4199,129
2014-06,09020040-004,金門縣金寧鄉,湖埔村,1712,5401,2699,2702,572,4385,444,4525,148
2014-06,09020040-006,金門縣金寧鄉,盤山村,1482,6528,3373,3155,485,5662,381,5105,822
2014-06,09020050-001,金門縣烈嶼鄉,上岐村,682,2771,1332,1439,229,2148,394,2410,66
2014-06,09020050-002,金門縣烈嶼鄉,上林村,407,1439,693,746,145,1112,182,1229,31
2014-06,09020050-004,金門縣烈嶼鄉,林湖村,884,3403,1761,1642,326,2687,390,2890,94
2014-06,09020050-003,金門縣烈嶼鄉,西口村,611,2418,1191,1227,213,1915,290,2074,71
2014-06,09020050-005,金門縣烈嶼鄉,黃埔村,388,1550,743,807,151,1219,180,1307,45
2014-06,09020060-001,金門縣烏坵鄉,大坵村,52,301,162,139,46,223,32,229,14
2014-06,09020060-002,金門縣烏坵鄉,小坵村,82,362,171,191,72,269,21,258,14
2014-06,10002010-016,宜蘭縣宜蘭市,七張里,515,1720,907,813,276,1215,229,1327,56
2014-06,10002010-043,宜蘭縣宜蘭市,七結里,1114,3195,1480,1715,639,2323,233,2298,107
2014-06,10002010-031,宜蘭縣宜蘭市,中山里,486,1098,564,534,85,793,220,963,30
2014-06,10002010-046,宜蘭縣宜蘭市,中興里,1227,3471,1654,1817,471,2635,365,2772,85
2014-06,10002010-012,宜蘭縣宜蘭市,凱旋里,462,1477,752,725,222,1090,165,1132,47
2014-06,10002010-026,宜蘭縣宜蘭市,北津里,915,2575,1269,1306,302,2037,236,2073,92
2014-06,10002010-028,宜蘭縣宜蘭市,北門里,502,1396,727,669,139,1047,210,1179,27
2014-06,10002010-009,宜蘭縣宜蘭市,南橋里,439,1376,713,663,199,998,179,1081,49
2014-06,10002010-011,宜蘭縣宜蘭市,南津里,1001,2405,1166,1239,410,1554,441,1861,61
2014-06,10002010-034,宜蘭縣宜蘭市,南門里,684,1845,891,954,297,1306,242,1422,49
2014-06,10002010-045,宜蘭縣宜蘭市,大新里,381,953,464,489,110,655,188,795,19
2014-06,10002010-023,宜蘭縣宜蘭市,孝廉里,526,1401,745,656,155,1008,238,1166,37
2014-06,10002010-021,宜蘭縣宜蘭市,小東里,645,1709,869,840,163,1264,282,1471,31
2014-06,10002010-015,宜蘭縣宜蘭市,延平里,1313,3870,1850,2020,729,2850,291,2793,144
2014-06,10002010-010,宜蘭縣宜蘭市,建業里,672,1950,997,953,335,1400,215,1474,55
2014-06,10002010-037,宜蘭縣宜蘭市,建軍里,747,2121,986,1135,363,1576,182,1569,76
2014-06,10002010-040,宜蘭縣宜蘭市,復興里,1376,3363,1605,1758,434,2407,522,2702,95
2014-06,10002010-038,宜蘭縣宜蘭市,思源里,1877,5250,2513,2737,963,3999,288,3741,208
2014-06,10002010-017,宜蘭縣宜蘭市,慈安里,774,2037,962,1075,236,1597,204,1624,72
2014-06,10002010-041,宜蘭縣宜蘭市,成功里,1305,3790,1817,1973,725,2781,284,2763,109
2014-06,10002010-047,宜蘭縣宜蘭市,擺厘里,1338,3362,1578,1784,438,2615,309,2669,96
2014-06,10002010-039,宜蘭縣宜蘭市,文化里,1458,4020,1924,2096,724,2829,467,2995,132
2014-06,10002010-042,宜蘭縣宜蘭市,新東里,1392,3901,1824,2077,625,2934,342,2910,155
2014-06,10002010-018,宜蘭縣宜蘭市,新民里,808,1883,969,914,185,1311,387,1607,41
2014-06,10002010-024,宜蘭縣宜蘭市,新生里,1004,2974,1521,1453,375,2278,321,2393,105
2014-06,10002010-014,宜蘭縣宜蘭市,東村里,846,2575,1276,1299,436,1957,182,1926,88
2014-06,10002010-019,宜蘭縣宜蘭市,東門里,488,1129,584,545,111,792,226,969,21
2014-06,10002010-027,宜蘭縣宜蘭市,梅洲里,1186,3613,1867,1746,427,2769,417,2897,139
2014-06,10002010-036,宜蘭縣宜蘭市,民族里,1116,2999,1455,1544,537,1958,504,2243,87
2014-06,10002010-002,宜蘭縣宜蘭市,民權里,952,2075,1061,1014,265,1530,280,1680,58
2014-06,10002010-044,宜蘭縣宜蘭市,泰山里,945,2676,1267,1409,509,1932,235,1932,95
2014-06,10002010-001,宜蘭縣宜蘭市,神農里,1269,3121,1518,1603,375,2290,456,2573,74
2014-06,10002010-025,宜蘭縣宜蘭市,茭白里,807,2344,1163,1181,329,1822,193,1831,72
2014-06,10002010-022,宜蘭縣宜蘭市,菜園里,601,1537,744,793,155,1167,215,1281,41
2014-06,10002010-032,宜蘭縣宜蘭市,西門里,770,2059,1066,993,240,1485,334,1705,53
2014-06,10002010-035,宜蘭縣宜蘭市,負郭里,1394,3872,1815,2057,777,2720,375,2799,122
2014-06,10002010-008,宜蘭縣宜蘭市,進士里,946,2448,1204,1244,287,1850,311,1980,75
2014-06,10002010-013,宜蘭縣宜蘭市,黎明里,712,2156,1083,1073,355,1579,222,1631,66
2014-06,10002020-029,宜蘭縣羅東鎮,中山里,666,1666,808,858,235,1105,326,1329,42
2014-06,10002020-030,宜蘭縣羅東鎮,仁和里,520,1288,618,670,168,899,221,1061,23
2014-06,10002020-011,宜蘭縣羅東鎮,仁德里,574,1423,715,708,168,1031,224,1170,43
2014-06,10002020-024,宜蘭縣羅東鎮,仁愛里,1358,4382,2101,2281,788,3254,340,3259,146
2014-06,10002020-022,宜蘭縣羅東鎮,信義里,1379,3845,1824,2021,739,2645,461,2805,115
2014-06,10002020-020,宜蘭縣羅東鎮,公正里,1278,3688,1799,1889,736,2468,484,2656,111
2014-06,10002020-018,宜蘭縣羅東鎮,北成里,1182,3569,1697,1872,675,2558,336,2598,115
2014-06,10002020-008,宜蘭縣羅東鎮,南昌里,1078,2798,1356,1442,392,2101,305,2232,73
2014-06,10002020-009,宜蘭縣羅東鎮,南豪里,555,1606,764,842,243,1119,244,1265,39
2014-06,10002020-026,宜蘭縣羅東鎮,國華里,1894,5574,2556,3018,1076,4028,470,4064,170
2014-06,10002020-004,宜蘭縣羅東鎮,大新里,757,1866,908,958,284,1332,250,1438,49
2014-06,10002020-010,宜蘭縣羅東鎮,成功里,621,1807,860,947,277,1269,261,1403,51
2014-06,10002020-006,宜蘭縣羅東鎮,新群里,1062,3159,1572,1587,503,2363,293,2412,93
2014-06,10002020-005,宜蘭縣羅東鎮,東安里,1568,4404,2047,2357,834,3239,331,3206,144
2014-06,10002020-025,宜蘭縣羅東鎮,樹林里,1449,4303,2035,2268,793,3090,420,3199,113
2014-06,10002020-016,宜蘭縣羅東鎮,漢民里,1699,4759,2277,2482,918,3238,603,3473,147
2014-06,10002020-023,宜蘭縣羅東鎮,竹林里,1205,3745,1813,1932,620,2616,509,2852,105
2014-06,10002020-027,宜蘭縣羅東鎮,維揚里,1312,3838,1833,2005,713,2728,397,2826,113
2014-06,10002020-007,宜蘭縣羅東鎮,羅莊里,1335,3473,1613,1860,467,2740,266,2738,116
2014-06,10002020-017,宜蘭縣羅東鎮,西安里,1154,3326,1586,1740,433,2556,337,2649,112
2014-06,10002020-019,宜蘭縣羅東鎮,賢文里,1681,4628,2183,2445,820,3170,638,3443,133
2014-06,10002020-028,宜蘭縣羅東鎮,開明里,681,1718,843,875,199,1202,317,1410,39
2014-06,10002020-021,宜蘭縣羅東鎮,集祥里,684,1457,722,735,238,1023,196,1137,27
2014-06,10002030-018,宜蘭縣蘇澳鎮,南安里,406,1147,603,544,76,845,226,1031,22
2014-06,10002030-022,宜蘭縣蘇澳鎮,南寧里,418,1292,665,627,105,941,246,1104,40
2014-06,10002030-023,宜蘭縣蘇澳鎮,南建里,470,1540,790,750,148,1164,228,1316,36
2014-06,10002030-025,宜蘭縣蘇澳鎮,南強里,367,871,468,403,80,614,177,748,18
2014-06,10002030-020,宜蘭縣蘇澳鎮,南成里,438,1342,687,655,117,976,249,1163,29
2014-06,10002030-019,宜蘭縣蘇澳鎮,南正里,397,1167,588,579,112,845,210,998,23
2014-06,10002030-021,宜蘭縣蘇澳鎮,南興里,602,1755,876,879,165,1297,293,1502,34
2014-06,10002030-004,宜蘭縣蘇澳鎮,存仁里,368,1146,602,544,144,800,202,945,22
2014-06,10002030-008,宜蘭縣蘇澳鎮,新城里,518,1541,771,770,198,1132,211,1223,49
2014-06,10002030-026,宜蘭縣蘇澳鎮,朝陽里,306,713,387,326,40,476,197,654,11
2014-06,10002030-024,宜蘭縣蘇澳鎮,東澳里,136,404,210,194,32,295,77,352,12
2014-06,10002030-015,宜蘭縣蘇澳鎮,永光里,215,538,267,271,62,361,115,445,11
2014-06,10002030-016,宜蘭縣蘇澳鎮,永春里,315,746,386,360,80,538,128,620,17
2014-06,10002030-003,宜蘭縣蘇澳鎮,永榮里,1381,4370,2232,2138,669,3210,491,3371,138
2014-06,10002030-017,宜蘭縣蘇澳鎮,永樂里,193,573,276,297,86,399,88,461,11
2014-06,10002030-005,宜蘭縣蘇澳鎮,港邊里,544,1625,867,758,127,1200,298,1411,31
2014-06,10002030-027,宜蘭縣蘇澳鎮,聖愛里,1136,3327,1664,1663,400,2514,413,2710,94
2014-06,10002030-009,宜蘭縣蘇澳鎮,聖湖里,874,2795,1420,1375,343,2080,372,2282,76
2014-06,10002030-011,宜蘭縣蘇澳鎮,蘇北里,469,1281,643,638,140,924,217,1065,34
2014-06,10002030-012,宜蘭縣蘇澳鎮,蘇南里,212,562,274,288,53,389,120,477,13
2014-06,10002030-013,宜蘭縣蘇澳鎮,蘇東里,249,673,335,338,66,524,83,569,20
2014-06,10002030-010,宜蘭縣蘇澳鎮,蘇西里,1038,2960,1485,1475,347,2205,408,2424,70
2014-06,10002030-014,宜蘭縣蘇澳鎮,長安里,252,654,342,312,65,480,109,551,14
2014-06,10002030-007,宜蘭縣蘇澳鎮,隘丁里,1043,3284,1675,1609,485,2418,381,2520,104
2014-06,10002030-002,宜蘭縣蘇澳鎮,頂寮里,325,1117,569,548,131,859,127,881,47
2014-06,10002030-001,宜蘭縣蘇澳鎮,龍德里,1268,3893,2011,1882,445,2961,487,3175,130
