年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-65歲,超過65歲,超過20歲,18-19歲
2014-10,0900701-005,連江縣南竿鄉,仁愛村,113,573,312,261,82,442,49,452,13
2014-10,0900701-001,連江縣南竿鄉,介壽村,489,2378,1328,1050,325,1861,192,1857,70
2014-10,0900701-009,連江縣南竿鄉,四維村,28,178,102,76,13,139,26,153,5
2014-10,0900701-002,連江縣南竿鄉,復興村,230,1380,796,584,194,1063,123,1113,32
2014-10,0900701-006,連江縣南竿鄉,津沙村,72,383,242,141,30,306,47,334,6
2014-10,0900701-004,連江縣南竿鄉,清水村,169,859,494,365,150,666,43,658,26
2014-10,0900701-008,連江縣南竿鄉,珠螺村,29,217,129,88,25,178,14,179,7
2014-10,0900701-003,連江縣南竿鄉,福沃村,174,968,581,387,107,772,89,821,18
2014-10,0900701-007,連江縣南竿鄉,馬祖村,117,585,315,270,79,463,43,477,14
2014-10,0900702-002,連江縣北竿鄉,后沃村,45,190,108,82,22,143,25,160,2
2014-10,0900702-005,連江縣北竿鄉,坂里村,65,322,168,154,39,255,28,266,8
2014-10,0900702-001,連江縣北竿鄉,塘岐村,226,1130,616,514,147,902,81,912,32
2014-10,0900702-003,連江縣北竿鄉,橋仔村,64,362,193,169,40,287,35,299,13
2014-10,0900702-006,連江縣北竿鄉,白沙村,28,137,88,49,24,101,12,108,1
2014-10,0900702-004,連江縣北竿鄉,芹壁村,47,182,102,80,17,141,24,164,0
2014-10,0900703-005,連江縣莒光鄉,大坪村,84,460,247,213,38,360,62,394,9
2014-10,0900703-002,連江縣莒光鄉,田沃村,40,230,145,85,28,180,22,188,6
2014-10,0900703-004,連江縣莒光鄉,福正村,42,222,129,93,16,168,38,201,3
2014-10,0900703-003,連江縣莒光鄉,西坵村,22,74,42,32,9,51,14,62,1
2014-10,0900703-001,連江縣莒光鄉,青帆村,80,432,259,173,45,350,37,381,3
2014-10,0900704-001,連江縣東引鄉,中柳村,139,580,327,253,76,460,44,481,12
2014-10,0900704-002,連江縣東引鄉,樂華村,160,670,423,247,88,548,34,546,15
2014-10,0902001-004,金門縣金城鎮,北門里,1448,4685,2407,2278,618,3617,450,3819,108
2014-10,0902001-003,金門縣金城鎮,南門里,1881,5993,2959,3034,758,4597,638,4884,181
2014-10,0902001-005,金門縣金城鎮,古城里,1135,3783,1888,1895,433,2954,396,3174,85
2014-10,0902001-001,金門縣金城鎮,東門里,1664,5609,2797,2812,748,4336,525,4560,147
2014-10,0902001-007,金門縣金城鎮,珠沙里,897,2893,1496,1397,247,2304,342,2511,71
2014-10,0902001-002,金門縣金城鎮,西門里,3374,11004,5429,5575,1488,8471,1045,8854,313
2014-10,0902001-008,金門縣金城鎮,賢庵里,1373,4601,2357,2244,455,3729,417,3920,106
2014-10,0902001-006,金門縣金城鎮,金水里,646,2077,1072,1005,173,1676,228,1779,64
2014-10,0902002-002,金門縣金沙鎮,三山里,607,1948,976,972,164,1494,290,1684,46
2014-10,0902002-005,金門縣金沙鎮,何斗里,634,2064,1006,1058,223,1600,241,1731,57
2014-10,0902002-004,金門縣金沙鎮,光前里,811,2436,1199,1237,256,1947,233,2026,73
2014-10,0902002-003,金門縣金沙鎮,大洋里,401,1233,623,610,123,944,166,1032,43
2014-10,0902002-007,金門縣金沙鎮,官嶼里,658,2185,1071,1114,180,1697,308,1878,71
2014-10,0902002-001,金門縣金沙鎮,汶沙里,1720,5455,2702,2753,648,4204,603,4562,126
2014-10,0902002-008,金門縣金沙鎮,浦山里,738,2474,1194,1280,291,1888,295,2030,73
2014-10,0902002-006,金門縣金沙鎮,西園里,456,1545,805,740,114,1217,214,1339,57
2014-10,0902003-002,金門縣金湖鎮,山外里,1072,3737,1839,1898,492,2916,329,3060,98
2014-10,0902003-004,金門縣金湖鎮,料羅里,503,1890,1017,873,163,1517,210,1631,47
2014-10,0902003-001,金門縣金湖鎮,新市里,1572,4800,2444,2356,599,3677,524,3974,118
2014-10,0902003-006,金門縣金湖鎮,新湖里,2372,7700,3890,3810,994,6204,502,6282,217
2014-10,0902003-003,金門縣金湖鎮,正義里,796,2565,1308,1257,208,2074,283,2179,87
2014-10,0902003-007,金門縣金湖鎮,溪湖里,472,1503,767,736,157,1166,180,1268,38
2014-10,0902003-005,金門縣金湖鎮,瓊林里,986,3275,1619,1656,364,2498,413,2745,85
2014-10,0902003-008,金門縣金湖鎮,蓮庵里,516,1686,829,857,168,1302,216,1428,47
2014-10,0902004-001,金門縣金寧鄉,古寧村,1022,3307,1641,1666,290,2506,511,2865,81
2014-10,0902004-003,金門縣金寧鄉,后盤村,496,1510,748,762,140,1164,206,1293,33
2014-10,0902004-002,金門縣金寧鄉,安美村,1333,4342,2200,2142,488,3382,472,3597,124
2014-10,0902004-005,金門縣金寧鄉,榜林村,1510,5061,2570,2491,515,4060,486,4279,133
2014-10,0902004-004,金門縣金寧鄉,湖埔村,1743,5577,2789,2788,600,4521,456,4662,159
2014-10,0902004-006,金門縣金寧鄉,盤山村,1497,7135,3668,3467,487,6261,387,5303,1236
2014-10,0902005-001,金門縣烈嶼鄉,上岐村,685,2819,1355,1464,238,2182,399,2442,69
2014-10,0902005-002,金門縣烈嶼鄉,上林村,409,1461,699,762,143,1129,189,1247,29
2014-10,0902005-004,金門縣烈嶼鄉,林湖村,892,3469,1801,1668,331,2742,396,2943,97
2014-10,0902005-003,金門縣烈嶼鄉,西口村,622,2481,1223,1258,221,1964,296,2125,73
2014-10,0902005-005,金門縣烈嶼鄉,黃埔村,390,1589,765,824,156,1243,190,1345,44
2014-10,0902006-001,金門縣烏坵鄉,大坵村,52,309,167,142,47,230,32,235,14
2014-10,0902006-002,金門縣烏坵鄉,小坵村,82,361,169,192,73,266,22,255,17
2014-10,1000201-016,宜蘭縣宜蘭市,七張里,522,1732,913,819,282,1222,228,1339,56
2014-10,1000201-043,宜蘭縣宜蘭市,七結里,1125,3194,1472,1722,637,2315,242,2313,101
2014-10,1000201-031,宜蘭縣宜蘭市,中山里,484,1089,560,529,81,793,215,961,24
2014-10,1000201-046,宜蘭縣宜蘭市,中興里,1228,3459,1663,1796,480,2616,363,2752,92
2014-10,1000201-012,宜蘭縣宜蘭市,凱旋里,469,1489,764,725,214,1107,168,1149,52
2014-10,1000201-026,宜蘭縣宜蘭市,北津里,920,2606,1288,1318,301,2068,237,2108,91
2014-10,1000201-028,宜蘭縣宜蘭市,北門里,502,1391,721,670,135,1046,210,1174,31
2014-10,1000201-009,宜蘭縣宜蘭市,南橋里,451,1397,723,674,209,1002,186,1095,49
2014-10,1000201-011,宜蘭縣宜蘭市,南津里,1013,2411,1173,1238,407,1564,440,1874,56
2014-10,1000201-034,宜蘭縣宜蘭市,南門里,693,1872,914,958,299,1329,244,1443,51
2014-10,1000201-045,宜蘭縣宜蘭市,大新里,385,954,462,492,117,653,184,789,20
2014-10,1000201-023,宜蘭縣宜蘭市,孝廉里,526,1377,734,643,154,989,234,1149,35
2014-10,1000201-021,宜蘭縣宜蘭市,小東里,652,1722,876,846,161,1278,283,1487,30
2014-10,1000201-015,宜蘭縣宜蘭市,延平里,1319,3875,1854,2021,718,2864,293,2806,141
2014-10,1000201-010,宜蘭縣宜蘭市,建業里,678,1960,1005,955,330,1414,216,1487,54
2014-10,1000201-037,宜蘭縣宜蘭市,建軍里,746,2094,975,1119,349,1564,181,1564,77
2014-10,1000201-040,宜蘭縣宜蘭市,復興里,1384,3350,1587,1763,408,2410,532,2714,89
2014-10,1000201-038,宜蘭縣宜蘭市,思源里,1897,5303,2544,2759,960,4048,295,3814,189
2014-10,1000201-017,宜蘭縣宜蘭市,慈安里,773,2012,940,1072,227,1589,196,1605,83
2014-10,1000201-041,宜蘭縣宜蘭市,成功里,1318,3819,1827,1992,712,2815,292,2796,118
2014-10,1000201-047,宜蘭縣宜蘭市,擺厘里,1338,3348,1564,1784,437,2589,322,2664,93
2014-10,1000201-039,宜蘭縣宜蘭市,文化里,1460,3987,1896,2091,704,2824,459,2985,123
2014-10,1000201-042,宜蘭縣宜蘭市,新東里,1390,3896,1813,2083,617,2942,337,2914,152
2014-10,1000201-018,宜蘭縣宜蘭市,新民里,813,1861,958,903,180,1292,389,1594,36
2014-10,1000201-024,宜蘭縣宜蘭市,新生里,1005,2988,1523,1465,374,2293,321,2420,92
2014-10,1000201-014,宜蘭縣宜蘭市,東村里,847,2582,1286,1296,438,1955,189,1931,95
2014-10,1000201-019,宜蘭縣宜蘭市,東門里,490,1131,582,549,112,794,225,968,21
2014-10,1000201-027,宜蘭縣宜蘭市,梅洲里,1192,3623,1876,1747,432,2772,419,2918,139
2014-10,1000201-036,宜蘭縣宜蘭市,民族里,1107,2973,1452,1521,537,1930,506,2230,93
2014-10,1000201-002,宜蘭縣宜蘭市,民權里,963,2037,1055,982,237,1526,274,1680,48
2014-10,1000201-044,宜蘭縣宜蘭市,泰山里,957,2664,1255,1409,485,1940,239,1946,95
2014-10,1000201-001,宜蘭縣宜蘭市,神農里,1276,3109,1506,1603,374,2285,450,2562,70
2014-10,1000201-025,宜蘭縣宜蘭市,茭白里,811,2352,1159,1193,326,1830,196,1848,67
2014-10,1000201-022,宜蘭縣宜蘭市,菜園里,604,1531,742,789,153,1158,220,1278,48
2014-10,1000201-032,宜蘭縣宜蘭市,西門里,776,2074,1069,1005,235,1500,339,1717,55
2014-10,1000201-035,宜蘭縣宜蘭市,負郭里,1396,3839,1796,2043,743,2718,378,2799,127
2014-10,1000201-008,宜蘭縣宜蘭市,進士里,957,2461,1203,1258,284,1864,313,1988,85
2014-10,1000201-013,宜蘭縣宜蘭市,黎明里,727,2213,1118,1095,369,1618,226,1671,71
2014-10,1000202-029,宜蘭縣羅東鎮,中山里,673,1676,807,869,230,1108,338,1338,44
2014-10,1000202-030,宜蘭縣羅東鎮,仁和里,520,1285,623,662,164,898,223,1064,24
2014-10,1000202-011,宜蘭縣羅東鎮,仁德里,577,1442,719,723,188,1032,222,1172,36
2014-10,1000202-024,宜蘭縣羅東鎮,仁愛里,1358,4388,2114,2274,798,3241,349,3264,135
2014-10,1000202-022,宜蘭縣羅東鎮,信義里,1365,3803,1783,2020,735,2610,458,2786,105
2014-10,1000202-020,宜蘭縣羅東鎮,公正里,1286,3676,1796,1880,739,2448,489,2653,112
2014-10,1000202-018,宜蘭縣羅東鎮,北成里,1193,3551,1694,1857,660,2554,337,2594,120
2014-10,1000202-008,宜蘭縣羅東鎮,南昌里,1094,2841,1373,1468,411,2114,316,2256,71
2014-10,1000202-009,宜蘭縣羅東鎮,南豪里,553,1592,751,841,234,1114,244,1264,32
2014-10,1000202-026,宜蘭縣羅東鎮,國華里,1897,5602,2586,3016,1111,4012,479,4068,163
2014-10,1000202-004,宜蘭縣羅東鎮,大新里,758,1856,911,945,281,1322,253,1425,61
2014-10,1000202-010,宜蘭縣羅東鎮,成功里,629,1831,872,959,297,1270,264,1412,45
2014-10,1000202-006,宜蘭縣羅東鎮,新群里,1064,3135,1561,1574,492,2345,298,2403,98
2014-10,1000202-005,宜蘭縣羅東鎮,東安里,1597,4482,2096,2386,864,3283,335,3249,142
2014-10,1000202-025,宜蘭縣羅東鎮,樹林里,1441,4288,2026,2262,790,3067,431,3186,107
2014-10,1000202-016,宜蘭縣羅東鎮,漢民里,1711,4799,2287,2512,938,3264,597,3492,159
2014-10,1000202-023,宜蘭縣羅東鎮,竹林里,1205,3743,1813,1930,633,2604,506,2840,107
2014-10,1000202-027,宜蘭縣羅東鎮,維揚里,1310,3834,1821,2013,714,2727,393,2818,119
2014-10,1000202-007,宜蘭縣羅東鎮,羅莊里,1354,3513,1625,1888,475,2765,273,2774,110
2014-10,1000202-017,宜蘭縣羅東鎮,西安里,1162,3362,1615,1747,452,2571,339,2670,107
2014-10,1000202-019,宜蘭縣羅東鎮,賢文里,1689,4640,2181,2459,817,3174,649,3469,128
2014-10,1000202-028,宜蘭縣羅東鎮,開明里,680,1712,837,875,193,1205,314,1405,41
2014-10,1000202-021,宜蘭縣羅東鎮,集祥里,677,1435,710,725,233,1008,194,1116,28
2014-10,1000203-018,宜蘭縣蘇澳鎮,南安里,401,1124,586,538,73,829,222,1011,21
2014-10,1000203-022,宜蘭縣蘇澳鎮,南寧里,422,1287,662,625,100,941,246,1108,38
2014-10,1000203-023,宜蘭縣蘇澳鎮,南建里,472,1528,780,748,144,1155,229,1309,36
2014-10,1000203-025,宜蘭縣蘇澳鎮,南強里,363,855,460,395,77,602,176,741,13
2014-10,1000203-020,宜蘭縣蘇澳鎮,南成里,439,1337,685,652,117,974,246,1157,28
2014-10,1000203-019,宜蘭縣蘇澳鎮,南正里,395,1155,578,577,110,836,209,989,21
2014-10,1000203-021,宜蘭縣蘇澳鎮,南興里,602,1753,871,882,166,1292,295,1502,32
2014-10,1000203-004,宜蘭縣蘇澳鎮,存仁里,367,1134,593,541,137,797,200,938,25
2014-10,1000203-008,宜蘭縣蘇澳鎮,新城里,518,1542,769,773,194,1132,216,1232,47
2014-10,1000203-026,宜蘭縣蘇澳鎮,朝陽里,306,707,388,319,40,473,194,649,10
2014-10,1000203-024,宜蘭縣蘇澳鎮,東澳里,138,405,210,195,32,295,78,354,12
2014-10,1000203-015,宜蘭縣蘇澳鎮,永光里,216,533,261,272,60,357,116,443,11
2014-10,1000203-016,宜蘭縣蘇澳鎮,永春里,313,735,384,351,77,530,128,617,14
2014-10,1000203-003,宜蘭縣蘇澳鎮,永榮里,1388,4386,2240,2146,663,3225,498,3391,145
2014-10,1000203-017,宜蘭縣蘇澳鎮,永樂里,195,564,274,290,82,394,88,457,9
2014-10,1000203-005,宜蘭縣蘇澳鎮,港邊里,547,1616,863,753,128,1195,293,1399,34
2014-10,1000203-027,宜蘭縣蘇澳鎮,聖愛里,1146,3326,1657,1669,394,2516,416,2726,82
2014-10,1000203-009,宜蘭縣蘇澳鎮,聖湖里,877,2797,1420,1377,338,2080,379,2287,79
2014-10,1000203-011,宜蘭縣蘇澳鎮,蘇北里,462,1261,634,627,134,910,217,1053,32
2014-10,1000203-012,宜蘭縣蘇澳鎮,蘇南里,213,561,272,289,53,390,118,476,11
2014-10,1000203-013,宜蘭縣蘇澳鎮,蘇東里,252,664,331,333,60,524,80,570,16
2014-10,1000203-010,宜蘭縣蘇澳鎮,蘇西里,1036,2928,1470,1458,324,2201,403,2418,77
2014-10,1000203-014,宜蘭縣蘇澳鎮,長安里,250,636,338,298,61,469,106,536,15
2014-10,1000203-007,宜蘭縣蘇澳鎮,隘丁里,1052,3281,1665,1616,479,2420,382,2533,102
2014-10,1000203-002,宜蘭縣蘇澳鎮,頂寮里,331,1127,574,553,132,868,127,897,46
2014-10,1000203-001,宜蘭縣蘇澳鎮,龍德里,1264,3853,1988,1865,432,2933,488,3154,126
2014-10,1000204-021,宜蘭縣頭城鎮,下埔里,395,1143,604,539,136,815,192,943,37
2014-10,1000204-022,宜蘭縣頭城鎮,中崙里,395,1277,666,611,145,947,185,1044,33
2014-10,1000204-023,宜蘭縣頭城鎮,二城里,463,1299,687,612,138,978,183,1078,39
2014-10,1000204-004,宜蘭縣頭城鎮,合興里,161,417,222,195,43,296,78,353,8
2014-10,1000204-011,宜蘭縣頭城鎮,城北里,216,590,307,283,72,417,101,478,16
2014-10,1000204-013,宜蘭縣頭城鎮,城南里,269,752,388,364,99,529,124,607,20
2014-10,1000204-010,宜蘭縣頭城鎮,城東里,328,901,453,448,99,628,174,743,18
2014-10,1000204-012,宜蘭縣頭城鎮,城西里,225,691,360,331,66,482,143,584,18
2014-10,1000204-006,宜蘭縣頭城鎮,外澳里,365,1065,562,503,91,795,179,926,26
2014-10,1000204-009,宜蘭縣頭城鎮,大坑里,474,1571,802,769,200,1180,191,1261,48
2014-10,1000204-003,宜蘭縣頭城鎮,大溪里,363,1064,560,504,117,783,164,880,23
2014-10,1000204-002,宜蘭縣頭城鎮,大里里,272,786,395,391,87,559,140,663,16
2014-10,1000204-016,宜蘭縣頭城鎮,拔雅里,796,2270,1137,1133,363,1660,247,1709,80
2014-10,1000204-015,宜蘭縣頭城鎮,新建里,830,2459,1247,1212,366,1766,327,1909,84
2014-10,1000204-005,宜蘭縣頭城鎮,更新里,525,1558,790,768,154,1144,260,1318,38
2014-10,1000204-008,宜蘭縣頭城鎮,武營里,659,1911,950,961,246,1426,239,1531,52
2014-10,1000204-007,宜蘭縣頭城鎮,港口里,275,780,402,378,87,581,112,640,27
2014-10,1000204-001,宜蘭縣頭城鎮,石城里,129,352,190,162,34,246,72,310,5
2014-10,1000204-017,宜蘭縣頭城鎮,福成里,368,1174,649,525,157,821,196,942,33
2014-10,1000204-014,宜蘭縣頭城鎮,竹安里,802,2505,1278,1227,271,1921,313,2075,64
2014-10,1000204-019,宜蘭縣頭城鎮,金盈里,285,900,496,404,108,668,124,743,25
2014-10,1000204-018,宜蘭縣頭城鎮,金面里,693,2028,1092,936,229,1516,283,1651,61
2014-10,1000204-020,宜蘭縣頭城鎮,頂埔里,553,1592,829,763,149,1199,244,1344,45
2014-10,1000204-024,宜蘭縣頭城鎮,龜山里,228,828,392,436,104,648,76,680,19
2014-10,1000205-010,宜蘭縣礁溪鄉,三民村,984,2964,1580,1384,349,2179,436,2425,77
2014-10,1000205-018,宜蘭縣礁溪鄉,二結村,199,517,287,230,58,380,79,429,11
2014-10,1000205-007,宜蘭縣礁溪鄉,二龍村,522,1450,766,684,160,1077,213,1199,44
2014-10,1000205-014,宜蘭縣礁溪鄉,光武村,553,1525,820,705,157,1146,222,1248,50
2014-10,1000205-006,宜蘭縣礁溪鄉,六結村,621,1702,884,818,196,1192,314,1406,50
2014-10,1000205-017,宜蘭縣礁溪鄉,匏崙村,387,1135,616,519,125,846,164,939,32
2014-10,1000205-015,宜蘭縣礁溪鄉,吳沙村,1037,2909,1532,1377,328,2183,398,2380,94
2014-10,1000205-004,宜蘭縣礁溪鄉,大忠村,1295,2947,1453,1494,372,2250,325,2390,80
2014-10,1000205-005,宜蘭縣礁溪鄉,大義村,270,781,393,388,91,555,135,641,19
2014-10,1000205-003,宜蘭縣礁溪鄉,德陽村,1887,4489,2212,2277,554,3318,617,3680,114
2014-10,1000205-008,宜蘭縣礁溪鄉,時潮村,619,1699,919,780,185,1247,267,1413,42
2014-10,1000205-011,宜蘭縣礁溪鄉,林美村,472,1391,733,658,174,1028,189,1117,54
2014-10,1000205-013,宜蘭縣礁溪鄉,玉光村,413,1158,620,538,128,857,173,969,25
2014-10,1000205-009,宜蘭縣礁溪鄉,玉田村,954,2482,1325,1157,271,1850,361,2063,75
2014-10,1000205-002,宜蘭縣礁溪鄉,玉石村,872,2191,1161,1030,249,1638,304,1824,50
2014-10,1000205-001,宜蘭縣礁溪鄉,白雲村,651,1917,1028,889,250,1404,263,1544,46
2014-10,1000205-012,宜蘭縣礁溪鄉,白鵝村,354,975,537,438,104,741,130,823,22
2014-10,1000205-016,宜蘭縣礁溪鄉,龍潭村,1211,3782,1932,1850,443,2883,456,3086,112
2014-10,1000206-010,宜蘭縣壯圍鄉,功勞村,499,1466,766,700,170,1091,205,1185,53
2014-10,1000206-009,宜蘭縣壯圍鄉,古亭村,610,1760,941,819,180,1343,237,1471,46
2014-10,1000206-014,宜蘭縣壯圍鄉,古結村,443,1211,633,578,117,936,158,1007,32
2014-10,1000206-001,宜蘭縣壯圍鄉,吉祥村,970,2760,1396,1364,332,2139,289,2257,84
2014-10,1000206-013,宜蘭縣壯圍鄉,大福村,674,2051,1080,971,218,1565,268,1704,48
2014-10,1000206-005,宜蘭縣壯圍鄉,復興村,647,1940,1013,927,217,1470,253,1584,70
2014-10,1000206-008,宜蘭縣壯圍鄉,忠孝村,899,2653,1405,1248,296,2014,343,2166,97
2014-10,1000206-003,宜蘭縣壯圍鄉,新南村,413,1083,593,490,109,777,197,886,38
2014-10,1000206-012,宜蘭縣壯圍鄉,新社村,440,1217,661,556,98,888,231,1034,46
2014-10,1000206-004,宜蘭縣壯圍鄉,東港村,378,1156,621,535,121,871,164,965,28
2014-10,1000206-007,宜蘭縣壯圍鄉,永鎮村,297,932,478,454,85,689,158,793,20
2014-10,1000206-011,宜蘭縣壯圍鄉,美城村,840,2419,1317,1102,246,1831,342,2011,67
2014-10,1000206-002,宜蘭縣壯圍鄉,美福村,703,2034,1089,945,203,1545,286,1686,58
2014-10,1000206-006,宜蘭縣壯圍鄉,過嶺村,608,1793,940,853,176,1359,258,1512,52
2014-10,1000207-004,宜蘭縣員山鄉,七賢村,516,1602,865,737,231,1183,188,1229,57
2014-10,1000207-008,宜蘭縣員山鄉,中華村,308,734,431,303,53,532,149,649,11
2014-10,1000207-007,宜蘭縣員山鄉,內城村,634,1710,883,827,179,1266,265,1421,40
2014-10,1000207-012,宜蘭縣員山鄉,同樂村,915,2852,1552,1300,317,2174,361,2366,84
2014-10,1000207-001,宜蘭縣員山鄉,員山村,2318,6420,3234,3186,704,5050,666,5195,244
2014-10,1000207-002,宜蘭縣員山鄉,尚德村,889,2466,1325,1141,201,1898,367,2090,75
2014-10,1000207-003,宜蘭縣員山鄉,惠好村,608,1820,952,868,240,1349,231,1456,52
2014-10,1000207-011,宜蘭縣員山鄉,枕山村,908,2684,1447,1237,295,1981,408,2214,87
2014-10,1000207-009,宜蘭縣員山鄉,永和村,714,2155,1121,1034,234,1660,261,1760,79
2014-10,1000207-005,宜蘭縣員山鄉,深溝村,796,2072,1106,966,235,1557,280,1657,77
2014-10,1000207-015,宜蘭縣員山鄉,湖北村,402,1199,641,558,134,842,223,998,32
2014-10,1000207-013,宜蘭縣員山鄉,湖東村,363,1034,542,492,124,762,148,832,35
2014-10,1000207-016,宜蘭縣員山鄉,湖西村,606,1675,946,729,171,1182,322,1395,56
2014-10,1000207-006,宜蘭縣員山鄉,蓁巷村,483,1389,746,643,112,1057,220,1172,39
2014-10,1000207-014,宜蘭縣員山鄉,逸仙村,387,1039,596,443,125,743,171,857,26
2014-10,1000207-010,宜蘭縣員山鄉,頭分村,504,1544,816,728,168,1203,173,1260,44
2014-10,1000208-004,宜蘭縣冬山鄉,三奇村,346,1102,582,520,140,816,146,874,46
2014-10,1000208-014,宜蘭縣冬山鄉,中山村,203,543,288,255,43,424,76,462,18
2014-10,1000208-013,宜蘭縣冬山鄉,丸山村,545,1627,848,779,156,1240,231,1352,56
2014-10,1000208-012,宜蘭縣冬山鄉,八寶村,342,1020,546,474,106,763,151,869,23
2014-10,1000208-009,宜蘭縣冬山鄉,冬山村,400,956,508,448,115,651,190,795,19
2014-10,1000208-008,宜蘭縣冬山鄉,南興村,1188,3744,1848,1896,840,2576,328,2684,95
2014-10,1000208-005,宜蘭縣冬山鄉,大興村,357,1084,591,493,109,807,168,910,27
2014-10,1000208-024,宜蘭縣冬山鄉,大進村,342,952,536,416,108,669,175,783,27
2014-10,1000208-011,宜蘭縣冬山鄉,太和村,583,1734,912,822,180,1294,260,1419,56
2014-10,1000208-010,宜蘭縣冬山鄉,安平村,278,908,466,442,147,630,131,725,13
2014-10,1000208-022,宜蘭縣冬山鄉,廣安村,703,1955,989,966,214,1526,215,1573,70
2014-10,1000208-021,宜蘭縣冬山鄉,廣興村,1044,2910,1472,1438,265,2292,353,2448,84
2014-10,1000208-020,宜蘭縣冬山鄉,得安村,473,1301,692,609,158,944,199,1041,53
2014-10,1000208-006,宜蘭縣冬山鄉,東城村,537,1702,875,827,231,1239,232,1380,39
2014-10,1000208-023,宜蘭縣冬山鄉,柯林村,705,1932,1011,921,216,1508,208,1518,91
2014-10,1000208-001,宜蘭縣冬山鄉,武淵村,522,1326,710,616,96,1008,222,1138,47
2014-10,1000208-016,宜蘭縣冬山鄉,永美村,1273,3370,1722,1648,355,2648,367,2790,107
2014-10,1000208-018,宜蘭縣冬山鄉,清溝村,1542,4463,2203,2260,684,3308,471,3506,110
2014-10,1000208-002,宜蘭縣冬山鄉,珍珠村,610,1863,950,913,242,1398,223,1490,63
2014-10,1000208-017,宜蘭縣冬山鄉,群英村,2015,5491,2762,2729,633,4046,812,4515,140
