年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2014-05,09007010-005,連江縣南竿鄉,仁愛村,110,560,305,255,80,430,50,441,16
2014-05,09007010-001,連江縣南竿鄉,介壽村,475,2393,1332,1061,325,1860,208,1862,78
2014-05,09007010-009,連江縣南竿鄉,四維村,29,165,93,72,10,128,27,145,3
2014-05,09007010-002,連江縣南竿鄉,復興村,222,1384,799,585,197,1060,127,1112,34
2014-05,09007010-006,連江縣南竿鄉,津沙村,67,364,231,133,29,287,48,314,9
2014-05,09007010-004,連江縣南竿鄉,清水村,161,826,471,355,147,635,44,634,22
2014-05,09007010-008,連江縣南竿鄉,珠螺村,29,201,120,81,21,165,15,167,7
2014-05,09007010-003,連江縣南竿鄉,福沃村,173,942,557,385,107,739,96,795,16
2014-05,09007010-007,連江縣南竿鄉,馬祖村,115,600,326,274,82,472,46,486,12
2014-05,09007020-002,連江縣北竿鄉,后沃村,46,190,107,83,22,141,27,161,3
2014-05,09007020-005,連江縣北竿鄉,坂里村,60,317,167,150,39,246,32,261,10
2014-05,09007020-001,連江縣北竿鄉,塘岐村,226,1135,624,511,154,890,91,919,29
2014-05,09007020-003,連江縣北竿鄉,橋仔村,62,325,178,147,40,252,33,268,10
2014-05,09007020-006,連江縣北竿鄉,白沙村,29,137,86,51,20,105,12,112,1
2014-05,09007020-004,連江縣北竿鄉,芹壁村,48,197,109,88,19,153,25,172,2
2014-05,09007030-005,連江縣莒光鄉,大坪村,85,463,251,212,39,360,64,394,10
2014-05,09007030-002,連江縣莒光鄉,田沃村,41,232,149,83,28,181,23,193,4
2014-05,09007030-004,連江縣莒光鄉,福正村,44,217,125,92,13,162,42,198,4
2014-05,09007030-003,連江縣莒光鄉,西坵村,22,69,39,30,7,48,14,58,2
2014-05,09007030-001,連江縣莒光鄉,青帆村,79,441,272,169,43,358,40,392,3
2014-05,09007040-001,連江縣東引鄉,中柳村,136,566,319,247,75,446,45,470,9
2014-05,09007040-002,連江縣東引鄉,樂華村,158,641,402,239,86,519,36,514,16
2014-05,09020010-004,金門縣金城鎮,北門里,1433,4620,2379,2241,598,3532,490,3774,100
2014-05,09020010-003,金門縣金城鎮,南門里,1876,5950,2932,3018,751,4528,671,4843,179
2014-05,09020010-005,金門縣金城鎮,古城里,1126,3698,1847,1851,422,2856,420,3094,91
2014-05,09020010-001,金門縣金城鎮,東門里,1660,5544,2745,2799,745,4238,561,4502,133
2014-05,09020010-007,金門縣金城鎮,珠沙里,886,2823,1467,1356,239,2219,365,2442,79
2014-05,09020010-002,金門縣金城鎮,西門里,3345,10806,5328,5478,1481,8226,1099,8671,294
2014-05,09020010-008,金門縣金城鎮,賢庵里,1349,4443,2293,2150,445,3540,458,3777,104
2014-05,09020010-006,金門縣金城鎮,金水里,639,2046,1058,988,165,1643,238,1758,55
2014-05,09020020-002,金門縣金沙鎮,三山里,601,1907,953,954,163,1437,307,1644,51
2014-05,09020020-005,金門縣金沙鎮,何斗里,635,2047,1000,1047,218,1566,263,1715,51
2014-05,09020020-004,金門縣金沙鎮,光前里,801,2364,1166,1198,250,1862,252,1968,67
2014-05,09020020-003,金門縣金沙鎮,大洋里,391,1175,603,572,128,878,169,970,38
2014-05,09020020-007,金門縣金沙鎮,官嶼里,652,2136,1045,1091,183,1625,328,1829,65
2014-05,09020020-001,金門縣金沙鎮,汶沙里,1714,5360,2662,2698,633,4098,629,4473,122
2014-05,09020020-008,金門縣金沙鎮,浦山里,735,2419,1173,1246,275,1826,318,1987,71
2014-05,09020020-006,金門縣金沙鎮,西園里,455,1516,797,719,110,1184,222,1314,59
2014-05,09020030-002,金門縣金湖鎮,山外里,1068,3674,1822,1852,478,2844,352,2995,103
2014-05,09020030-004,金門縣金湖鎮,料羅里,500,1873,1006,867,168,1481,224,1609,50
2014-05,09020030-001,金門縣金湖鎮,新市里,1571,4746,2408,2338,596,3592,558,3911,118
2014-05,09020030-006,金門縣金湖鎮,新湖里,2324,7459,3759,3700,963,5972,524,6079,222
2014-05,09020030-003,金門縣金湖鎮,正義里,783,2520,1293,1227,213,2009,298,2121,93
2014-05,09020030-007,金門縣金湖鎮,溪湖里,462,1448,743,705,153,1108,187,1225,38
2014-05,09020030-005,金門縣金湖鎮,瓊林里,981,3204,1585,1619,363,2407,434,2680,86
2014-05,09020030-008,金門縣金湖鎮,蓮庵里,514,1653,820,833,161,1272,220,1392,54
2014-05,09020040-001,金門縣金寧鄉,古寧村,1007,3232,1625,1607,293,2402,537,2791,76
2014-05,09020040-003,金門縣金寧鄉,后盤村,491,1492,748,744,143,1135,214,1275,36
2014-05,09020040-002,金門縣金寧鄉,安美村,1312,4181,2114,2067,447,3241,493,3468,130
2014-05,09020040-005,金門縣金寧鄉,榜林村,1491,4943,2511,2432,516,3912,515,4169,128
2014-05,09020040-004,金門縣金寧鄉,湖埔村,1692,5303,2634,2669,568,4256,479,4429,148
2014-05,09020040-006,金門縣金寧鄉,盤山村,1471,6738,3486,3252,480,5836,422,5274,870
2014-05,09020050-001,金門縣烈嶼鄉,上岐村,679,2755,1323,1432,233,2109,413,2389,68
2014-05,09020050-002,金門縣烈嶼鄉,上林村,406,1442,694,748,147,1098,197,1232,31
2014-05,09020050-004,金門縣烈嶼鄉,林湖村,878,3378,1746,1632,325,2641,412,2864,94
2014-05,09020050-003,金門縣烈嶼鄉,西口村,609,2411,1188,1223,214,1891,306,2068,71
2014-05,09020050-005,金門縣烈嶼鄉,黃埔村,389,1541,738,803,151,1192,198,1298,45
2014-05,09020060-001,金門縣烏坵鄉,大坵村,52,302,163,139,46,221,35,229,14
2014-05,09020060-002,金門縣烏坵鄉,小坵村,82,363,171,192,73,263,27,259,14
2014-05,10002010-016,宜蘭縣宜蘭市,七張里,506,1707,900,807,273,1189,245,1311,59
2014-05,10002010-043,宜蘭縣宜蘭市,七結里,1112,3201,1483,1718,648,2298,255,2299,100
2014-05,10002010-031,宜蘭縣宜蘭市,中山里,488,1107,568,539,87,786,234,970,30
2014-05,10002010-046,宜蘭縣宜蘭市,中興里,1227,3483,1659,1824,472,2612,399,2778,89
2014-05,10002010-012,宜蘭縣宜蘭市,凱旋里,460,1472,756,716,221,1078,173,1126,48
2014-05,10002010-026,宜蘭縣宜蘭市,北津里,917,2576,1268,1308,301,2018,257,2078,90
2014-05,10002010-028,宜蘭縣宜蘭市,北門里,496,1380,719,661,138,1020,222,1162,32
2014-05,10002010-009,宜蘭縣宜蘭市,南橋里,435,1376,712,664,198,987,191,1081,48
2014-05,10002010-011,宜蘭縣宜蘭市,南津里,993,2388,1157,1231,399,1536,453,1854,59
2014-05,10002010-034,宜蘭縣宜蘭市,南門里,680,1849,891,958,297,1290,262,1424,44
2014-05,10002010-045,宜蘭縣宜蘭市,大新里,383,956,464,492,109,644,203,800,19
2014-05,10002010-023,宜蘭縣宜蘭市,孝廉里,527,1403,744,659,157,990,256,1164,37
2014-05,10002010-021,宜蘭縣宜蘭市,小東里,643,1711,870,841,166,1244,301,1468,33
2014-05,10002010-015,宜蘭縣宜蘭市,延平里,1309,3860,1852,2008,728,2822,310,2795,134
2014-05,10002010-010,宜蘭縣宜蘭市,建業里,669,1949,992,957,337,1378,234,1474,50
2014-05,10002010-037,宜蘭縣宜蘭市,建軍里,746,2124,987,1137,366,1565,193,1566,81
2014-05,10002010-040,宜蘭縣宜蘭市,復興里,1380,3371,1605,1766,432,2381,558,2709,90
2014-05,10002010-038,宜蘭縣宜蘭市,思源里,1868,5256,2515,2741,971,3961,324,3741,208
2014-05,10002010-017,宜蘭縣宜蘭市,慈安里,778,2045,969,1076,242,1579,224,1627,74
2014-05,10002010-041,宜蘭縣宜蘭市,成功里,1306,3795,1819,1976,737,2749,309,2757,104
2014-05,10002010-047,宜蘭縣宜蘭市,擺厘里,1328,3362,1579,1783,438,2580,344,2663,99
2014-05,10002010-039,宜蘭縣宜蘭市,文化里,1454,4017,1930,2087,723,2783,511,2994,129
2014-05,10002010-042,宜蘭縣宜蘭市,新東里,1389,3898,1822,2076,620,2921,357,2913,152
2014-05,10002010-018,宜蘭縣宜蘭市,新民里,808,1880,968,912,186,1277,417,1600,43
2014-05,10002010-024,宜蘭縣宜蘭市,新生里,1000,2963,1513,1450,371,2244,348,2388,107
2014-05,10002010-014,宜蘭縣宜蘭市,東村里,844,2573,1279,1294,435,1935,203,1922,87
2014-05,10002010-019,宜蘭縣宜蘭市,東門里,485,1129,582,547,113,769,247,967,21
2014-05,10002010-027,宜蘭縣宜蘭市,梅洲里,1187,3614,1864,1750,428,2739,447,2900,137
2014-05,10002010-036,宜蘭縣宜蘭市,民族里,1116,3010,1456,1554,548,1927,535,2253,84
2014-05,10002010-002,宜蘭縣宜蘭市,民權里,950,2082,1066,1016,264,1516,302,1682,63
2014-05,10002010-044,宜蘭縣宜蘭市,泰山里,944,2670,1264,1406,504,1898,268,1933,96
2014-05,10002010-001,宜蘭縣宜蘭市,神農里,1272,3134,1523,1611,379,2272,483,2583,72
2014-05,10002010-025,宜蘭縣宜蘭市,茭白里,806,2344,1162,1182,332,1805,207,1830,75
2014-05,10002010-022,宜蘭縣宜蘭市,菜園里,599,1541,749,792,158,1147,236,1282,41
2014-05,10002010-032,宜蘭縣宜蘭市,西門里,770,2056,1060,996,243,1455,358,1704,51
2014-05,10002010-035,宜蘭縣宜蘭市,負郭里,1394,3879,1824,2055,780,2692,407,2793,124
2014-05,10002010-008,宜蘭縣宜蘭市,進士里,942,2450,1205,1245,289,1831,330,1981,74
2014-05,10002010-013,宜蘭縣宜蘭市,黎明里,710,2161,1085,1076,360,1566,235,1632,72
2014-05,10002020-029,宜蘭縣羅東鎮,中山里,660,1648,799,849,233,1070,345,1308,46
2014-05,10002020-030,宜蘭縣羅東鎮,仁和里,523,1292,618,674,165,892,235,1067,23
2014-05,10002020-011,宜蘭縣羅東鎮,仁德里,572,1430,720,710,172,1018,240,1172,44
2014-05,10002020-024,宜蘭縣羅東鎮,仁愛里,1358,4375,2098,2277,787,3216,372,3252,143
2014-05,10002020-022,宜蘭縣羅東鎮,信義里,1376,3835,1819,2016,729,2618,488,2807,112
2014-05,10002020-020,宜蘭縣羅東鎮,公正里,1271,3685,1794,1891,738,2435,512,2648,111
2014-05,10002020-018,宜蘭縣羅東鎮,北成里,1180,3566,1700,1866,675,2534,357,2594,115
2014-05,10002020-008,宜蘭縣羅東鎮,南昌里,1078,2807,1357,1450,391,2078,338,2237,75
2014-05,10002020-009,宜蘭縣羅東鎮,南豪里,557,1606,760,846,241,1094,271,1270,37
2014-05,10002020-026,宜蘭縣羅東鎮,國華里,1897,5590,2563,3027,1082,3994,514,4067,175
2014-05,10002020-004,宜蘭縣羅東鎮,大新里,758,1865,909,956,284,1315,266,1439,43
2014-05,10002020-010,宜蘭縣羅東鎮,成功里,622,1800,852,948,271,1250,279,1399,55
2014-05,10002020-006,宜蘭縣羅東鎮,新群里,1062,3173,1588,1585,503,2352,318,2420,94
2014-05,10002020-005,宜蘭縣羅東鎮,東安里,1570,4401,2044,2357,832,3214,355,3204,142
2014-05,10002020-025,宜蘭縣羅東鎮,樹林里,1455,4324,2039,2285,796,3062,466,3217,111
2014-05,10002020-016,宜蘭縣羅東鎮,漢民里,1695,4754,2273,2481,912,3192,650,3475,145
2014-05,10002020-023,宜蘭縣羅東鎮,竹林里,1205,3745,1815,1930,628,2585,532,2848,104
2014-05,10002020-027,宜蘭縣羅東鎮,維揚里,1318,3859,1838,2021,718,2710,431,2835,116
2014-05,10002020-007,宜蘭縣羅東鎮,羅莊里,1330,3474,1616,1858,472,2714,288,2731,122
2014-05,10002020-017,宜蘭縣羅東鎮,西安里,1154,3318,1579,1739,431,2513,374,2646,109
2014-05,10002020-019,宜蘭縣羅東鎮,賢文里,1678,4617,2172,2445,819,3110,688,3434,133
2014-05,10002020-028,宜蘭縣羅東鎮,開明里,680,1722,848,874,203,1185,334,1411,39
2014-05,10002020-021,宜蘭縣羅東鎮,集祥里,686,1466,728,738,239,1019,208,1142,26
2014-05,10002030-018,宜蘭縣蘇澳鎮,南安里,407,1161,610,551,75,842,244,1044,21
2014-05,10002030-022,宜蘭縣蘇澳鎮,南寧里,418,1293,665,628,105,919,269,1105,41
2014-05,10002030-023,宜蘭縣蘇澳鎮,南建里,468,1529,786,743,146,1138,245,1306,34
2014-05,10002030-025,宜蘭縣蘇澳鎮,南強里,366,867,464,403,80,600,187,746,17
2014-05,10002030-020,宜蘭縣蘇澳鎮,南成里,436,1353,692,661,118,963,272,1171,32
2014-05,10002030-019,宜蘭縣蘇澳鎮,南正里,398,1167,589,578,110,837,220,1000,22
2014-05,10002030-021,宜蘭縣蘇澳鎮,南興里,603,1755,877,878,166,1263,326,1501,33
2014-05,10002030-004,宜蘭縣蘇澳鎮,存仁里,368,1153,607,546,148,794,211,945,23
2014-05,10002030-008,宜蘭縣蘇澳鎮,新城里,517,1543,771,772,201,1112,230,1223,48
2014-05,10002030-026,宜蘭縣蘇澳鎮,朝陽里,306,714,388,326,41,467,206,653,12
2014-05,10002030-024,宜蘭縣蘇澳鎮,東澳里,136,403,210,193,32,292,79,352,11
2014-05,10002030-015,宜蘭縣蘇澳鎮,永光里,214,537,267,270,62,353,122,444,10
2014-05,10002030-016,宜蘭縣蘇澳鎮,永春里,317,751,390,361,80,534,137,625,17
2014-05,10002030-003,宜蘭縣蘇澳鎮,永榮里,1376,4362,2220,2142,668,3162,532,3366,140
2014-05,10002030-017,宜蘭縣蘇澳鎮,永樂里,193,575,278,297,86,396,93,463,11
2014-05,10002030-005,宜蘭縣蘇澳鎮,港邊里,543,1609,860,749,125,1172,312,1397,30
2014-05,10002030-027,宜蘭縣蘇澳鎮,聖愛里,1133,3322,1664,1658,397,2488,437,2711,95
2014-05,10002030-009,宜蘭縣蘇澳鎮,聖湖里,877,2800,1423,1377,344,2055,401,2287,75
2014-05,10002030-011,宜蘭縣蘇澳鎮,蘇北里,468,1282,642,640,141,911,230,1065,33
2014-05,10002030-012,宜蘭縣蘇澳鎮,蘇南里,212,562,274,288,54,385,123,476,13
2014-05,10002030-013,宜蘭縣蘇澳鎮,蘇東里,248,672,335,337,68,514,90,566,19
2014-05,10002030-010,宜蘭縣蘇澳鎮,蘇西里,1036,2964,1490,1474,348,2181,435,2426,71
2014-05,10002030-014,宜蘭縣蘇澳鎮,長安里,249,643,334,309,62,468,113,542,13
2014-05,10002030-007,宜蘭縣蘇澳鎮,隘丁里,1039,3286,1681,1605,488,2395,403,2514,109
2014-05,10002030-002,宜蘭縣蘇澳鎮,頂寮里,321,1108,565,543,127,849,132,875,48
