年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2019-09,65000010-001,新北市板橋區,留侯里,687,1678,802,876,230,1163,285,1381,30
2019-09,65000010-002,新北市板橋區,流芳里,637,1558,725,833,233,1039,286,1252,33
2019-09,65000010-003,新北市板橋區,赤松里,387,934,447,487,148,619,167,745,15
2019-09,65000010-004,新北市板橋區,黃石里,472,1199,592,607,221,770,208,920,27
2019-09,65000010-005,新北市板橋區,挹秀里,865,1995,967,1028,291,1327,377,1628,26
2019-09,65000010-006,新北市板橋區,湳興里,2295,5441,2599,2842,661,3920,860,4541,115
2019-09,65000010-007,新北市板橋區,新興里,1551,3321,1587,1734,334,2400,587,2842,64
2019-09,65000010-008,新北市板橋區,社後里,5253,9432,5300,4132,633,7055,1744,8454,157
2019-09,65000010-009,新北市板橋區,香社里,1592,4379,2179,2200,493,3210,676,3679,97
2019-09,65000010-010,新北市板橋區,中正里,1637,4486,2202,2284,582,3264,640,3674,103
2019-09,65000010-011,新北市板橋區,自強里,2050,5324,2613,2711,672,3478,1174,4465,79
2019-09,65000010-012,新北市板橋區,自立里,1098,2884,1390,1494,309,2059,516,2439,60
2019-09,65000010-013,新北市板橋區,光華里,1142,2813,1364,1449,323,1996,494,2374,47
2019-09,65000010-014,新北市板橋區,國光里,1548,3800,1830,1970,305,2716,779,3292,102
2019-09,65000010-015,新北市板橋區,港尾里,1118,3046,1440,1606,440,2217,389,2437,66
2019-09,65000010-016,新北市板橋區,金華里,1475,4141,2028,2113,506,2947,688,3444,85
2019-09,65000010-017,新北市板橋區,港德里,1943,4942,2411,2531,558,3439,945,4146,97
2019-09,65000010-018,新北市板橋區,民權里,1091,2708,1305,1403,278,1848,582,2298,59
2019-09,65000010-019,新北市板橋區,建國里,1426,3635,1754,1881,393,2572,670,3072,73
2019-09,65000010-020,新北市板橋區,漢生里,1682,4385,2122,2263,669,2868,848,3548,71
2019-09,65000010-021,新北市板橋區,公舘里,1487,3954,1953,2001,532,2772,650,3186,100
2019-09,65000010-022,新北市板橋區,新民里,1741,4618,2264,2354,777,3113,728,3602,96
2019-09,65000010-023,新北市板橋區,幸福里,1501,4026,1995,2031,466,2888,672,3373,91
2019-09,65000010-024,新北市板橋區,忠誠里,1754,4349,2088,2261,595,2968,786,3523,97
2019-09,65000010-025,新北市板橋區,百壽里,1199,2938,1377,1561,537,1960,441,2275,48
2019-09,65000010-026,新北市板橋區,介壽里,1267,3239,1539,1700,522,2153,564,2581,62
2019-09,65000010-027,新北市板橋區,新埔里,891,2141,1040,1101,198,1528,415,1857,43
2019-09,65000010-028,新北市板橋區,華江里,3273,7985,3678,4307,1527,5509,949,6052,167
2019-09,65000010-029,新北市板橋區,江翠里,1965,5072,2509,2563,533,3751,788,4292,108
2019-09,65000010-030,新北市板橋區,純翠里,2096,5587,2690,2897,672,4089,826,4664,122
2019-09,65000010-031,新北市板橋區,溪頭里,2422,6168,3032,3136,752,4480,936,5083,164
2019-09,65000010-032,新北市板橋區,聯翠里,1673,3802,1795,2007,394,2799,609,3181,101
2019-09,65000010-033,新北市板橋區,宏翠里,2297,5128,2423,2705,610,3850,668,4306,98
2019-09,65000010-034,新北市板橋區,仁翠里,1104,2922,1415,1507,295,2083,544,2491,65
2019-09,65000010-035,新北市板橋區,新翠里,3215,8199,3934,4265,925,6228,1046,6805,225
2019-09,65000010-036,新北市板橋區,吉翠里,1383,3882,1890,1992,475,2848,559,3231,81
2019-09,65000010-037,新北市板橋區,德翠里,2748,7606,3724,3882,1079,5820,707,6093,202
2019-09,65000010-038,新北市板橋區,滿翠里,1138,3016,1451,1565,280,2168,568,2589,55
2019-09,65000010-039,新北市板橋區,明翠里,1966,4895,2382,2513,484,3539,872,4151,111
2019-09,65000010-040,新北市板橋區,松翠里,1389,3452,1663,1789,383,2511,558,2897,83
2019-09,65000010-041,新北市板橋區,柏翠里,1977,4537,2167,2370,555,3309,673,3756,104
2019-09,65000010-042,新北市板橋區,龍翠里,2010,5161,2518,2643,534,3863,764,4368,106
2019-09,65000010-043,新北市板橋區,華翠里,1406,3761,1802,1959,559,2666,536,3017,77
2019-09,65000010-044,新北市板橋區,忠翠里,4530,11135,5183,5952,1739,8161,1235,8727,304
2019-09,65000010-045,新北市板橋區,嵐翠里,973,2549,1278,1271,289,1842,418,2154,50
2019-09,65000010-046,新北市板橋區,文翠里,1599,4174,2044,2130,438,3037,699,3534,94
2019-09,65000010-047,新北市板橋區,青翠里,1205,3055,1570,1485,297,2250,508,2610,59
2019-09,65000010-048,新北市板橋區,懷翠里,2243,6215,3062,3153,669,4673,873,5204,180
2019-09,65000010-049,新北市板橋區,福翠里,562,1346,676,670,134,957,255,1164,24
2019-09,65000010-050,新北市板橋區,港嘴里,2422,6144,3012,3132,615,4642,887,5263,119
2019-09,65000010-051,新北市板橋區,振興里,1703,4513,2215,2298,418,3348,747,3866,98
2019-09,65000010-052,新北市板橋區,振義里,1659,4306,2116,2190,414,3214,678,3648,125
2019-09,65000010-053,新北市板橋區,光復里,1377,3449,1766,1683,371,2555,523,2884,91
