年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2019-11,65000010-001,新北市板橋區,留侯里,686,1666,802,864,220,1161,285,1374,29
2019-11,65000010-002,新北市板橋區,流芳里,635,1549,722,827,226,1033,290,1253,33
2019-11,65000010-003,新北市板橋區,赤松里,390,934,446,488,148,620,166,748,15
2019-11,65000010-004,新北市板橋區,黃石里,483,1224,601,623,224,788,212,943,27
2019-11,65000010-005,新北市板橋區,挹秀里,860,1972,958,1014,275,1319,378,1616,28
2019-11,65000010-006,新北市板橋區,湳興里,2292,5449,2599,2850,658,3921,870,4548,116
2019-11,65000010-007,新北市板橋區,新興里,1549,3305,1584,1721,322,2398,585,2839,62
2019-11,65000010-008,新北市板橋區,社後里,5233,9393,5292,4101,646,6993,1754,8406,161
2019-11,65000010-009,新北市板橋區,香社里,1597,4371,2174,2197,487,3213,671,3676,91
2019-11,65000010-010,新北市板橋區,中正里,1650,4518,2215,2303,588,3282,648,3696,102
2019-11,65000010-011,新北市板橋區,自強里,2058,5327,2614,2713,664,3477,1186,4482,68
2019-11,65000010-012,新北市板橋區,自立里,1097,2881,1386,1495,306,2055,520,2443,56
2019-11,65000010-013,新北市板橋區,光華里,1143,2816,1367,1449,320,1993,503,2382,47
2019-11,65000010-014,新北市板橋區,國光里,1548,3798,1830,1968,302,2709,787,3298,104
2019-11,65000010-015,新北市板橋區,港尾里,1119,3047,1448,1599,436,2220,391,2438,72
2019-11,65000010-016,新北市板橋區,金華里,1480,4156,2038,2118,518,2937,701,3455,76
2019-11,65000010-017,新北市板橋區,港德里,1947,4936,2412,2524,557,3425,954,4144,94
2019-11,65000010-018,新北市板橋區,民權里,1091,2710,1306,1404,280,1846,584,2306,52
2019-11,65000010-019,新北市板橋區,建國里,1425,3621,1749,1872,386,2556,679,3064,76
2019-11,65000010-020,新北市板橋區,漢生里,1691,4395,2132,2263,677,2860,858,3554,71
2019-11,65000010-021,新北市板橋區,公舘里,1480,3961,1950,2011,533,2767,661,3195,99
2019-11,65000010-022,新北市板橋區,新民里,1742,4613,2251,2362,783,3095,735,3598,87
2019-11,65000010-023,新北市板橋區,幸福里,1504,4018,1989,2029,459,2875,684,3376,90
2019-11,65000010-024,新北市板橋區,忠誠里,1758,4376,2098,2278,610,2971,795,3538,98
2019-11,65000010-025,新北市板橋區,百壽里,1204,2960,1376,1584,553,1964,443,2286,47
2019-11,65000010-026,新北市板橋區,介壽里,1276,3250,1546,1704,531,2146,573,2589,56
2019-11,65000010-027,新北市板橋區,新埔里,887,2142,1038,1104,199,1522,421,1860,41
2019-11,65000010-028,新北市板橋區,華江里,3282,8016,3693,4323,1542,5509,965,6069,168
2019-11,65000010-029,新北市板橋區,江翠里,1974,5106,2524,2582,539,3768,799,4316,112
2019-11,65000010-030,新北市板橋區,純翠里,2098,5593,2692,2901,675,4080,838,4664,124
2019-11,65000010-031,新北市板橋區,溪頭里,2415,6122,3011,3111,733,4441,948,5057,166
2019-11,65000010-032,新北市板橋區,聯翠里,1678,3812,1799,2013,387,2810,615,3198,97
2019-11,65000010-033,新北市板橋區,宏翠里,2344,5211,2459,2752,627,3905,679,4364,109
2019-11,65000010-034,新北市板橋區,仁翠里,1102,2921,1415,1506,295,2074,552,2489,67
2019-11,65000010-035,新北市板橋區,新翠里,3225,8228,3941,4287,935,6228,1065,6830,223
2019-11,65000010-036,新北市板橋區,吉翠里,1383,3880,1887,1993,479,2830,571,3226,77
2019-11,65000010-037,新北市板橋區,德翠里,2753,7619,3723,3896,1074,5813,732,6106,205
2019-11,65000010-038,新北市板橋區,滿翠里,1136,3007,1451,1556,278,2156,573,2583,55
2019-11,65000010-039,新北市板橋區,明翠里,1963,4868,2366,2502,478,3512,878,4132,112
2019-11,65000010-040,新北市板橋區,松翠里,1405,3470,1666,1804,382,2518,570,2914,85
2019-11,65000010-041,新北市板橋區,柏翠里,1990,4562,2175,2387,559,3324,679,3781,97
2019-11,65000010-042,新北市板橋區,龍翠里,2011,5162,2509,2653,543,3844,775,4364,113
2019-11,65000010-043,新北市板橋區,華翠里,1396,3742,1787,1955,547,2652,543,3009,80
2019-11,65000010-044,新北市板橋區,忠翠里,4534,11127,5181,5946,1712,8160,1255,8753,299
2019-11,65000010-045,新北市板橋區,嵐翠里,969,2536,1269,1267,283,1834,419,2143,54
2019-11,65000010-046,新北市板橋區,文翠里,1601,4166,2042,2124,444,3014,708,3525,89
2019-11,65000010-047,新北市板橋區,青翠里,1208,3052,1569,1483,290,2241,521,2622,58
2019-11,65000010-048,新北市板橋區,懷翠里,2244,6233,3065,3168,673,4675,885,5236,163
2019-11,65000010-049,新北市板橋區,福翠里,563,1353,677,676,137,957,259,1166,27
2019-11,65000010-050,新北市板橋區,港嘴里,2430,6158,3022,3136,623,4631,904,5272,119
2019-11,65000010-051,新北市板橋區,振興里,1703,4529,2222,2307,431,3341,757,3874,98
2019-11,65000010-052,新北市板橋區,振義里,1665,4319,2122,2197,420,3211,688,3663,121
2019-11,65000010-053,新北市板橋區,光復里,1379,3462,1774,1688,373,2554,535,2899,86
2019-11,65000010-054,新北市板橋區,埔墘里,2596,6426,3046,3380,622,4848,956,5503,144
2019-11,65000010-055,新北市板橋區,長壽里,1084,2972,1475,1497,316,2108,548,2520,63
2019-11,65000010-056,新北市板橋區,福壽里,1296,3406,1674,1732,329,2577,500,2897,86
2019-11,65000010-057,新北市板橋區,海山里,2855,8494,4027,4467,1663,5780,1051,6314,217
2019-11,65000010-058,新北市板橋區,九如里,1089,2943,1412,1531,352,2140,451,2431,70
2019-11,65000010-059,新北市板橋區,玉光里,2246,5664,2693,2971,875,4030,759,4486,121
2019-11,65000010-060,新北市板橋區,光仁里,1046,3044,1488,1556,456,2094,494,2438,66
2019-11,65000010-061,新北市板橋區,埤墘里,1840,4827,2297,2530,891,3287,649,3716,101
2019-11,65000010-062,新北市板橋區,永安里,1416,3600,1760,1840,490,2568,542,2925,79
