year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,23,23,17,20,20,17,12,11,6,4,9,10,10,16,14,22,20,30,27,38,27,34,42,42,35,24,51,30,42,43,26,41,32,38,26,30,31,37,36,39,32,28,28,34,35,44,32,39,35,46,51,47,53,56,54,53,68,72,58,53,57,64,68,67,43,48,53,37,53,32,35,38,27,22,19,26,30,32,33,37,23,26,28,20,32,14,14,17,11,16,8,3,4,4,1,4,2,2,0,1,1,17,22,19,17,20,14,9,14,10,10,5,7,6,12,7,15,15,25,19,23,20,27,37,33,34,46,31,46,23,37,33,33,29,27,26,38,31,34,26,29,27,32,25,31,23,32,32,41,34,35,28,30,37,40,39,38,30,38,48,33,43,31,34,32,31,25,31,41,27,25,30,20,22,16,25,27,35,33,30,37,27,25,31,22,21,21,19,19,16,14,12,15,9,7,4,4,2,3,0,1,0
2020,18,23,23,17,20,20,17,12,11,6,4,9,10,10,16,14,22,20,30,27,38,27,34,42,42,35,24,51,30,42,43,26,41,32,38,26,30,31,37,36,39,32,28,28,34,35,44,32,39,35,46,51,47,53,56,54,53,67,71,57,52,56,63,67,66,42,47,52,36,52,31,34,37,26,21,18,25,29,31,31,35,22,24,26,18,29,13,13,15,10,14,7,3,3,3,1,3,2,1,0,0,17,17,22,19,17,20,14,9,14,10,10,5,7,6,12,7,15,15,25,19,23,20,27,37,33,34,46,31,46,23,37,33,33,29,27,26,38,31,34,26,29,27,32,25,31,23,32,32,41,34,35,28,30,37,40,39,38,30,38,48,33,43,31,34,32,31,25,31,41,27,25,30,20,22,16,25,26,34,32,29,36,26,24,29,21,20,20,18,17,14,12,11,13,8,6,3,3,2,2,0,0
2021,19,18,23,23,17,20,20,17,12,11,6,4,9,10,10,16,14,22,20,30,27,38,27,34,42,42,35,24,51,30,42,43,26,41,32,38,26,30,31,37,36,39,32,28,28,34,35,44,32,39,35,46,51,47,53,56,54,53,66,70,56,51,55,62,66,65,41,46,51,35,51,30,33,36,25,20,17,24,28,29,29,33,21,22,24,16,26,12,12,13,9,12,6,3,2,2,1,2,1,1,0,18,17,17,22,19,17,20,14,9,14,10,10,5,7,6,12,7,15,15,25,19,23,20,27,37,33,34,46,31,46,23,37,33,33,29,27,26,38,31,34,26,29,27,32,25,31,23,32,32,41,34,35,28,30,37,40,39,38,30,38,48,33,43,31,34,32,31,25,31,41,27,25,30,20,22,16,24,25,33,31,28,35,25,23,27,20,19,18,16,15,12,11,10,11,7,5,2,2,1,1,0
2022,19,19,18,23,23,17,20,20,17,12,11,6,4,9,10,10,16,14,22,20,30,27,38,27,34,42,42,35,24,51,30,42,43,26,41,32,38,26,30,31,37,36,39,32,28,28,34,35,44,32,39,35,46,51,47,53,56,54,53,65,69,55,50,54,61,65,64,40,45,50,34,50,29,32,35,24,19,16,23,27,27,27,31,19,20,22,14,23,11,11,11,8,10,5,2,2,2,1,1,1,0,18,18,17,17,22,19,17,20,14,9,14,10,10,5,7,6,12,7,15,15,25,19,23,20,27,37,33,34,46,31,46,23,37,33,33,29,27,26,38,31,34,26,29,27,32,25,31,23,32,32,41,34,35,28,30,37,40,39,38,30,38,48,33,43,31,34,32,31,25,31,41,27,25,30,20,22,16,23,24,32,30,27,33,24,22,25,19,18,16,14,13,11,10,9,9,6,4,2,1,1,0
2023,19,19,19,18,23,23,17,20,20,17,12,11,6,4,9,10,10,16,14,22,20,30,27,38,27,34,42,42,35,24,51,30,42,43,26,41,32,38,26,30,31,37,36,39,32,28,28,34,35,44,32,39,35,46,51,47,53,56,54,52,64,68,54,49,53,60,64,63,39,44,49,33,49,28,31,34,23,18,15,22,25,25,25,29,18,18,20,13,20,10,10,9,7,8,4,2,2,2,1,1,0,18,18,18,17,17,22,19,17,20,14,9,14,10,10,5,7,6,12,7,15,15,25,19,23,20,27,37,33,34,46,31,46,23,37,33,33,29,27,26,38,31,34,26,29,27,32,25,31,23,32,32,41,34,35,28,30,37,40,39,38,30,38,48,33,43,31,34,32,31,25,31,40,27,25,29,20,22,16,22,23,31,29,26,31,23,21,23,18,16,14,12,11,10,9,8,7,5,3,1,1,0
2024,19,19,19,19,18,23,23,17,20,20,17,12,11,6,4,9,10,10,16,14,22,20,30,27,38,27,34,42,42,35,24,51,30,42,43,26,41,32,38,26,30,31,37,36,39,32,28,28,34,35,44,32,39,35,46,51,47,53,55,53,51,63,67,53,48,52,59,63,62,38,43,48,32,48,27,30,33,22,17,14,21,23,23,23,27,16,16,18,12,18,9,9,8,6,7,3,2,2,1,1,0,18,18,18,18,17,17,22,19,17,20,14,9,14,10,10,5,7,6,12,7,15,15,25,19,23,20,27,37,33,34,46,31,46,23,37,33,33,29,27,26,38,31,34,26,29,27,32,25,31,23,32,32,41,34,35,28,30,37,40,39,38,30,38,48,33,43,31,34,32,31,25,31,39,27,25,28,20,21,16,21,22,30,28,25,29,22,20,21,16,14,12,11,10,9,8,7,6,4,2,1,0
2025,20,19,19,19,19,18,23,23,17,20,20,17,12,11,6,4,9,10,10,16,14,22,20,30,27,38,27,34,42,42,35,24,51,30,42,43,26,41,32,38,26,30,31,37,36,39,32,28,28,34,35,44,32,39,35,46,51,47,53,55,53,51,62,66,52,47,51,58,62,61,37,42,47,31,47,26,29,32,21,16,13,20,22,21,21,25,15,14,16,11,16,8,8,7,5,6,2,2,2,1,0,18,18,18,18,18,17,17,22,19,17,20,14,9,14,10,10,5,7,6,12,7,15,15,25,19,23,20,27,37,33,34,46,31,46,23,37,33,33,29,27,26,38,31,34,26,29,27,32,25,31,23,32,32,41,34,35,28,30,37,40,39,38,30,38,48,33,43,31,34,32,31,25,31,38,27,25,27,20,20,16,20,21,29,27,24,27,21,19,19,15,13,11,10,9,8,7,6,5,3,1,0
2026,20,20,19,19,19,19,18,23,23,17,20,20,17,12,11,6,4,9,10,10,16,14,22,20,30,27,38,27,34,42,42,35,24,51,30,42,43,26,41,32,38,26,30,31,37,36,39,32,28,28,34,35,44,32,39,35,46,51,47,53,54,52,50,61,65,51,46,50,57,61,60,36,41,46,30,45,25,28,31,20,15,12,19,20,19,19,23,14,13,14,10,14,7,7,6,4,5,2,2,1,0,18,18,18,18,18,18,17,17,22,19,17,20,14,9,14,10,10,5,7,6,12,7,15,15,25,19,23,20,27,37,33,34,46,31,46,23,37,33,33,29,27,26,38,31,34,26,29,27,32,25,31,23,32,32,41,34,35,28,30,37,40,39,38,30,38,48,33,43,31,34,32,31,25,31,37,27,24,26,19,19,15,19,20,28,26,23,25,19,17,17,13,12,10,9,8,7,6,5,4,2,0
2027,18,20,20,19,19,19,19,18,23,23,17,20,20,17,12,11,6,4,9,10,10,16,14,22,20,30,27,38,27,34,42,42,35,24,51,30,42,43,26,41,32,38,26,30,31,37,36,39,32,28,28,34,35,44,32,39,35,46,51,47,53,53,51,49,60,64,50,45,49,56,60,59,35,40,45,29,43,24,27,30,19,14,11,18,19,17,17,21,13,11,12,9,12,6,6,5,3,4,2,1,0,17,18,18,18,18,18,18,17,17,22,19,17,20,14,9,14,10,10,5,7,6,12,7,15,15,25,19,23,20,27,37,33,34,46,31,46,23,37,33,33,29,27,26,38,31,34,26,29,27,32,25,31,23,32,32,41,34,35,28,30,37,40,39,38,30,38,48,33,43,31,34,32,31,25,31,36,26,23,25,18,18,14,18,19,27,24,22,23,17,15,15,12,10,9,8,7,6,5,4,3,0
2028,18,18,20,20,19,19,19,19,18,23,23,17,20,20,17,12,11,6,4,9,10,10,16,14,22,20,30,27,38,27,34,42,42,35,24,51,30,42,43,26,41,32,38,26,30,31,37,36,39,32,28,28,34,35,44,32,39,35,46,51,47,52,52,50,48,59,63,49,44,48,55,59,58,34,39,44,28,41,23,26,28,18,13,10,17,17,15,15,19,11,10,10,8,10,5,5,4,2,3,1,0,17,17,18,18,18,18,18,18,17,17,22,19,17,20,14,9,14,10,10,5,7,6,12,7,15,15,25,19,23,20,27,37,33,34,46,31,46,23,37,33,33,29,27,26,38,31,34,26,29,27,32,25,31,23,32,32,41,34,35,28,30,37,40,39,38,30,38,48,33,43,31,34,32,31,25,30,35,25,22,24,17,17,13,17,18,25,22,20,21,15,13,13,10,9,8,7,6,5,4,3,0
