year,age_range,male,female,total
2019,0-4,588,528,1116
2019,5-9,542,515,1057
2019,10-14,485,446,931
2019,15-19,822,741,1563
2019,20-24,943,933,1876
2019,25-29,1055,967,2022
2019,30-34,1091,955,2046
2019,35-39,1324,1210,2534
2019,40-44,1445,1306,2751
2019,45-49,1285,1219,2504
2019,50-54,1289,1094,2383
2019,55-59,1139,1105,2244
2019,60-64,1042,1042,2084
2019,65-69,818,895,1713
2019,70-74,491,527,1018
2019,75-79,368,441,809
2019,80-84,276,338,614
2019,85-89,129,196,325
2019,90-94,41,65,106
2019,95-99,9,16,25
2019,100+,1,2,3
2020,0-4,576,520,1096
2020,5-9,575,543,1118
2020,10-14,446,431,877
2020,15-19,753,650,1403
2020,20-24,958,938,1896
2020,25-29,1008,947,1955
2020,30-34,1091,947,2038
2020,35-39,1283,1174,2457
2020,40-44,1448,1309,2757
2020,45-49,1280,1236,2516
2020,50-54,1310,1101,2411
2020,55-59,1126,1131,2257
2020,60-64,1071,1020,2091
2020,65-69,845,942,1787
2020,70-74,552,590,1142
2020,75-79,366,427,793
2020,80-84,271,338,609
2020,85-89,145,211,356
2020,90-94,50,80,130
2020,95-99,7,17,24
2020,100+,0,0,0
2021,0-4,585,497,1082
2021,5-9,592,573,1165
2021,10-14,425,423,848
2021,15-19,678,608,1286
2021,20-24,951,863,1814
2021,25-29,961,973,1934
2021,30-34,1124,975,2099
2021,35-39,1190,1074,2264
2021,40-44,1411,1306,2717
2021,45-49,1358,1230,2588
2021,50-54,1277,1129,2406
2021,55-59,1163,1117,2280
2021,60-64,1084,1091,2175
2021,65-69,861,930,1791
2021,70-74,620,674,1294
2021,75-79,359,425,784
2021,80-84,279,336,615
2021,85-89,154,224,378
2021,90-94,48,95,143
2021,95-99,12,17,29
2021,100+,0,0,0
2022,0-4,566,502,1068
2022,5-9,585,552,1137
2022,10-14,493,468,961
2022,15-19,596,544,1140
2022,20-24,896,810,1706
2022,25-29,951,974,1925
2022,30-34,1120,991,2111
2022,35-39,1156,971,2127
2022,40-44,1384,1321,2705
2022,45-49,1362,1242,2604
2022,50-54,1287,1184,2471
2022,55-59,1168,1094,2262
2022,60-64,1102,1108,2210
2022,65-69,886,951,1837
2022,70-74,658,730,1388
2022,75-79,379,423,802
2022,80-84,282,333,615
2022,85-89,162,241,403
2022,90-94,52,106,158
2022,95-99,14,19,33
2022,100+,0,0,0
2023,0-4,553,503,1056
2023,5-9,593,542,1135
2023,10-14,529,489,1018
2023,15-19,529,494,1023
2023,20-24,847,784,1631
2023,25-29,971,953,1924
2023,30-34,1068,982,2050
2023,35-39,1115,973,2088
2023,40-44,1358,1239,2597
2023,45-49,1380,1298,2678
2023,50-54,1282,1169,2451
2023,55-59,1196,1086,2282
2023,60-64,1100,1118,2218
2023,65-69,940,980,1920
2023,70-74,696,765,1461
2023,75-79,389,450,839
2023,80-84,270,368,638
2023,85-89,172,240,412
2023,90-94,59,108,167
2023,95-99,17,24,41
2023,100+,0,0,0
2024,0-4,550,512,1062
2024,5-9,588,528,1116
2024,10-14,542,515,1057
2024,15-19,485,446,931
2024,20-24,822,741,1563
2024,25-29,943,933,1876
2024,30-34,1055,967,2022
2024,35-39,1090,955,2045
2024,40-44,1304,1210,2514
2024,45-49,1419,1306,2725
2024,50-54,1252,1209,2461
2024,55-59,1239,1072,2311
2024,60-64,1084,1080,2164
2024,65-69,970,1011,1981
2024,70-74,731,844,1575
2024,75-79,411,477,888
2024,80-84,274,368,642
2024,85-89,177,243,420
2024,90-94,67,112,179
2024,95-99,18,26,44
2024,100+,0,0,0
2025,0-4,544,507,1051
2025,5-9,576,520,1096
2025,10-14,575,543,1118
2025,15-19,446,431,877
2025,20-24,753,650,1403
2025,25-29,958,938,1896
2025,30-34,1008,947,1955
2025,35-39,1091,947,2038
2025,40-44,1263,1174,2437
2025,45-49,1421,1309,2730
2025,50-54,1248,1228,2476
2025,55-59,1260,1078,2338
2025,60-64,1073,1106,2179
2025,65-69,998,989,1987
2025,70-74,757,890,1647
2025,75-79,465,535,1000
2025,80-84,276,358,634
2025,85-89,173,245,418
2025,90-94,75,123,198
2025,95-99,19,33,52
2025,100+,0,0,0
2026,0-4,539,501,1040
2026,5-9,585,497,1082
2026,10-14,592,573,1165
2026,15-19,425,423,848
2026,20-24,678,608,1286
2026,25-29,951,863,1814
2026,30-34,961,973,1934
2026,35-39,1124,975,2099
2026,40-44,1173,1074,2247
2026,45-49,1386,1306,2692
2026,50-54,1323,1223,2546
2026,55-59,1229,1104,2333
2026,60-64,1111,1092,2203
2026,65-69,1011,1059,2070
2026,70-74,773,881,1654
2026,75-79,524,613,1137
2026,80-84,273,357,630
2026,85-89,178,245,423
2026,90-94,80,133,213
2026,95-99,17,39,56
2026,100+,0,0,0
2027,0-4,534,496,1030
2027,5-9,566,502,1068
2027,10-14,585,552,1137
2027,15-19,493,468,961
2027,20-24,596,544,1140
2027,25-29,896,810,1706
2027,30-34,951,974,1925
2027,35-39,1120,991,2111
2027,40-44,1140,971,2111
2027,45-49,1359,1321,2680
2027,50-54,1328,1235,2563
2027,55-59,1238,1159,2397
2027,60-64,1117,1069,2186
2027,65-69,1029,1074,2103
2027,70-74,798,902,1700
2027,75-79,557,663,1220
2027,80-84,290,356,646
2027,85-89,181,246,427
2027,90-94,84,142,226
2027,95-99,18,43,61
2027,100+,0,0,0
2028,0-4,529,490,1019
2028,5-9,553,503,1056
2028,10-14,593,542,1135
2028,15-19,529,489,1018
2028,20-24,529,494,1023
2028,25-29,847,784,1631
2028,30-34,971,953,1924
2028,35-39,1068,982,2050
2028,40-44,1100,973,2073
2028,45-49,1333,1239,2572
2028,50-54,1345,1288,2633
2028,55-59,1232,1146,2378
2028,60-64,1145,1061,2206
2028,65-69,1027,1086,2113
2028,70-74,847,928,1775
2028,75-79,589,698,1287
2028,80-84,297,381,678
2028,85-89,174,272,446
2028,90-94,89,141,230
2028,95-99,21,43,64
2028,100+,0,0,0
2029,0-4,522,485,1007
2029,5-9,550,512,1062
2029,10-14,588,528,1116
2029,15-19,542,515,1057
2029,20-24,485,446,931
2029,25-29,822,741,1563
2029,30-34,943,933,1876
2029,35-39,1055,967,2022
2029,40-44,1077,955,2032
2029,45-49,1279,1210,2489
2029,50-54,1382,1295,2677
2029,55-59,1205,1186,2391
2029,60-64,1186,1047,2233
2029,65-69,1014,1051,2065
2029,70-74,875,960,1835
2029,75-79,618,771,1389
2029,80-84,313,406,719
2029,85-89,178,273,451
2029,90-94,92,142,234
2029,95-99,24,45,69
2029,100+,0,0,0
2030,0-4,514,478,992
2030,5-9,544,507,1051
2030,10-14,576,520,1096
2030,15-19,575,543,1118
2030,20-24,446,431,877
2030,25-29,753,650,1403
2030,30-34,958,938,1896
2030,35-39,1008,947,1955
2030,40-44,1078,947,2025
2030,45-49,1238,1174,2412
2030,50-54,1384,1297,2681
2030,55-59,1201,1204,2405
2030,60-64,1205,1053,2258
2030,65-69,1003,1075,2078
2030,70-74,900,939,1839
2030,75-79,639,814,1453
2030,80-84,354,454,808
2030,85-89,178,265,443
2030,90-94,90,144,234
2030,95-99,27,50,77
2030,100+,0,0,0
2031,0-4,502,468,970
2031,5-9,539,501,1040
2031,10-14,585,497,1082
2031,15-19,592,573,1165
2031,20-24,425,423,848
2031,25-29,678,608,1286
2031,30-34,951,863,1814
2031,35-39,961,973,1934
2031,40-44,1110,975,2085
2031,45-49,1148,1074,2222
2031,50-54,1350,1294,2644
2031,55-59,1274,1198,2472
2031,60-64,1174,1079,2253
2031,65-69,1039,1063,2102
2031,70-74,910,1006,1916
2031,75-79,652,804,1456
2031,80-84,399,520,919
2031,85-89,176,265,441
2031,90-94,92,146,238
2031,95-99,29,54,83
2031,100+,0,0,0
2032,0-4,488,456,944
