year,age_range,male,female,total
2019,0-4,380,327,707
2019,5-9,378,341,719
2019,10-14,466,375,841
2019,15-19,660,630,1290
2019,20-24,829,759,1588
2019,25-29,828,690,1518
2019,30-34,901,808,1709
2019,35-39,1125,1035,2160
2019,40-44,1178,1059,2237
2019,45-49,1262,919,2181
2019,50-54,1444,933,2377
2019,55-59,1382,920,2302
2019,60-64,1068,901,1969
2019,65-69,803,652,1455
2019,70-74,516,541,1057
2019,75-79,478,550,1028
2019,80-84,362,562,924
2019,85-89,200,351,551
2019,90-94,59,145,204
2019,95-99,12,31,43
2019,100+,2,8,10
2020,0-4,397,351,748
2020,5-9,379,337,716
2020,10-14,434,360,794
2020,15-19,608,558,1166
2020,20-24,812,756,1568
2020,25-29,810,713,1523
2020,30-34,886,758,1644
2020,35-39,1090,979,2069
2020,40-44,1201,1098,2299
2020,45-49,1213,942,2155
2020,50-54,1385,919,2304
2020,55-59,1406,941,2347
2020,60-64,1104,873,1977
2020,65-69,877,736,1613
2020,70-74,555,521,1076
2020,75-79,434,519,953
2020,80-84,381,555,936
2020,85-89,206,383,589
2020,90-94,66,148,214
2020,95-99,12,35,47
2020,100+,0,0,0
2021,0-4,398,347,745
2021,5-9,393,353,746
2021,10-14,396,360,756
2021,15-19,569,483,1052
2021,20-24,794,731,1525
2021,25-29,810,739,1549
2021,30-34,869,722,1591
2021,35-39,1038,938,1976
2021,40-44,1210,1120,2330
2021,45-49,1129,954,2083
2021,50-54,1382,925,2307
2021,55-59,1447,915,2362
2021,60-64,1099,881,1980
2021,65-69,926,783,1709
2021,70-74,610,535,1145
2021,75-79,412,529,941
2021,80-84,385,528,913
2021,85-89,228,388,616
2021,90-94,66,162,228
2021,95-99,15,39,54
2021,100+,0,0,0
2022,0-4,416,356,772
2022,5-9,370,356,726
2022,10-14,400,341,741
2022,15-19,529,423,952
2022,20-24,737,716,1453
2022,25-29,823,774,1597
2022,30-34,866,696,1562
2022,35-39,970,876,1846
2022,40-44,1209,1096,2305
2022,45-49,1118,1005,2123
2022,50-54,1321,932,2253
2022,55-59,1436,898,2334
2022,60-64,1205,887,2092
2022,65-69,935,808,1743
2022,70-74,644,604,1248
2022,75-79,407,481,888
2022,80-84,379,511,890
2022,85-89,225,395,620
2022,90-94,82,178,260
2022,95-99,18,42,60
2022,100+,0,0,0
2023,0-4,409,360,769
2023,5-9,379,354,733
2023,10-14,390,329,719
2023,15-19,482,409,891
2023,20-24,720,675,1395
2023,25-29,814,762,1576
2023,30-34,835,683,1518
2023,35-39,948,842,1790
2023,40-44,1174,1075,2249
2023,45-49,1125,1029,2154
2023,50-54,1261,926,2187
2023,55-59,1413,909,2322
2023,60-64,1274,901,2175
2023,65-69,952,840,1792
2023,70-74,712,618,1330
2023,75-79,402,462,864
2023,80-84,358,489,847
2023,85-89,229,401,630
2023,90-94,95,197,292
2023,95-99,19,48,67
2023,100+,0,0,0
2024,0-4,406,377,783
2024,5-9,380,327,707
2024,10-14,378,341,719
2024,15-19,466,375,841
2024,20-24,660,630,1290
2024,25-29,829,759,1588
2024,30-34,828,690,1518
2024,35-39,901,808,1709
2024,40-44,1109,1035,2144
