year,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m,30m,31m,32m,33m,34m,35m,36m,37m,38m,39m,40m,41m,42m,43m,44m,45m,46m,47m,48m,49m,50m,51m,52m,53m,54m,55m,56m,57m,58m,59m,60m,61m,62m,63m,64m,65m,66m,67m,68m,69m,70m,71m,72m,73m,74m,75m,76m,77m,78m,79m,80m,81m,82m,83m,84m,85m,86m,87m,88m,89m,90m,91m,92m,93m,94m,95m,96m,97m,98m,99m,100m,0f,1f,2f,3f,4f,5f,6f,7f,8f,9f,10f,11f,12f,13f,14f,15f,16f,17f,18f,19f,20f,21f,22f,23f,24f,25f,26f,27f,28f,29f,30f,31f,32f,33f,34f,35f,36f,37f,38f,39f,40f,41f,42f,43f,44f,45f,46f,47f,48f,49f,50f,51f,52f,53f,54f,55f,56f,57f,58f,59f,60f,61f,62f,63f,64f,65f,66f,67f,68f,69f,70f,71f,72f,73f,74f,75f,76f,77f,78f,79f,80f,81f,82f,83f,84f,85f,86f,87f,88f,89f,90f,91f,92f,93f,94f,95f,96f,97f,98f,99f,100f
2019,40,41,52,31,27,21,21,19,16,20,30,23,19,22,33,27,46,30,51,49,35,47,58,43,57,55,56,72,50,49,47,49,43,45,51,75,54,70,65,61,61,63,83,50,65,67,68,67,80,60,72,61,99,69,78,76,85,83,68,72,76,73,77,60,69,59,57,63,53,53,57,34,33,37,20,19,29,26,29,24,23,19,22,24,21,16,26,15,12,8,5,5,6,1,2,2,0,0,2,0,1,34,34,34,24,16,26,14,21,26,21,10,21,20,18,22,30,35,34,42,42,38,49,48,47,41,50,53,52,53,46,59,59,52,36,71,71,74,78,67,57,71,51,49,75,49,47,53,64,47,53,44,69,57,69,64,59,44,60,55,61,57,54,49,50,62,60,61,54,54,58,55,40,43,44,28,30,22,38,28,29,32,27,29,35,34,24,25,23,21,20,12,11,13,8,5,4,2,4,4,0,0
2020,30,40,41,52,31,27,21,21,19,16,20,30,23,19,22,33,27,46,30,51,49,35,47,58,43,57,55,56,72,50,49,47,49,43,45,51,75,54,70,65,61,61,63,83,50,65,67,68,67,80,60,72,61,98,69,77,75,84,82,67,71,75,72,76,59,68,58,56,62,52,52,56,33,32,36,19,18,28,25,28,23,22,18,20,22,19,14,23,13,11,7,4,4,5,1,2,2,0,0,1,0,28,34,34,34,24,16,26,14,21,26,21,10,21,20,18,22,30,35,34,42,42,38,49,48,47,41,50,53,52,53,46,59,59,52,36,71,71,74,78,67,57,71,51,49,75,49,47,53,64,47,53,44,69,57,69,64,59,44,60,55,61,57,54,49,50,62,60,61,54,53,57,54,39,42,43,27,29,21,37,27,28,31,26,28,33,32,22,23,21,19,18,11,10,11,7,4,3,2,3,3,0
2021,33,30,40,41,52,31,27,21,21,19,16,20,30,23,19,22,33,27,46,30,51,49,35,47,58,43,57,55,56,72,50,49,47,49,43,45,51,75,54,70,65,61,61,63,83,50,65,67,68,67,80,60,72,61,97,68,76,74,83,81,66,70,74,71,75,58,67,57,55,61,51,51,55,32,31,35,18,17,27,24,26,22,21,17,18,20,17,13,20,11,10,6,3,3,4,1,2,2,0,0,0,30,28,34,34,34,24,16,26,14,21,26,21,10,21,20,18,22,30,35,34,42,42,38,49,48,47,41,50,53,52,53,46,59,59,52,36,71,71,74,78,67,57,71,51,49,75,49,47,53,64,47,53,44,69,57,69,64,59,44,60,55,61,57,54,49,50,62,60,60,53,52,56,53,38,41,42,26,28,20,36,26,27,30,25,26,31,30,20,21,19,17,16,10,9,9,6,3,2,1,2,0
2022,35,33,30,40,41,52,31,27,21,21,19,16,20,30,23,19,22,33,27,46,30,51,49,35,47,58,43,57,55,56,72,50,49,47,49,43,45,51,75,54,70,65,61,61,63,83,50,65,67,68,67,80,60,72,61,96,67,75,73,82,80,65,69,73,70,74,57,66,56,54,60,50,50,53,31,30,34,17,16,26,23,24,21,19,16,16,18,15,12,18,10,9,5,3,2,3,1,2,1,0,0,33,30,28,34,34,34,24,16,26,14,21,26,21,10,21,20,18,22,30,35,34,42,42,38,49,48,47,41,50,53,52,53,46,59,59,52,36,71,71,74,78,67,57,71,51,49,75,49,47,53,64,47,53,44,69,57,69,64,59,44,60,55,61,57,54,49,50,62,59,59,52,51,55,52,37,40,41,25,27,19,35,25,26,29,24,24,29,28,18,19,17,15,14,9,8,7,5,2,1,1,0
2023,34,35,33,30,40,41,52,31,27,21,21,19,16,20,30,23,19,22,33,27,46,30,51,49,35,47,58,43,57,55,56,72,50,49,47,49,43,45,51,75,54,70,65,61,61,63,83,50,65,67,68,67,80,60,71,61,95,66,74,72,81,79,64,68,72,69,73,56,65,55,53,59,49,49,51,30,29,33,16,15,25,22,22,19,18,15,14,16,13,11,16,9,8,4,2,2,2,1,1,1,0,32,33,30,28,34,34,34,24,16,26,14,21,26,21,10,21,20,18,22,30,35,34,42,42,38,49,48,47,41,50,53,52,53,46,59,59,52,36,71,71,74,78,67,57,71,51,49,75,49,47,53,64,47,53,44,69,57,69,64,59,44,60,55,61,57,54,49,50,61,58,58,51,50,54,51,36,39,40,24,26,18,34,24,25,27,23,22,27,26,16,17,15,13,12,8,7,6,4,1,1,0
2024,33,34,35,33,30,40,41,52,31,27,21,21,19,16,20,30,23,19,22,33,27,46,30,51,49,35,47,58,43,57,55,56,72,50,49,47,49,43,45,51,75,54,70,65,61,61,63,83,50,65,67,68,67,79,60,70,61,94,65,73,71,80,78,63,67,71,68,72,55,64,54,52,57,48,47,49,29,28,31,15,14,23,21,20,18,16,14,13,14,11,10,14,8,7,3,2,2,2,1,1,0,31,32,33,30,28,34,34,34,24,16,26,14,21,26,21,10,21,20,18,22,30,35,34,42,42,38,49,48,47,41,50,53,52,53,46,59,59,52,36,71,71,74,78,67,57,71,51,49,75,49,47,53,64,47,53,44,69,57,69,64,59,44,60,55,61,57,54,49,50,60,57,57,50,49,53,50,35,38,39,23,25,17,33,23,24,25,21,20,25,23,14,15,13,11,10,7,6,5,3,1,0
2025,33,33,34,35,33,30,40,41,52,31,27,21,21,19,16,20,30,23,19,22,33,27,46,30,51,49,35,47,58,43,57,55,56,72,50,49,47,49,43,45,51,75,54,70,65,61,61,63,83,50,65,67,68,67,78,60,69,61,93,64,72,70,79,77,62,66,70,67,71,54,63,53,51,55,47,45,47,28,27,30,14,13,22,20,19,17,15,13,12,12,10,9,12,7,6,2,2,2,2,1,0,30,31,32,33,30,28,34,34,34,24,16,26,14,21,26,21,10,21,20,18,22,30,35,34,42,42,38,49,48,47,41,50,53,52,53,46,59,59,52,36,71,71,74,78,67,57,71,51,49,75,49,47,53,64,47,53,44,69,57,69,64,59,44,60,55,61,57,54,49,50,59,56,56,49,48,52,49,34,37,38,22,24,16,31,22,23,23,19,18,23,21,12,13,11,9,8,6,5,4,2,0
2026,33,33,33,34,35,33,30,40,41,52,31,27,21,21,19,16,20,30,23,19,22,33,27,46,30,51,49,35,47,58,43,57,55,56,72,50,49,47,49,43,45,51,75,54,70,65,61,61,63,83,50,65,67,68,67,77,60,68,60,92,63,71,69,78,76,61,65,69,66,70,53,62,52,50,53,45,43,45,27,26,28,13,12,20,19,17,15,14,12,11,10,9,8,10,6,5,2,2,2,1,0,30,30,31,32,33,30,28,34,34,34,24,16,26,14,21,26,21,10,21,20,18,22,30,35,34,42,42,38,49,48,47,41,50,53,52,53,46,59,59,52,36,71,71,74,78,67,57,71,51,49,75,49,47,53,64,47,53,44,69,57,69,64,59,44,60,55,61,57,54,49,49,58,55,55,48,47,51,48,33,36,37,21,23,15,29,21,22,21,17,16,21,19,10,11,9,7,6,5,4,3,0
2027,32,33,33,33,34,35,33,30,40,41,52,31,27,21,21,19,16,20,30,23,19,22,33,27,46,30,51,49,35,47,58,43,57,55,56,72,50,49,47,49,43,45,51,75,54,70,65,61,61,63,83,50,65,67,68,67,76,60,67,59,91,62,70,68,77,75,60,64,68,65,69,52,60,51,49,51,43,41,43,26,25,26,12,11,19,17,15,14,13,11,10,9,8,7,8,5,4,2,2,1,0,30,30,30,31,32,33,30,28,34,34,34,24,16,26,14,21,26,21,10,21,20,18,22,30,35,34,42,42,38,49,48,47,41,50,53,52,53,46,59,59,52,36,71,71,74,78,67,57,71,51,49,75,49,47,53,64,47,53,44,69,57,69,64,59,44,60,55,61,57,54,49,48,57,54,54,47,46,50,47,32,35,36,20,22,14,27,20,20,19,15,14,19,17,9,9,7,6,5,4,3,0
2028,32,32,33,33,33,34,35,33,30,40,41,52,31,27,21,21,19,16,20,30,23,19,22,33,27,46,30,51,49,35,47,58,43,57,55,56,72,50,49,47,49,43,45,51,75,54,70,65,61,61,63,83,50,65,67,68,66,75,59,66,58,90,61,69,67,76,74,59,63,67,64,67,51,58,49,47,49,41,39,41,25,24,24,11,10,17,15,14,13,11,10,9,8,7,6,6,4,3,2,1,0,29,30,30,30,31,32,33,30,28,34,34,34,24,16,26,14,21,26,21,10,21,20,18,22,30,35,34,42,42,38,49,48,47,41,50,53,52,53,46,59,59,52,36,71,71,74,78,67,57,71,51,49,75,49,47,53,64,47,53,44,69,57,69,64,59,44,60,55,61,56,53,48,47,56,53,53,46,45,49,46,31,34,35,19,21,13,25,19,18,17,13,12,17,15,8,7,6,5,4,3,0
