year,age_range,male,female,total
2019,0-4,1565,1520,3085
2019,5-9,2122,1877,3999
2019,10-14,2465,2128,4593
2019,15-19,2935,2636,5571
2019,20-24,3503,3395,6898
2019,25-29,3995,3460,7455
2019,30-34,3680,3088,6768
2019,35-39,3950,3679,7629
2019,40-44,3666,3574,7240
2019,45-49,3257,3433,6690
2019,50-54,3612,3948,7560
2019,55-59,3891,4153,8044
2019,60-64,3546,3822,7368
2019,65-69,2865,3049,5914
2019,70-74,1561,1784,3345
2019,75-79,1223,1641,2864
2019,80-84,921,1224,2145
2019,85-89,535,796,1331
2019,90-94,264,321,585
2019,95-99,60,90,150
2019,100+,8,9,17
2020,0-4,1591,1535,3126
2020,5-9,2076,1839,3915
2020,10-14,2330,2054,4384
2020,15-19,2798,2465,5263
2020,20-24,3392,3292,6684
2020,25-29,3957,3487,7444
2020,30-34,3748,3114,6862
2020,35-39,3874,3601,7475
2020,40-44,3785,3610,7395
2020,45-49,3206,3368,6574
2020,50-54,3548,3864,7412
2020,55-59,3855,4191,8046
2020,60-64,3578,3850,7428
2020,65-69,2977,3216,6193
2020,70-74,1804,2016,3820
2020,75-79,1166,1544,2710
2020,80-84,932,1285,2217
2020,85-89,538,820,1358
2020,90-94,275,347,622
2020,95-99,63,97,160
2020,100+,0,0,0
2021,0-4,1627,1569,3196
2021,5-9,1973,1774,3747
2021,10-14,2255,1971,4226
2021,15-19,2676,2331,5007
2021,20-24,3325,3110,6435
2021,25-29,3839,3562,7401
2021,30-34,3846,3213,7059
2021,35-39,3737,3404,7141
2021,40-44,3881,3653,7534
2021,45-49,3228,3407,6635
2021,50-54,3508,3749,7257
2021,55-59,3739,4124,7863
2021,60-64,3665,3954,7619
2021,65-69,3090,3296,6386
2021,70-74,1994,2294,4288
2021,75-79,1131,1484,2615
2021,80-84,958,1322,2280
2021,85-89,544,856,1400
2021,90-94,266,375,641
2021,95-99,75,100,175
2021,100+,0,0,0
2022,0-4,1651,1570,3221
2022,5-9,1764,1644,3408
2022,10-14,2241,1972,4213
2022,15-19,2662,2264,4926
2022,20-24,3135,2899,6034
2022,25-29,3777,3645,7422
2022,30-34,3965,3247,7212
2022,35-39,3654,3265,6919
2022,40-44,3895,3728,7623
2022,45-49,3297,3402,6699
2022,50-54,3436,3601,7037
2022,55-59,3645,4059,7704
2022,60-64,3709,4078,7787
2022,65-69,3140,3370,6510
2022,70-74,2246,2561,4807
2022,75-79,1116,1448,2564
2022,80-84,969,1352,2321
2022,85-89,547,884,1431
2022,90-94,272,397,669
2022,95-99,80,109,189
2022,100+,0,0,0
2023,0-4,1674,1589,3263
2023,5-9,1680,1573,3253
2023,10-14,2182,1905,4087
2023,15-19,2571,2238,4809
2023,20-24,3025,2769,5794
2023,25-29,3648,3541,7189
2023,30-34,3969,3331,7300
2023,35-39,3678,3143,6821
2023,40-44,3877,3761,7638
2023,45-49,3431,3429,6860
2023,50-54,3308,3503,6811
2023,55-59,3551,3915,7466
2023,60-64,3783,4173,7956
2023,65-69,3185,3496,6681
2023,70-74,2406,2760,5166
2023,75-79,1191,1492,2683
