year,age_range,male,female,total
2019,0-4,373,383,756
2019,5-9,317,287,604
2019,10-14,369,318,687
2019,15-19,516,474,990
2019,20-24,724,663,1387
2019,25-29,715,656,1371
2019,30-34,679,561,1240
2019,35-39,712,695,1407
2019,40-44,747,681,1428
2019,45-49,813,625,1438
2019,50-54,907,740,1647
2019,55-59,1014,819,1833
2019,60-64,852,798,1650
2019,65-69,691,671,1362
2019,70-74,390,418,808
2019,75-79,349,397,746
2019,80-84,273,341,614
2019,85-89,157,211,368
2019,90-94,37,92,129
2019,95-99,4,12,16
2019,100+,1,2,3
2020,0-4,367,361,728
2020,5-9,348,334,682
2020,10-14,329,283,612
2020,15-19,471,429,900
2020,20-24,708,635,1343
2020,25-29,718,676,1394
2020,30-34,690,577,1267
2020,35-39,712,672,1384
2020,40-44,741,676,1417
2020,45-49,788,632,1420
2020,50-54,876,719,1595
2020,55-59,984,808,1792
2020,60-64,885,831,1716
2020,65-69,720,692,1412
2020,70-74,436,445,881
2020,75-79,327,368,695
2020,80-84,280,360,640
2020,85-89,157,212,369
2020,90-94,48,100,148
2020,95-99,7,17,24
2020,100+,0,0,0
2021,0-4,364,344,708
2021,5-9,370,369,739
2021,10-14,301,264,565
2021,15-19,439,395,834
2021,20-24,660,595,1255
2021,25-29,719,685,1404
2021,30-34,729,596,1325
2021,35-39,677,645,1322
2021,40-44,745,679,1424
2021,45-49,749,642,1391
2021,50-54,840,695,1535
2021,55-59,969,785,1754
2021,60-64,894,823,1717
2021,65-69,772,730,1502
2021,70-74,508,491,999
2021,75-79,303,375,678
2021,80-84,276,336,612
2021,85-89,163,226,389
2021,90-94,56,117,173
2021,95-99,8,20,28
2021,100+,0,0,0
2022,0-4,337,358,695
2022,5-9,387,337,724
2022,10-14,301,289,590
2022,15-19,409,351,760
2022,20-24,617,561,1178
2022,25-29,742,696,1438
2022,30-34,713,619,1332
2022,35-39,661,601,1262
2022,40-44,761,688,1449
2022,45-49,722,654,1376
2022,50-54,817,660,1477
2022,55-59,949,771,1720
2022,60-64,935,828,1763
2022,65-69,756,740,1496
2022,70-74,555,550,1105
2022,75-79,303,366,669
2022,80-84,288,349,637
2022,85-89,161,228,389
2022,90-94,64,114,178
2022,95-99,11,27,38
2022,100+,0,0,0
2023,0-4,341,344,685
2023,5-9,387,364,751
2023,10-14,296,282,578
2023,15-19,392,340,732
2023,20-24,569,518,1087
2023,25-29,752,665,1417
2023,30-34,708,649,1357
2023,35-39,655,565,1220
2023,40-44,740,698,1438
2023,45-49,711,671,1382
2023,50-54,822,644,1466
2023,55-59,893,760,1653
2023,60-64,964,808,1772
2023,65-69,782,769,1551
2023,70-74,586,587,1173
2023,75-79,310,370,680
2023,80-84,272,336,608
2023,85-89,169,241,410
2023,90-94,72,117,189
2023,95-99,13,31,44
2023,100+,0,0,0
2024,0-4,349,329,678
2024,5-9,373,383,756
2024,10-14,317,287,604
2024,15-19,369,318,687
2024,20-24,516,474,990
2024,25-29,724,663,1387
2024,30-34,715,656,1371
2024,35-39,679,561,1240
2024,40-44,711,695,1406
2024,45-49,726,681,1407
2024,50-54,788,625,1413
2024,55-59,874,735,1609
2024,60-64,963,795,1758
2024,65-69,794,773,1567
2024,70-74,619,636,1255
2024,75-79,326,377,703
2024,80-84,262,332,594
2024,85-89,175,249,424
2024,90-94,80,122,202
2024,95-99,13,38,51
2024,100+,0,0,0
2025,0-4,351,331,682
2025,5-9,367,361,728
2025,10-14,348,334,682
2025,15-19,329,283,612
2025,20-24,471,429,900
2025,25-29,708,635,1343
2025,30-34,718,676,1394
2025,35-39,690,577,1267
2025,40-44,709,672,1381
2025,45-49,722,676,1398
2025,50-54,763,632,1395
2025,55-59,844,715,1559
2025,60-64,933,784,1717
2025,65-69,829,805,1634
2025,70-74,645,654,1299
2025,75-79,367,401,768
2025,80-84,247,307,554
2025,85-89,180,264,444
2025,90-94,80,122,202
2025,95-99,18,41,59
2025,100+,0,0,0
2026,0-4,352,331,683
2026,5-9,364,344,708
2026,10-14,370,369,739
2026,15-19,301,264,565
2026,20-24,439,395,834
2026,25-29,660,595,1255
2026,30-34,719,685,1404
2026,35-39,729,596,1325
2026,40-44,675,645,1320
2026,45-49,726,679,1405
2026,50-54,724,642,1366
2026,55-59,812,692,1504
2026,60-64,919,762,1681
2026,65-69,838,798,1636
2026,70-74,694,691,1385
2026,75-79,428,443,871
2026,80-84,229,313,542
2026,85-89,178,248,426
2026,90-94,83,132,215
2026,95-99,19,46,65
2026,100+,0,0,0
2027,0-4,352,331,683
2027,5-9,337,358,695
2027,10-14,387,337,724
2027,15-19,301,289,590
2027,20-24,409,351,760
2027,25-29,617,561,1178
2027,30-34,742,696,1438
2027,35-39,713,619,1332
2027,40-44,661,601,1262
2027,45-49,742,688,1430
