年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2018-07,65000010-001,新北市板橋區,留侯里,674,1641,781,860,215,1159,267,1350,38
2018-07,65000010-002,新北市板橋區,流芳里,639,1568,732,836,228,1066,274,1269,27
2018-07,65000010-003,新北市板橋區,赤松里,321,832,404,428,131,557,144,656,18
2018-07,65000010-004,新北市板橋區,黃石里,426,1135,564,571,200,738,197,883,22
2018-07,65000010-005,新北市板橋區,挹秀里,793,1880,915,965,270,1261,349,1534,35
2018-07,65000010-006,新北市板橋區,湳興里,2316,5571,2654,2917,675,4084,812,4636,109
2018-07,65000010-007,新北市板橋區,新興里,1526,3337,1591,1746,349,2435,553,2844,46
2018-07,65000010-008,新北市板橋區,社後里,5088,9297,5203,4094,631,7072,1594,8324,142
2018-07,65000010-009,新北市板橋區,香社里,1601,4453,2218,2235,513,3310,630,3711,106
2018-07,65000010-010,新北市板橋區,中正里,1637,4518,2212,2306,596,3342,580,3689,101
2018-07,65000010-011,新北市板橋區,自強里,2063,5391,2626,2765,682,3606,1103,4530,70
2018-07,65000010-012,新北市板橋區,自立里,1093,2904,1415,1489,336,2097,471,2429,42
2018-07,65000010-013,新北市板橋區,光華里,1124,2814,1382,1432,340,2016,458,2353,61
2018-07,65000010-014,新北市板橋區,國光里,1548,3785,1822,1963,289,2773,723,3270,104
2018-07,65000010-015,新北市板橋區,港尾里,1109,3046,1447,1599,430,2261,355,2447,70
2018-07,65000010-016,新北市板橋區,金華里,1471,4121,2008,2113,517,2983,621,3419,83
2018-07,65000010-017,新北市板橋區,港德里,1941,5012,2465,2547,593,3552,867,4178,95
2018-07,65000010-018,新北市板橋區,民權里,1087,2727,1329,1398,286,1876,565,2311,49
2018-07,65000010-019,新北市板橋區,建國里,1448,3731,1789,1942,410,2695,626,3138,75
2018-07,65000010-020,新北市板橋區,漢生里,1680,4401,2137,2264,648,2967,786,3567,70
2018-07,65000010-021,新北市板橋區,公舘里,1491,4035,1996,2039,561,2863,611,3209,108
2018-07,65000010-022,新北市板橋區,新民里,1737,4636,2282,2354,758,3200,678,3631,84
2018-07,65000010-023,新北市板橋區,幸福里,1515,4100,2036,2064,474,2990,636,3412,101
2018-07,65000010-024,新北市板橋區,忠誠里,1720,4285,2076,2209,555,2981,749,3494,99
2018-07,65000010-025,新北市板橋區,百壽里,1131,2835,1345,1490,487,1941,407,2201,63
2018-07,65000010-026,新北市板橋區,介壽里,1245,3228,1528,1700,497,2192,539,2588,70
2018-07,65000010-027,新北市板橋區,新埔里,884,2153,1045,1108,206,1552,395,1858,48
2018-07,65000010-028,新北市板橋區,華江里,3225,7845,3623,4222,1469,5529,847,5970,157
2018-07,65000010-029,新北市板橋區,江翠里,1881,5030,2489,2541,540,3764,726,4225,103
2018-07,65000010-030,新北市板橋區,純翠里,2099,5638,2737,2901,667,4193,778,4693,119
2018-07,65000010-031,新北市板橋區,溪頭里,2424,6254,3093,3161,765,4612,877,5147,138
2018-07,65000010-032,新北市板橋區,聯翠里,1659,3786,1808,1978,409,2783,594,3174,72
2018-07,65000010-033,新北市板橋區,宏翠里,2209,4957,2351,2606,567,3800,590,4161,101
2018-07,65000010-034,新北市板橋區,仁翠里,1103,2941,1428,1513,291,2154,496,2512,48
