year,age_range,male,female,total
2019,0-4,355,395,750
2019,5-9,394,371,765
2019,10-14,551,428,979
2019,15-19,806,710,1516
2019,20-24,918,842,1760
2019,25-29,808,718,1526
2019,30-34,849,678,1527
2019,35-39,975,835,1810
2019,40-44,1036,891,1927
2019,45-49,1068,824,1892
2019,50-54,1254,837,2091
2019,55-59,1286,848,2134
2019,60-64,1047,736,1783
2019,65-69,839,788,1627
2019,70-74,641,649,1290
2019,75-79,617,662,1279
2019,80-84,400,546,946
2019,85-89,223,381,604
2019,90-94,46,141,187
2019,95-99,9,27,36
2019,100+,1,4,5
2020,0-4,359,386,745
2020,5-9,401,383,784
2020,10-14,508,418,926
2020,15-19,715,638,1353
2020,20-24,938,864,1802
2020,25-29,844,731,1575
2020,30-34,830,650,1480
2020,35-39,952,829,1781
2020,40-44,1030,881,1911
2020,45-49,1013,832,1845
2020,50-54,1261,812,2073
2020,55-59,1267,848,2115
2020,60-64,1074,747,1821
2020,65-69,895,799,1694
2020,70-74,645,689,1334
2020,75-79,585,613,1198
2020,80-84,427,557,984
2020,85-89,231,396,627
2020,90-94,56,149,205
2020,95-99,9,33,42
2020,100+,0,0,0
2021,0-4,382,400,782
2021,5-9,387,387,774
2021,10-14,457,400,857
2021,15-19,676,567,1243
2021,20-24,922,823,1745
2021,25-29,873,801,1674
2021,30-34,821,629,1450
2021,35-39,913,795,1708
2021,40-44,1009,894,1903
2021,45-49,1014,830,1844
2021,50-54,1214,817,2031
2021,55-59,1279,830,2109
2021,60-64,1110,778,1888
2021,65-69,886,747,1633
2021,70-74,665,747,1412
2021,75-79,586,595,1181
2021,80-84,437,548,985
2021,85-89,237,410,647
2021,90-94,79,164,243
2021,95-99,9,38,47
2021,100+,0,0,0
2022,0-4,403,389,792
2022,5-9,378,401,779
2022,10-14,428,404,832
2022,15-19,633,499,1132
2022,20-24,872,808,1680
2022,25-29,914,822,1736
2022,30-34,813,662,1475
2022,35-39,900,740,1640
2022,40-44,987,877,1864
2022,45-49,1003,849,1852
2022,50-54,1160,831,1991
2022,55-59,1267,826,2093
2022,60-64,1166,809,1975
2022,65-69,897,712,1609
2022,70-74,676,740,1416
2022,75-79,586,610,1196
2022,80-84,438,539,977
2022,85-89,258,407,665
2022,90-94,83,185,268
2022,95-99,12,40,52
2022,100+,0,0,0
2023,0-4,432,418,850
2023,5-9,367,393,760
2023,10-14,406,389,795
2023,15-19,607,471,1078
2023,20-24,837,738,1575
2023,25-29,913,850,1763
2023,30-34,810,684,1494
2023,35-39,874,700,1574
2023,40-44,982,858,1840
2023,45-49,995,866,1861
2023,50-54,1098,845,1943
2023,55-59,1236,796,2032
2023,60-64,1214,847,2061
2023,65-69,926,702,1628
2023,70-74,726,752,1478
2023,75-79,537,596,1133
2023,80-84,469,552,1021
2023,85-89,251,390,641
2023,90-94,94,203,297
2023,95-99,14,48,62
2023,100+,0,0,0
2024,0-4,472,438,910
2024,5-9,355,395,750
2024,10-14,394,371,765
2024,15-19,551,428,979
2024,20-24,806,710,1516
2024,25-29,918,842,1760
2024,30-34,808,718,1526
2024,35-39,849,678,1527
2024,40-44,964,835,1799
2024,45-49,1011,891,1902
2024,50-54,1040,824,1864
2024,55-59,1206,828,2034
2024,60-64,1223,826,2049
2024,65-69,974,710,1684
2024,70-74,750,744,1494
2024,75-79,534,586,1120
2024,80-84,461,552,1013
2024,85-89,255,395,650
2024,90-94,114,215,329
2024,95-99,16,54,70
2024,100+,0,0,0
2025,0-4,484,451,935
2025,5-9,359,386,745
2025,10-14,401,383,784
2025,15-19,508,418,926
2025,20-24,715,638,1353
2025,25-29,938,864,1802
2025,30-34,844,731,1575
2025,35-39,830,650,1480
2025,40-44,942,829,1771
2025,45-49,1005,881,1886
2025,50-54,988,832,1820
2025,55-59,1213,807,2020
2025,60-64,1205,825,2030
2025,65-69,1000,722,1722
2025,70-74,801,754,1555
2025,75-79,538,624,1162
2025,80-84,437,511,948
2025,85-89,273,406,679
2025,90-94,117,224,341
2025,95-99,20,57,77
2025,100+,0,0,0
2026,0-4,495,463,958
2026,5-9,382,400,782
2026,10-14,387,387,774
2026,15-19,457,400,857
2026,20-24,676,567,1243
2026,25-29,922,823,1745
2026,30-34,873,801,1674
2026,35-39,821,629,1450
2026,40-44,905,795,1700
2026,45-49,984,894,1878
2026,50-54,989,830,1819
2026,55-59,1169,813,1982
2026,60-64,1217,806,2023
2026,65-69,1036,753,1789
2026,70-74,795,706,1501
2026,75-79,559,678,1237
2026,80-84,440,498,938
2026,85-89,280,403,683
2026,90-94,122,234,356
2026,95-99,29,63,92
2026,100+,0,0,0
2027,0-4,503,470,973
2027,5-9,403,389,792
2027,10-14,378,401,779
2027,15-19,428,404,832
2027,20-24,633,499,1132
2027,25-29,872,808,1680
2027,30-34,914,822,1736
2027,35-39,813,662,1475
2027,40-44,894,740,1634
2027,45-49,962,877,1839
2027,50-54,978,849,1827
2027,55-59,1119,826,1945
2027,60-64,1209,804,2013
2027,65-69,1089,784,1873
2027,70-74,807,673,1480
2027,75-79,569,672,1241
2027,80-84,440,514,954
2027,85-89,283,396,679
2027,90-94,132,236,368
2027,95-99,31,72,103
2027,100+,0,0,0
2028,0-4,506,474,980
2028,5-9,432,418,850
2028,10-14,367,393,760
2028,15-19,406,389,795
2028,20-24,607,471,1078
2028,25-29,837,738,1575
2028,30-34,913,850,1763
2028,35-39,810,684,1494
2028,40-44,870,700,1570
2028,45-49,957,858,1815
2028,50-54,970,866,1836
2028,55-59,1060,839,1899
2028,60-64,1181,775,1956
2028,65-69,1136,822,1958
2028,70-74,834,665,1499
2028,75-79,612,684,1296
2028,80-84,405,503,908
2028,85-89,303,407,710
2028,90-94,129,228,357
2028,95-99,34,80,114
2028,100+,0,0,0
2029,0-4,508,476,984
2029,5-9,472,438,910
2029,10-14,355,395,750
2029,15-19,394,371,765
2029,20-24,551,428,979
2029,25-29,806,710,1516
2029,30-34,918,842,1760
2029,35-39,808,718,1526
2029,40-44,846,678,1524
2029,45-49,940,835,1775
2029,50-54,986,891,1877
2029,55-59,1005,820,1825
2029,60-64,1152,806,1958
2029,65-69,1144,800,1944
2029,70-74,881,675,1556
2029,75-79,633,677,1310
2029,80-84,406,497,903
2029,85-89,299,410,709
2029,90-94,133,234,367
2029,95-99,42,86,128
2029,100+,0,0,0
