year,age_range,male,female,total
2019,0-4,1436,1310,2746
2019,5-9,1785,1621,3406
2019,10-14,1977,1786,3763
2019,15-19,2397,2158,4555
2019,20-24,2547,2232,4779
2019,25-29,2318,2088,4406
2019,30-34,2314,2140,4454
2019,35-39,2962,2858,5820
2019,40-44,3085,3190,6275
2019,45-49,2733,2626,5359
2019,50-54,2529,2325,4854
2019,55-59,2564,2415,4979
2019,60-64,2274,2237,4511
2019,65-69,1859,1895,3754
2019,70-74,1105,1285,2390
2019,75-79,899,1156,2055
2019,80-84,645,862,1507
2019,85-89,331,579,910
2019,90-94,128,246,374
2019,95-99,23,39,62
2019,100+,0,7,7
2020,0-4,1382,1236,2618
2020,5-9,1768,1676,3444
2020,10-14,1933,1672,3605
2020,15-19,2234,2058,4292
2020,20-24,2570,2267,4837
2020,25-29,2357,2151,4508
2020,30-34,2252,2036,4288
2020,35-39,2899,2739,5638
2020,40-44,3120,3212,6332
2020,45-49,2739,2708,5447
2020,50-54,2550,2320,4870
2020,55-59,2526,2455,4981
2020,60-64,2315,2252,4567
2020,65-69,1959,1983,3942
2020,70-74,1228,1391,2619
2020,75-79,873,1076,1949
2020,80-84,650,913,1563
2020,85-89,330,585,915
2020,90-94,155,275,430
2020,95-99,24,47,71
2020,100+,0,0,0
2021,0-4,1343,1232,2575
2021,5-9,1740,1600,3340
2021,10-14,1849,1647,3496
2021,15-19,2139,1935,4074
2021,20-24,2590,2316,4906
2021,25-29,2419,2182,4601
2021,30-34,2257,2014,4271
2021,35-39,2737,2554,5291
2021,40-44,3038,3155,6193
2021,45-49,2875,2843,5718
2021,50-54,2560,2376,4936
2021,55-59,2478,2433,4911
2021,60-64,2348,2271,4619
2021,65-69,2013,2040,4053
2021,70-74,1393,1489,2882
2021,75-79,821,1077,1898
2021,80-84,675,966,1641
2021,85-89,359,580,939
2021,90-94,154,289,443
2021,95-99,30,58,88
2021,100+,0,0,0
2022,0-4,1343,1239,2582
2022,5-9,1600,1485,3085
2022,10-14,1860,1690,3550
2022,15-19,2082,1846,3928
2022,20-24,2531,2254,4785
2022,25-29,2508,2254,4762
2022,30-34,2235,2004,4239
2022,35-39,2572,2407,4979
2022,40-44,3044,3094,6138
2022,45-49,2911,2923,5834
2022,50-54,2604,2478,5082
2022,55-59,2454,2371,4825
2022,60-64,2395,2324,4719
2022,65-69,2026,2054,4080
2022,70-74,1535,1604,3139
2022,75-79,814,1100,1914
2022,80-84,671,962,1633
2022,85-89,391,588,979
2022,90-94,156,309,465
2022,95-99,35,72,107
2022,100+,0,0,0
2023,0-4,1346,1264,2610
2023,5-9,1547,1416,2963
2023,10-14,1803,1638,3441
2023,15-19,2030,1801,3831
2023,20-24,2482,2207,4689
2023,25-29,2517,2272,4789
2023,30-34,2283,1998,4281
2023,35-39,2421,2307,4728
2023,40-44,3007,2971,5978
2023,45-49,2945,3100,6045
2023,50-54,2632,2509,5141
2023,55-59,2465,2312,4777
2023,60-64,2409,2339,4748
2023,65-69,2109,2140,4249
2023,70-74,1580,1709,3289
2023,75-79,856,1087,1943
2023,80-84,676,969,1645
2023,85-89,401,614,1015
2023,90-94,157,317,474
2023,95-99,40,83,123
2023,100+,0,0,0
2024,0-4,1403,1306,2709
2024,5-9,1436,1310,2746
2024,10-14,1785,1621,3406
2024,15-19,1977,1786,3763
2024,20-24,2397,2158,4555
2024,25-29,2547,2232,4779
2024,30-34,2314,2088,4402
2024,35-39,2292,2140,4432
2024,40-44,2926,2846,5772
2024,45-49,3026,3165,6191
2024,50-54,2659,2601,5260
2024,55-59,2437,2294,4731
2024,60-64,2438,2365,4803
2024,65-69,2118,2165,4283
2024,70-74,1664,1792,3456
2024,75-79,927,1162,2089
2024,80-84,674,965,1639
2024,85-89,411,627,1038
2024,90-94,165,328,493
2024,95-99,45,93,138
2024,100+,0,0,0
2025,0-4,1427,1327,2754
2025,5-9,1382,1236,2618
2025,10-14,1768,1676,3444
2025,15-19,1933,1672,3605
2025,20-24,2234,2058,4292
2025,25-29,2570,2267,4837
2025,30-34,2355,2151,4506
2025,35-39,2229,2036,4265
2025,40-44,2864,2729,5593
2025,45-49,3059,3187,6246
2025,50-54,2667,2683,5350
2025,55-59,2458,2292,4750
2025,60-64,2404,2405,4809
2025,65-69,2159,2183,4342
2025,70-74,1755,1875,3630
2025,75-79,1032,1259,2291
2025,80-84,654,902,1556
2025,85-89,413,669,1082
2025,90-94,168,335,503
2025,95-99,54,105,159
2025,100+,0,0,0
2026,0-4,1445,1343,2788
2026,5-9,1343,1232,2575
2026,10-14,1740,1600,3340
2026,15-19,1849,1647,3496
2026,20-24,2139,1935,4074
2026,25-29,2590,2316,4906
2026,30-34,2417,2182,4599
2026,35-39,2234,2014,4248
2026,40-44,2703,2546,5249
2026,45-49,2979,3130,6109
2026,50-54,2800,2818,5618
2026,55-59,2468,2351,4819
2026,60-64,2360,2384,4744
2026,65-69,2192,2203,4395
2026,70-74,1808,1932,3740
2026,75-79,1172,1352,2524
2026,80-84,619,905,1524
2026,85-89,433,708,1141
2026,90-94,184,332,516
2026,95-99,53,111,164
2026,100+,0,0,0
2027,0-4,1460,1358,2818
2027,5-9,1343,1239,2582
2027,10-14,1600,1485,3085
2027,15-19,1860,1690,3550
2027,20-24,2082,1846,3928
2027,25-29,2531,2254,4785
2027,30-34,2506,2254,4760
2027,35-39,2214,2004,4218
2027,40-44,2540,2401,4941
2027,45-49,2986,3069,6055
2027,50-54,2834,2898,5732
2027,55-59,2512,2451,4963
2027,60-64,2339,2324,4663
2027,65-69,2238,2256,4494
2027,70-74,1822,1946,3768
2027,75-79,1293,1460,2753
2027,80-84,615,928,1543
2027,85-89,433,707,1140
2027,90-94,201,342,543
2027,95-99,54,120,174
2027,100+,0,0,0
2028,0-4,1475,1373,2848
2028,5-9,1346,1264,2610
2028,10-14,1547,1416,2963
2028,15-19,1803,1638,3441
2028,20-24,2030,1801,3831
2028,25-29,2482,2207,4689
2028,30-34,2515,2272,4787
2028,35-39,2262,1998,4260
2028,40-44,2391,2303,4694
2028,45-49,2950,2946,5896
2028,50-54,2868,3075,5943
2028,55-59,2539,2479,5018
2028,60-64,2351,2267,4618
2028,65-69,2253,2272,4525
2028,70-74,1896,2031,3927
2028,75-79,1331,1557,2888
2028,80-84,650,919,1569
2028,85-89,438,715,1153
2028,90-94,207,360,567
2028,95-99,56,123,179
2028,100+,0,0,0
2029,0-4,1489,1387,2876
2029,5-9,1403,1306,2709
2029,10-14,1436,1310,2746
2029,15-19,1785,1621,3406
2029,20-24,1977,1786,3763
2029,25-29,2397,2158,4555
2029,30-34,2544,2232,4776
2029,35-39,2294,2088,4382
2029,40-44,2264,2138,4402
2029,45-49,2871,2822,5693
2029,50-54,2947,3139,6086
2029,55-59,2567,2569,5136
2029,60-64,2325,2250,4575
2029,65-69,2282,2297,4579
2029,70-74,1907,2057,3964
2029,75-79,1405,1634,3039
2029,80-84,707,988,1695
2029,85-89,438,712,1150
2029,90-94,212,371,583
2029,95-99,59,128,187
2029,100+,0,0,0
2030,0-4,1501,1400,2901
2030,5-9,1427,1327,2754
2030,10-14,1382,1236,2618
2030,15-19,1768,1676,3444
2030,20-24,1933,1672,3605
2030,25-29,2234,2058,4292
2030,30-34,2567,2267,4834
2030,35-39,2334,2151,4485
2030,40-44,2204,2036,4240
2030,45-49,2810,2706,5516
