year,age_range,male,female,total
2019,0-4,186,166,352
2019,5-9,169,173,342
2019,10-14,237,199,436
2019,15-19,378,367,745
2019,20-24,477,400,877
2019,25-29,456,398,854
2019,30-34,425,360,785
2019,35-39,515,446,961
2019,40-44,488,445,933
2019,45-49,579,447,1026
2019,50-54,834,528,1362
2019,55-59,845,564,1409
2019,60-64,683,479,1162
2019,65-69,546,382,928
2019,70-74,332,321,653
2019,75-79,287,369,656
2019,80-84,258,301,559
2019,85-89,139,206,345
2019,90-94,35,79,114
2019,95-99,7,20,27
2019,100+,1,1,2
2020,0-4,185,181,366
2020,5-9,182,165,347
2020,10-14,204,190,394
2020,15-19,331,321,652
2020,20-24,491,418,909
2020,25-29,464,403,867
2020,30-34,436,345,781
2020,35-39,489,445,934
2020,40-44,495,442,937
2020,45-49,538,439,977
2020,50-54,791,519,1310
2020,55-59,847,564,1411
2020,60-64,712,463,1175
2020,65-69,561,429,990
2020,70-74,374,316,690
2020,75-79,270,339,609
2020,80-84,273,326,599
2020,85-89,126,206,332
2020,90-94,44,84,128
2020,95-99,9,22,31
2020,100+,0,0,0
2021,0-4,201,186,387
2021,5-9,178,163,341
2021,10-14,176,186,362
2021,15-19,295,275,570
2021,20-24,490,422,912
2021,25-29,468,400,868
2021,30-34,448,367,815
2021,35-39,473,411,884
2021,40-44,486,445,931
2021,45-49,514,437,951
2021,50-54,748,504,1252
2021,55-59,845,571,1416
2021,60-64,731,487,1218
2021,65-69,580,423,1003
2021,70-74,409,343,752
2021,75-79,263,304,567
2021,80-84,259,321,580
2021,85-89,144,223,367
2021,90-94,47,90,137
2021,95-99,10,23,33
2021,100+,0,0,0
2022,0-4,204,191,395
2022,5-9,172,161,333
2022,10-14,184,179,363
2022,15-19,260,263,523
2022,20-24,461,389,850
2022,25-29,482,412,894
2022,30-34,451,371,822
2022,35-39,448,386,834
2022,40-44,506,445,951
2022,45-49,488,449,937
2022,50-54,699,487,1186
2022,55-59,829,539,1368
2022,60-64,773,532,1305
2022,65-69,584,421,1005
2022,70-74,441,366,807
2022,75-79,256,271,527
2022,80-84,243,331,574
2022,85-89,157,222,379
2022,90-94,55,100,155
2022,95-99,10,27,37
2022,100+,0,0,0
2023,0-4,210,193,403
2023,5-9,175,160,335
2023,10-14,170,173,343
2023,15-19,251,222,473
2023,20-24,427,370,797
2023,25-29,468,427,895
2023,30-34,467,396,863
2023,35-39,421,357,778
2023,40-44,533,446,979
2023,45-49,476,450,926
2023,50-54,610,476,1086
2023,55-59,843,514,1357
2023,60-64,799,568,1367
2023,65-69,586,430,1016
2023,70-74,472,358,830
2023,75-79,264,282,546
2023,80-84,234,313,547
2023,85-89,160,229,389
2023,90-94,62,110,172
2023,95-99,8,28,36
2023,100+,0,0,0
2024,0-4,206,192,398
2024,5-9,186,166,352
2024,10-14,169,173,342
2024,15-19,237,199,436
2024,20-24,378,367,745
2024,25-29,477,400,877
2024,30-34,456,398,854
2024,35-39,425,360,785
2024,40-44,515,446,961
2024,45-49,486,445,931
2024,50-54,559,447,1006
2024,55-59,807,528,1335
2024,60-64,798,555,1353
2024,65-69,636,461,1097
2024,70-74,489,357,846
2024,75-79,279,292,571
2024,80-84,215,306,521
2024,85-89,168,218,386
2024,90-94,70,116,186
2024,95-99,12,31,43
2024,100+,0,0,0
2025,0-4,203,189,392
2025,5-9,185,181,366
2025,10-14,182,165,347
2025,15-19,204,190,394
2025,20-24,331,321,652
2025,25-29,491,418,909
2025,30-34,464,403,867
2025,35-39,436,345,781
2025,40-44,489,445,934
2025,45-49,493,442,935
2025,50-54,519,439,958
2025,55-59,766,519,1285
2025,60-64,800,554,1354
2025,65-69,663,444,1107
2025,70-74,504,404,908
2025,75-79,315,289,604
2025,80-84,201,281,482
2025,85-89,178,237,415
2025,90-94,62,117,179
2025,95-99,18,33,51
2025,100+,0,0,0
2026,0-4,199,186,385
2026,5-9,201,186,387
2026,10-14,178,163,341
2026,15-19,176,186,362
2026,20-24,295,275,570
2026,25-29,490,422,912
2026,30-34,468,400,868
2026,35-39,448,367,815
2026,40-44,473,411,884
2026,45-49,486,445,931
2026,50-54,494,437,931
2026,55-59,723,504,1227
2026,60-64,800,562,1362
2026,65-69,681,466,1147
2026,70-74,522,398,920
2026,75-79,343,314,657
2026,80-84,197,254,451
2026,85-89,169,234,403
2026,90-94,73,129,202
2026,95-99,19,36,55
2026,100+,0,0,0
2027,0-4,196,184,380
2027,5-9,204,191,395
2027,10-14,172,161,333
2027,15-19,184,179,363
2027,20-24,260,263,523
2027,25-29,461,389,850
2027,30-34,482,412,894
2027,35-39,451,371,822
2027,40-44,448,386,834
2027,45-49,505,445,950
2027,50-54,470,449,919
2027,55-59,673,487,1160
2027,60-64,787,534,1321
2027,65-69,722,508,1230
2027,70-74,525,396,921
2027,75-79,368,335,703
2027,80-84,194,228,422
2027,85-89,159,244,403
2027,90-94,81,128,209
2027,95-99,21,41,62
2027,100+,0,0,0
2028,0-4,194,182,376
2028,5-9,210,193,403
2028,10-14,175,160,335
2028,15-19,170,173,343
2028,20-24,251,222,473
2028,25-29,427,370,797
2028,30-34,468,427,895
2028,35-39,467,396,863
2028,40-44,421,357,778
2028,45-49,531,446,977
2028,50-54,461,450,911
2028,55-59,585,476,1061
2028,60-64,803,513,1316
2028,65-69,747,543,1290
2028,70-74,528,404,932
2028,75-79,396,328,724
