year,age_range,male,female,total
2019,0-4,150,142,292
2019,5-9,157,108,265
2019,10-14,151,146,297
2019,15-19,244,249,493
2019,20-24,339,344,683
2019,25-29,395,327,722
2019,30-34,347,254,601
2019,35-39,398,354,752
2019,40-44,424,388,812
2019,45-49,387,335,722
2019,50-54,448,376,824
2019,55-59,459,449,908
2019,60-64,441,417,858
2019,65-69,371,379,750
2019,70-74,221,260,481
2019,75-79,221,242,463
2019,80-84,159,206,365
2019,85-89,74,103,177
2019,90-94,26,39,65
2019,95-99,1,16,17
2019,100+,0,1,1
2020,0-4,152,151,303
2020,5-9,163,113,276
2020,10-14,136,127,263
2020,15-19,240,231,471
2020,20-24,316,320,636
2020,25-29,392,354,746
2020,30-34,341,243,584
2020,35-39,394,342,736
2020,40-44,422,401,823
2020,45-49,386,322,708
2020,50-54,434,376,810
2020,55-59,458,443,901
2020,60-64,442,402,844
2020,65-69,391,398,789
2020,70-74,236,282,518
2020,75-79,210,234,444
2020,80-84,166,217,383
2020,85-89,79,103,182
2020,90-94,26,42,68
2020,95-99,1,16,17
2020,100+,0,0,0
2021,0-4,158,150,308
2021,5-9,153,126,279
2021,10-14,147,116,263
2021,15-19,206,207,413
2021,20-24,291,300,591
2021,25-29,402,372,774
2021,30-34,357,246,603
2021,35-39,365,337,702
2021,40-44,442,381,823
2021,45-49,374,336,710
2021,50-54,426,369,795
2021,55-59,451,419,870
2021,60-64,434,400,834
2021,65-69,407,414,821
2021,70-74,270,314,584
2021,75-79,175,219,394
2021,80-84,177,214,391
2021,85-89,87,120,207
2021,90-94,31,44,75
2021,95-99,3,16,19
2021,100+,0,0,0
2022,0-4,162,152,314
2022,5-9,148,125,273
2022,10-14,155,121,276
2022,15-19,170,168,338
2022,20-24,274,289,563
2022,25-29,400,378,778
2022,30-34,371,270,641
2022,35-39,357,302,659
2022,40-44,425,376,801
2022,45-49,372,344,716
2022,50-54,428,375,803
2022,55-59,439,398,837
2022,60-64,446,420,866
2022,65-69,406,414,820
2022,70-74,290,317,607
2022,75-79,170,226,396
2022,80-84,180,217,397
2022,85-89,96,127,223
2022,90-94,29,46,75
2022,95-99,4,14,18
2022,100+,0,0,0
2023,0-4,168,155,323
2023,5-9,142,134,276
2023,10-14,159,113,272
2023,15-19,159,159,318
2023,20-24,259,263,522
2023,25-29,378,366,744
2023,30-34,373,297,670
2023,35-39,360,275,635
2023,40-44,414,357,771
2023,45-49,391,380,771
2023,50-54,390,354,744
2023,55-59,442,384,826
2023,60-64,442,422,864
2023,65-69,420,422,842
2023,70-74,310,330,640
2023,75-79,172,232,404
2023,80-84,170,211,381
2023,85-89,98,135,233
2023,90-94,32,59,91
2023,95-99,9,12,21
2023,100+,0,0,0
2024,0-4,165,152,317
2024,5-9,150,142,292
2024,10-14,157,108,265
2024,15-19,151,146,297
2024,20-24,244,249,493
2024,25-29,339,344,683
2024,30-34,395,327,722
