年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2016-03,65000010-001,新北市板橋區,留侯里,691,1657,786,871,231,1210,216,1343,32
2016-03,65000010-002,新北市板橋區,流芳里,640,1565,730,835,213,1106,246,1265,38
2016-03,65000010-003,新北市板橋區,赤松里,322,837,407,430,134,552,151,638,31
2016-03,65000010-004,新北市板橋區,黃石里,438,1175,572,603,200,797,178,908,29
2016-03,65000010-005,新北市板橋區,挹秀里,742,1809,879,930,241,1274,294,1468,40
2016-03,65000010-006,新北市板橋區,湳興里,2319,5706,2752,2954,687,4308,711,4717,121
2016-03,65000010-007,新北市板橋區,新興里,1477,3287,1585,1702,330,2455,502,2794,78
2016-03,65000010-008,新北市板橋區,社後里,4773,9177,5102,4075,701,7318,1158,8078,175
2016-03,65000010-009,新北市板橋區,香社里,1584,4524,2262,2262,522,3475,527,3730,109
2016-03,65000010-010,新北市板橋區,中正里,1620,4579,2246,2333,604,3500,475,3737,85
2016-03,65000010-011,新北市板橋區,自強里,2047,5423,2647,2776,658,3861,904,4569,93
2016-03,65000010-012,新北市板橋區,自立里,1090,2955,1427,1528,359,2181,415,2434,73
2016-03,65000010-013,新北市板橋區,光華里,1099,2806,1385,1421,307,2086,413,2345,70
2016-03,65000010-014,新北市板橋區,國光里,1564,3892,1909,1983,352,2921,619,3292,105
2016-03,65000010-015,新北市板橋區,港尾里,1104,3045,1434,1611,421,2330,294,2431,86
2016-03,65000010-016,新北市板橋區,金華里,1471,4189,2055,2134,545,3124,520,3429,96
2016-03,65000010-017,新北市板橋區,港德里,1938,5124,2525,2599,626,3784,714,4256,103
2016-03,65000010-018,新北市板橋區,民權里,1069,2763,1370,1393,315,1941,507,2322,52
2016-03,65000010-019,新北市板橋區,建國里,1420,3761,1847,1914,421,2784,556,3147,84
2016-03,65000010-020,新北市板橋區,漢生里,1691,4521,2184,2337,639,3222,660,3648,91
2016-03,65000010-021,新北市板橋區,公舘里,1480,4167,2049,2118,625,2970,572,3281,93
2016-03,65000010-022,新北市板橋區,新民里,1721,4681,2288,2393,773,3322,586,3648,111
2016-03,65000010-023,新北市板橋區,幸福里,1505,4189,2099,2090,531,3094,564,3398,108
2016-03,65000010-024,新北市板橋區,忠誠里,1671,4267,2063,2204,559,3025,683,3481,82
2016-03,65000010-025,新北市板橋區,百壽里,928,2491,1207,1284,377,1757,357,1971,54
2016-03,65000010-026,新北市板橋區,介壽里,1203,3223,1551,1672,447,2289,487,2594,69
2016-03,65000010-027,新北市板橋區,新埔里,879,2212,1074,1138,217,1646,349,1880,58
2016-03,65000010-028,新北市板橋區,華江里,3146,7714,3569,4145,1400,5621,693,5843,200
2016-03,65000010-029,新北市板橋區,江翠里,1786,4948,2444,2504,595,3732,621,4081,109
2016-03,65000010-030,新北市板橋區,純翠里,2072,5649,2754,2895,658,4350,641,4658,140
2016-03,65000010-031,新北市板橋區,溪頭里,2402,6320,3108,3212,786,4777,757,5150,162
2016-03,65000010-032,新北市板橋區,聯翠里,1641,3775,1776,1999,438,2839,498,3118,95
2016-03,65000010-033,新北市板橋區,宏翠里,2162,4978,2380,2598,606,3927,445,4122,98
2016-03,65000010-034,新北市板橋區,仁翠里,1111,3059,1490,1569,336,2299,424,2581,64
2016-03,65000010-035,新北市板橋區,新翠里,3046,8157,3917,4240,1004,6456,697,6631,206
2016-03,65000010-036,新北市板橋區,吉翠里,1377,3966,1927,2039,497,3070,399,3250,97
2016-03,65000010-037,新北市板橋區,德翠里,2690,7631,3733,3898,1163,5961,507,5986,204
2016-03,65000010-038,新北市板橋區,滿翠里,1149,3171,1538,1633,371,2365,435,2642,66
2016-03,65000010-039,新北市板橋區,明翠里,1959,5114,2478,2636,567,3833,714,4295,102
2016-03,65000010-040,新北市板橋區,松翠里,1398,3593,1738,1855,427,2717,449,2956,87
2016-03,65000010-041,新北市板橋區,柏翠里,1743,4245,2024,2221,533,3168,544,3471,101
2016-03,65000010-042,新北市板橋區,龍翠里,1988,5271,2557,2714,603,4089,579,4369,153
2016-03,65000010-043,新北市板橋區,華翠里,1402,3901,1864,2037,627,2846,428,3072,87
2016-03,65000010-044,新北市板橋區,忠翠里,4324,10954,5173,5781,1910,8164,880,8324,304
2016-03,65000010-045,新北市板橋區,嵐翠里,983,2666,1345,1321,324,2006,336,2210,52
2016-03,65000010-046,新北市板橋區,文翠里,1581,4198,2079,2119,468,3171,559,3510,93
2016-03,65000010-047,新北市板橋區,青翠里,1209,3173,1626,1547,348,2421,404,2650,79
