年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2016-09,65000010-001,新北市板橋區,留侯里,687,1662,783,879,230,1228,204,1356,31
2016-09,65000010-002,新北市板橋區,流芳里,643,1577,737,840,218,1129,230,1279,30
2016-09,65000010-003,新北市板橋區,赤松里,322,833,405,428,141,559,133,636,32
2016-09,65000010-004,新北市板橋區,黃石里,444,1189,582,607,205,814,170,914,32
2016-09,65000010-005,新北市板橋區,挹秀里,742,1796,877,919,247,1276,273,1458,42
2016-09,65000010-006,新北市板橋區,湳興里,2322,5690,2739,2951,683,4332,675,4704,132
2016-09,65000010-007,新北市板橋區,新興里,1471,3276,1567,1709,344,2459,473,2776,73
2016-09,65000010-008,新北市板橋區,社後里,4818,9224,5133,4091,679,7505,1040,8158,160
2016-09,65000010-009,新北市板橋區,香社里,1586,4517,2247,2270,517,3507,493,3735,106
2016-09,65000010-010,新北市板橋區,中正里,1602,4531,2217,2314,587,3514,430,3700,91
2016-09,65000010-011,新北市板橋區,自強里,2051,5399,2637,2762,650,3905,844,4561,81
2016-09,65000010-012,新北市板橋區,自立里,1097,2930,1420,1510,345,2203,382,2426,69
2016-09,65000010-013,新北市板橋區,光華里,1098,2794,1376,1418,307,2104,383,2348,57
2016-09,65000010-014,新北市板橋區,國光里,1567,3859,1884,1975,330,2962,567,3279,103
2016-09,65000010-015,新北市板橋區,港尾里,1104,3059,1444,1615,429,2361,269,2441,93
2016-09,65000010-016,新北市板橋區,金華里,1460,4151,2031,2120,536,3135,480,3408,90
2016-09,65000010-017,新北市板橋區,港德里,1940,5125,2539,2586,627,3847,651,4247,105
2016-09,65000010-018,新北市板橋區,民權里,1082,2768,1366,1402,313,1979,476,2336,42
2016-09,65000010-019,新北市板橋區,建國里,1417,3713,1814,1899,408,2793,512,3120,78
2016-09,65000010-020,新北市板橋區,漢生里,1669,4463,2164,2299,650,3202,611,3603,86
2016-09,65000010-021,新北市板橋區,公舘里,1472,4107,2007,2100,600,2978,529,3249,90
2016-09,65000010-022,新北市板橋區,新民里,1737,4679,2273,2406,758,3377,544,3656,96
2016-09,65000010-023,新北市板橋區,幸福里,1514,4157,2074,2083,516,3128,513,3391,114
2016-09,65000010-024,新北市板橋區,忠誠里,1675,4252,2064,2188,554,3062,636,3458,98
2016-09,65000010-025,新北市板橋區,百壽里,926,2493,1199,1294,399,1763,331,1956,55
2016-09,65000010-026,新北市板橋區,介壽里,1214,3200,1532,1668,449,2299,452,2580,70
2016-09,65000010-027,新北市板橋區,新埔里,877,2202,1072,1130,214,1657,331,1876,52
2016-09,65000010-028,新北市板橋區,華江里,3167,7741,3582,4159,1395,5707,639,5891,196
2016-09,65000010-029,新北市板橋區,江翠里,1790,4912,2415,2497,575,3760,577,4064,116
2016-09,65000010-030,新北市板橋區,純翠里,2079,5647,2772,2875,663,4390,594,4676,113
2016-09,65000010-031,新北市板橋區,溪頭里,2417,6308,3099,3209,780,4824,704,5151,168
2016-09,65000010-032,新北市板橋區,聯翠里,1639,3794,1782,2012,442,2887,465,3139,92
2016-09,65000010-033,新北市板橋區,宏翠里,2179,4990,2385,2605,593,3983,414,4146,99
2016-09,65000010-034,新北市板橋區,仁翠里,1116,3035,1478,1557,321,2323,391,2574,55
2016-09,65000010-035,新北市板橋區,新翠里,3062,8173,3930,4243,996,6550,627,6654,193
2016-09,65000010-036,新北市板橋區,吉翠里,1373,3949,1928,2021,498,3102,349,3232,91
2016-09,65000010-037,新北市板橋區,德翠里,2692,7626,3729,3897,1139,6032,455,6006,180
2016-09,65000010-038,新北市板橋區,滿翠里,1142,3122,1508,1614,351,2370,401,2609,66
2016-09,65000010-039,新北市板橋區,明翠里,1957,5061,2450,2611,532,3873,656,4275,99
2016-09,65000010-040,新北市板橋區,松翠里,1393,3532,1710,1822,399,2726,407,2930,81
2016-09,65000010-041,新北市板橋區,柏翠里,1748,4225,2011,2214,523,3190,512,3469,98
2016-09,65000010-042,新北市板橋區,龍翠里,1994,5268,2545,2723,599,4137,532,4372,140
2016-09,65000010-043,新北市板橋區,華翠里,1387,3844,1848,1996,600,2856,388,3054,73
2016-09,65000010-044,新北市板橋區,忠翠里,4374,11002,5194,5808,1875,8315,812,8410,283
2016-09,65000010-045,新北市板橋區,嵐翠里,986,2659,1337,1322,323,2029,307,2205,49
2016-09,65000010-046,新北市板橋區,文翠里,1585,4201,2074,2127,462,3219,520,3513,96
2016-09,65000010-047,新北市板橋區,青翠里,1203,3126,1612,1514,333,2417,376,2623,79
2016-09,65000010-048,新北市板橋區,懷翠里,2242,6248,3082,3166,664,4943,641,5171,173
2016-09,65000010-049,新北市板橋區,福翠里,558,1401,705,696,138,1063,200,1207,27
2016-09,65000010-050,新北市板橋區,港嘴里,2449,6417,3191,3226,709,5080,628,5412,120
2016-09,65000010-051,新北市板橋區,振興里,1676,4615,2272,2343,475,3581,559,3892,115
2016-09,65000010-052,新北市板橋區,振義里,1635,4400,2152,2248,462,3434,504,3642,117
2016-09,65000010-053,新北市板橋區,光復里,1332,3462,1756,1706,419,2649,394,2836,88
2016-09,65000010-054,新北市板橋區,埔墘里,2566,6554,3137,3417,733,5181,640,5436,168
2016-09,65000010-055,新北市板橋區,長壽里,1029,2969,1457,1512,347,2263,359,2474,56
2016-09,65000010-056,新北市板橋區,福壽里,1270,3485,1708,1777,362,2780,343,2923,80
2016-09,65000010-057,新北市板橋區,海山里,2838,8510,4055,4455,1770,6016,724,6158,228
2016-09,65000010-058,新北市板橋區,九如里,1068,3005,1443,1562,392,2255,358,2414,81
2016-09,65000010-059,新北市板橋區,玉光里,2182,5665,2670,2995,874,4240,551,4430,149
2016-09,65000010-060,新北市板橋區,光仁里,1050,3115,1533,1582,456,2278,381,2478,69
2016-09,65000010-061,新北市板橋區,埤墘里,1692,4572,2193,2379,803,3299,470,3513,99
2016-09,65000010-062,新北市板橋區,永安里,1416,3685,1807,1878,546,2762,377,2958,78
2016-09,65000010-063,新北市板橋區,雙玉里,1539,4333,2098,2235,752,3133,448,3310,95
2016-09,65000010-064,新北市板橋區,廣新里,1290,3835,1900,1935,599,2815,421,3032,92
2016-09,65000010-065,新北市板橋區,深丘里,3715,9345,4476,4869,1826,6716,803,6962,206
2016-09,65000010-066,新北市板橋區,香丘里,1485,4064,1982,2082,675,2981,408,3147,80
2016-09,65000010-067,新北市板橋區,西安里,1050,2859,1412,1447,369,2125,365,2298,75
2016-09,65000010-068,新北市板橋區,東丘里,1691,4989,2448,2541,785,3639,565,3889,121
2016-09,65000010-069,新北市板橋區,長安里,1717,4975,2414,2561,988,3601,386,3691,104
2016-09,65000010-070,新北市板橋區,福丘里,2216,5027,2325,2702,822,3688,517,3915,108
2016-09,65000010-071,新北市板橋區,福祿里,1580,4146,1952,2194,624,3067,455,3262,90
2016-09,65000010-072,新北市板橋區,民族里,1799,5174,2504,2670,1180,3481,513,3699,120
2016-09,65000010-073,新北市板橋區,國泰里,1458,3843,1826,2017,612,2781,450,3020,81
2016-09,65000010-074,新北市板橋區,福德里,1982,5433,2708,2725,738,3983,712,4370,125
2016-09,65000010-075,新北市板橋區,景星里,1476,3586,1718,1868,450,2689,447,2941,98
2016-09,65000010-076,新北市板橋區,福星里,1342,3710,1778,1932,492,2771,447,2967,98
2016-09,65000010-077,新北市板橋區,鄉雲里,1569,3899,1848,2051,470,2941,488,3209,70
2016-09,65000010-078,新北市板橋區,廣德里,2579,7121,3464,3657,999,5395,727,5696,170
2016-09,65000010-079,新北市板橋區,大豐里,1780,4909,2396,2513,616,3667,626,3994,125
2016-09,65000010-080,新北市板橋區,重慶里,3311,9273,4526,4747,1280,7277,716,7409,234
2016-09,65000010-081,新北市板橋區,仁愛里,1172,3309,1647,1662,379,2498,432,2745,71
2016-09,65000010-082,新北市板橋區,和平里,1627,4087,1925,2162,878,2952,257,3010,82
2016-09,65000010-083,新北市板橋區,廣福里,1563,4339,2130,2209,647,3354,338,3426,108
2016-09,65000010-084,新北市板橋區,華興里,1596,4332,2094,2238,521,3392,419,3535,99
