年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-65歲,超過65歲,超過20歲,18-19歲
2016-06,65000010-001,新北市板橋區,留侯里,691,1673,786,887,234,1242,197,1358,32
2016-06,65000010-002,新北市板橋區,流芳里,644,1573,732,841,214,1130,229,1275,34
2016-06,65000010-003,新北市板橋區,赤松里,326,847,414,433,138,576,133,646,30
2016-06,65000010-004,新北市板橋區,黃石里,441,1182,578,604,201,814,167,911,30
2016-06,65000010-005,新北市板橋區,挹秀里,736,1800,881,919,249,1282,269,1455,42
2016-06,65000010-006,新北市板橋區,湳興里,2319,5683,2741,2942,683,4338,662,4699,133
2016-06,65000010-007,新北市板橋區,新興里,1478,3278,1579,1699,339,2469,470,2783,76
2016-06,65000010-008,新北市板橋區,社後里,4801,9209,5118,4091,692,7499,1018,8131,165
2016-06,65000010-009,新北市板橋區,香社里,1576,4508,2249,2259,508,3512,488,3726,117
2016-06,65000010-010,新北市板橋區,中正里,1613,4566,2232,2334,591,3548,427,3729,91
2016-06,65000010-011,新北市板橋區,自強里,2051,5426,2649,2777,665,3941,820,4569,87
2016-06,65000010-012,新北市板橋區,自立里,1092,2948,1427,1521,348,2223,377,2437,71
2016-06,65000010-013,新北市板橋區,光華里,1097,2816,1390,1426,308,2133,375,2356,67
2016-06,65000010-014,新北市板橋區,國光里,1565,3883,1903,1980,349,2968,566,3285,111
2016-06,65000010-015,新北市板橋區,港尾里,1105,3055,1440,1615,428,2364,263,2442,81
2016-06,65000010-016,新北市板橋區,金華里,1462,4174,2050,2124,550,3155,469,3413,98
2016-06,65000010-017,新北市板橋區,港德里,1938,5115,2532,2583,626,3857,632,4249,99
2016-06,65000010-018,新北市板橋區,民權里,1069,2762,1362,1400,321,1967,474,2324,40
2016-06,65000010-019,新北市板橋區,建國里,1418,3736,1835,1901,403,2818,515,3144,79
2016-06,65000010-020,新北市板橋區,漢生里,1680,4509,2178,2331,650,3246,613,3629,93
2016-06,65000010-021,新北市板橋區,公舘里,1468,4126,2022,2104,613,2984,529,3248,93
2016-06,65000010-022,新北市板橋區,新民里,1734,4701,2294,2407,770,3391,540,3671,101
2016-06,65000010-023,新北市板橋區,幸福里,1508,4177,2084,2093,529,3136,512,3393,111
2016-06,65000010-024,新北市板橋區,忠誠里,1670,4261,2063,2198,557,3072,632,3464,92
2016-06,65000010-025,新北市板橋區,百壽里,927,2500,1210,1290,390,1780,330,1970,54
2016-06,65000010-026,新北市板橋區,介壽里,1212,3198,1540,1658,441,2319,438,2576,74
2016-06,65000010-027,新北市板橋區,新埔里,875,2198,1069,1129,215,1657,326,1873,55
2016-06,65000010-028,新北市板橋區,華江里,3158,7742,3590,4152,1406,5710,626,5874,192
2016-06,65000010-029,新北市板橋區,江翠里,1793,4943,2432,2511,594,3782,567,4078,111
2016-06,65000010-030,新北市板橋區,純翠里,2078,5665,2787,2878,671,4410,584,4675,126
2016-06,65000010-031,新北市板橋區,溪頭里,2398,6305,3096,3209,789,4829,687,5141,164
2016-06,65000010-032,新北市板橋區,聯翠里,1632,3771,1768,2003,443,2876,452,3118,92
2016-06,65000010-033,新北市板橋區,宏翠里,2169,4982,2379,2603,602,3972,408,4133,95
2016-06,65000010-034,新北市板橋區,仁翠里,1114,3056,1489,1567,330,2341,385,2579,64
2016-06,65000010-035,新北市板橋區,新翠里,3061,8181,3927,4254,992,6570,619,6658,203
2016-06,65000010-036,新北市板橋區,吉翠里,1375,3961,1925,2036,497,3129,335,3248,91
2016-06,65000010-037,新北市板橋區,德翠里,2694,7630,3730,3900,1160,6027,443,5986,192
2016-06,65000010-038,新北市板橋區,滿翠里,1145,3147,1516,1631,365,2395,387,2618,69
2016-06,65000010-039,新北市板橋區,明翠里,1958,5107,2474,2633,563,3897,647,4293,103
2016-06,65000010-040,新北市板橋區,松翠里,1397,3556,1726,1830,413,2740,403,2939,83
2016-06,65000010-041,新北市板橋區,柏翠里,1749,4250,2029,2221,537,3212,501,3479,98
2016-06,65000010-042,新北市板橋區,龍翠里,1982,5276,2552,2724,606,4149,521,4373,146
2016-06,65000010-043,新北市板橋區,華翠里,1394,3877,1865,2012,611,2883,383,3067,81
2016-06,65000010-044,新北市板橋區,忠翠里,4355,10988,5189,5799,1895,8308,785,8380,287
2016-06,65000010-045,新北市板橋區,嵐翠里,983,2673,1346,1327,333,2035,305,2214,46
2016-06,65000010-046,新北市板橋區,文翠里,1578,4190,2078,2112,457,3212,521,3510,90
2016-06,65000010-047,新北市板橋區,青翠里,1212,3163,1618,1545,348,2445,370,2640,83
