年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2016-10,65000010-001,新北市板橋區,留侯里,686,1663,781,882,229,1205,229,1358,35
2016-10,65000010-002,新北市板橋區,流芳里,640,1571,733,838,217,1105,249,1275,29
2016-10,65000010-003,新北市板橋區,赤松里,321,831,403,428,139,538,154,638,30
2016-10,65000010-004,新北市板橋區,黃石里,445,1194,586,608,207,803,184,918,30
2016-10,65000010-005,新北市板橋區,挹秀里,745,1801,880,921,248,1255,298,1466,39
2016-10,65000010-006,新北市板橋區,湳興里,2325,5702,2746,2956,682,4282,738,4720,129
2016-10,65000010-007,新北市板橋區,新興里,1473,3279,1570,1709,350,2408,521,2772,78
2016-10,65000010-008,新北市板橋區,社後里,4822,9222,5131,4091,684,7347,1191,8162,155
2016-10,65000010-009,新北市板橋區,香社里,1594,4525,2250,2275,518,3457,550,3747,105
2016-10,65000010-010,新北市板橋區,中正里,1610,4539,2220,2319,592,3448,499,3704,93
2016-10,65000010-011,新北市板橋區,自強里,2047,5391,2637,2754,648,3774,969,4556,78
2016-10,65000010-012,新北市板橋區,自立里,1098,2940,1429,1511,351,2157,432,2430,67
2016-10,65000010-013,新北市板橋區,光華里,1101,2793,1379,1414,311,2052,430,2342,57
2016-10,65000010-014,新北市板橋區,國光里,1565,3858,1881,1977,325,2894,639,3285,100
2016-10,65000010-015,新北市板橋區,港尾里,1103,3046,1438,1608,430,2307,309,2435,87
2016-10,65000010-016,新北市板橋區,金華里,1459,4159,2032,2127,541,3064,554,3414,90
2016-10,65000010-017,新北市板橋區,港德里,1934,5112,2535,2577,624,3727,761,4238,102
2016-10,65000010-018,新北市板橋區,民權里,1083,2765,1362,1403,313,1927,525,2333,46
2016-10,65000010-019,新北市板橋區,建國里,1413,3708,1815,1893,408,2740,560,3113,80
2016-10,65000010-020,新北市板橋區,漢生里,1666,4466,2164,2302,655,3126,685,3604,82
2016-10,65000010-021,新北市板橋區,公舘里,1468,4101,2011,2090,601,2919,581,3245,91
2016-10,65000010-022,新北市板橋區,新民里,1735,4681,2277,2404,758,3306,617,3660,96
2016-10,65000010-023,新北市板橋區,幸福里,1516,4157,2069,2088,510,3071,576,3404,104
2016-10,65000010-024,新北市板橋區,忠誠里,1673,4248,2059,2189,551,2996,701,3460,93
2016-10,65000010-025,新北市板橋區,百壽里,923,2489,1197,1292,394,1733,362,1956,57
2016-10,65000010-026,新北市板橋區,介壽里,1209,3188,1523,1665,443,2240,505,2573,70
2016-10,65000010-027,新北市板橋區,新埔里,875,2198,1071,1127,211,1624,363,1878,50
2016-10,65000010-028,新北市板橋區,華江里,3169,7766,3594,4172,1403,5627,736,5906,194
2016-10,65000010-029,新北市板橋區,江翠里,1789,4902,2413,2489,579,3673,650,4050,117
2016-10,65000010-030,新北市板橋區,純翠里,2075,5646,2765,2881,660,4315,671,4679,112
2016-10,65000010-031,新北市板橋區,溪頭里,2422,6314,3097,3217,785,4729,800,5155,165
2016-10,65000010-032,新北市板橋區,聯翠里,1638,3786,1774,2012,440,2826,520,3135,89
2016-10,65000010-033,新北市板橋區,宏翠里,2180,4995,2386,2609,591,3921,483,4157,95
2016-10,65000010-034,新北市板橋區,仁翠里,1115,3035,1481,1554,321,2272,442,2574,49
2016-10,65000010-035,新北市板橋區,新翠里,3067,8195,3942,4253,1001,6446,748,6672,192
2016-10,65000010-036,新北市板橋區,吉翠里,1375,3957,1929,2028,501,3027,429,3240,91
2016-10,65000010-037,新北市板橋區,德翠里,2692,7629,3732,3897,1141,5947,541,6016,181
2016-10,65000010-038,新北市板橋區,滿翠里,1140,3116,1504,1612,346,2322,448,2610,60
2016-10,65000010-039,新北市板橋區,明翠里,1958,5074,2454,2620,542,3792,740,4280,98
2016-10,65000010-040,新北市板橋區,松翠里,1392,3525,1703,1822,396,2667,462,2925,80
2016-10,65000010-041,新北市板橋區,柏翠里,1755,4226,2012,2214,524,3136,566,3475,94
2016-10,65000010-042,新北市板橋區,龍翠里,1991,5272,2547,2725,605,4061,606,4370,138
2016-10,65000010-043,新北市板橋區,華翠里,1387,3857,1852,2005,610,2812,435,3059,73
2016-10,65000010-044,新北市板橋區,忠翠里,4374,11018,5200,5818,1876,8218,924,8428,274
2016-10,65000010-045,新北市板橋區,嵐翠里,989,2662,1339,1323,319,1987,356,2210,49
2016-10,65000010-046,新北市板橋區,文翠里,1587,4201,2080,2121,459,3156,586,3513,100
2016-10,65000010-047,新北市板橋區,青翠里,1202,3120,1610,1510,325,2373,422,2625,76
2016-10,65000010-048,新北市板橋區,懷翠里,2239,6248,3081,3167,667,4867,714,5171,174
2016-10,65000010-049,新北市板橋區,福翠里,556,1398,705,693,136,1038,224,1205,27
2016-10,65000010-050,新北市板橋區,港嘴里,2449,6421,3188,3233,708,5005,708,5424,119
2016-10,65000010-051,新北市板橋區,振興里,1676,4608,2270,2338,471,3502,635,3889,112
2016-10,65000010-052,新北市板橋區,振義里,1632,4399,2157,2242,465,3364,570,3642,113
2016-10,65000010-053,新北市板橋區,光復里,1335,3451,1748,1703,411,2605,435,2839,81
2016-10,65000010-054,新北市板橋區,埔墘里,2561,6542,3130,3412,723,5096,723,5436,165
2016-10,65000010-055,新北市板橋區,長壽里,1026,2956,1450,1506,343,2199,414,2467,56
2016-10,65000010-056,新北市板橋區,福壽里,1275,3494,1717,1777,364,2726,404,2926,83
2016-10,65000010-057,新北市板橋區,海山里,2836,8497,4042,4455,1756,5930,811,6155,226
2016-10,65000010-058,新北市板橋區,九如里,1069,2999,1440,1559,389,2216,394,2415,78
2016-10,65000010-059,新北市板橋區,玉光里,2179,5659,2669,2990,871,4167,621,4430,151
2016-10,65000010-060,新北市板橋區,光仁里,1055,3129,1538,1591,459,2248,422,2489,69
2016-10,65000010-061,新北市板橋區,埤墘里,1691,4576,2194,2382,805,3253,518,3516,97
2016-10,65000010-062,新北市板橋區,永安里,1413,3676,1808,1868,534,2726,416,2958,79
2016-10,65000010-063,新北市板橋區,雙玉里,1546,4350,2104,2246,754,3087,509,3328,92
2016-10,65000010-064,新北市板橋區,廣新里,1288,3837,1900,1937,598,2759,480,3037,84
2016-10,65000010-065,新北市板橋區,深丘里,3722,9377,4504,4873,1839,6599,939,6979,202
2016-10,65000010-066,新北市板橋區,香丘里,1486,4049,1976,2073,670,2922,457,3146,73
2016-10,65000010-067,新北市板橋區,西安里,1049,2864,1414,1450,377,2079,408,2300,73
2016-10,65000010-068,新北市板橋區,東丘里,1691,4996,2456,2540,788,3568,640,3893,121
2016-10,65000010-069,新北市板橋區,長安里,1727,4997,2419,2578,994,3568,435,3706,101
2016-10,65000010-070,新北市板橋區,福丘里,2223,5031,2331,2700,823,3630,578,3916,110
2016-10,65000010-071,新北市板橋區,福祿里,1591,4162,1956,2206,631,3014,517,3271,92
2016-10,65000010-072,新北市板橋區,民族里,1797,5178,2508,2670,1183,3427,568,3702,120
2016-10,65000010-073,新北市板橋區,國泰里,1457,3831,1817,2014,606,2710,515,3014,80
2016-10,65000010-074,新北市板橋區,福德里,1979,5429,2702,2727,736,3903,790,4366,128
2016-10,65000010-075,新北市板橋區,景星里,1479,3590,1717,1873,448,2652,490,2949,97
2016-10,65000010-076,新北市板橋區,福星里,1344,3707,1782,1925,487,2705,515,2972,98
2016-10,65000010-077,新北市板橋區,鄉雲里,1568,3902,1842,2060,467,2895,540,3210,77
2016-10,65000010-078,新北市板橋區,廣德里,2586,7154,3489,3665,1006,5329,819,5719,168
2016-10,65000010-079,新北市板橋區,大豐里,1779,4913,2400,2513,617,3589,707,3999,122
2016-10,65000010-080,新北市板橋區,重慶里,3315,9285,4535,4750,1277,7143,865,7425,238
2016-10,65000010-081,新北市板橋區,仁愛里,1169,3303,1647,1656,384,2441,478,2736,71
2016-10,65000010-082,新北市板橋區,和平里,1625,4074,1923,2151,869,2906,299,3007,77
2016-10,65000010-083,新北市板橋區,廣福里,1564,4335,2125,2210,641,3301,393,3429,108
2016-10,65000010-084,新北市板橋區,華興里,1595,4323,2088,2235,513,3320,490,3534,105
2016-10,65000010-085,新北市板橋區,華貴里,1025,2865,1383,1482,378,2069,418,2350,59
2016-10,65000010-086,新北市板橋區,華德里,2949,7435,3603,3832,1015,5647,773,6008,173
2016-10,65000010-087,新北市板橋區,華東里,3000,7149,3467,3682,847,5478,824,5930,147
2016-10,65000010-088,新北市板橋區,信義里,1704,4424,2184,2240,568,3259,597,3648,87
2016-10,65000010-089,新北市板橋區,浮洲里,1415,4246,2176,2070,505,3069,672,3523,86
2016-10,65000010-090,新北市板橋區,華中里,1938,5622,2820,2802,715,4414,493,4628,120
2016-10,65000010-091,新北市板橋區,僑中里,1415,4223,2102,2121,474,3463,286,3500,114
2016-10,65000010-092,新北市板橋區,中山里,1678,4323,2137,2186,589,3171,563,3501,100
2016-10,65000010-093,新北市板橋區,復興里,319,1105,666,439,107,675,323,958,15
2016-10,65000010-094,新北市板橋區,大安里,1543,4326,2177,2149,525,3237,564,3567,96
2016-10,65000010-095,新北市板橋區,福安里,1012,2706,1330,1376,307,2027,372,2285,45
2016-10,65000010-096,新北市板橋區,聚安里,2014,5686,2861,2825,690,4403,593,4700,127
2016-10,65000010-097,新北市板橋區,龍安里,1094,3025,1467,1558,390,2252,383,2492,59
2016-10,65000010-098,新北市板橋區,崑崙里,3686,10460,5132,5328,1552,8062,846,8107,326
2016-10,65000010-099,新北市板橋區,溪洲里,2195,6331,3080,3251,912,4741,678,5052,145
2016-10,65000010-100,新北市板橋區,溪北里,1356,3817,1867,1950,538,2836,443,3048,89
2016-10,65000010-101,新北市板橋區,香雅里,987,2714,1346,1368,314,2048,352,2272,56
2016-10,65000010-102,新北市板橋區,新生里,1556,4537,2273,2264,583,3405,549,3780,66
2016-10,65000010-103,新北市板橋區,文德里,1181,3293,1644,1649,410,2480,403,2690,73
2016-10,65000010-104,新北市板橋區,文化里,1375,3525,1716,1809,442,2600,483,2889,79
2016-10,65000010-105,新北市板橋區,新海里,1245,3747,1877,1870,490,2938,319,3075,77
2016-10,65000010-106,新北市板橋區,莒光里,1173,3103,1532,1571,480,2187,436,2460,70
2016-10,65000010-107,新北市板橋區,富貴里,866,2365,1123,1242,241,1767,357,1980,68
2016-10,65000010-108,新北市板橋區,正泰里,1089,3201,1528,1673,404,2428,369,2623,68
2016-10,65000010-109,新北市板橋區,民生里,910,2394,1108,1286,340,1799,255,1942,54
2016-10,65000010-110,新北市板橋區,後埔里,1618,4020,1983,2037,518,2955,547,3285,88
2016-10,65000010-111,新北市板橋區,華福里,777,2228,1086,1142,269,1668,291,1848,48
2016-10,65000010-112,新北市板橋區,堂春里,1500,4569,2276,2293,651,3595,323,3608,123
2016-10,65000010-113,新北市板橋區,成和里,2422,6801,3333,3468,1132,5188,481,5225,172
2016-10,65000010-114,新北市板橋區,光榮里,1015,2705,1339,1366,294,1984,427,2293,44
2016-10,65000010-115,新北市板橋區,民安里,860,2247,1087,1160,300,1548,399,1820,55
2016-10,65000010-116,新北市板橋區,陽明里,1055,2913,1419,1494,289,2189,435,2460,71
2016-10,65000010-117,新北市板橋區,朝陽里,1260,3544,1696,1848,411,2685,448,2963,79
2016-10,65000010-118,新北市板橋區,松柏里,947,2427,1213,1214,269,1865,293,2004,57
2016-10,65000010-119,新北市板橋區,文聖里,1427,4020,1974,2046,476,3144,400,3306,95
2016-10,65000010-120,新北市板橋區,居仁里,1228,3450,1708,1742,397,2714,339,2880,77
2016-10,65000010-121,新北市板橋區,莊敬里,1635,4468,2174,2294,872,3258,338,3333,88
2016-10,65000010-122,新北市板橋區,東安里,917,2787,1364,1423,570,1954,263,2040,64
2016-10,65000010-123,新北市板橋區,五權里,1585,4442,2219,2223,589,3255,598,3604,99
2016-10,65000010-124,新北市板橋區,溪福里,5117,15115,7467,7648,2529,11721,865,11349,492
2016-10,65000010-125,新北市板橋區,大觀里,1335,3932,1906,2026,532,3081,319,3192,91
2016-10,65000010-126,新北市板橋區,歡園里,494,1388,714,674,150,1064,174,1152,29
