年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2016-05,65000010-001,新北市板橋區,留侯里,689,1667,787,880,233,1215,219,1353,33
2016-05,65000010-002,新北市板橋區,流芳里,641,1569,734,835,214,1111,244,1269,34
2016-05,65000010-003,新北市板橋區,赤松里,325,846,411,435,137,557,152,646,30
2016-05,65000010-004,新北市板橋區,黃石里,444,1189,578,611,201,805,183,919,31
2016-05,65000010-005,新北市板橋區,挹秀里,734,1797,878,919,246,1258,293,1454,42
2016-05,65000010-006,新北市板橋區,湳興里,2320,5693,2748,2945,686,4297,710,4707,128
2016-05,65000010-007,新北市板橋區,新興里,1480,3277,1580,1697,332,2435,510,2786,74
2016-05,65000010-008,新北市板橋區,社後里,4797,9228,5134,4094,697,7363,1168,8140,167
2016-05,65000010-009,新北市板橋區,香社里,1576,4511,2252,2259,516,3460,535,3724,114
2016-05,65000010-010,新北市板橋區,中正里,1613,4568,2231,2337,594,3495,479,3728,92
2016-05,65000010-011,新北市板橋區,自強里,2052,5429,2648,2781,666,3841,922,4568,91
2016-05,65000010-012,新北市板橋區,自立里,1088,2946,1427,1519,347,2178,421,2436,72
2016-05,65000010-013,新北市板橋區,光華里,1096,2812,1388,1424,310,2083,419,2355,61
2016-05,65000010-014,新北市板橋區,國光里,1564,3881,1905,1976,346,2910,625,3285,108
2016-05,65000010-015,新北市板橋區,港尾里,1104,3057,1440,1617,427,2330,300,2437,87
2016-05,65000010-016,新北市板橋區,金華里,1469,4176,2055,2121,548,3099,529,3418,101
2016-05,65000010-017,新北市板橋區,港德里,1942,5121,2530,2591,625,3767,729,4254,103
2016-05,65000010-018,新北市板橋區,民權里,1072,2776,1370,1406,328,1933,515,2329,43
2016-05,65000010-019,新北市板橋區,建國里,1416,3734,1834,1900,407,2768,559,3136,81
2016-05,65000010-020,新北市板橋區,漢生里,1678,4507,2179,2328,646,3198,663,3629,92
2016-05,65000010-021,新北市板橋區,公舘里,1466,4137,2026,2111,621,2939,577,3251,93
2016-05,65000010-022,新北市板橋區,新民里,1731,4698,2294,2404,771,3333,594,3669,102
2016-05,65000010-023,新北市板橋區,幸福里,1507,4180,2089,2091,534,3076,570,3390,112
2016-05,65000010-024,新北市板橋區,忠誠里,1668,4262,2067,2195,564,3012,686,3464,89
2016-05,65000010-025,新北市板橋區,百壽里,929,2504,1211,1293,389,1758,357,1975,53
2016-05,65000010-026,新北市板橋區,介壽里,1210,3206,1545,1661,445,2272,489,2581,71
2016-05,65000010-027,新北市板橋區,新埔里,873,2198,1069,1129,214,1633,351,1871,58
2016-05,65000010-028,新北市板橋區,華江里,3152,7725,3583,4142,1405,5615,705,5858,194
2016-05,65000010-029,新北市板橋區,江翠里,1789,4934,2433,2501,592,3711,631,4073,111
2016-05,65000010-030,新北市板橋區,純翠里,2077,5668,2775,2893,674,4349,645,4675,127
2016-05,65000010-031,新北市板橋區,溪頭里,2398,6293,3092,3201,786,4736,771,5130,169
2016-05,65000010-032,新北市板橋區,聯翠里,1630,3765,1764,2001,439,2827,499,3116,91
2016-05,65000010-033,新北市板橋區,宏翠里,2168,4984,2385,2599,603,3926,455,4131,98
2016-05,65000010-034,新北市板橋區,仁翠里,1108,3043,1485,1558,326,2285,432,2569,65
2016-05,65000010-035,新北市板橋區,新翠里,3054,8188,3929,4259,1001,6468,719,6657,202
2016-05,65000010-036,新北市板橋區,吉翠里,1371,3951,1918,2033,495,3051,405,3243,92
2016-05,65000010-037,新北市板橋區,德翠里,2694,7637,3726,3911,1163,5961,513,5992,196
2016-05,65000010-038,新北市板橋區,滿翠里,1145,3149,1520,1629,366,2346,437,2621,70
2016-05,65000010-039,新北市板橋區,明翠里,1956,5112,2473,2639,569,3827,716,4292,100
2016-05,65000010-040,新北市板橋區,松翠里,1396,3560,1731,1829,413,2698,449,2941,85
2016-05,65000010-041,新北市板橋區,柏翠里,1745,4251,2031,2220,538,3162,551,3479,98
2016-05,65000010-042,新北市板橋區,龍翠里,1988,5284,2555,2729,606,4095,583,4378,150
2016-05,65000010-043,新北市板橋區,華翠里,1397,3884,1863,2021,617,2844,423,3067,83
2016-05,65000010-044,新北市板橋區,忠翠里,4345,10968,5174,5794,1898,8180,890,8358,292
2016-05,65000010-045,新北市板橋區,嵐翠里,984,2669,1347,1322,325,2002,342,2218,49
2016-05,65000010-046,新北市板橋區,文翠里,1576,4191,2074,2117,463,3166,562,3505,87
2016-05,65000010-047,新北市板橋區,青翠里,1215,3172,1621,1551,354,2410,408,2646,82
2016-05,65000010-048,新北市板橋區,懷翠里,2239,6260,3091,3169,675,4886,699,5154,183
2016-05,65000010-049,新北市板橋區,福翠里,561,1427,725,702,144,1058,225,1230,25
2016-05,65000010-050,新北市板橋區,港嘴里,2436,6423,3196,3227,723,5023,677,5400,127
2016-05,65000010-051,新北市板橋區,振興里,1669,4637,2300,2337,483,3548,606,3899,118
2016-05,65000010-052,新北市板橋區,振義里,1621,4369,2135,2234,470,3361,538,3617,116
2016-05,65000010-053,新北市板橋區,光復里,1318,3438,1741,1697,425,2602,411,2814,86
2016-05,65000010-054,新北市板橋區,埔墘里,2542,6527,3118,3409,732,5093,702,5420,159
2016-05,65000010-055,新北市板橋區,長壽里,1019,2956,1449,1507,336,2213,407,2467,65
2016-05,65000010-056,新北市板橋區,福壽里,1266,3476,1709,1767,368,2731,377,2912,78
2016-05,65000010-057,新北市板橋區,海山里,2846,8555,4103,4452,1781,5994,780,6174,236
2016-05,65000010-058,新北市板橋區,九如里,1069,3030,1449,1581,399,2245,386,2430,75
2016-05,65000010-059,新北市板橋區,玉光里,2170,5673,2673,3000,876,4200,597,4421,157
2016-05,65000010-060,新北市板橋區,光仁里,1045,3101,1532,1569,449,2240,412,2472,69
2016-05,65000010-061,新北市板橋區,埤墘里,1693,4608,2219,2389,798,3300,510,3542,101
2016-05,65000010-062,新北市板橋區,永安里,1417,3688,1810,1878,543,2734,411,2959,83
2016-05,65000010-063,新北市板橋區,雙玉里,1531,4337,2093,2244,778,3074,485,3293,102
2016-05,65000010-064,新北市板橋區,廣新里,1286,3846,1905,1941,603,2775,468,3030,95
2016-05,65000010-065,新北市板橋區,深丘里,3687,9321,4448,4873,1819,6603,899,6935,218
2016-05,65000010-066,新北市板橋區,香丘里,1486,4117,1995,2122,715,2957,445,3163,89
2016-05,65000010-067,新北市板橋區,西安里,1053,2884,1424,1460,383,2104,397,2302,79
2016-05,65000010-068,新北市板橋區,東丘里,1701,5023,2473,2550,800,3600,623,3898,132
2016-05,65000010-069,新北市板橋區,長安里,1733,5052,2457,2595,1004,3629,419,3736,109
2016-05,65000010-070,新北市板橋區,福丘里,2179,4984,2309,2675,814,3616,554,3868,127
2016-05,65000010-071,新北市板橋區,福祿里,1576,4154,1948,2206,631,3027,496,3255,99
2016-05,65000010-072,新北市板橋區,民族里,1789,5166,2510,2656,1180,3440,546,3685,113
2016-05,65000010-073,新北市板橋區,國泰里,1468,3851,1828,2023,608,2748,495,3034,85
2016-05,65000010-074,新北市板橋區,福德里,1974,5457,2726,2731,745,3940,772,4393,125
2016-05,65000010-075,新北市板橋區,景星里,1461,3575,1724,1851,453,2651,471,2918,97
2016-05,65000010-076,新北市板橋區,福星里,1345,3711,1765,1946,486,2719,506,2974,108
2016-05,65000010-077,新北市板橋區,鄉雲里,1567,3910,1852,2058,488,2893,529,3213,77
2016-05,65000010-078,新北市板橋區,廣德里,2562,7086,3441,3645,992,5307,787,5663,171
2016-05,65000010-079,新北市板橋區,大豐里,1777,4927,2400,2527,631,3619,677,3990,126
2016-05,65000010-080,新北市板橋區,重慶里,3316,9303,4520,4783,1299,7193,811,7407,245
2016-05,65000010-081,新北市板橋區,仁愛里,1165,3326,1655,1671,384,2472,470,2753,72
2016-05,65000010-082,新北市板橋區,和平里,1633,4109,1933,2176,879,2942,288,3029,86
2016-05,65000010-083,新北市板橋區,廣福里,1558,4347,2139,2208,651,3321,375,3427,104
2016-05,65000010-084,新北市板橋區,華興里,1595,4362,2112,2250,541,3359,462,3543,111
2016-05,65000010-085,新北市板橋區,華貴里,1023,2869,1405,1464,376,2095,398,2352,68
2016-05,65000010-086,新北市板橋區,華德里,2948,7456,3608,3848,1032,5674,750,6005,171
2016-05,65000010-087,新北市板橋區,華東里,2919,7055,3421,3634,836,5440,779,5846,145
2016-05,65000010-088,新北市板橋區,信義里,1669,4385,2171,2214,563,3245,577,3615,94
2016-05,65000010-089,新北市板橋區,浮洲里,1420,4317,2225,2092,516,3108,693,3580,93
2016-05,65000010-090,新北市板橋區,華中里,1941,5674,2842,2832,738,4473,463,4640,133
2016-05,65000010-091,新北市板橋區,僑中里,1416,4260,2131,2129,485,3504,271,3517,115
2016-05,65000010-092,新北市板橋區,中山里,1662,4284,2125,2159,583,3170,531,3479,96
2016-05,65000010-093,新北市板橋區,復興里,332,1117,669,448,108,703,306,965,17
2016-05,65000010-094,新北市板橋區,大安里,1545,4362,2189,2173,543,3274,545,3587,95
2016-05,65000010-095,新北市板橋區,福安里,1011,2705,1326,1379,307,2032,366,2287,44
2016-05,65000010-096,新北市板橋區,聚安里,2016,5710,2877,2833,700,4450,560,4719,129
2016-05,65000010-097,新北市板橋區,龍安里,1089,3001,1461,1540,380,2251,370,2481,56
2016-05,65000010-098,新北市板橋區,崑崙里,3683,10470,5145,5325,1567,8092,811,8080,333
2016-05,65000010-099,新北市板橋區,溪洲里,2204,6375,3109,3266,942,4772,661,5074,148
2016-05,65000010-100,新北市板橋區,溪北里,1351,3794,1862,1932,535,2838,421,3021,93
2016-05,65000010-101,新北市板橋區,香雅里,975,2722,1352,1370,321,2058,343,2270,60
2016-05,65000010-102,新北市板橋區,新生里,1551,4545,2281,2264,576,3446,523,3792,71
2016-05,65000010-103,新北市板橋區,文德里,1177,3283,1637,1646,412,2486,385,2667,80
2016-05,65000010-104,新北市板橋區,文化里,1359,3509,1714,1795,438,2603,468,2871,83
2016-05,65000010-105,新北市板橋區,新海里,1253,3797,1904,1893,492,2994,311,3107,92
2016-05,65000010-106,新北市板橋區,莒光里,1172,3137,1543,1594,493,2222,422,2488,66
2016-05,65000010-107,新北市板橋區,富貴里,857,2323,1103,1220,232,1747,344,1949,72
2016-05,65000010-108,新北市板橋區,正泰里,1083,3209,1543,1666,396,2460,353,2629,71
