年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-65歲,超過65歲,超過20歲,18-19歲
2016-12,65000010-001,新北市板橋區,留侯里,684,1655,778,877,228,1222,205,1352,35
2016-12,65000010-002,新北市板橋區,流芳里,638,1576,738,838,214,1129,233,1281,27
2016-12,65000010-003,新北市板橋區,赤松里,320,822,401,421,136,555,131,631,28
2016-12,65000010-004,新北市板橋區,黃石里,446,1184,581,603,204,809,171,911,28
2016-12,65000010-005,新北市板橋區,挹秀里,750,1812,887,925,250,1280,282,1478,40
2016-12,65000010-006,新北市板橋區,湳興里,2333,5696,2739,2957,674,4334,688,4722,126
2016-12,65000010-007,新北市板橋區,新興里,1482,3295,1575,1720,355,2473,467,2785,72
2016-12,65000010-008,新北市板橋區,社後里,4847,9260,5152,4108,686,7510,1064,8190,162
2016-12,65000010-009,新北市板橋區,香社里,1597,4519,2255,2264,518,3501,500,3750,100
2016-12,65000010-010,新北市板橋區,中正里,1611,4528,2227,2301,587,3497,444,3700,88
2016-12,65000010-011,新北市板橋區,自強里,2044,5390,2626,2764,643,3880,867,4560,75
2016-12,65000010-012,新北市板橋區,自立里,1092,2925,1421,1504,347,2189,389,2424,64
2016-12,65000010-013,新北市板橋區,光華里,1109,2813,1383,1430,326,2103,384,2354,50
2016-12,65000010-014,新北市板橋區,國光里,1563,3852,1872,1980,322,2949,581,3279,103
2016-12,65000010-015,新北市板橋區,港尾里,1102,3045,1438,1607,425,2349,271,2432,85
2016-12,65000010-016,新北市板橋區,金華里,1460,4163,2034,2129,541,3126,496,3424,82
2016-12,65000010-017,新北市板橋區,港德里,1936,5108,2534,2574,627,3808,673,4234,101
2016-12,65000010-018,新北市板橋區,民權里,1089,2773,1371,1402,314,1979,480,2342,40
2016-12,65000010-019,新北市板橋區,建國里,1415,3712,1820,1892,412,2781,519,3113,80
2016-12,65000010-020,新北市板橋區,漢生里,1662,4459,2158,2301,659,3180,620,3600,73
2016-12,65000010-021,新北市板橋區,公舘里,1488,4096,2001,2095,597,2964,535,3247,91
2016-12,65000010-022,新北市板橋區,新民里,1732,4674,2269,2405,759,3370,545,3654,94
2016-12,65000010-023,新北市板橋區,幸福里,1513,4147,2064,2083,513,3115,519,3393,95
2016-12,65000010-024,新北市板橋區,忠誠里,1686,4252,2058,2194,546,3063,643,3466,93
2016-12,65000010-025,新北市板橋區,百壽里,933,2511,1209,1302,400,1777,334,1969,60
2016-12,65000010-026,新北市板橋區,介壽里,1209,3188,1519,1669,456,2269,463,2574,64
2016-12,65000010-027,新北市板橋區,新埔里,879,2198,1073,1125,212,1654,332,1879,47
2016-12,65000010-028,新北市板橋區,華江里,3174,7754,3591,4163,1410,5685,659,5898,187
2016-12,65000010-029,新北市板橋區,江翠里,1787,4911,2419,2492,580,3748,583,4053,114
2016-12,65000010-030,新北市板橋區,純翠里,2086,5636,2764,2872,661,4364,611,4676,115
2016-12,65000010-031,新北市板橋區,溪頭里,2432,6328,3105,3223,772,4838,718,5178,157
2016-12,65000010-032,新北市板橋區,聯翠里,1642,3768,1764,2004,433,2855,480,3125,86
2016-12,65000010-033,新北市板橋區,宏翠里,2182,4995,2385,2610,592,3979,424,4153,100
2016-12,65000010-034,新北市板橋區,仁翠里,1115,3029,1470,1559,321,2312,396,2567,51
2016-12,65000010-035,新北市板橋區,新翠里,3069,8180,3939,4241,987,6535,658,6660,200
2016-12,65000010-036,新北市板橋區,吉翠里,1383,3955,1934,2021,498,3086,371,3247,88
2016-12,65000010-037,新北市板橋區,德翠里,2700,7631,3731,3900,1130,6028,473,6034,176
2016-12,65000010-038,新北市板橋區,滿翠里,1139,3105,1498,1607,341,2355,409,2608,57
2016-12,65000010-039,新北市板橋區,明翠里,1952,5060,2434,2626,548,3835,677,4264,97
2016-12,65000010-040,新北市板橋區,松翠里,1397,3523,1704,1819,397,2709,417,2928,78
2016-12,65000010-041,新北市板橋區,柏翠里,1760,4237,2017,2220,524,3188,525,3491,88
2016-12,65000010-042,新北市板橋區,龍翠里,2001,5296,2556,2740,606,4141,549,4392,133
2016-12,65000010-043,新北市板橋區,華翠里,1393,3871,1853,2018,615,2854,402,3063,73
2016-12,65000010-044,新北市板橋區,忠翠里,4398,11031,5201,5830,1870,8330,831,8442,269
2016-12,65000010-045,新北市板橋區,嵐翠里,994,2656,1335,1321,310,2027,319,2211,46
2016-12,65000010-046,新北市板橋區,文翠里,1598,4220,2085,2135,464,3229,527,3531,98
2016-12,65000010-047,新北市板橋區,青翠里,1206,3117,1609,1508,320,2413,384,2631,75
2016-12,65000010-048,新北市板橋區,懷翠里,2246,6247,3086,3161,666,4928,653,5177,171
2016-12,65000010-049,新北市板橋區,福翠里,557,1394,700,694,134,1059,201,1205,25
2016-12,65000010-050,新北市板橋區,港嘴里,2449,6423,3180,3243,705,5081,637,5425,116
2016-12,65000010-051,新北市板橋區,振興里,1676,4597,2260,2337,461,3574,562,3884,112
