年月,村里代碼,區域,村里,戶數,人口,男性人口,女性人口,未滿15歲,15-64歲,超過64歲,超過20歲,18-19歲
2016-11,65000010-001,新北市板橋區,留侯里,684,1651,774,877,224,1196,231,1350,35
2016-11,65000010-002,新北市板橋區,流芳里,638,1565,733,832,211,1102,252,1274,28
2016-11,65000010-003,新北市板橋區,赤松里,320,821,398,423,136,535,150,630,28
2016-11,65000010-004,新北市板橋區,黃石里,447,1190,583,607,205,802,183,918,28
2016-11,65000010-005,新北市板橋區,挹秀里,747,1800,881,919,248,1249,303,1467,40
2016-11,65000010-006,新北市板橋區,湳興里,2333,5705,2748,2957,677,4283,745,4728,125
2016-11,65000010-007,新北市板橋區,新興里,1480,3289,1574,1715,354,2416,519,2780,73
2016-11,65000010-008,新北市板橋區,社後里,4832,9244,5148,4096,698,7351,1195,8165,154
2016-11,65000010-009,新北市板橋區,香社里,1599,4524,2254,2270,520,3452,552,3752,99
2016-11,65000010-010,新北市板橋區,中正里,1606,4524,2220,2304,588,3432,504,3695,89
2016-11,65000010-011,新北市板橋區,自強里,2045,5384,2630,2754,650,3761,973,4549,75
2016-11,65000010-012,新北市板橋區,自立里,1094,2933,1425,1508,350,2149,434,2425,68
2016-11,65000010-013,新北市板橋區,光華里,1107,2804,1383,1421,316,2054,434,2353,52
2016-11,65000010-014,新北市板橋區,國光里,1564,3848,1875,1973,324,2882,642,3279,98
2016-11,65000010-015,新北市板橋區,港尾里,1101,3037,1434,1603,418,2308,311,2434,86
2016-11,65000010-016,新北市板橋區,金華里,1460,4155,2032,2123,537,3062,556,3417,87
2016-11,65000010-017,新北市板橋區,港德里,1935,5108,2534,2574,623,3720,765,4237,99
2016-11,65000010-018,新北市板橋區,民權里,1086,2775,1369,1406,318,1930,527,2343,41
2016-11,65000010-019,新北市板橋區,建國里,1416,3711,1819,1892,411,2736,564,3113,80
2016-11,65000010-020,新北市板橋區,漢生里,1661,4456,2154,2302,659,3100,697,3594,77
2016-11,65000010-021,新北市板橋區,公舘里,1480,4097,2002,2095,598,2915,584,3242,91
2016-11,65000010-022,新北市板橋區,新民里,1736,4680,2268,2412,759,3305,616,3657,95
2016-11,65000010-023,新北市板橋區,幸福里,1509,4135,2060,2075,504,3056,575,3388,98
2016-11,65000010-024,新北市板橋區,忠誠里,1681,4246,2057,2189,544,2998,704,3461,95
2016-11,65000010-025,新北市板橋區,百壽里,931,2502,1201,1301,401,1738,363,1964,58
2016-11,65000010-026,新北市板橋區,介壽里,1209,3192,1522,1670,450,2237,505,2576,67
2016-11,65000010-027,新北市板橋區,新埔里,875,2196,1071,1125,214,1616,366,1876,47
2016-11,65000010-028,新北市板橋區,華江里,3172,7751,3591,4160,1405,5603,743,5897,185
2016-11,65000010-029,新北市板橋區,江翠里,1786,4904,2415,2489,573,3677,654,4052,115
2016-11,65000010-030,新北市板橋區,純翠里,2079,5642,2763,2879,664,4299,679,4677,116
2016-11,65000010-031,新北市板橋區,溪頭里,2427,6322,3103,3219,774,4744,804,5174,158
2016-11,65000010-032,新北市板橋區,聯翠里,1639,3786,1773,2013,443,2823,520,3136,84
2016-11,65000010-033,新北市板橋區,宏翠里,2179,4994,2381,2613,590,3918,486,4155,96
2016-11,65000010-034,新北市板橋區,仁翠里,1119,3039,1480,1559,321,2273,445,2577,49
2016-11,65000010-035,新北市板橋區,新翠里,3069,8189,3941,4248,994,6434,761,6670,196
2016-11,65000010-036,新北市板橋區,吉翠里,1381,3963,1933,2030,502,3025,436,3244,89
2016-11,65000010-037,新北市板橋區,德翠里,2699,7635,3736,3899,1134,5953,548,6030,175
2016-11,65000010-038,新北市板橋區,滿翠里,1141,3108,1501,1607,342,2317,449,2608,59
2016-11,65000010-039,新北市板橋區,明翠里,1959,5065,2449,2616,540,3781,744,4273,96
2016-11,65000010-040,新北市板橋區,松翠里,1394,3521,1705,1816,396,2664,461,2926,79
2016-11,65000010-041,新北市板橋區,柏翠里,1756,4226,2013,2213,520,3136,570,3481,92
2016-11,65000010-042,新北市板橋區,龍翠里,1996,5270,2543,2727,601,4059,610,4371,138
2016-11,65000010-043,新北市板橋區,華翠里,1391,3866,1850,2016,614,2812,440,3059,73
2016-11,65000010-044,新北市板橋區,忠翠里,4391,11036,5208,5828,1879,8222,935,8445,272
2016-11,65000010-045,新北市板橋區,嵐翠里,990,2647,1329,1318,310,1979,358,2202,47
2016-11,65000010-046,新北市板橋區,文翠里,1595,4210,2083,2127,459,3159,592,3526,97
2016-11,65000010-047,新北市板橋區,青翠里,1209,3128,1615,1513,323,2381,424,2639,74
2016-11,65000010-048,新北市板橋區,懷翠里,2244,6247,3081,3166,667,4861,719,5173,175
2016-11,65000010-049,新北市板橋區,福翠里,558,1395,701,694,131,1036,228,1208,25
2016-11,65000010-050,新北市板橋區,港嘴里,2453,6414,3179,3235,700,5002,712,5418,121
2016-11,65000010-051,新北市板橋區,振興里,1677,4595,2262,2333,461,3492,642,3886,109
2016-11,65000010-052,新北市板橋區,振義里,1633,4405,2163,2242,466,3368,571,3650,107
2016-11,65000010-053,新北市板橋區,光復里,1339,3449,1749,1700,406,2605,438,2844,76
2016-11,65000010-054,新北市板橋區,埔墘里,2556,6511,3114,3397,710,5073,728,5423,162
2016-11,65000010-055,新北市板橋區,長壽里,1028,2955,1454,1501,341,2195,419,2463,59
2016-11,65000010-056,新北市板橋區,福壽里,1276,3492,1718,1774,364,2720,408,2925,81
2016-11,65000010-057,新北市板橋區,海山里,2834,8501,4043,4458,1749,5939,813,6170,215
2016-11,65000010-058,新北市板橋區,九如里,1069,2993,1436,1557,385,2211,397,2411,78
2016-11,65000010-059,新北市板橋區,玉光里,2182,5649,2661,2988,865,4163,621,4426,151
2016-11,65000010-060,新北市板橋區,光仁里,1060,3129,1542,1587,455,2249,425,2491,70
2016-11,65000010-061,新北市板橋區,埤墘里,1699,4579,2195,2384,809,3249,521,3516,99
2016-11,65000010-062,新北市板橋區,永安里,1412,3668,1803,1865,531,2715,422,2953,75
2016-11,65000010-063,新北市板橋區,雙玉里,1552,4355,2108,2247,756,3086,513,3331,94
2016-11,65000010-064,新北市板橋區,廣新里,1296,3842,1905,1937,598,2762,482,3039,84
2016-11,65000010-065,新北市板橋區,深丘里,3728,9384,4505,4879,1849,6597,938,6983,196
2016-11,65000010-066,新北市板橋區,香丘里,1487,4047,1972,2075,671,2915,461,3139,77
2016-11,65000010-067,新北市板橋區,西安里,1050,2858,1412,1446,374,2076,408,2298,72
